C1,C2,C3,C4,time
-4.9742192379274215,-4.893647436091009,-4.105675656543193,-3.6192264441870083,10
-4.973855025691633,-4.876040441105467,-4.1004321688413965,-3.6199421744072477,11
-4.973121219710353,-4.8600263668087145,-4.095559191589095,-3.6206198415406288,12
-4.972017819983581,-4.845605213200749,-4.091056724786288,-3.621259445587151,13
-4.970544826511314,-4.832776980281574,-4.0869247684329775,-3.6218609865468148,14
-4.968702239293555,-4.821541668051188,-4.0831633225291615,-3.6224244644196197,15
-4.966490058330302,-4.81189927650959,-4.079772387074842,-3.622949879205566,16
-4.963908283621555,-4.803849805656782,-4.076751962070016,-3.623437230904654,17
-4.960956915167312,-4.7973932554927625,-4.074102047514686,-3.623886519516882,18
-4.957635952967575,-4.792529626017533,-4.071822643408852,-3.624297745042251,19
-4.953945397022341,-4.789258917231094,-4.069913749752512,-3.624670907480761,20
-4.948074439300071,-4.79104393224619,-4.06778931540417,-3.6250671125056906,21
-4.939017075338794,-4.799808450569902,-4.065123756396324,-3.625520307713306,22
-4.9279805104928744,-4.813243936793736,-4.062307773489975,-3.6259897559880883,23
-4.9161719501166745,-4.829041855509194,-4.05973206744612,-3.626434720214518,24
-4.904798599564554,-4.844893671307783,-4.0577873390257615,-3.626814463277076,25
-4.895067664190876,-4.858490848781005,-4.056864288989895,-3.627088248060243,26
-4.888186349350004,-4.867524852520366,-4.0573536180995236,-3.627215337448502,27
-4.885361860396298,-4.86968714711737,-4.059646027115644,-3.627154994326331,28
-4.887801402684123,-4.8626691971635205,-4.064132216799255,-3.6268664815782126,29
-4.896712181567837,-4.8441624672503245,-4.071202887911357,-3.6263090620886276,30
-4.916204781229299,-4.815518701360665,-4.07634680795601,-3.6230309392651416,31
-4.94731094288353,-4.779882905093845,-4.076652565498134,-3.615712249787313,32
-4.986619607434655,-4.737636435465995,-4.074910592890025,-3.606010156447607,33
-5.030719715786785,-4.68916064949325,-4.073911322483977,-3.5955818220384903,34
-5.076200208844039,-4.634836904191737,-4.076445186632284,-3.5860844093524276,35
-5.119650027510536,-4.57504655657759,-4.085302617687242,-3.579175081181887,36
-5.1576581126903935,-4.510170963666938,-4.103274048001144,-3.576511000319334,37
-5.186813405287729,-4.440591482475913,-4.133149909926284,-3.579749329557234,38
-5.203704846206657,-4.366689470020647,-4.177720635814957,-3.5905472316880536,39
-5.204921376351299,-4.288846283317271,-4.239776658019458,-3.610561869504259,40
-5.188670384690649,-4.199824202357798,-4.328208346226465,-3.6427932612886176,41
-5.157493370825433,-4.09520679023217,-4.4450610130076855,-3.687189544672702,42
-5.114480441607369,-3.9796073286034193,-4.582857505042943,-3.7408300614721863,43
-5.0627217038881716,-3.8576390991345773,-4.734120669012065,-3.8007941535027445,44
-5.005307264519555,-3.7339153834886707,-4.891373351594878,-3.864161162580049,45
-4.945327230353237,-3.613049463328732,-5.04713839947121,-3.9280104305197754,46
-4.885871708240932,-3.4996546203177887,-5.193938659320889,-3.9894212991375975,47
-4.830030805034356,-3.3983441361188715,-5.324296977823739,-4.045473110249188,48
-4.7808946275852255,-3.313731292395012,-5.430736201659589,-4.093245205670221,49
-4.741553282745256,-3.2504293708092384,-5.5057791775082645,-4.12981692721637,50
-4.712891254144485,-3.2095330053631708,-5.5517647614480845,-4.15574689649426,51
-4.692195366323746,-3.186866182110863,-5.577746402891625,-4.1743742895505696,52
-4.677159237500952,-3.1791362107939976,-5.586318838520106,-4.186949279861071,53
-4.66547648589401,-3.1830504011542535,-5.580076805014745,-4.194722040901525,54
-4.654840729720833,-3.1953160629333137,-5.561615039056758,-4.1989427461477025,55
-4.642945587199331,-3.2126405058728595,-5.533528277327365,-4.200861569075369,56
-4.6274846765474145,-3.231731039714571,-5.498411256507783,-4.201728683160289,57
-4.606151615982993,-3.249294974200129,-5.4588587132792314,-4.202794261878232,58
-4.5766400237239795,-3.262039619071216,-5.4174653843229255,-4.205308478704962,59
-4.536643517988283,-3.2666722840695126,-5.376826006320086,-4.210521507116247,60
-4.483948076316952,-3.2656333364563594,-5.331406249735649,-4.2179884094306,61
-4.419715489562366,-3.263693177570757,-5.275440649010351,-4.2261655218501,62
-4.3467030959094295,-3.2610541682708782,-5.2111772367891165,-4.234654928675873,63
-4.267668233543051,-3.257918669414895,-5.1408640457168655,-4.243058714209039,64
-4.1853682406481365,-3.2544890418609786,-5.066749108438519,-4.250978962750718,65
-4.102560455409591,-3.2509676464673016,-4.991080457598995,-4.258017758602032,66
-4.022002216012321,-3.247556844092036,-4.9161061258432195,-4.263777186064101,67
-3.9464508606412325,-3.244458995593354,-4.8440741458161085,-4.26785932943805,68
-3.878663727481233,-3.241876461829427,-4.777232550162588,-4.269866273024996,69
-3.8213981547172278,-3.240011603658428,-4.717829371527575,-4.269400101126063,70
-3.773115657655389,-3.2387172207751598,-4.663138712146476,-4.265545734722122,71
-3.730102060755538,-3.237701679527519,-4.609314891259039,-4.258207449897676,72
-3.691851165933058,-3.236950690753319,-4.556926267016706,-4.248216363609302,73
-3.6578567751033315,-3.2364499652903755,-4.506541197570923,-4.236403592813575,74
-3.627612690181739,-3.2361852139764995,-4.458728041073124,-4.223600254467067,75
-3.6006127130836623,-3.236142147649505,-4.414055155674755,-4.210637465526354,76
-3.576350645724483,-3.236306477147207,-4.3730908995272575,-4.19834634294801,77
-3.5543202900195836,-3.2366639133074178,-4.336403630782068,-4.1875580036886095,78
-3.5340154478843457,-3.23720016696795,-4.304561707590634,-4.179103564704727,79
-3.5149299212341507,-3.2379009489666197,-4.278133488104393,-4.173814142952937,80
-3.4979213542262606,-3.238966663722813,-4.258048775857874,-4.171573024344028,81
-3.4839911619987607,-3.240523465415497,-4.2442347199169115,-4.171453468651252,82
-3.472848802938261,-3.2424456895218463,-4.235755696729909,-4.173071553624873,83
-3.464203735431378,-3.2446076715190437,-4.2316760827452695,-4.176043357015159,84
-3.4577654178647204,-3.246883746884264,-4.231060254411396,-4.179984956572373,85
-3.453243308624904,-3.249148251094687,-4.232972588176692,-4.18451243004678,86
-3.45034686609854,-3.251275519627491,-4.236477460489562,-4.189241855188649,87
-3.4487855486722436,-3.253139887959854,-4.2406392477984065,-4.193789309748243,88
-3.448268814732625,-3.2546156915689535,-4.244522326551629,-4.197770871475828,89
-3.448506122666299,-3.2555772659319686,-4.247191073197635,-4.200802618121669,90
-3.4509708283082947,-3.2558911862443054,-4.24953480824174,-4.2027709531065245,91
-3.456782765091957,-3.2556136463789307,-4.253017874907074,-4.204010908812021,92
-3.4651211078013686,-3.2549034098293625,-4.257567183718756,-4.204811506429728,93
-3.4751650312206155,-3.253919240089122,-4.263109645201907,-4.205461767151216,94
-3.4860937101337783,-3.252819900651726,-4.269572169881645,-4.206250712168053,95
-3.4970863193249437,-3.251764155010695,-4.276881668283091,-4.207467362671811,96
-3.507322033578195,-3.2509107666595467,-4.284965050931363,-4.2094007398540585,97
-3.515980027677615,-3.2504184990918006,-4.293749228351581,-4.212339864906365,98
-3.522239476407288,-3.2504461158009756,-4.3031611110688655,-4.2165737590203,99
-3.5252795545512985,-3.2511523802805904,-4.313127609608336,-4.222391443387435,100
-3.5254733356838592,-3.252333057939439,-4.325449184322626,-4.229109267221612,101
-3.5238793090515936,-3.253710041492833,-4.341201887455671,-4.236047698850376,102
-3.5207047729472016,-3.2553312853940617,-4.359226017369535,-4.2435019381358465,103
-3.516157025663386,-3.2572447440964227,-4.378361872426283,-4.251767184940149,104
-3.510443365492844,-3.2594983720532054,-4.397449750987981,-4.261138639125399,105
-3.5037710907282777,-3.2621401237177037,-4.4153299514166955,-4.271911500553721,106
-3.4963474996623867,-3.2652179535432113,-4.430842772074491,-4.284380969087236,107
-3.4883798905878725,-3.26877981598302,-4.442828511323434,-4.298842244588064,108
-3.4800755617974337,-3.2728736654904242,-4.450127467525589,-4.315590526918329,109
-3.4716418115837726,-3.277547456518716,-4.451579939043022,-4.334921015940148,110
-3.4631072853215126,-3.282463415622514,-4.447703342601376,-4.3584012207890765,111
-3.454272921100425,-3.287384160343563,-4.439987785487574,-4.386595846683405,112
-3.4450044562859237,-3.292508231615842,-4.42873260190559,-4.418295887609363,113
-3.4351676282434274,-3.2980341703733322,-4.414237126059406,-4.452292337553188,114
-3.42462817433835,-3.3041605175500135,-4.3968006921530005,-4.487376190501105,115
-3.4132518319361096,-3.3110858140798656,-4.376722634390349,-4.5223384404393485,116
-3.400904338402122,-3.3190086008968693,-4.354302286975432,-4.555970081354148,117
-3.387451431101804,-3.3281274189350043,-4.3298389841122304,-4.587062107231737,118
-3.372758847400571,-3.338640809128251,-4.303632060004721,-4.6144055120583465,119
-3.3566923246638396,-3.35074731241059,-4.275980848856881,-4.636791289820207,120
-3.337490644843355,-3.3643992768260906,-4.2426799260053984,-4.6531393232661005,121
