C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-4.873984232846167,-5.116003323696903,-5.415550997002173,-4.831649739802082,-3.7503375910172685,-3.2130825934474596,-4.990191959190892,-6.061864455592896,-4.9172837275248105,-3.486160626455274,-3.4547373194570783,-4.66709322685116,-4.694808450247302,-3.4168773448789587,10
-4.866196518746769,-5.1031980763848965,-5.376545008109052,-4.877435380652002,-3.7472058126095615,-3.2084415941898907,-4.955594063079287,-5.974012146969574,-4.866208199205825,-3.479812016121378,-3.454429454458862,-4.645557235101898,-4.699043778045984,-3.4131078967185347,11
-4.858942723132836,-5.091383189422037,-5.339681512977032,-4.9196758615679075,-3.744262412535148,-3.2043981613608707,-4.923844294156508,-5.89383514661898,-4.821272908351028,-3.4741782730011233,-3.4541611235681637,-4.627220944394247,-4.7030409360224334,-3.409559816885595,12
-4.852222846004368,-5.080558662808325,-5.304960511606113,-4.958371182549799,-3.741507390794025,-3.2009522949603997,-4.89494265242255,-5.821333454541109,-4.782477854960424,-3.46925939709451,-3.4539323267849835,-4.612084354728203,-4.706799924176651,-3.40623310538014,13
-4.846036887361364,-5.070724496543763,-5.272382003996297,-4.993521343597679,-3.738940747386196,-3.1981039949884775,-4.868889137877417,-5.7565070707359665,-4.749823039034012,-3.465055388401537,-3.4537430641093225,-4.600147466103771,-4.710320742508636,-3.40312776220217,14
-4.840384847203827,-5.061880690628349,-5.241945990147583,-5.025126344711544,-3.736562482311659,-3.1958532614451047,-4.845683750521109,-5.699355995203549,-4.72330846057179,-3.4615662469222057,-3.4535933355411794,-4.591410278520947,-4.713603391018388,-3.400243787351685,15
-4.835266725531753,-5.054027245062083,-5.213652470059969,-5.053186185891398,-3.734372595570416,-3.194200094330281,-4.825326490353622,-5.649880227943858,-4.702934119573761,-3.4587919726565155,-3.4534831410805547,-4.585872791979734,-4.716647869705909,-3.3975811808286847,16
-4.830682522345145,-5.047164159844967,-5.18750144373346,-5.077700867137238,-3.7323710871624654,-3.1931444936440063,-4.807817357374961,-5.608079768956893,-4.688700016039922,-3.456732565604467,-3.4534124807274487,-4.5835350064801315,-4.719454178571197,-3.3951399426331688,17
-4.826632237644002,-5.041291434977,-5.16349291116805,-5.098670388449066,-3.730557957087807,-3.192686459386281,-4.7931563515851225,-5.573954618242655,-4.680606149970276,-3.4553880257660583,-3.4533813544818615,-4.584396922022138,-4.722022317614251,-3.3929200727651376,18
-4.823115871428324,-5.036409070458182,-5.1416268723637435,-5.116094749826879,-3.7289332053464417,-3.192825991557105,-4.7813434729841084,-5.5475047758011415,-4.67865252136482,-3.4547583531412918,-3.4533897623437912,-4.588458538605755,-4.724352286835073,-3.3909215712245913,19
