C1,C2,C3,C4,C5,C6,C7,C8,time
-4.961353186210175,-4.6290676875238255,-3.844646734538123,-4.64388841759962,-4.640431534011569,-4.719172722961094,-3.6573456604553027,-4.392569307110694,20
-5.083528852595028,-4.423673209596412,-3.9314260698534516,-4.765466467917268,-4.8104363049572685,-4.830976645772891,-3.710737614194576,-4.503971562792743,21
-5.1917546817768665,-4.240163301299914,-4.008916585701032,-4.875397987519079,-4.962257800656512,-4.929393732973202,-3.7582245315933664,-4.603498909205975,22
-5.2860306737556915,-4.078537962634335,-4.077118282080863,-4.973682976405055,-5.0958960211093,-5.014423984562027,-3.799806412651674,-4.691151346350386,23
-5.366356828531502,-3.9387971935996706,-4.136031158992946,-5.060321434575194,-5.211350966315632,-5.086067400539365,-3.8354832573694986,-4.76692887422598,24
-5.432733146104298,-3.820940994195924,-4.185655216437282,-5.135313362029497,-5.308622636275509,-5.144323980905218,-3.8652550657468407,-4.830831492832754,25
-5.485159626474081,-3.7249693644230955,-4.225990454413869,-5.198658758767963,-5.387711030988929,-5.189193725659585,-3.8891218377837,-4.882859202170709,26
-5.52363626964085,-3.6508823042811853,-4.257036872922708,-5.250357624790592,-5.448616150455894,-5.220676634802467,-3.907083573480077,-4.923012002239848,27
-5.548163075604606,-3.598679813770194,-4.278794471963797,-5.290409960097383,-5.491337994676402,-5.238772708333861,-3.919140272835971,-4.951289893040166,28
-5.558740044365348,-3.568361892890123,-4.2912632515371385,-5.318815764688339,-5.515876563650456,-5.243481946253771,-3.925291935851383,-4.967692874571666,29
-5.555367175923077,-3.5599285416409714,-4.294443211642732,-5.335575038563457,-5.522231857378052,-5.234804348562196,-3.925538562526312,-4.972220946834348,30
-5.531757092875272,-3.5953931841981173,-4.278452466685003,-5.335576253807071,-5.498076145778329,-5.201289854629581,-3.9127795636520095,-4.95637974579793,31
-5.4844168077760855,-3.686985500658991,-4.237801080221966,-5.315979672688256,-5.436560689917473,-5.13657731966173,-3.883070167445835,-4.915450180334478,32
-5.417537905560535,-3.8200298749066754,-4.179076975984004,-5.280192980484123,-5.345903976516061,-5.04830011741168,-3.8411441000469564,-4.855095159797514,33
-5.33531197116363,-3.979850690824251,-4.1088680777015,-5.231623862471783,-5.234324492294666,-4.944091621632464,-3.791735087594539,-4.780977593540557,34
