C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-4.409965296745341,-5.176393255888292,-4.800036289146326,-5.070541907946931,-3.952555651042083,-3.4307777765598595,-4.091076480143145,-4.0587765759187375,-4.747708132742997,-3.9627478874764424,-3.2914354414729856,-3.219815467191102,20
-4.471731292534626,-5.16918061431783,-4.906430591649267,-5.097541934110414,-3.99834773834764,-3.434035235359621,-4.064689523630292,-4.021328068467625,-4.822015154550082,-3.91907482807807,-3.26996397746549,-3.18814379643641,21
-4.519126892210343,-5.16735492935341,-4.992236876719939,-5.125764375709259,-4.034820996793534,-3.435938212225646,-4.044794471157802,-3.9917175950748915,-4.882974278550242,-3.884828894298862,-3.2532032497638723,-3.1625989405337904,22
-4.5521520957724935,-5.1709162009950305,-5.057455144358344,-5.155209232743467,-4.061975426379766,-3.4364867071579366,-4.03139132272568,-3.9699451557405423,-4.93058550474348,-3.8600100861388187,-3.2411532583681333,-3.143180899483245,23
-4.570806903221075,-5.179864429242691,-5.102085394564478,-5.185876505213037,-4.079811027106335,-3.435680720156491,-4.024480078333923,-3.9560107504645723,-4.964848833129794,-3.8446184035979387,-3.2338140032782725,-3.129889673284772,24
-4.575091314556089,-5.194199614096395,-5.1261276273383425,-5.217766193117971,-4.088327798973244,-3.4335202512213097,-4.0240607379825315,-3.9499143792469846,-4.985764263709185,-3.8386538466762232,-3.231185484494291,-3.122725261938373,25
-4.565005329777537,-5.2139217555561395,-5.1295818426799364,-5.250878296458267,-4.087525741980489,-3.430005300352393,-4.030133301671506,-3.951656042087777,-4.993331796481652,-3.842116415373673,-3.2332677020161866,-3.1216876654440475,26
-4.540548948885416,-5.239030853621925,-5.11244804058926,-5.285212815233927,-4.077404856128073,-3.425135867549742,-4.042697769400847,-3.9612357389869524,-4.987551431447196,-3.8550061096902875,-3.2400606558439615,-3.1267768838017957,27
-4.501722171879727,-5.269526908293751,-5.074726221066312,-5.320769749444949,-4.057965141415994,-3.418911952813354,-4.061754141170551,-3.9786534699445077,-4.968423168605817,-3.8773229296260654,-3.2515643459776147,-3.137992917011617,28
-4.448524998760472,-5.30540991957162,-5.0164163841110945,-5.357549099091335,-4.0292065978442535,-3.4113335561432323,-4.087302416980623,-4.003909234960445,-4.935947007957515,-3.909066875181009,-3.2677787724171465,-3.155335765073512,29
