C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,time
-4.254808181741816,-4.255655786165317,-4.852834286867907,-5.00359869707369,-4.321148102029558,-4.620514633399229,-4.972182538025245,-4.438571959667183,-4.540329986677483,-3.8861517175222025,-4.356876120618288,-4.600539250960705,-3.909111155129817,-4.404132037998577,-3.812702102816912,-4.164589331342554,-4.098950232067867,22
-4.230086919673146,-4.268309378592217,-4.844200725184232,-5.022946720509238,-4.332246245359238,-4.638988168480123,-4.940512368819286,-4.413508164038716,-4.551726416328792,-3.891189060530282,-4.354261332549049,-4.590484817027727,-3.905862680772377,-4.40857268929013,-3.810968408396792,-4.0782690175404195,-4.103513518053102,23
-4.21091821125107,-4.283360947988644,-4.838563789125666,-5.037202535040094,-4.343580290115249,-4.654694311314388,-4.896289716631715,-4.391752451630961,-4.563532109103092,-3.897367222503461,-4.34916896038344,-4.571691629199183,-3.900694685870307,-4.409884547020275,-3.808637150883559,-3.998836805449379,-4.107888599709752,24
-4.19693578507004,-4.300552855557212,-4.835710057499293,-5.0464346054280895,-4.355088169075271,-4.667739393426145,-4.840564732190284,-4.373074587226129,-4.575660102889637,-3.9045823945272526,-4.341804885702185,-4.54486975578022,-3.893774976994031,-4.4082932861281625,-3.8057650373454286,-3.9260360307542306,-4.1120970002646455,25
-4.187773369724499,-4.319627462500533,-4.835426109112194,-5.050711396435055,-4.366707815016986,-4.678229746339514,-4.774387566222743,-4.357244335606432,-4.588023435577685,-3.9127307676871705,-4.332374990086006,-4.510729265075989,-3.8852713607139764,-4.404024581552938,-3.802408774850617,-3.859610029139774,-4.11616024294461,26
-4.183064693808899,-4.340327130021221,-4.837498522771453,-5.050101372822829,-4.378377160718076,-4.686271701578619,-4.698808369456845,-4.344031461554083,-4.600535145056493,-3.9217085330687302,-4.32108515511563,-4.469980225391643,-3.8753516436005686,-4.397304108233755,-3.7986250704673425,-3.799302136290811,-4.120099850976478,27
-4.1824434859176876,-4.362394219321888,-4.841713877284149,-5.044672999353242,-4.390034138956221,-4.691971590667581,-4.614877292620343,-4.3332057298512945,-4.613108269215319,-3.931411881757445,-4.308141262371777,-4.423332705032329,-3.8641836322242336,-4.3883575411097615,-3.7944706312638212,-3.7448556878921413,-4.123937347587077,28
-4.1855434746453115,-4.385571091605147,-4.847858751457366,-5.034494740788126,-4.401616682509104,-4.6954357451305215,-4.523644486440984,-4.324536905280278,-4.62565584594342,-3.9417370048388287,-4.293749193435172,-4.3714967723032,-3.851935133155397,-4.377410555120106,-3.7900021643082695,-3.6960140196285654,-4.127694256003237,29
-4.191998388586221,-4.409600108073612,-4.855719724098187,-5.019635061889316,-4.413062724154408,-4.696770496491561,-4.426160101646525,-4.317794752623246,-4.6380909131300525,-3.9525800933983954,-4.278114829886538,-4.315182495509405,-3.8387739529644853,-4.364688825203937,-3.785276376668904,-3.6525204671848837,-4.131392099451787,30
-4.201441956334865,-4.434223629929896,-4.865083374013693,-5.000162427418644,-4.424310196669811,-4.696082176274823,-4.323474288964714,-4.31274903666241,-4.650326508664475,-3.9638373385216608,-4.261444053306599,-4.255099942956096,-3.8248678982219237,-4.350418026300405,-3.7803499754139427,-3.6141183662458967,-4.135052401159558,31
-4.213507906485687,-4.459184018376611,-4.875736280010965,-4.976145302137943,-4.435297032832998,-4.693477116004427,-4.216637199123304,-4.3091695221799835,-4.6622756704359425,-3.9754049312941357,-4.243942745276079,-4.191959182948421,-3.810384775498138,-4.334823833348658,-3.7752796676116005,-3.580551052496404,-4.138696684353379,32
-4.227829967633142,-4.484223634616373,-4.88746502089709,-4.9476521508090485,-4.44596116542165,-4.689061647204499,-4.106698982850047,-4.30682597395818,-4.673851436333716,-3.987179062801339,-4.2258167873757015,-4.126470283791535,-3.795492391363557,-4.318131921287848,-3.770122160330097,-3.5515618616212077,-4.142346472260078,33
-4.244041868371674,-4.50908483985179,-4.900056175479145,-4.9147514381937905,-4.456240527213449,-4.682942101399155,-3.994709790872694,-4.30548815677921,-4.6849668442470485,-3.9990559241287804,-4.207272061186189,-4.059343313790584,-3.780358552388603,-4.300567965057121,-3.7649341606376456,-3.526894129305107,-4.146023288106487,34
-4.261777337295732,-4.533509995285479,-4.913296322564214,-4.877511629054004,-4.466073050986075,-4.6752248101125184,-3.8817197739189964,-4.304925835425285,-4.6955349320652,-4.010931706361976,-4.188514448288266,-3.991288341250719,-3.7651510651437032,-4.282357639595628,-3.759772375602465,-3.5062911912329024,-4.149748655119432,35
-4.280670102999766,-4.557241462120054,-4.92697204095938,-4.836001188151521,-4.4753966695172105,-4.666016104868713,-3.7687790827167054,-4.30490877467862,-4.7054687376774265,-4.02270260058644,-4.169749830262656,-3.9230154344770933,-3.7500377361992836,-4.263726619842518,-3.7546935122927723,-3.489496383089394,-4.1535440965257475,36
-4.300353894078223,-4.5800216015581245,-4.940869909471725,-4.790288580248176,-4.4841493155845384,-4.655422317191859,-3.6569378679935736,-4.3052067393214255,-4.714681298972986,-4.034264797887687,-4.151184088690082,-3.8552346617748556,-3.7351863721257708,-4.244900580736941,-3.7497542777767836,-3.4762530405593837,-4.157431135552259,37
-4.320462439125551,-4.601592774802305,-4.95477650690833,-4.7404422701058,-4.4922689219657395,-4.6435497786060775,-3.547246280477352,-4.305589494135914,-4.723085653841134,-4.04551448935123,-4.133023105151268,-3.7886560914491563,-3.7207647794935896,-4.226105197218044,-3.7450113791227144,-3.4663044993276704,-4.161431295425796,38
-4.340629466736199,-4.62169734305521,-4.968478412076279,-4.6865307224862285,-4.499693421438494,-4.630504820635492,-3.4407544708957927,-4.3058268039042975,-4.73059484017113,-4.056347866062583,-4.115472761226937,-3.723989791805146,-3.706940764873167,-4.207566144224978,-3.740521523398783,-3.459394095079055,-4.165566099373191,39
-4.360488705504613,-4.64007766751945,-4.981762203782652,-4.628622402151294,-4.506360746780485,-4.616393774804222,-3.338512589976647,-4.30568843340879,-4.737121895852231,-4.066661119107261,-4.098738938497813,-3.661945831147976,-3.6938821348349284,-4.189509096696892,-3.7363414176732066,-3.4552651634983382,-4.16985707062127,40
-4.379673884025246,-4.656476109397641,-4.994414460834534,-4.566785773862828,-4.512208830769396,-4.60132297263639,-3.2415707884476666,-4.304944147431601,-4.742579858773692,-4.076350439570778,-4.083027518544619,-3.603234277782796,-3.681756695949299,-4.172159729572935,-3.7325277690142005,-3.4536610402703194,-4.174325732396865,41
-4.397818730892542,-4.670635029892393,-5.006221762039006,-4.501089302382667,-4.5171756061829065,-4.585398745656118,-3.150979217036602,-4.303363710754946,-4.746881766824774,-4.085312018538647,-4.06854438294808,-3.5485652000147567,-3.6707322547867065,-4.155743717792257,-3.729137284489983,-3.4543250610798006,-4.178993607926806,42
-4.414556974700952,-4.682296790206322,-5.016970686203148,-4.431601452472639,-4.521199005798696,-4.568727425387525,-3.067788026471206,-4.300716888161034,-4.749940657894729,-4.093442047096384,-4.055495413288917,-3.4986486661490077,-3.660976617917575,-4.140486736294005,-3.726226671168769,-3.4570005616115806,-4.18388222043792,43
-4.429522344044923,-4.691203751542039,-5.0264478121340455,-4.358390688894582,-4.524216962394451,-4.551415343354737,-2.9930473674792304,-4.29677344443208,-4.751669569872819,-4.100636716329502,-4.044086491147858,-3.454194744490702,-3.6526575919123316,-4.12661446001733,-3.723852636118777,-3.461430877550461,-4.189013093157039,44
-4.442348567518903,-4.697098275102158,-5.034439718638779,-4.281525476410327,-4.526167408747851,-4.533568831081874,-2.9278073907884274,-4.291303144350297,-4.7519815406483,-4.106792217323515,-4.034523498105621,-3.415913503344988,-3.645942983341402,-4.114352563901384,-3.7220718864082234,-3.4673593445812427,-4.19440774931099,45
-4.452669373717341,-4.699722722089292,-5.040732984524429,-4.201074279781708,-4.526988277636577,-4.515294220093056,-2.8731182471265466,-4.284075752697894,-4.750789608110426,-4.111804741163938,-4.027012315742933,-3.384515011017016,-3.641000598775212,-4.103926722885309,-3.720941129105324,-3.4745292983887235,-4.200087712126605,46
-4.4601184912346845,-4.6988194537060535,-5.045114188598082,-4.117105563770557,-4.52661750183831,-4.496697841912405,-2.8300300872213398,-4.274861034257085,-4.74800681014846,-4.115570478936284,-4.021758825640516,-3.3607093358119378,-3.637998244784187,-4.09556261190826,-3.720517071278296,-3.482684074657706,-4.206074504830711,47
-4.464329648665383,-4.694130831155055,-5.047369909666818,-4.029687793138707,-4.524993014130734,-4.477886028064044,-2.7995930618005604,-4.263428753810081,-4.743546184651653,-4.117985621726067,-4.018968909379095,-3.3452065460349028,-3.637103727938754,-4.089485905909385,-3.7208564199953567,-3.491567009072991,-4.21238965065014,48
-4.464936574603885,-4.685399215638912,-5.047286726537719,-3.938889432647993,-4.52205274729153,-4.458965110072094,-2.782857321591959,-4.249548676139098,-4.737320769509267,-4.118946360618803,-4.018848448539393,-3.338716709991062,-3.638484854809339,-4.085922279827833,-3.722015882324722,-3.500921437319377,-4.21905467281172,49
-4.461572997644638,-4.672366968360237,-5.044651218017867,-3.844778947060247,-4.51773463409838,-4.440041419460678,-2.780873017323287,-4.232990566026346,-4.729243602610558,-4.118348886700005,-4.021603324702133,-3.341949895985567,-3.6423094319663667,-4.085097408602754,-3.72405216533461,-3.5104906950816663,-4.226091094542281,50
-4.454077838783642,-4.651449201780309,-5.039194766108238,-3.713610041688137,-4.510846650239785,-4.414162622141383,-2.788738822926398,-4.208366362199807,-4.716869721309005,-4.116415565584402,-4.027441130146958,-3.353363895420323,-3.6492994977848703,-4.08594644032329,-3.7274683914521307,-3.523630526397121,-4.235995229958154,51
-4.443190710219131,-4.6210650006897565,-5.031268970998632,-3.5230800258556574,-4.500841476605766,-4.376572252312626,-2.800164336174712,-4.172598358101402,-4.698895981316239,-4.113607310825241,-4.0359208621434535,-3.3699433544532886,-3.659452951054082,-4.087179705377206,-3.7324306469075057,-3.5427168507166495,-4.250381528846903,52
-4.4298963773489,-4.583962684785212,-5.021590738779365,-3.290422770341625,-4.488624103776287,-4.330670443928769,-2.8141160935583325,-4.1289218505842555,-4.67694814805874,-4.110178135415814,-4.046275509757266,-3.390188623523695,-3.671851388965734,-4.088685652151587,-3.738490084473616,-3.566023266845522,-4.26794871794221,53
-4.415179605570741,-4.5428905737633105,-5.010876975540751,-3.0328721459248547,-4.475099522331307,-4.279857330944169,-2.8295606315673605,-4.080572136501488,-4.65265198696299,-4.10638205234941,-4.057738062054038,-3.4126000530707694,-3.6855764087115546,-4.090352729033515,-3.745197856923342,-3.591823373589006,-4.2873955239777555,54
-4.400025160282452,-4.500596987320682,-4.999844587373108,-2.7676620233841676,-4.4611727228507885,-4.2275330473131865,-2.845464486691898,-4.030784512706222,-4.627633263455471,-4.102473074619322,-4.069541508099412,-3.4356779935337425,-3.6997096074832725,-4.092069384410071,-3.7521051170295654,-3.61839076975237,-4.30742067368722,55
-4.385417806881827,-4.45983024515396,-4.9892104803667525,-2.5120262734983765,-4.447748695914693,-4.177097726990182,-2.860794195422049,-3.982794276051579,-4.603517742962663,-4.09870521521884,-4.080918836959033,-3.457922795351843,-3.7133325824726184,-4.093724066668341,-3.7587630175651663,-3.6439990541408838,-4.326722893804287,56
-4.37234231076666,-4.42333866695978,-4.9796915606119985,-2.283198767046304,-4.4357324321029825,-4.131951503929515,-2.874516294247914,-3.9398367233906813,-4.581931190911049,-4.095332487141255,-4.091103037698543,-3.477834808964299,-3.7255269308713213,-4.095205224195407,-3.764722711303026,-3.6669218255598155,-4.344000911062634,57
-4.361783437334746,-4.393870572434771,-4.972004734199164,-2.098413374806762,-4.426028921995616,-4.095494512085545,-2.8855973196595954,-3.9051471515766503,-4.564499372727109,-4.092608903379858,-4.099327099383588,-3.4939143848103416,-3.73537424987111,-4.09640130537835,-3.769535351016026,-3.6854326828144344,-4.357953452195942,58
-4.354725951983882,-4.37417428127557,-4.966866907218566,-1.9749039675585724,-4.41954315617256,-4.0711268854126335,-2.893003808147196,-3.88196085746261,-4.552848053837325,-4.090788476927939,-4.104824011079809,-3.5046618733291988,-3.7419561366637155,-4.097200758604257,-3.7727520894770463,-3.697805224710008,-4.3672792439378965,59
-4.352154620111862,-4.366998113178806,-4.964994985760518,-1.9299044160805499,-4.417180125213772,-4.062248757865138,-2.895702296200818,-3.8735131379016803,-4.54860299966818,-4.090125220778791,-4.106826761852851,-3.5085776249601004,-3.744354188440866,-4.097492032260207,-3.7739240794589684,-3.7023130500518064,-4.370677013022173,60
-4.325984477532151,-4.363532293529521,-4.965521840103848,-1.9366304900468887,-4.418118226654352,-4.042086664607882,-2.8963620886256467,-3.823957794479861,-4.553132227190393,-4.089984112180834,-4.108419734971728,-3.510522643572578,-3.744585555752258,-4.09920505423816,-3.7746055007564214,-3.7030644507471204,-4.3673713183908065,61
-4.254951233387221,-4.3541250687671775,-4.966951873321458,-1.9548869765269508,-4.420664501993068,-3.987360982909614,-2.898152953778753,-3.689450433763495,-4.565425844750684,-4.089601103129234,-4.112743519151537,-3.5158019798064437,-3.745213552740321,-4.103854685321177,-3.776455072849507,-3.7051039669201145,-4.358398718677097,62
-4.150270663068376,-4.340261790170039,-4.969059290694777,-1.9817912723923057,-4.424416907755387,-3.9067126098805876,-2.900792123478067,-3.4912290600762175,-4.583542754839534,-4.0890366687374025,-4.119115411627044,-3.5235820542563516,-3.746139021985888,-4.110706773232991,-3.779180758039318,-3.708109569701369,-4.3451759401516306,63
-4.023158541966923,-4.323427809016372,-4.9716182975052385,-2.0144607745145224,-4.4289734004667745,-3.808782442631057,-2.9039968295415206,-3.250531677741669,-4.605541859947425,-4.088351284118751,-4.1268527096330185,-3.533029287516955,-3.7472628060697915,-4.119027165697338,-3.7824905186269464,-3.7117592302214644,-4.329119709084993,64
-3.884830645474165,-4.30510847658444,-4.974403099034268,-2.0500128797651698,-4.433931936652696,-3.702211378271273,-2.907484303787043,-2.988596291083484,-4.6294820625648345,-4.087605424386688,-4.135272710404226,-3.543310100182905,-3.7484857475728623,-4.128081710437948,-3.786092316913482,-3.715730919610979,-4.3116467517477695,65
-3.7465027489814062,-4.2867891441525074,-4.977187900563298,-2.0855649850158176,-4.438890472838618,-3.595640313911489,-2.910971778032566,-2.7266609044252963,-4.653422265182245,-4.086859564654626,-4.143692711175433,-3.5535909128488554,-3.7497086890759332,-4.137136255178561,-3.7896941152000183,-3.7197026090004948,-4.294173794410546,66
-3.619390627879953,-4.26995516299884,-4.979746907373759,-2.118234487138034,-4.443446965550005,-3.4977101466619582,-2.9141764840960187,-2.4859635220907474,-4.6754213702901355,-4.086174180035974,-4.151430009181407,-3.563038146109458,-3.7508324731598366,-4.145456647642907,-3.793003875787646,-3.7233522695205896,-4.278117563343908,67
-3.5147100575611088,-4.256091884401702,-4.981854324747078,-2.145138783003389,-4.447199371312324,-3.417061773632932,-2.916815653795333,-2.2877421484034706,-4.693538280378986,-4.085609745644143,-4.1578019016569145,-3.5708182205593664,-3.7517579424054035,-4.152308735554721,-3.795729560977457,-3.7263578723018442,-4.264894784818441,68
-3.443676813416179,-4.246684659639358,-4.983284357964688,-2.1633952694834515,-4.449745646651041,-3.3623360919346648,-2.9186065189484394,-2.1532347876871056,-4.7058318979392775,-4.085226736592543,-4.162125685836724,-3.5760975567932327,-3.7523859393934673,-4.156958366637737,-3.7975791330705433,-3.7283973884748387,-4.255922185104732,69
-3.417506670836468,-4.243218839990074,-4.9838112123080185,-2.17012134344979,-4.45068374809162,-3.3421739986774086,-2.919266311373268,-2.103679444265287,-4.71036112546149,-4.0850856279945855,-4.163718658955601,-3.5780425754057097,-3.7526173067048587,-4.158671388615691,-3.798260554367996,-3.7291487891701522,-4.252616490473366,70
-3.416846203643658,-4.246470660518443,-4.981885076275471,-2.1710360559664204,-4.451703897478082,-3.336069432853625,-2.92078876333527,-2.1006012137406307,-4.706745867073387,-4.0865316779384235,-4.165060063667743,-3.5802173750118924,-3.754224785507189,-4.158860094400711,-3.7996912266644665,-3.7308451178001603,-4.252097820309117,71
-3.4150535069774586,-4.255297030524015,-4.976656992758558,-2.1735188470829883,-4.4544728743841935,-3.319499897046213,-2.924921132946418,-2.0922460166022785,-4.696933022877108,-4.090456670643127,-4.168701019314983,-3.586120402514388,-3.7585879422563706,-4.159372295817195,-3.8035744800406004,-3.735449438367324,-4.250690001291867,72
-3.4124116382062177,-4.268304312637491,-4.968952448628371,-2.1771776971495096,-4.458553471930042,-3.295081633751079,-2.9310109407944265,-2.079933094503654,-4.6824719893246955,-4.096240870418479,-4.1740666381635485,-3.594819600939118,-3.765017857465691,-4.160127118957277,-3.809297169226482,-3.7422347528873545,-4.248615320634868,73
-3.409203654698283,-4.2840988694895685,-4.959596930756,-2.1816205865160003,-4.4635084832357155,-3.265430885464131,-2.938405707467008,-2.064981689098182,-4.664912162868196,-4.103264541574265,-4.1805820324796645,-3.6053829133120048,-3.772825611648438,-4.161043689913091,-3.8162461489521964,-3.7504740633759637,-4.246096065551371,74
-3.405712613822,-4.301287063710946,-4.949415926012538,-2.186455495532475,-4.468900701421301,-3.233163894681276,-2.9464529535518755,-2.048711042039286,-4.645802939959653,-4.110907948420266,-4.187672314529555,-3.61687828265897,-3.7813222853178976,-4.1620411347767705,-3.823808273947826,-3.7594403718488616,-4.243354523254623,75
-3.4022215729457175,-4.318475257932326,-4.939234921269075,-2.19129040454895,-4.474292919606887,-3.2008969038984207,-2.954500199636744,-2.032440394980389,-4.6266937170511095,-4.118551355266268,-4.194762596579446,-3.628373652005935,-3.789818958987357,-4.1630385796404505,-3.8313703989434558,-3.7684066803217595,-4.240612980957875,76
-3.3990135894377826,-4.3342698147844025,-4.929879403396704,-2.19573329391544,-4.4792479309125595,-3.171246155611473,-2.961894966309325,-2.017488989574917,-4.60913389059461,-4.125575026422053,-4.201277990895562,-3.6389369643788214,-3.7976267131701036,-4.163955150596264,-3.838319378669169,-3.7766459908103682,-4.238093725874377,77
-3.3963717206665414,-4.347277096897878,-4.922174859266517,-2.1993921439819615,-4.483328528458408,-3.146827892316339,-2.9679847741573333,-2.005176067476292,-4.594672857042198,-4.1313592261974055,-4.206643609744128,-3.647636162803552,-3.804056628379424,-4.164709973736345,-3.8440420678550513,-3.7834313053303994,-4.236019045217379,78
-3.394579024000343,-4.35610346690345,-4.9169467757496035,-2.2018749350985294,-4.486097505364518,-3.130258356508927,-2.9721171437684815,-1.9968208703379404,-4.584860012845919,-4.135284218902109,-4.210284565391368,-3.653539190306047,-3.808419785128606,-4.16522217515283,-3.8479253212311852,-3.788035625897563,-4.234611226200129,79
-3.3939185568075323,-4.3593552874318195,-4.915020639717056,-2.20278964761516,-4.487117654750981,-3.1241537906851433,-2.9736395957304835,-1.9937426398132843,-4.581244754457816,-4.136730268845947,-4.21162597010351,-3.6557139899122295,-3.810027263930936,-4.16541088093785,-3.849355993527656,-3.7897319545275705,-4.23409255603588,80
-3.3879215927545614,-4.356628971325268,-4.851997626475791,-2.204291542316091,-4.487494833433824,-3.123894744192029,-2.970327250399334,-2.00038519824705,-4.532515884450175,-4.138518288481081,-4.179938224304542,-3.6586682057208484,-3.812421331940831,-4.167634388600501,-3.851930696538711,-3.7924295876200538,-4.206883424779117,81
-3.3716441188964987,-4.349228970464629,-4.680935161963794,-2.2083681136471895,-4.488518604144399,-3.123191617996433,-2.961336598786214,-2.0184149997101275,-4.400251808715156,-4.143371484633588,-4.09392862856449,-3.6666867914870998,-3.8189195165391174,-4.173669623684837,-3.8589191761401467,-3.799751734585366,-4.133030068510765,82
-3.3476562626846156,-4.338323706038423,-4.428843108998738,-2.2143756924509144,-4.490027318875773,-3.1221554320239755,-2.948087217461616,-2.0449852334451903,-4.205336328684594,-4.150523563174124,-3.9671776453686207,-3.6785036547215757,-3.828495788578697,-4.182563654335438,-3.869217988184367,-3.8105422669552995,-4.024193543483716,83
-3.3185281515701877,-4.325081599235175,-4.1227313303983175,-2.2216706095697227,-4.491859329621014,-3.120897206200278,-2.931998682996033,-2.077249088694909,-3.9686532457903465,-4.159208229973347,-3.8132657372022103,-3.692852702934868,-3.840124118912474,-4.193363548696883,-3.881723688523779,-3.823645056261648,-3.8920349059508736,84
-3.2868299130044853,-4.310671071243403,-3.789609688980213,-2.229609195846073,-4.493852988373186,-3.1195279604509594,-2.9144905719599574,-2.1123597547019557,-3.711086361464252,-4.168659190901912,-3.645773366550528,-3.708467843637568,-3.852778478393347,-4.205116374913748,-3.8953328330107846,-3.8379039740362035,-3.7482152121651326,85
-3.255131674438783,-4.296260543251631,-3.4564880475621025,-2.2375477821224234,-4.49584664712536,-3.118158714701641,-2.8969824609238812,-2.147470420709003,-3.453519477138154,-4.178110151830477,-3.478280995898843,-3.7240829843402685,-3.865432837874221,-4.216869201130615,-3.908941977497791,-3.852162891810759,-3.6043955183793894,86
-3.226003563324355,-4.2830184364483825,-3.1503762689616877,-2.244842699241232,-4.497678657870599,-3.1169004888779432,-2.880893926458298,-2.17973427595872,-3.2168363942439093,-4.1867948186297,-3.324369087732435,-3.73843203255356,-3.8770611682079963,-4.227669095492059,-3.921447677837202,-3.8652656811171062,-3.4722368808465487,87
-3.2020157071124724,-4.272113172022178,-2.898284215996631,-2.250850278044956,-4.499187372601974,-3.1158643029054858,-2.8676445451337003,-2.2063045096937834,-3.0219209142133483,-4.193946897170236,-3.1976181045365655,-3.7502488957880358,-3.8866374402475765,-4.23656312614266,-3.931746489881423,-3.87605621348704,-3.3634003558195,88
-3.1857382332544097,-4.264713171161539,-2.727221751484632,-2.254926849376055,-4.50021114331255,-3.1151611767098903,-2.85865389352058,-2.224334311156861,-2.8896568384783277,-4.198800093322743,-3.111608508796513,-3.7582674815542876,-3.893135624845863,-4.242598361226997,-3.9387349694828586,-3.8833783604523524,-3.2895469995511473,89
-3.179741269201439,-4.261986855054987,-2.6641987382433694,-2.2564287440769863,-4.500588321995393,-3.114902130216776,-2.855341548189431,-2.2309768695906267,-2.8409279684706883,-4.200588112957877,-3.079920762997546,-3.7612216973629065,-3.8955296928557583,-4.244821868889647,-3.941309672493914,-3.886075993544836,-3.2623378682943853,90
-3.1705592316767324,-4.265418983902169,-2.655298105837744,-2.2612982836028697,-4.4629602583400825,-3.1134459232104494,-2.8629680681826883,-2.24070041696841,-2.848123541572165,-4.183871903192456,-3.087060800118767,-3.768976762737062,-3.8958876432346123,-4.226851395600932,-3.9484869381527474,-3.89396576051005,-3.2729372158861607,91
-3.1456365583953856,-4.274734762201661,-2.631139246451047,-2.274515605173125,-4.360826942704238,-3.109493361336134,-2.883668622450102,-2.2670929027081073,-2.867654382847603,-4.138499333829169,-3.1064409008763674,-3.7900262258954847,-3.89685922283436,-4.17807439667442,-3.9679680877981536,-3.9153808422727736,-3.3017068736352653,92
-3.1089084082965592,-4.288463277590387,-2.595536716828546,-2.2939937632766587,-4.210314688082995,-3.103668533310827,-2.914174702423131,-2.30598709221924,-2.89643667525351,-4.071634494767484,-3.1350010493612515,-3.821046487392106,-3.898291024349776,-4.1061925035195594,-3.9966771504334875,-3.946939910133629,-3.344104264002366,93
-3.0643099403194136,-4.305133617705269,-2.5523050737155093,-2.3176458124023784,-4.027549807471488,-3.0965955278515267,-2.9512177995332385,-2.353215750911329,-2.9313866017463983,-3.990441475906868,-3.169681229664325,-3.8587139477808616,-3.90002964047564,-4.0189073475458015,-4.031538155062108,-3.9852616353932393,-3.3955868094481323,94
-3.0157763134031077,-4.323274870183228,-2.505258873857205,-2.343384807039191,-3.828658613864847,-3.0888984336752285,-2.9915294052118844,-2.4046116441938974,-2.969420345282776,-3.9020843671467844,-3.2074214258764933,-3.899705007615683,-3.9019216639067262,-3.9239205601625935,-4.069475130687371,-4.026964689352226,-3.4516119324332295,95
-2.967242686486802,-4.341416122661188,-2.4582126739989003,-2.3691238016760034,-3.629767420258206,-3.081201339498931,-3.0318410108905307,-2.456007537476465,-3.007454088819154,-3.8137272583867015,-3.245161622088662,-3.940696067450505,-3.903813687337813,-3.828933772779386,-4.107412106312634,-4.068667743311215,-3.5076370554183276,96
