C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.591176442539842,-4.93646788237149,-5.032874654786719,-5.385735027790489,-3.924820180019813,-4.631426164032239,-3.6509944940228074,-4.342576327761535,-4.907985344874103,-3.1743823163641745,-5.260260607494543,-5.1659062477579205,-4.1591359732961255,-5.232827916232646,-4.498144903572163,-4.486728778852,-3.7096463627800516,-4.272665105227769,20
-4.587495435887928,-4.631929916364682,-5.209243938862031,-5.464626467206458,-3.993303092289509,-4.72569743681478,-3.7290423323937696,-4.43865944409185,-5.132024768851942,-3.0632088614333535,-5.440911997365776,-4.8886475206826505,-4.063485298094827,-4.9561538523001705,-4.620870173044743,-4.4575099475512525,-3.806490264174052,-4.227532215876631,21
-4.584173424687704,-4.3597163789122995,-5.365077442500598,-5.5315047078577955,-4.054335971567385,-4.811666808759613,-3.798721323274082,-4.526514003055422,-5.331808859529724,-2.963163500250075,-5.605055511419764,-4.640757781690233,-3.9780872399731946,-4.709695905125853,-4.7299501469609275,-4.431696152443163,-3.892955103065754,-4.187909866448434,22
-4.58121040893917,-4.119827270014341,-5.5003751657024225,-5.586369749744503,-4.107918817853442,-4.889334279866743,-3.860031466663747,-4.606140004652249,-5.507337616907451,-2.8742462328143397,-5.75269114965651,-4.422237030780669,-3.9029417989312303,-4.4934540747096925,-4.8253848253207154,-4.409287393527731,-3.9690408794551586,-4.1537980569431765,23
-4.578606388642328,-3.9122625896708048,-5.615137108467502,-5.629221592866581,-4.154051631147675,-4.958699850136165,-3.912972762562763,-4.677537448882331,-5.658611040985122,-2.796457059126147,-5.883818912076012,-4.233085267953954,-3.838048974968931,-4.307428361051685,-4.907174208124106,-4.390283670804957,-4.0347475933422645,-4.125196787360858,24
-4.576361363797176,-3.737022337881692,-5.709363270795838,-5.660060237224028,-4.1927344114500915,-5.019763519567883,-3.9575452109711304,-4.740706335745669,-5.785629131762736,-2.729795979185496,-5.998438798678271,-4.073302493210091,-3.7834087680862973,-4.151618764151836,-4.975318295371102,-4.37468498427484,-4.090075244727074,-4.102106057701478,25
-4.574475334403715,-3.5941065146470006,-5.783053652687431,-5.678885682816843,-4.223967158760687,-5.072525288161894,-3.993748811888849,-4.795646665242264,-5.8883918892402924,-2.674262992992389,-6.096550809463287,-3.9428887065490814,-3.7390211782833305,-4.026025284010144,-5.029817087061702,-4.36249133393738,-4.135023833609585,-4.0845258679650405,26
-4.572948300461947,-3.483515119966731,-5.836208254142281,-5.68569792964503,-4.247749873079464,-5.116985155918199,-4.021583565315919,-4.842358437372114,-5.966899313417794,-2.6298581005468242,-6.178154944431061,-3.841843907970923,-3.7048862055600296,-3.930647920626608,-5.0706705831959065,-4.3537027197925795,-4.1695933599898,-4.07245621815154,27
-4.571780261971868,-3.405248153840882,-5.868827075160386,-5.680496977708583,-4.264082554406419,-5.153143122836798,-4.04104947125234,-4.880841652135219,-6.021151404295235,-2.596581301848802,-6.24325120358159,-3.7701680974756164,-3.681003849916394,-3.865486674001229,-5.097878783773715,-4.3483191418404354,-4.193783823867716,-4.065897108260979,28
-4.570971218933481,-3.3593056162694537,-5.880910115741749,-5.66328282700751,-4.272965202741555,-5.180999188917692,-4.0521465296981125,-4.9110963095315805,-6.0511481618726215,-2.574432596898323,-6.291839586914877,-3.7278612750631615,-3.6673741113524243,-3.830541544134007,-5.111441688795128,-4.34634060008095,-4.2075952252433355,-4.06484853829336,29
-4.570521171346787,-3.3456875072524435,-5.872457375886369,-5.634055477541805,-4.274397818084871,-5.2005533541608795,-4.054874740653236,-4.933122409561197,-6.05688958614995,-2.5634119856953865,-6.32392009443092,-3.714923440733558,-3.6639969898681195,-3.8258125310249422,-5.111359298260146,-4.347767094514122,-4.211027564116659,-4.0693105082486785,30
-4.575657677123041,-3.3961419272843765,-5.831217154592647,-5.58546273451307,-4.2596298095969125,-5.208579870418848,-4.039307554241669,-4.9447668278796595,-6.022162719242539,-2.5675591062009855,-6.336287195046322,-3.7595771207446864,-3.682022136618796,-3.881004202891103,-5.088084026757473,-4.358332552072356,-4.19358718802945,-4.086553195393142,31
-4.589284935101832,-3.5283067099733203,-5.750382951304139,-5.513420045255522,-4.223799737922422,-5.203286655387422,-3.99993022053228,-4.944833384295627,-5.9379603623255655,-2.5891182017267815,-6.3271600381591915,-3.8775014963509227,-3.7276438022462974,-4.012619097630858,-5.0363116601697255,-4.381222487718099,-4.149444290060465,-4.120615587096863,32
-4.607917906675653,-3.721016454989594,-5.638122566688578,-5.4228288729681005,-4.172741330287709,-5.186824207831614,-3.9433604394424275,-4.934757495038707,-5.815091153988819,-2.62539618029878,-6.298675644491798,-4.049881550047015,-3.793428885980412,-4.200854169766163,-4.962407255437766,-4.412614283496415,-4.085594638515198,-4.166650898515705,33
-4.628071553237001,-3.9531057620035197,-5.502603801413696,-5.318590680849736,-4.112288313919074,-5.161343026516429,-3.8762159108894716,-4.915974576338506,-5.664363732822084,-2.673699949942987,-6.252971034766405,-4.257902264327712,-3.87194428705093,-4.425906373818975,-4.8727358695024545,-4.448685321452368,-4.009034001699137,-4.219812344805533,34
-4.64626083617837,-4.203409230685412,-5.351994456147224,-5.205606932099364,-4.048274416042822,-5.128993610206876,-3.8051143347907748,-4.889920044424633,-5.496586737415152,-2.731336418685406,-6.192183229705279,-4.482748621687757,-3.9557569046876395,-4.667972664311245,-4.7736625593046575,-4.48561298363102,-3.9267581479177704,-4.275253141122208,35
-4.659000716892256,-4.450761460705592,-5.194462331556897,-5.08877908991592,-3.986533363885256,-5.0919264576679675,-3.7366734110636974,-4.858029315526695,-5.322568806357811,-2.795612494552043,-6.118449250030689,-4.705605604621899,-4.037433638120332,-4.907249995764931,-4.671552381785236,-4.519574652077436,-3.8457628454765906,-4.328126502621597,36
