C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-4.4099652967453435,-5.176393255888293,-4.8750091699699745,-4.0219680108052875,-5.130023427679423,-3.353226397444786,-4.677490733270822,-4.392491398515042,-4.9684718170040085,-3.7903815696522516,-4.298275175259295,-3.27536154115678,-3.1724643469120872,20
-4.471731292534629,-5.169180614317831,-4.993270228110202,-4.0755213003263195,-5.172993923204938,-3.359484125509442,-4.68050144366977,-4.4343792344768325,-5.051478828273297,-3.7534607225548227,-4.3302175714951705,-3.251055520772899,-3.1388168376876053,21
-4.519126892210346,-5.167354929353411,-5.088977801792536,-4.118185930224712,-5.215662437396231,-3.364159155814439,-4.687362440400724,-4.4663631301712785,-5.119179953327971,-3.7240928666862816,-4.355005183787051,-3.2320507734010357,-3.111539661093669,22
-4.552152095772495,-5.170916200995032,-5.162131891016976,-4.149961900500465,-5.2580289702533,-3.3672514883597753,-4.698073723463689,-4.4884430855983855,-5.171575192168028,-3.70227800204663,-4.372638012134938,-3.218347299041191,-3.0906328171302793,23
-4.570806903221076,-5.179864429242694,-5.2127324957835235,-4.170849211153578,-5.300093521776147,-3.368761123145451,-4.712635292858662,-4.500619100758149,-5.208664544793468,-3.6880161286358666,-4.383116056538831,-3.209945097693364,-3.0760963057974355,24
-4.575091314556091,-5.194199614096397,-5.240779616092179,-4.180847862184052,-5.341856091964771,-3.368688060171467,-4.731047148585645,-4.5028911756505705,-5.230448011204292,-3.681307246453992,-4.38643931699873,-3.206844169357555,-3.067930127095138,25
-4.565005329777538,-5.213921755556142,-5.246273251942939,-4.179957853591887,-5.383316680819171,-3.367032299437822,-4.753309290644637,-4.49525931027565,-5.236925591400499,-3.6821513555010066,-4.382607793514635,-3.2090445140337636,-3.0661342810233867,26
-4.540548948885417,-5.239030853621927,-5.229213403335805,-4.168179185377082,-5.424475288339348,-3.363793840944518,-4.779421719035638,-4.4777235046333885,-5.228097285382091,-3.6905484557769106,-4.371621486086545,-3.2165461317219903,-3.0707087675821816,27
-4.501722171879727,-5.269526908293753,-5.189600070270778,-4.145511857539638,-5.465331914525301,-3.358972684691553,-4.809384433758647,-4.450283758723784,-5.203963093149066,-3.7064985472817025,-4.353480394714462,-3.229349022422235,-3.081653586771523,28
-4.448524998760472,-5.305409919571622,-5.127433252747858,-4.111955870079556,-5.50588655937703,-3.3525688306789285,-4.843197434813667,-4.412940072546838,-5.164523014701427,-3.7300016300153844,-4.328184519398385,-3.2474531861344986,-3.0989687385914118,29
-4.380957429527648,-5.346679887455531,-5.042712950767043,-4.067511222996835,-5.546139222894536,-3.3445822789066435,-4.880860722200696,-4.365692446102551,-5.10977705003917,-3.761057703977955,-4.295733860138313,-3.2708586228587797,-3.122654223041846,30
-4.288050863089206,-5.404601265386424,-4.916514999091645,-4.002533508742695,-5.594266741807193,-3.3334773319428597,-4.929848862041112,-4.299931228655683,-5.0270663437056795,-3.8055553012687504,-4.249811863726896,-3.300521125256121,-3.152133239643939,31
-4.163711632171781,-5.485432083053716,-4.73832597259017,-3.911664723123368,-5.654811803186875,-3.3184008245476644,-4.9943143910690155,-4.210873280908884,-4.9093581982250525,-3.8667658286096214,-4.186909333937826,-3.3369716892493204,-3.1870853436871953,32
-4.015252137503411,-5.58166270483011,-4.5207619814204145,-3.801334471171376,-5.722323182547334,-3.300376555008953,-5.069274265203487,-4.104258370018977,-4.765091850568373,-3.940763597934346,-4.111237306242673,-3.3795731197310195,-3.227895068824208,33
-3.849984779812127,-5.685783495088311,-4.276439135740165,-3.677972357919237,-5.791349655402319,-3.2804283216146164,-5.149745440363608,-3.9858262631427848,-4.602706537706714,-4.023622921176702,-4.027006816113002,-3.4276882215938573,-3.27494694870757,34
-3.6752219598259663,-5.7902848182010205,-4.017973545707218,-3.548007988399473,-5.856439997265581,-3.259579922652548,-5.230744872468457,-3.8613167274371345,-4.430641496611161,-4.1114181102704626,-3.938428899020383,-3.480679799730472,-3.3286255169898724,35
-3.4982760782729616,-5.887657038540946,-3.757981321479364,-3.4178709676446033,-5.912142983650872,-3.238855156410641,-5.307289517437118,-3.7364695300588497,-4.25733596425279,-4.200223477149407,-3.849714590436383,-3.5379106590335043,-3.3893153073237094,36
-3.3264595358811477,-5.970390520480793,-3.509078573214397,-3.293990900687148,-5.9530073900719405,-3.2192778211767883,-5.37439633118867,-3.6170244381647567,-4.091229177602681,-4.286113333747314,-3.7650749258325686,-3.598743604395592,-3.4574008533616727,37
-3.167084733378559,-6.030975628393261,-3.28388141107011,-3.182797392559627,-5.9735819920425355,-3.201871715238882,-5.427082269642194,-3.5087212189116785,-3.9407603736319143,-4.365161991997955,-3.688720940680507,-3.6625414407093753,-3.533266688756354,38
-3.027464071493229,-6.061902726651059,-3.0950059452042926,-3.0907200482945605,-5.96841556507641,-3.187660636884815,-5.4603642887167725,-3.4172996394564406,-3.8143687893115694,-4.433443763835112,-3.624863670451768,-3.7286669728674933,-3.617297347160348,39
-2.914909950953194,-6.055662179626888,-2.9550682857747415,-3.02418847292447,-5.932056884687313,-3.177668384402481,-5.469259344331485,-3.3484994669558676,-3.7204936616127253,-4.487032961192559,-3.577714150617917,-3.7964830057625845,-3.7098773622262438,40
-2.8268014667670305,-6.006839333959938,-2.861462127803123,-2.9822956205843325,-5.85248898007835,-3.1715808259896567,-5.446564672049945,-3.3009804093389015,-3.6571260006968407,-4.524386855285844,-3.546410556314795,-3.8698990946157656,-3.818066018859767,41
-2.7540993302215413,-5.920213819174358,-2.7996561505822832,-2.9578698383524498,-5.7286888780518,-3.1681617272354408,-5.393446337343258,-3.268045508773802,-3.6143978997947155,-4.548719458488578,-3.5261070962029075,-3.9517480094760313,-3.945386366368817,42
-2.6944883664621013,-5.803567423970298,-2.764378940676782,-2.947943820676325,-5.571696350520177,-3.1670517325147074,-5.317474540991752,-3.247399533776374,-3.588960220481447,-4.563240194471629,-3.5150388560408254,-4.039777377477837,-4.086918585009248,43
-2.645653400634085,-5.664681937047913,-2.750359084651177,-2.9495502620034606,-5.392551169395996,-3.167891486202332,-5.2262194837757505,-3.2367472528624184,-3.577463824332129,-4.571158486905869,-3.5114409215871185,-4.13173482575564,-4.237742855036915,44
-2.6052792578828634,-5.51133914710735,-2.752325169070025,-2.9597218567813592,-5.2022931065917675,-3.170321632673189,-5.127251366475576,-3.2337934345477377,-3.5765595729218562,-4.575683759462167,-3.513548378600355,-4.225367981443895,-4.392939356707672,45
-2.571050763353812,-5.35132084284876,-2.7650057804978854,-2.9754912994575236,-5.011961934020007,-3.1739828163021526,-5.028140389871557,-3.2362428473481364,-3.582898327825724,-4.580025435811393,-3.5195963128391052,-4.31842447167706,-4.547588270277377,46
-2.5406527421923033,-5.192408812972293,-2.783129505499316,-2.9938912844794565,-4.832597423593225,-3.1785156814640976,-4.936456754744013,-3.2418002597794167,-3.593130950618826,-4.587392939624418,-3.5278198100619393,-4.408651923589591,-4.696769776001884,47
-2.5117700195437114,-5.042384846178101,-2.801424930638875,-3.0119545062946607,-4.675239347223937,-3.183560872533898,-4.859770661873272,-3.24817044035738,-3.603908302876258,-4.600995694572111,-3.536453956027425,-4.493797964315944,-4.835564054137047,48
-2.4820874205534103,-4.909030731166337,-2.8146206424811204,-3.026713659350639,-4.550927476824658,-3.18875903388643,-4.805652312039659,-3.253058157597831,-3.611881246173114,-4.6240431243253415,-3.543733836494133,-4.571610220990576,-4.959051284938722,49
-2.4492897703667724,-4.800128256637147,-2.8174452275906106,-3.0352014380948935,-4.470701584307898,-3.1937508098965663,-4.781671906023497,-3.2541681800165714,-3.61370064208449,-4.659744652554981,-3.547894537220633,-4.639836320747943,-5.062311648662763,50
-2.41458766482538,-4.710848474914778,-2.8151984005909134,-3.040134933581157,-4.440390515659659,-3.199290015803277,-4.7962838929137765,-3.2541184230298676,-3.6133020838553964,-4.7171317638444625,-3.5505931053597855,-4.7047083111430394,-5.153577520109537,51
-2.3810545792460194,-4.63043863419402,-2.8162910983540996,-3.0461008465974246,-4.451783866296221,-3.206168102943155,-4.846334610284045,-3.256743524148886,-3.616345192766297,-4.797893658414792,-3.5545804040987377,-4.77202423490032,-5.242524476125025,52
-2.349169657986874,-4.557794816980852,-2.8201187408174797,-3.052936286192596,-4.494862532275525,-3.214082169837513,-4.921982091641462,-3.2615733350317813,-3.6220668724454645,-4.894226333393197,-3.5597322432474874,-4.838880711908418,-5.32639750003351,53
-2.3194120454061276,-4.491813105781253,-2.826076747918366,-3.0604783614155724,-4.559607409655505,-3.2227293150076655,-5.013384370493187,-3.268137707336708,-3.629704026521174,-4.998325785906906,-3.565924432616034,-4.902374362055973,-5.402441575159274,54
-2.2922608858619613,-4.4313895831011925,-2.833560539594069,-3.068564181315251,-4.635999394494098,-3.231806636974924,-5.110699480346378,-3.2759664927218215,-3.638493558621695,-5.102388013083142,-3.5730327820143755,-4.959601805231624,-5.467901684826594,55
-2.2681953237125585,-4.375420331446652,-2.841965535781899,-3.077030854940534,-4.7140193828492425,-3.241011234260602,-5.204085454708196,-3.284589542845276,-3.6476723723753044,-5.198609012049136,-3.5809331012525116,-5.007659661324009,-5.520022812359758,56
-2.2476945033161013,-4.322801433323606,-2.850687156419168,-3.0857154913403195,-4.783648270778875,-3.250040205386012,-5.2837003270858,-3.2935367093652252,-3.6564773714102734,-5.279184779932116,-3.58950120014044,-5.043644550221766,-5.556049941083044,57
-2.2312375690307733,-4.272428971238029,-2.859120821443188,-3.094455199563507,-4.8348669543409315,-3.258590648872467,-5.339702130986351,-3.302337843939825,-3.6641454593548755,-5.336311313859304,-3.598612888488159,-5.064653091813533,-5.573228054320733,58
-2.219303665214757,-4.2231990276959,-2.866661950791269,-3.1030870886589965,-4.857656329593349,-3.2663596632412797,-5.362248899917005,-3.31052279822723,-3.6699135398373848,-5.362184610957932,-3.608143976105669,-5.06778190598795,-5.568802135397109,59
-2.2123719362262357,-4.174007685203195,-2.8727059644007222,-3.1114482676756885,-4.8419972925940655,-3.273044347013764,-5.341498667384924,-3.317621423885594,-3.6730185164860734,-5.349000668355226,-3.6179702728029666,-5.050127612633652,-5.540017167636455,60
-2.2114934625401195,-4.1251010908045265,-2.8777485463862726,-3.119856494646169,-4.785071648479993,-3.278601319863816,-5.27064455810134,-3.3240089731018267,-3.673419338348261,-5.288366691420647,-3.6288325106867823,-5.00378177302774,-5.475398588976097,61
-2.2167552873080596,-4.07776079618515,-2.882692048728518,-3.1286572257600525,-4.695703915304145,-3.2833206016622394,-5.1561114584539585,-3.330381480556494,-3.6718845585394324,-5.183713056486772,-3.6412709974208566,-4.927361722810012,-5.371428697044929,62
-2.2271904989033455,-4.032435990812003,-2.887541893163581,-3.1377291173017823,-4.581339058498619,-3.287399391225707,-5.007905044464646,-3.336749971648239,-3.6688654867901147,-5.044970517125503,-3.6548609061507027,-4.8277527434131615,-5.237287764704575,63
-2.2418321856992693,-3.9895758641520214,-2.892303501427583,-3.1469508255558005,-4.449422043495505,-3.2910348873708917,-4.83603099215527,-3.343125471775701,-3.66481343283083,-4.882069826908733,-3.669177410021836,-4.711840116269878,-5.082156064816655,64
-2.259713436069122,-3.9496296056721425,-2.896982295256646,-3.1562010068065494,-4.307397835726903,-3.294424288914465,-4.650494977547699,-3.3495190063375233,-3.660179706392104,-4.704941739408366,-3.6837956821797704,-4.586509122812852,-4.9152138702427965,65
-2.2798673383861945,-3.9130464048393048,-2.9015836963868926,-3.1653583173384714,-4.162711400624899,-3.2977647946730997,-4.461302676663799,-3.355941600732347,-3.6554156172044627,-4.5235170081963,-3.6982908957700205,-4.458645044474776,-4.745641453844619,66
-2.301326981023778,-3.8802754511204447,-2.9061131265544438,-3.1743014134360097,-4.022807703621594,-3.3012536034634694,-4.2784597655254375,-3.3624042803588137,-3.650972474998429,-4.347726386844434,-3.712238223938101,-4.33513316268834,-4.582619088483748,67
-2.3231254523551628,-3.851765933982499,-2.910576007495421,-3.1829089513836055,-3.8951317101490783,-3.3050879141022453,-4.111971920154482,-3.3689180706155644,-3.647301589504528,-4.1875006289246635,-3.725212839829526,-4.222858758886236,-4.435327047021804,68
-2.344295840753642,-3.827967042892405,-2.9149777609459475,-3.191059587465703,-3.787128385639448,-3.309464925406101,-3.9718448165728026,-3.3754939969012407,-3.644854270453285,-4.052770488008894,-3.7367899165898097,-4.128707114501155,-4.312945602320414,69
-2.3638712345925046,-3.8093279673171,-2.9193238086421447,-3.198631977966743,-3.7062426955247956,-3.3145818361917074,-3.8680841308022647,-3.3821430846144844,-3.644081827575225,-3.95346671766902,-3.746544627364467,-4.059563510965788,-4.224655027241199,70
-2.384238366276397,-3.798149505050082,-2.923680454440946,-3.2057352736283087,-3.6501176924750602,-3.3205842392088543,-3.797542395906988,-3.3891782124982313,-3.644945948363266,-3.886198508620956,-3.754553874636429,-4.013385686089655,-4.168481931059899,71
-2.4077259214207833,-3.7952440509738787,-2.9280789112772614,-3.212555951678523,-3.609723256414333,-3.3273485168419845,-3.7480947625295475,-3.3967617683295948,-3.6469573231855206,-3.838783518669352,-3.761300943189753,-3.9818987579108103,-4.1338097026287635,72
-2.433279918215182,-3.7988281901889707,-2.9324719645041784,-3.219088658131642,-3.582494593655936,-3.334668052359756,-3.716280833059493,-3.4046790410584835,-3.649890766085308,-3.80796520201921,-3.766970579621643,-3.962639078204745,-4.116853784174173,73
-2.459846374849113,-3.8071185077958383,-2.936812399474786,-3.225328039001921,-3.5658669105131917,-3.342336229030824,-3.6986402098863747,-3.412715319634808,-3.653521091105949,-3.790487012875534,-3.7717475305293053,-3.953142998746953,-4.113829617922509,74
-2.4863713095120943,-3.818331588894961,-2.9410530015421696,-3.231268740303612,-3.5572754132994193,-3.3501464301238464,-3.6917124953997376,-3.420655893008474,-3.6576231122907594,-3.783092405443324,-3.7758165425099435,-3.9509468713129205,-4.1209526461001555,75
-2.511800740393647,-3.8306840185868207,-2.945146556059419,-3.236905408050974,-3.554155308327943,-3.3578920389074787,-3.692037291989134,-3.4282860501293926,-3.6619716436830596,-3.7825248339275843,-3.7793623621607626,-3.9535870476781425,-4.134438310933492,76
-2.535080685683289,-3.8423923819718966,-2.9490458483796202,-3.2422326882582584,-3.5539418019120825,-3.3653664386503777,-3.6961542020441116,-3.4353910799474714,-3.6663414993261685,-3.7855277525333157,-3.782569736078967,-3.958599879618108,-4.1505020546489,77
-2.555157163570539,-3.85167326415067,-2.952703663855862,-3.247245226939722,-3.55407010036516,-3.3723630126211996,-3.700602827954219,-3.441756271412619,-3.670507493263403,-3.7888446154655213,-3.7856234108617626,-3.9635217189083094,-4.165359319472764,78
-2.570976192244917,-3.8567432502236216,-2.9560727878412307,-3.2519376701096196,-3.551975410000498,-3.3786751440886023,-3.7019227721090058,-3.447166913474745,-3.674244439538084,-3.7892188769292043,-3.788708133106352,-3.9658889173242375,-4.175225547631466,79
-2.581483789895942,-3.8558189252912305,-2.9591060056888145,-3.256304663782205,-3.5450929371314173,-3.384096216321242,-3.6966536368980205,-3.4514082950837586,-3.677327152193529,-3.7833939911293664,-3.792008649409942,-3.963237826641383,-4.176316181351384,80
-2.585746422554967,-3.8499449294958463,-2.961771437499872,-3.259724393207737,-3.5364166067473994,-3.3888290343724647,-3.6884950310569162,-3.4541546465583863,-3.6799318651735446,-3.7751677529002503,-3.7954246935626763,-3.958274248252092,-4.172473455879413,81
-2.5843384784132417,-3.841551085775313,-2.964100335557087,-3.2618569580289845,-3.530269496554712,-3.393200536919228,-3.6830908532570787,-3.455447648053571,-3.68239001240199,-3.7700272068630993,-3.798708973050868,-3.955056299607159,-4.169756672932765,82
-2.5784678589001313,-3.8309317534233522,-2.9661401834856815,-3.263119875848966,-3.526080541941855,-3.397190307665602,-3.679897140791656,-3.4556237632735463,-3.6847092078922596,-3.767249681903418,-3.801825695015973,-3.953148806569746,-4.167706874443298,83
-2.569342465445002,-3.8183812917336883,-2.9679384649108793,-3.2639306642707018,-3.5232786782973293,-3.400777930315657,-3.6783699309537985,-3.455019455922544,-3.686897065657752,-3.7661125069067096,-3.8047390665994487,-3.9521165950030195,-4.165865102342874,84
-2.5581701994772184,-3.8041940600000435,-2.969542663457903,-3.26470684089721,-3.5212928410096342,-3.403942988573464,-3.677965261036653,-3.4539711897047956,-3.688961199711862,-3.7658930107584765,-3.8074132949427497,-3.9515244907701383,-4.163772398563348,85
-2.5461589624261456,-3.78866441751614,-2.9710002627519763,-3.2658659233315115,-3.519551965467271,-3.4066650661430917,-3.6781391683333706,-3.4528154283245347,-3.690909224067987,-3.7658685223442223,-3.8098125871873347,-3.9509373197342676,-4.160969805036582,86
-2.534516655721149,-3.772086723575702,-2.972358746418322,-3.267825429176626,-3.5174849870587392,-3.408923746728613,-3.678347690137098,-3.4518886354859926,-3.6927487527395226,-3.765316370549451,-3.811901150474657,-3.9499199077585714,-4.156998363694436,87
-2.524451180791594,-3.7547553374724516,-2.9736655980821647,-3.2710028760355727,-3.5145208411725415,-3.4106986140340974,-3.6780468637409856,-3.451527274893403,-3.694487399739866,-3.7635138842596665,-3.813643191946176,-3.948037080706212,-4.15139911646877,88
-2.5171704390668466,-3.7369646185001115,-2.974968301368726,-3.275815781511371,-3.5100884631971754,-3.411969251763615,-3.676692726438181,-3.452067810250997,-3.6961327790824132,-3.7597383923603704,-3.8150029187433465,-3.944853664440352,-4.14371310529144,89
-2.51388233197627,-3.719008925952406,-2.97631433990323,-3.28268166320704,-3.5036167885211427,-3.4127152436212365,-3.673741315521834,-3.4538467052630075,-3.6976925047805604,-3.753267223737068,-3.8159445380076247,-3.939934484824156,-4.133481372094311,90
-2.5146858175191658,-3.69956455373399,-2.9775261286054744,-3.292800958764862,-3.4942678667945857,-3.412638134618412,-3.669599974587547,-3.4563648849621593,-3.6990157712354415,-3.7432530521754157,-3.8151125316136136,-3.9325951836695823,-4.117414126386695,91
-2.518383233842468,-3.6775908480798876,-2.97845576681956,-3.3064075967681568,-3.4821683851980283,-3.411593288883207,-3.6650591151066503,-3.458996160154835,-3.700010901544904,-3.7299745776009976,-3.8117909524560636,-3.9229068536807374,-4.094159663299992,92
-2.524237552596998,-3.653806746779369,-2.9791952648071645,-3.3224693312315057,-3.468194235415541,-3.4097910187946163,-3.66014937618588,-3.4618863232057566,-3.700774202767418,-3.714398168109206,-3.806903364206652,-3.911567497058999,-4.066166153199175,93
-2.531511745433574,-3.628931187621708,-2.979836632829966,-3.3399539161694864,-3.4532213091311967,-3.4074416367316336,-3.6549013969319746,-3.4651811664796464,-3.701401981961451,-3.6974901917954366,-3.801373330537059,-3.8992751160057515,-4.0358817664492275,94
-2.539468784003016,-3.6036831083961736,-2.9804718811496396,-3.3578291055966787,-3.438125498029065,-3.4047554550732526,-3.6493458164516697,-3.469026482341224,-3.701990546185471,-3.68021701675508,-3.79612441511896,-3.8867277127223723,-4.005754673415123,95
-2.5473716399561446,-3.578781446892039,-2.981193020027865,-3.3750626535276633,-3.423782693793217,-3.4019427861984686,-3.6435132738517035,-3.473568063155211,-3.702636202497947,-3.6635450110835306,-3.792080181624035,-3.8746232894102435,-3.97823304446184,96
-2.5544832849437777,-3.5549451408985764,-2.982092059726318,-3.3906223139770173,-3.411068788107725,-3.3992139424862757,-3.637434408238814,-3.478951701286329,-3.7034352579573473,-3.6484405428761812,-3.790164193723961,-3.863659848270746,-3.955765049954356,97
-2.5600666906167366,-3.5328931282050564,-2.983261010506677,-3.4034758409593233,-3.4008596726566602,-3.396779236315668,-3.631139858719738,-3.4853231890992995,-3.7044840196221425,-3.635869980228426,-3.7913000150904184,-3.85453539150526,-3.94079886025765,98
-2.563384828625841,-3.5133443466007517,-2.9847918826306197,-3.412590988489158,-3.394031239124093,-3.3948489800656385,-3.624660264401213,-3.492828318958843,-3.705878794550798,-3.6267996912356577,-3.796411209395083,-3.8479479213151673,-3.935782645736699,99
-2.563700670621909,-3.497017733874933,-2.9867766863598217,-3.416935510581102,-3.3914593791940946,-3.393633486115183,-3.618026264389975,-3.501612883229681,-3.707715889801784,-3.6221960439932692,-3.806421340309633,-3.8445954399018465,-3.94316457675648,100
-2.561032874389284,-3.486836445527718,-2.988927117130264,-3.4147700248619484,-3.394135387822923,-3.392213044638675,-3.610531106908554,-3.513074344017056,-3.7078204252072733,-3.6227184386755638,-3.8224126462139556,-3.843406720900408,-3.962857063243925,101
-2.556156131059157,-3.48367889172215,-2.9909875876905647,-3.4061986851092403,-3.401701652313907,-3.3898586040066236,-3.6017503781921074,-3.527837877075281,-3.7048842600208007,-3.6277310492063757,-3.84402860091884,-3.843062784417814,-3.992272600705873,102
-2.5494674623026223,-3.4851968922418886,-2.9930991842713617,-3.392954549563682,-3.413010702871723,-3.387066463892227,-3.592138224366317,-3.5448908452426826,-3.7003038104328803,-3.636257404305396,-3.870034621242316,-3.8438900023632234,-4.030109487877157,103
-2.541363889790776,-3.489042266870594,-2.9954029931032937,-3.376770676465981,-3.4269150697010504,-3.3843329239686866,-3.582148791556868,-3.563220611357587,-3.6954754926340265,-3.6473210326923153,-3.8991961240024198,-3.8462147466457988,-4.075066023492615,104
-2.5322424351947106,-3.492866835391924,-2.9980401004169965,-3.3593801240568393,-3.4422672830065655,-3.382154283909197,-3.5722362258894416,-3.58181453825832,-3.6917957228147507,-3.6599454630868244,-3.9302785260171813,-3.8503633891746976,-4.12584050628708,105
-2.5225001201855215,-3.4943224175895384,-3.001151592443109,-3.342515950576964,-3.4579198729929463,-3.3810268433869597,-3.5628546734897206,-3.59965998878321,-3.690660917165569,-3.673154224208614,-3.9620472441046353,-3.8566623018590827,-4.181131234995389,106
-2.512533966434302,-3.491060833247098,-3.0048785554122683,-3.3279112142670573,-3.4727253698648703,-3.3814469020751714,-3.554458280483387,-3.6157443257705824,-3.6934674918769943,-3.685970844777375,-3.993267695082813,-3.865437856608113,-4.239636508352377,107
-2.502740995612147,-3.480733902148262,-3.009362075555112,-3.317298973367827,-3.4855363038270157,-3.3839107596470313,-3.547501192996125,-3.6290549120587636,-3.7016118631395387,-3.6974188535127968,-4.022705295769747,-3.877016425330949,-4.30005462509288,108
-2.4935182293901517,-3.4609934440766894,-3.0147432391022786,-3.3124122861199763,-3.4952052050840594,-3.3889147157757384,-3.5424375571536166,-3.6385791104860803,-3.7164904471437175,-3.7065217791345715,-4.049125462983469,-3.8917243799367514,-4.361083883951731,109
-2.48526268943941,-3.4294912788160397,-3.021163132284405,-3.3149842107642105,-3.5005846038406796,-3.3969550701344913,-3.539721519081544,-3.64330428389086,-3.7394996600800434,-3.7123031503623896,-4.071293613542014,-3.9098880923346795,-4.421422583663768,110
-2.477495396720311,-3.381328274299665,-3.02894080562205,-3.326177413163914,-3.500043649497769,-3.4089824938758997,-3.5388251388766236,-3.641861930972972,-3.7751925165184748,-3.7140045673363415,-4.089253335112183,-3.933987723061851,-4.487417140325631,111
-2.469538525588973,-3.3162178403445193,-3.0381071977578262,-3.344840573215791,-3.493866282621344,-3.425010456497729,-3.5389841502400263,-3.6345419154740797,-3.8246503336891977,-3.712217333684207,-4.104309151549424,-3.965062679325684,-4.563943253080813,112
-2.4614908278100835,-3.2387306095596706,-3.048371227105451,-3.3692357702105267,-3.4837772201637645,-3.444129455190903,-3.5402982097041167,-3.6228191477951994,-3.884061981773063,-3.7079895333572073,-4.117117883954739,-4.001278203040786,-4.647493145234416,113
