C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.591176442539848,-4.936467882371492,-5.068923647289156,-5.385735027790489,-3.9248201800198137,-4.829311242115372,-3.650994494022812,-3.8547834467609143,-4.632187761145076,-4.342576327761533,-4.907985344874111,-3.1743823163641745,-5.165906247757922,-4.159135973296093,-5.232827916232642,-4.498144903572162,-4.41792259804421,-3.7096463627800502,20
-4.587495435887933,-4.631929916364681,-5.245971801795528,-5.464626467206458,-3.9933030922895103,-4.96657848257907,-3.7290423323937736,-3.951857060568525,-4.7520937889840535,-4.438659444091848,-5.13202476885195,-3.0632088614333535,-4.888647520682652,-4.063485298094796,-4.956153852300167,-4.620870173044742,-4.383588533798695,-3.806490264174051,21
-4.584173424687708,-4.359716378912293,-5.40312274610971,-5.5315047078577955,-4.054335971567386,-5.090095824112105,-3.7987213232740857,-4.03870652096899,-4.857893267421734,-4.52651400305542,-5.3318088595297315,-2.963163500250075,-4.640757781690235,-3.978087239973168,-4.709695905125848,-4.729950146960926,-4.353336274801997,-3.8929551030657534,22
-4.5812104089391745,-4.119827270014332,-5.5403764802317035,-5.586369749744503,-4.107918817853441,-5.199863266714477,-3.8600314666637496,-4.115331827962311,-4.949586196458119,-4.606140004652247,-5.507337616907458,-2.8742462328143397,-4.42223703078067,-3.9029417989312076,-4.493454074709688,-4.825384825320713,-4.327165821054121,-3.9690408794551586,23
-4.578606388642331,-3.9122625896707905,-5.657733004161507,-5.629221592866579,-4.154051631147676,-5.295880810386186,-3.912972762562765,-4.181732981548485,-5.027172576093206,-4.6775374488823305,-5.658611040985126,-2.796457059126147,-4.233085267953956,-3.838048974968913,-4.307428361051682,-4.907174208124105,-4.305077172555064,-4.034747593342265,24
-4.576361363797179,-3.737022337881672,-5.755192317899122,-5.660060237224026,-4.192734411450092,-5.378148455127232,-3.9575452109711313,-4.237909981727516,-5.090652406326997,-4.740706335745669,-5.785629131762739,-2.729795979185496,-4.073302493210093,-3.783408768086285,-4.151618764151833,-4.975318295371101,-4.287070329304826,-4.090075244727076,25
-4.574475334403719,-3.5941065146469766,-5.83275442144455,-5.6788856828168415,-4.223967158760688,-5.446666200937616,-3.9937488118888487,-4.283862828499401,-5.140025687159492,-4.795646665242264,-5.888391889240295,-2.674262992992389,-3.9428887065490836,-3.739021178283323,-4.0260252840101405,-5.0298170870617005,-4.2731452913034085,-4.135023833609588,26
-4.57294830046195,-3.4835151199667034,-5.890419314797789,-5.685697929645028,-4.2477498730794645,-5.501434047817337,-4.021583565315918,-4.319591521864142,-5.175292418590688,-4.842358437372114,-5.966899313417794,-2.6298581005468242,-3.8418439079709246,-3.7048862055600265,-3.9306479206266047,-5.070670583195906,-4.263302058550811,-4.169593359989802,27
-4.571780261971871,-3.4052481538408506,-5.928186997958838,-5.680496977708582,-4.2640825544064205,-5.542451995766395,-4.041049471252339,-4.345096061821739,-5.196452600620588,-4.88084165213522,-6.021151404295235,-2.596581301848802,-3.770168097475618,-3.6810038499163946,-3.865486674001226,-5.097878783773713,-4.257540631047033,-4.19378382386772,28
-4.570971218933485,-3.359305616269419,-5.946057470927701,-5.663282827007508,-4.272965202741556,-5.569720044784792,-4.052146529698112,-4.360376448372191,-5.203506233249192,-4.911096309531581,-6.0511481618726215,-2.574432596898323,-3.7278612750631637,-3.6673741113524274,-3.8305415441340047,-5.111441688795127,-4.255861008792075,-4.20759522524334,29
