C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-4.995664639207589,-4.782597807284931,-5.070541907946933,-3.713407458571063,-4.091076480143147,-4.058776575918734,-4.752345176528702,-3.9681841890488427,-3.291435441472982,-3.2198154671911037,20
-4.982064483932772,-4.886994879855582,-5.097541934110416,-3.7397045078114632,-4.064689523630293,-4.021328068467621,-4.826181581893802,-3.903927609457805,-3.2699639774654865,-3.1881437964364108,21
-4.974293997188092,-4.971110528448797,-5.125764375709261,-3.7603330538665842,-4.044794471157804,-3.991717595074889,-4.886687608813494,-3.8537746273274656,-3.253203249763869,-3.162598940533792,22
-4.9723531789735524,-5.03494475306458,-5.15520923274347,-3.7752930967364264,-4.031391322725681,-3.9699451557405387,-4.933863257287779,-3.817725242657827,-3.2411532583681306,-3.143180899483246,23
-4.97624202928915,-5.078497553702926,-5.185876505213041,-3.78458463642099,-4.024480078333922,-3.9560107504645696,-4.967708527316654,-3.7957794554488866,-3.23381400327827,-3.129889673284773,24
-4.9859605481348845,-5.101768930363836,-5.217766193117975,-3.788207672920274,-4.02406073798253,-3.949914379246982,-4.988223418900124,-3.7879372657006467,-3.231185484494288,-3.1227252619383736,25
-5.001508735510757,-5.104758883047309,-5.250878296458272,-3.786162206234279,-4.030133301671504,-3.9516560420877753,-4.995407932038187,-3.794198673413106,-3.233267702016185,-3.1216876654440475,26
-5.022886591416769,-5.087467411753346,-5.285212815233932,-3.7784482363630048,-4.042697769400843,-3.9612357389869506,-4.989262066730843,-3.8145636785862647,-3.2400606558439593,-3.1267768838017953,27
-5.050094115852916,-5.049894516481944,-5.320769749444954,-3.7650657633064517,-4.061754141170548,-3.978653469944507,-4.969785822978093,-3.849032281220122,-3.251564345977613,-3.1379929170116165,28
-5.083131308819203,-4.992040197233104,-5.35754909909134,-3.74601478706462,-4.087302416980619,-4.003909234960444,-4.936979200779937,-3.89760448131468,-3.2677787724171448,-3.1553357650735117,29
-5.121998170315628,-4.913904454006825,-5.3955508641730905,-3.721295307637509,-4.119342596831056,-4.037003034034764,-4.890842200136374,-3.960280278869937,-3.2887039351625553,-3.1788054279874802,30
-5.176816198710708,-4.798484740069552,-5.443167718545092,-3.685753103745564,-4.162687587460836,-4.085276568696942,-4.820423647556643,-4.050374761408514,-3.313536608554244,-3.2070295024743722,31
-5.253208448653618,-4.636335196124871,-5.505062258793394,-3.636524719122366,-4.2200112259471645,-4.152808562018913,-4.719639557768097,-4.175285199776311,-3.341830556114654,-3.2392455422679918,32
-5.34442725456535,-4.438790853328482,-5.57563936901474,-3.5770463012876186,-4.2881049077973925,-4.234704546314356,-4.595790713097913,-4.326134868958246,-3.374121261616854,-3.276368482887774,33
-5.443724950866889,-4.217186742836087,-5.649303933305868,-3.5107539977610234,-4.363760028518871,-4.326070053896954,-4.456177895873262,-4.494047043939244,-3.4109442088339104,-3.3193132598531516,34
-5.544353871979225,-3.982857895803391,-5.720460835763518,-3.441083956062285,-4.443767983618947,-4.422010617080386,-4.308101888421321,-4.670144999704219,-3.452834881538889,-3.3689948086835577,35
-5.639566352323346,-3.7471393433860958,-5.783514960484434,-3.371472323711107,-4.5249201686049725,-4.517631768178337,-4.158863473069264,-4.845552011238094,-3.500328763504859,-3.426328064898428,36
-5.722614726320241,-3.521366116739904,-5.832871191565355,-3.3053552482271913,-4.604007978984296,-4.608039039504486,-4.015763432144269,-5.011391353525788,-3.5539613385048847,-3.4922279640171943,37
-5.786751328390898,-3.316873247020518,-5.862934413103019,-3.246168877130242,-4.6778228102642645,-4.688337963372512,-3.886102547973506,-5.158786301552219,-3.614268090312035,-3.5676094415592905,38
-5.825228492956308,-3.1449957653836407,-5.868109509194171,-3.197349357939962,-4.743156057952233,-4.7536340720961014,-3.777181602884154,-5.278860130302311,-3.6817845026993767,-3.653387433044152,39
-5.831298554437455,-3.017068702984975,-5.842801363935549,-3.1623328381760554,-4.7967991175555476,-4.799032897988932,-3.6963013792033865,-5.362736114760979,-3.7570460594399764,-3.75047687399121,40
-5.80093460174117,-2.9306589288367295,-5.7763387541077975,-3.140614236308146,-4.841384631571183,-4.82187447587422,-3.641628456579391,-5.41053565170868,-3.845259443308135,-3.8680549841186678,41
-5.738897041156886,-2.872659856376808,-5.668595564785023,-3.1283495392433722,-4.881702620860205,-4.825756791587714,-3.6045730864774224,-5.431531676409452,-3.94876193933973,-4.010271396805374,42
-5.6516191831795,-2.8383963333994613,-5.529794342504163,-3.123966497157703,-4.917780548476107,-4.815172303961889,-3.58230155895026,-5.430574771573591,-4.063784934700189,-4.170499668061728,43
-5.545534338303917,-2.8231932076989383,-5.370157633802158,-3.1258928602271094,-4.949645877472377,-4.794613471829226,-3.571980164050682,-5.412515519911397,-4.186559816554939,-4.342113353898135,44
-5.427075817025032,-2.822375327069486,-5.199907985215941,-3.1325563786275605,-4.977326070902503,-4.768572754022199,-3.570775191831465,-5.382204504133166,-4.3133179720694095,-4.518486010324994,45
-5.302676929837746,-2.8312675393053546,-5.029267943282453,-3.1423848025350267,-5.0008485918199765,-4.741542609373287,-3.5758529323453883,-5.344492306949198,-4.440290788409031,-4.692991193352711,46
-5.178770987236957,-2.8451946922007934,-4.868460054538628,-3.1538058821254795,-5.020240903278287,-4.718015496714967,-3.584379675645229,-5.3042295110697895,-4.563709652739231,-4.859002458991687,47
-5.061791299717565,-2.85948163355005,-4.7277068655214025,-3.1652473675748865,-5.035530468330926,-4.702483874879717,-3.593521711783764,-5.266266699205238,-4.679805952225436,-5.009893363252324,48
-4.958171177774471,-2.869453211147374,-4.617230922767721,-3.175137009059219,-5.0467447500313805,-4.699440202700015,-3.600445330813773,-5.235454454065841,-4.784811074033076,-5.139037462145024,49
-4.874343931902572,-2.8704342727870142,-4.547254772814514,-3.1819025567544474,-5.0539112114331415,-4.713376939008336,-3.602316822788034,-5.216643358361898,-4.8749564053275805,-5.239808311680188,50
-4.805883298077874,-2.8671490940809594,-4.523670308243756,-3.1871639081665113,-5.058818715824906,-4.752047127874144,-3.6023296944444105,-5.210599931626594,-4.956990235567104,-5.317939240731888,51
-4.743658659477519,-2.8670705785825756,-4.539149643340457,-3.1934514876532587,-5.0624325959412175,-4.81509916980605,-3.6051967783603187,-5.212719784123244,-5.038569805538324,-5.383487299849,52
-4.687046797398118,-2.8696465159981757,-4.584085657196114,-3.2005588356685246,-5.0635450190043425,-4.894868558295262,-3.6103633533478603,-5.2197971346573375,-5.1172899293994565,-5.436311627554146,53
