C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-4.59117644253983,-5.059612037380767,-4.932567997199583,-5.16432260450444,-4.643928232348739,-3.650994494022806,-4.8772241171428785,-5.266840787158708,-4.594234956113818,-3.97257731370216,-3.3939803964276747,-4.177754749770766,-5.533319868540699,-5.232827916232647,-5.106028179268142,-4.4670550233449315,-4.44965718132834,-3.514523712058484,-4.27266510522777,20
-4.587495435887916,-5.218254495042812,-4.627840293553081,-5.3750350931944215,-4.863367347633562,-3.7290423323937683,-4.673605596377762,-5.437669887111312,-4.452923604116242,-3.888862069416043,-3.390452100357917,-4.088317097967828,-5.1623372425252345,-4.956153852300172,-5.333517834765742,-4.4233067394281465,-4.225022948904993,-3.5856202249241838,-4.227532215876633,21
-4.584173424687692,-5.357986927892971,-4.3554274496070695,-5.56046592318068,-5.058489883979354,-3.7987213232740817,-4.491529433710523,-5.592775616299814,-4.326832307029559,-3.8139701819979557,-3.387172603956026,-4.008771720863911,-4.830684770028043,-4.7096959051258525,-5.536798091192516,-4.384037794956278,-3.8987294288156025,-3.649093839160592,-4.187909866448435,22
-4.58121040893916,-5.478809335931246,-4.115329465361548,-5.720615094463214,-5.229295841386117,-3.860031466663746,-4.3309956291411655,-5.732157974724213,-4.215961064853769,-3.7479016514478993,-3.3841419072220043,-3.939118618459014,-4.538362451049124,-4.493454074709691,-5.715868948548462,-4.349248189929326,-3.500290607801929,-3.7049445547677076,-4.153798056943177,23
-4.57860638864232,-5.580721719157639,-3.907546340816516,-5.855482607042024,-5.375785219853849,-3.9129727625627617,-4.192004182669683,-5.85581696238451,-4.120309877588871,-3.6906564777658715,-3.381360010155849,-3.8793577907531365,-4.285370285588476,-4.307428361051684,-5.870730406833581,-4.31893792434729,-3.05922047260572,-3.753172371745532,-4.125196787360859,24
-4.5763613637971705,-5.663724077572149,-3.7320780759719763,-5.965068460917111,-5.497958019382553,-3.957545210971129,-4.0745550942960795,-5.963752579280706,-4.039878745234866,-3.642234660951874,-3.3788269127575616,-3.82948923774628,-4.071708273646101,-4.151618764151834,-6.001382466047873,-4.293106998210173,-2.6050330099687313,-3.7937772900940634,-4.102106057701479,25
-4.574475334403712,-5.727816411174774,-3.588924670827928,-6.049372656088473,-5.595814239972226,-3.993748811888848,-3.978648364020355,-6.0559648254128,-3.974667667791754,-3.602636201005906,-3.376542615027142,-3.7895129594384436,-3.8973764152219967,-4.0260252840101405,-6.107825126191338,-4.2717554115179714,-2.1672422066327175,-3.8267593098133044,-4.08452586796504,26
-4.572948300461946,-5.772998719965516,-3.478086125384374,-6.108395192556113,-5.669353881622871,-4.021583565315917,-3.90428399184251,-6.1324537007807916,-3.9246766452595345,-3.571861097927968,-3.3745071169645895,-3.759428955829628,-3.762374710316166,-3.930647920626605,-6.190058387263977,-4.254883164270687,-1.7753620493394315,-3.852118430903252,-4.07245621815154,27
-4.5717802619718695,-5.799271003944375,-3.399562439641312,-6.142136070320029,-5.718576944334484,-4.041049471252339,-3.851461977762543,-6.193219205384681,-3.889905677638208,-3.54990935171806,-3.372720418569904,-3.7392372269198315,-3.6667031589286063,-3.8654866740012257,-6.248082249265788,-4.242490256468319,-1.4589065248306283,-3.8698546533639084,-4.065897108260979,28
-4.570971218933484,-5.806633263111351,-3.3533536135987454,-6.15059528938022,-5.743483428107069,-4.052146529698112,-3.8201823217804547,-6.2382613392244695,-3.8703547649277743,-3.536780962376182,-3.371182519843087,-3.7289377727090574,-3.6103617610593193,-3.8305415441340034,-6.2818967121967715,-4.234576688110868,-1.2473896198480596,-3.8799679771952733,-4.064848538293359,29
