C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-5.2949839932863485,-4.669690119267342,-4.408368986815827,-5.3493808212050284,-4.246010783524641,-4.715585601195722,-3.7877398704446166,-3.4081384528706344,-4.441840587733309,-5.5538810934442,-6.564193750958994,-4.534710150201289,-5.528922823396963,-5.731976314950272,-4.899908653183327,-3.5846489827819283,-4.9818850743777805,-3.4667412767826047,-4.089219466693773,10
-5.294183165406844,-4.630679887923635,-4.421508034706184,-5.328012545940286,-4.244581062175856,-4.695318787273014,-3.789438578782289,-3.413522897197264,-4.421877390486414,-5.616359894306788,-6.494409402746082,-4.511555698353922,-5.487401522517155,-5.733248418431487,-4.8331958485619015,-3.5806901177928108,-5.013514524991676,-3.462796915427033,-4.0790533544026175,11
-5.292689061573377,-4.597489969870946,-4.433090455827901,-5.308074505673913,-4.243381325837106,-4.676021596672476,-3.79145413443858,-3.418467101281027,-4.403413060325947,-5.67390959894497,-6.430768433854486,-4.4906590616843864,-5.451700838909242,-5.737384028700687,-4.776103454506145,-3.576843554471315,-5.041494646285272,-3.4590775428901965,-4.069813731112366,12
-5.290501681785947,-4.570120365109274,-4.443116250180977,-5.289566700405911,-4.242411574508389,-4.65769402939411,-3.7937865374134896,-3.422971065121922,-4.386447597251906,-5.726530207358746,-6.373270844284206,-4.472020240192683,-5.421820772573224,-5.744383145757868,-4.728631471016058,-3.5731092928174406,-5.065825438258569,-3.455583159172093,-4.061500596823019,13
-5.287621026044555,-4.54857107363862,-4.451585417765416,-5.2724891301362815,-4.241671808189708,-4.640336085437914,-3.796435787707018,-3.4270347887199493,-4.370981001264294,-5.774221719548115,-6.321916634035243,-4.455639233878814,-5.3977613235090995,-5.754245769603033,-4.690779898091642,-3.569487332831189,-5.0865069009115675,-3.4523137642727253,-4.054113951534577,14
-5.284047094349201,-4.532842095458982,-4.458497958581213,-5.256841794865025,-4.241162026881062,-4.623947764803891,-3.799401885319165,-3.4306582720751098,-4.357013272363108,-5.81698413551308,-6.276705803107595,-4.4415160427427764,-5.379522491716871,-5.766971900236179,-4.662548735732896,-3.56597767451256,-5.103539034244267,-3.4492693581920912,-4.04765379524704,15
-5.279779886699884,-4.522933430570363,-4.463853872628372,-5.242624694592143,-4.24088223058245,-4.608529067492038,-3.8026848302499316,-3.4338415151874027,-4.344544410548352,-5.854817455253638,-6.237638351501266,-4.42965066678457,-5.367104277196537,-5.782561537657309,-4.64393798393982,-3.5625803178615527,-5.116921838256667,-3.4464499409301923,-4.042120127960407,16
-5.274819403096607,-4.51884507897276,-4.467653159906889,-5.229837829317637,-4.2408324192938736,-4.594079993502356,-3.8062846224993163,-3.4365845180568275,-4.3335744158200225,-5.887721678769789,-6.204714279216252,-4.420043106004199,-5.360506679948099,-5.801014681866421,-4.6349476427124126,-3.5592952628781687,-5.126655312948769,-3.4438555124870276,-4.03751294967468,17
-5.269165643539367,-4.520577040666176,-4.4698958204167685,-5.218481199041505,-4.2410125930153315,-4.580600542834845,-3.8102012620673205,-3.4388872806833857,-4.324103288178121,-5.915696806061534,-6.177933586252557,-4.4126933604016605,-5.359729699971553,-5.822331332863517,-4.635577712050677,-3.5561225095624067,-5.132739458320572,-3.4414860728625984,-4.033832260389857,18
-5.262818608028165,-4.528129315650608,-4.470581854158008,-5.208554803763749,-4.241422751746825,-4.568090715489505,-3.8144347489539427,-3.4407498030670753,-4.316131027622647,-5.938742837128872,-6.157296272610178,-4.407601429976954,-5.364773337266904,-5.846511490648594,-4.645828191954611,-3.5530620579142664,-5.135174274372075,-3.4393416220569026,-4.031078060105939,19
-5.255778296563003,-4.541501903926058,-4.469711261130607,-5.200058643484373,-4.2420628954883535,-4.556550511466337,-3.818985083159184,-3.442172085207898,-4.3096576341536,-5.956859771971804,-6.1428023382891155,-4.404767314730082,-5.375637591834149,-5.873555155221655,-4.665699082424215,-3.550113907933749,-5.13395976110328,-3.437422160069942,-4.029250348822925,20
-5.251622780256625,-4.566129516193137,-4.463983064835389,-5.198962975212782,-4.245198739370536,-4.54486122018998,-3.8247682886195302,-3.4430541860146344,-4.302919226137457,-5.9673196636362595,-6.148443662508453,-4.4062636418737755,-5.402662169690494,-5.907880429697066,-4.7069123756501074,-3.5472824524370012,-5.123612035713143,-3.4357107776532674,-4.029616328738357,21
-5.25233987639389,-4.605031436174409,-4.451563389439477,-5.208584608398649,-4.252089014021492,-4.5324013357852335,-3.832293267521919,-3.4433405826588297,-4.2949358693333695,-5.9686069860366455,-6.18199351150101,-4.413241870970665,-5.451591351956608,-5.951941815805031,-4.775980289515963,-3.544570131877438,-5.10108449664553,-3.434198080779962,-4.032880001073089,22
-5.255544204232968,-4.654584523402798,-4.434652885942322,-5.224943371702365,-4.261223242687479,-4.519916665302339,-3.8409493372420247,-3.4430979025346313,-4.286883484830354,-5.962540370475675,-6.2341239657874015,-4.424320250545596,-5.515532001287688,-6.002793911469306,-4.865088162561373,-3.5419740177109627,-5.070033065767803,-3.4328953422823267,-4.038196564362095,23
-5.258850383032027,-4.711165637411229,-4.415452205343376,-5.2440590937843234,-4.271090948614749,-4.508153015791534,-3.850125815155524,-3.442392773036183,-4.279937993717427,-5.950938448256059,-6.29550710588824,-4.43811702912341,-5.587590980338931,-6.057491314613647,-4.966421333325924,-3.5394911813934753,-5.0341136649473235,-3.431813834992659,-4.0447212171403475,24
-5.259873032049238,-4.771151637732627,-4.396161998642092,-5.261951603304919,-4.280181655049557,-4.497856194303061,-3.8592120186380923,-3.441291821557631,-4.275275317083605,-5.935619850680512,-6.356815012324136,-4.453250455228955,-5.660875151765531,-6.113088623161805,-5.072165140349202,-3.5371186943808772,-4.996982216051452,-3.4309648317432586,-4.051609157942821,25
-5.256226770542767,-4.830919383899919,-4.378982916837922,-5.274640728924543,-4.286984885238158,-4.48977200788716,-3.867597265065407,-3.439861675493121,-4.274071376017906,-5.918403209051747,-6.408719765615703,-4.468338777387072,-5.728491378222688,-6.166640435037537,-5.174504922170797,-3.534853628129071,-4.962294640947552,-3.4303596053664243,-4.058015585304487,26
