C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,time
-4.280858472911143,-4.856525585408491,-3.0583112069936345,-5.623600772057083,-5.417865861418058,-6.275795681119022,-3.2194939290298454,-3.6091118783327576,-3.2408016416020597,-3.3242941403793123,-3.7771696935043293,-3.8576828640964425,-3.8363092413762807,-6.039617520900681,-3.2747890524180927,-3.3858226392934405,-3.4947491369496197,-4.056130445563635,-4.116219739363996,-3.573547868118333,-1.1703253211334803,-4.105751166202754,30
-4.295515516717697,-4.8857543082529835,-3.1094588926573,-5.576451130003898,-5.3738466178113615,-6.2029223857564775,-3.225378614146096,-3.648860038392389,-3.2436518683360354,-3.3824715772398686,-3.8132615809762362,-3.8859816397310065,-3.8588326234463133,-6.063405670292079,-3.2939304067374278,-3.4542480047448128,-3.5121897892796485,-4.06645082245739,-4.129763038185585,-3.584368955795486,-1.2504522514103684,-4.120631965363673,31
-4.339738961526185,-4.9522497141304855,-3.2535546517470912,-5.492170996611965,-5.273596109061466,-6.073456144602121,-3.2407653787942245,-3.745889044753946,-3.2523295106899934,-3.516594106992637,-3.9133917256736415,-3.952513748541079,-3.914925418973791,-6.078913756418172,-3.3403399608625803,-3.6127283719606957,-3.5751901024239086,-4.086068177820805,-4.166816572099564,-3.608270128707987,-1.4679396335904933,-4.150227012671383,32
-4.404628517806702,-5.044628534219352,-3.466785668646653,-5.37837423719846,-5.129770302572417,-5.899998444231634,-3.262841510312577,-3.8851588306282405,-3.265579737646973,-3.7067180227874554,-4.061097448194819,-4.04699091271982,-3.995567857126573,-6.085202656275842,-3.406701577654293,-3.8377926546876817,-3.672100751797626,-4.112140757523144,-4.2208878185373155,-3.641655714206284,-1.7884473546980444,-4.190261377688778,33
-4.48128389602934,-5.151507499697939,-3.725339127739632,-5.242674717080551,-4.955025165748253,-5.695150771220693,-3.288794296039496,-4.051629329226083,-3.2821477181900107,-3.932899617774163,-4.239916069138041,-4.159124854460387,-4.091740167072519,-6.081333246861971,-3.485699119973306,-4.105969766672368,-3.791272412816029,-4.141826807433666,-4.285484254930223,-3.6809300396408213,-2.1776353017572165,-4.236460129978751,34
-4.560804806664188,-5.261503341744601,-4.00540221340967,-5.092686301575412,-4.7620166659930225,-5.47151461214498,-3.315811023313326,-4.230260473758283,-3.3007786213021437,-4.175195185102593,-4.433384909101577,-4.278627295955938,-4.194422577979486,-6.0663664051734445,-3.57001645068036,-4.3937886216613435,-3.9210557608943435,-4.172284573421632,-4.354113358709667,-3.7224974323620463,-2.601163361792195,-4.284548339104197,35
-4.6342909601813425,-5.363232791537692,-4.283162110040416,-4.936022856000216,-4.563400770710766,-5.241691453580176,-3.3410789794724125,-4.406012197435655,-3.3202176159664103,-4.41366101792259,-4.625041288683704,-4.395209959399633,-4.294595319015334,-6.039363008207147,-3.652337432636198,-4.6777781334012065,-4.049801471447799,-4.200672301356303,-4.4202826073070325,-3.7627622197204045,-3.0246914218271743,-4.330251074628008,36
-4.692842067050892,-5.44531258025557,-4.534806002015513,-4.780298245672132,-4.3718334473055265,-5.018282782101961,-3.3617854518550994,-4.563844433469008,-3.3392098711658487,-4.628353409383985,-4.798422528482693,-4.49858456698463,-4.3832386193479245,-5.999383932959959,-3.7253459287015613,-4.9344672156385485,-4.16586021989162,-4.22414823710694,-4.477499478153701,-3.7981287290663426,-3.413879368886345,-4.369293406113079,37
-4.727557837742928,-5.496359439076587,-4.736521073718606,-4.633126335908334,-4.1999706631813485,-4.813890084286013,-3.3751177277997297,-4.688717115069152,-3.3565005558834944,-4.7993286526366195,-4.937065949096813,-4.578462840904087,-4.451332708145111,-5.945490056428768,-3.7817258017371893,-5.1403847821199635,-4.257582681641035,-4.239870626542801,-4.519271448681055,-3.8250012877503057,-3.734387089993896,-4.397400403122303,38
-4.729537982727546,-5.504990099179099,-4.864494509533343,-4.502120992025994,-4.060468385742274,-4.641114846708011,-3.378263094644651,-4.765590175446904,-3.3708348391023866,-4.906643040830332,-5.024508871124341,-4.6245565033511635,-4.489857814574757,-5.876742255610456,-3.8141609146038253,-5.2720597465920465,-4.313319532111273,-4.244997715533148,-4.539105996320479,-3.83978422312274,-3.9518744721740218,-4.410297135218572,39
-4.689882212474837,-5.459821291741462,-4.894913493843366,-4.394896079342284,-3.965982582392348,-4.512558555943638,-3.3684088397282044,-4.779423547813068,-3.380957889805562,-4.930352867114957,-5.044288615163546,-4.6265772765190185,-4.489794167804718,-5.792201407501906,-3.81533513016221,-5.3060210228013895,-4.321421446717558,-4.236687749947242,-4.530510598503351,-3.8388818625340932,-4.032001402450909,-4.403708671964782,40
-4.599061330227171,-5.348551299463379,-4.818081087669002,-4.3049681554726,-3.9132844295011133,-4.4231348650918605,-3.3427489497789726,-4.722842827730678,-3.38739913634369,-4.860957775473485,-4.989491291680589,-4.578506249853588,-4.445798263174228,-5.679327372261112,-3.781008199432154,-5.231808492548752,-4.276913656485523,-4.2119459967588435,-4.488788537521516,-3.81989498878433,-4.025802243571016,-4.373995061671856,41
