C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.669690119267342,-4.948047686406575,-5.100349676696525,-5.04929834017587,-3.627373029926293,-4.534710150201289,-5.100415564318079,-5.731976314950275,-4.760197189361457,-4.978628252337282,-3.7940783083783938,-3.3666254439138537,-3.6316989065139826,-3.314534964124055,-4.66709322685116,-4.130040567601017,-4.910919547989603,-3.466741276782605,10
-4.630679887923635,-4.9527015925239715,-5.079408938130828,-5.073681764281705,-3.629231917509833,-4.511555698353922,-5.131534760305931,-5.733248418431491,-4.742559214836684,-4.959598256096024,-3.7875025100678923,-3.3681102742372606,-3.6328038235745863,-3.309655490722167,-4.645557235101897,-4.111949561611231,-4.843700125406572,-3.4627969154270333,11
-4.597489969870946,-4.956324389759924,-5.06001061471764,-5.094800344245082,-3.6309724406429393,-4.490659061684388,-5.160040492362132,-5.73738402870069,-4.727578268941264,-4.942959477736049,-3.7815718664049123,-3.3695088604581858,-3.6335492180206184,-3.305375307646051,-4.627220944394246,-4.0951926317233385,-4.784640074517304,-3.459077542890196,12
-4.570120365109274,-4.958916078114432,-5.042154706456953,-5.112654080066,-3.6325945993256132,-4.472020240192685,-5.18593276048668,-5.74438314575787,-4.7152543516751955,-4.928711917257356,-3.776286377389453,-3.3708212025766287,-3.633935089852079,-3.301694414895706,-4.612084354728203,-4.079769777937338,-4.733739395321794,-3.455583159172093,13
-4.54857107363862,-4.960476657587495,-5.025841213348773,-5.12724297174446,-3.634098393557854,-4.455639233878815,-5.20921156467958,-5.754245769603034,-4.70558746303848,-4.916855574659945,-3.771646043021516,-3.3720473005925897,-3.6339614390689685,-3.2986128124711342,-4.6001474661037705,-4.065681000253231,-4.690998087820046,-3.452313764272725,14
-4.532842095458982,-4.961006128179112,-5.011070135393097,-5.138567019280461,-3.635483823339663,-4.441516042742778,-5.229876904940828,-5.76697190023618,-4.698577603031117,-4.907390449943817,-3.7676508633011,-3.3731871545060685,-3.633628265671287,-3.2961305003723345,-4.591410278520947,-4.052926298671015,-4.656416152012059,-3.449269358192091,15
-4.522933430570363,-4.960504489889285,-4.997841472589921,-5.146626222674003,-3.6367508886710387,-4.429650666784574,-5.247928781270426,-5.782561537657307,-4.694224771653106,-4.900316543108971,-3.7643008382282055,-3.374240764317066,-3.632935569659035,-3.2942474785993068,-4.5858727919797335,-4.041505673190692,-4.629993587897833,-3.4464499409301914,16
-4.51884507897276,-4.958971742718015,-4.986155224939247,-5.1514205819250884,-3.637899589551982,-4.4200431060042025,-5.263367193668373,-5.80101468186642,-4.692528968904447,-4.895633854155409,-3.7615959678028332,-3.3752081300255816,-3.631883351032211,-3.292963747152051,-4.583535006480131,-4.031419123812263,-4.611730395477368,-3.4438555124870267,17
-4.520577040666176,-4.9564078866653,-4.976011392441073,-5.152950097033714,-3.638929925982493,-4.412693360401664,-5.276192142134669,-5.822331332863514,-4.69349019478514,-4.893342383083128,-3.7595362520249824,-3.376089251631615,-3.630471609790817,-3.292279306030568,-4.584396922022137,-4.022666650535727,-4.601626574750665,-3.4414860728625967,18
-4.528129315650608,-4.95281292173114,-4.967409975095396,-5.15121476799988,-3.639841897962572,-4.407601429976959,-5.286403626669314,-5.84651149064859,-4.697108449295184,-4.893442129892132,-3.758121690894653,-3.376884129135166,-3.6287003459348504,-3.292194155234856,-4.588458538605754,-4.015248253361082,-4.599682125717721,-3.4393416220569013,19
