C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-4.591176442539845,-5.097084658889347,-4.189865790784156,-4.6290676875238255,-3.9248201800198146,-4.829311242115372,-3.5886367511545574,-4.342576327761537,-4.6404315340115705,-4.719172722961093,-3.5841246772006525,-4.392569307110695,-3.709646362780053,20
-4.587495435887929,-5.265407772054349,-4.310265418162557,-4.423673209596412,-3.993303092289511,-4.96657848257907,-3.6628489445042973,-4.4386594440918525,-4.810436304957269,-4.83097664577289,-3.576683904223308,-4.503971562792744,-3.806490264174053,21
-4.584173424687704,-5.414534476042942,-4.417848671140253,-4.240163301299914,-4.054335971567387,-5.090095824112105,-3.7291292436974537,-4.526514003055423,-4.962257800656514,-4.929393732973201,-3.5696017315320208,-4.603498909205974,-3.8929551030657548,22
-4.581210408939172,-5.54446477085513,-4.512615549717241,-4.078537962634335,-4.107918817853442,-5.199863266714477,-3.7874776487340287,-4.60614000465225,-5.095896021109301,-5.0144239845620255,-3.5628781591267917,-4.691151346350387,-3.9690408794551595,23
-4.578606388642329,-5.655198656490909,-4.594566053893521,-3.9387971935996706,-4.154051631147678,-5.295880810386186,-3.8378941596140197,-4.677537448882332,-5.211350966315632,-5.086067400539364,-3.556513187007621,-4.7669288742259806,-4.034747593342266,24
-4.576361363797178,-5.746736132950283,-4.663700183669095,-3.820940994195924,-4.192734411450093,-5.378148455127232,-3.8803787763374284,-4.740706335745671,-5.3086226362755085,-5.144323980905217,-3.5505068151745083,-4.830831492832755,-4.090075244727076,25
-4.574475334403718,-5.819077200233251,-4.720017939043962,-3.7249693644230955,-4.223967158760689,-5.446666200937616,-3.9149314989042545,-4.7956466652422645,-5.38771103098893,-5.189193725659583,-3.5448590436274534,-4.88285920217071,-4.135023833609588,26
-4.572948300461948,-5.872221858339815,-4.763519320018123,-3.6508823042811853,-4.247749873079465,-5.501434047817337,-3.9415523273144983,-4.842358437372114,-5.448616150455894,-5.220676634802465,-3.539569872366457,-4.923012002239849,-4.169593359989803,27
-4.57178026197187,-5.906170107269973,-4.794204326591575,-3.598679813770194,-4.264082554406421,-5.542451995766395,-3.9602412615681586,-4.880841652135218,-5.491337994676401,-5.238772708333858,-3.5346393013915187,-4.951289893040167,-4.193783823867719,28
-4.570971218933484,-5.920921947023729,-4.812072958764321,-3.568361892890123,-4.272965202741557,-5.569720044784792,-3.9709983016652375,-4.91109630953158,-5.515876563650455,-5.243481946253769,-3.530067330702639,-4.967692874571667,-4.207595225243339,29
-4.5705211713467895,-5.916477377601079,-4.817125216536359,-3.5599285416409714,-4.274397818084873,-5.583238194872524,-3.973823447605733,-4.9331224095611965,-5.522231857378051,-5.234804348562193,-3.525853960299817,-4.972220946834349,-4.211027564116662,30
-4.5756576771230435,-5.882326878651118,-4.798701206543801,-3.5953931841981173,-4.259629809596914,-5.576074362070079,-3.9587903106580056,-4.944766827879659,-5.498076145778328,-5.201289854629579,-3.519648889523583,-4.956379745797931,-4.193587188029453,31
-4.5892849351018326,-5.812631827756672,-4.750878765806705,-3.686985500658991,-4.223799737922424,-5.544377388622167,-3.9203842304155883,-4.944833384295626,-5.4365606899174725,-5.136577319661727,-3.5101463957853416,-4.915450180334479,-4.149444290060468,32
