ID,rank,mean,variable,value,average,cluster
28004,184,5.925522837467368e-5,17,6.504747293497714e-5,1.0649215884197324e-4,4
60423,384,8.141954851912971e-5,1,2.072036418112085e-6,1.0649215884197324e-4,4
48306,302,5.1442141635490926e-5,4,6.435392477135269e-5,1.0649215884197324e-4,4
33633,216,9.648403544612107e-5,9,1.0105565597843563e-4,1.0649215884197324e-4,4
48306,302,5.1442141635490926e-5,7,6.221069716017406e-5,1.0649215884197324e-4,4
62653,397,2.1545950409149303e-4,13,3.943443109602797e-4,1.0649215884197324e-4,4
48306,302,5.1442141635490926e-5,6,7.83952955266511e-5,1.0649215884197324e-4,4
62653,397,2.1545950409149303e-4,15,2.2753663645265192e-4,1.0649215884197324e-4,4
48306,302,5.1442141635490926e-5,10,7.510245177234452e-5,1.0649215884197324e-4,4
69583,435,6.209024095967334e-5,11,7.552904952146053e-5,1.0649215884197324e-4,4
11888,86,3.9281823655138977e-4,2,2.209735463097418e-4,1.0649215884197324e-4,4
27185,179,5.771133777765495e-5,12,2.0609971019857075e-4,1.0649215884197324e-4,4
60268,383,5.072063530291352e-5,5,3.229149571168937e-4,1.0649215884197324e-4,4
3896,26,1.1130321657346232e-4,13,7.681651261828497e-5,1.0649215884197324e-4,4
48306,302,5.1442141635490926e-5,5,7.40804901621109e-5,1.0649215884197324e-4,4
89107,554,8.205475782776717e-5,7,1.5090713667566976e-4,1.0649215884197324e-4,4
27185,179,5.771133777765495e-5,6,9.44521632851218e-7,1.0649215884197324e-4,4
11888,86,3.9281823655138977e-4,10,4.080762125598876e-4,1.0649215884197324e-4,4
1052,5,1.2451575938181417e-4,11,1.8001090135948093e-4,1.0649215884197324e-4,4
89107,554,8.205475782776717e-5,5,1.6487657810439042e-4,1.0649215884197324e-4,4
69583,435,6.209024095967334e-5,18,1.1810180945903672e-4,1.0649215884197324e-4,4
27185,179,5.771133777765495e-5,10,1.088398812794524e-4,1.0649215884197324e-4,4
11888,86,3.9281823655138977e-4,4,3.1740664590616325e-4,1.0649215884197324e-4,4
28004,184,5.925522837467368e-5,5,6.800209096932232e-5,1.0649215884197324e-4,4
89107,554,8.205475782776717e-5,9,9.693588103447065e-5,1.0649215884197324e-4,4
83933,517,5.4723476633994525e-5,13,1.334027222951132e-4,1.0649215884197324e-4,4
69583,435,6.209024095967334e-5,1,0,1.0649215884197324e-4,4
69583,435,6.209024095967334e-5,17,1.1134252124005096e-4,1.0649215884197324e-4,4
1052,5,1.2451575938181417e-4,7,1.8909588146706375e-4,1.0649215884197324e-4,4
89107,554,8.205475782776717e-5,3,7.220534228517773e-5,1.0649215884197324e-4,4
27525,183,2.809883533857332e-4,13,2.7999912042161123e-4,1.0649215884197324e-4,4
60268,383,5.072063530291352e-5,7,1.0471107442801576e-4,1.0649215884197324e-4,4
