C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-4.417842895017415,-4.995664639207594,-4.800036289146323,-5.0705419079469145,-3.713407458571064,-4.091076480143143,-4.058776575918736,-4.747708132742989,-3.968184189048843,-3.291435441472983,-3.2198154671911006,20
-4.480464574837748,-4.982064483932777,-4.906430591649262,-5.097541934110397,-3.7397045078114646,-4.06468952363029,-4.021328068467622,-4.822015154550074,-3.9039276094578046,-3.2699639774654874,-3.1881437964364086,21
-4.529217743777568,-4.974293997188097,-4.992236876719931,-5.125764375709243,-3.760333053866585,-4.0447944711578,-3.9917175950748893,-4.882974278550236,-3.853774627327465,-3.2532032497638697,-3.162598940533789,22
-4.564102401836874,-4.972353178973556,-5.057455144358332,-5.155209232743452,-3.775293096736428,-4.031391322725678,-3.969945155740539,-4.930585504743474,-3.817725242657826,-3.241153258368132,-3.1431808994832444,23
-4.5851185490156645,-4.976242029289151,-5.1020853945644635,-5.185876505213025,-3.7845846364209907,-4.02448007833392,-3.9560107504645683,-4.964848833129789,-3.795779455448886,-3.233814003278271,-3.1298896732847723,24
-4.592266185313943,-4.985960548134885,-5.126127627338326,-5.21776619311796,-3.7882076729202754,-4.02406073798253,-3.9499143792469806,-4.985764263709181,-3.7879372657006454,-3.2311854844942896,-3.1227252619383736,25
-4.585545310731708,-5.0015087355107575,-5.129581842679917,-5.250878296458258,-3.78616220623428,-4.030133301671504,-3.951656042087772,-4.993331796481651,-3.794198673413104,-3.233267702016186,-3.1216876654440484,26
-4.5649559252689595,-5.022886591416768,-5.112448040589239,-5.28521281523392,-3.778448236363006,-4.042697769400843,-3.9612357389869475,-4.987551431447196,-3.814563678586263,-3.2400606558439615,-3.1267768838017966,27
-4.530498028925697,-5.0500941158529145,-5.074726221066291,-5.320769749444942,-3.765065763306453,-4.061754141170549,-3.9786534699445024,-4.968423168605818,-3.84903228122012,-3.251564345977615,-3.137992917011618,28
-4.482171621701921,-5.0831313088192,-5.016416384111073,-5.35754909909133,-3.746014787064622,-4.087302416980621,-4.003909234960441,-4.935947007957517,-3.8976044813146777,-3.267778772417147,-3.155335765073514,29
-4.419976703597632,-5.121998170315625,-4.937518529723582,-5.39555086417308,-3.7212953076375106,-4.119342596831058,-4.037003034034759,-4.890122949502292,-3.9602802788699347,-3.2887039351625575,-3.1788054279874824,30
-4.333582409440129,-5.176816198710705,-4.820711146314769,-5.443167718545082,-3.6857531037455655,-4.162687587460837,-4.085276568696939,-4.820030669311094,-4.050374761408512,-3.313536608554246,-3.2070295024743745,31
-4.2172493696890205,-5.253208448653617,-4.656371171890714,-5.5050622587933855,-3.636524719122367,-4.220011225947165,-4.152808562018908,-4.719603320756671,-4.175285199776308,-3.3418305561146564,-3.2392455422679935,32
-4.077864827792779,-5.344427254565349,-4.456046280844122,-5.5756393690147315,-3.5770463012876195,-4.288104907797393,-4.234704546314354,-4.596121119791726,-4.326134868958245,-3.374121261616856,-3.2763684828877757,33
