C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-2.8394102680098037,-4.301287063710948,-4.040278592678195,-4.949415926012538,-2.142766392558058,-2.201018529857281,-2.9464529535518755,-2.048711042039286,-4.511762912295613,-4.645802939959653,-3.893459214328159,-3.716615655959637,-3.614227328309361,-3.9383114793533345,-3.8085792571828483,-3.748366796207983,-3.8330875888045046,-3.9133238093554343,-3.9933797333138514,75
-2.8556156013557312,-4.318475257932326,-4.045078573082134,-4.939234921269075,-2.1536409001913306,-2.2038402393348235,-2.954500199636744,-2.0324403949803895,-4.517214354259364,-4.6266937170511095,-3.901373226911743,-3.7224139204641,-3.626175951523539,-3.9415143902122405,-3.8163353856439786,-3.757141126115015,-3.8437429898059614,-3.9190315360858414,-3.997854431341689,76
-2.8705069887546917,-4.334269814784403,-4.049489365885753,-4.929879403396704,-2.163633690989473,-2.2064331615574297,-2.961894966309325,-2.0174889895749173,-4.522223787415242,-4.60913389059461,-3.9086455627993613,-3.727742055414147,-3.6371557674500807,-3.9444576055960994,-3.8234626388244766,-3.765204023867423,-3.8535344393748674,-3.924276474162431,-4.001966316015918,77
-2.882770484259717,-4.347277096897878,-4.0531217834887325,-4.922174859266517,-2.171863048117355,-2.2085685092701643,-2.9679847741573333,-2.005176067476292,-4.526349202955377,-4.594672857042198,-3.9146345452950464,-3.732129931255362,-3.6461979688013497,-3.946881430029866,-3.82933214144371,-3.771844057310582,-3.8615979860786727,-3.928595834931387,-4.00535257398293,78
-2.891092141923842,-4.35610346690345,-4.055586638290755,-4.9169467757496035,-2.177447254739847,-2.2100174952180915,-2.9721171437684815,-1.9968208703379404,-4.5291485920718975,-4.584860012845919,-3.9186984977028327,-3.73510741843333,-3.6523337482897116,-3.948526168038493,-3.833315018221047,-3.7763497942898683,-3.867069678484826,-3.9315268297388934,-4.007650391889117,79
-2.8941580158000986,-4.3593552874318195,-4.0564947426915,-4.915020639717056,-2.179504594021817,-2.210551332146275,-2.9736395957304835,-1.9937426398132843,-4.530179945956931,-4.581244754457816,-3.920195743326754,-3.7362043873936335,-3.654594298627529,-3.9491321241469346,-3.8347823938758556,-3.7780098026506583,-3.869085565160777,-3.932606669931132,-4.00849695638087,80
-2.8883193239346423,-4.356628971325268,-4.058496399074042,-4.851997626475791,-2.1816532674480764,-2.2118376339387633,-2.970327250399334,-2.00038519824705,-4.530394676869804,-4.532515884450175,-3.9227054788747946,-3.739892408759544,-3.657570909260004,-3.953576879075112,-3.83736822036341,-3.7806055884086756,-3.8704444704858596,-3.9359126716406077,-4.010202296439869,81
-2.8724714460141194,-4.349228970464629,-4.063929466398085,-4.680935161963794,-2.1874853810336377,-2.215329024518375,-2.961336598786214,-2.0184149997101275,-4.530977517919033,-4.400251808715156,-3.9295176182194766,-3.7499027524670154,-3.6656502809767226,-3.965641213880165,-3.8443868922582007,-3.787651292609009,-3.8741329277967984,-3.944886104852042,-4.014831076600008,82
-2.8491166785522952,-4.338323706038423,-4.071936091928254,-4.428843108998738,-2.1960800747386746,-2.2204742316883284,-2.948087217461616,-2.0449852334451903,-4.531836441570527,-4.205336328684594,-3.939556560411639,-3.7646548379306575,-3.6775567235066235,-3.983420233592874,-3.8547301982084186,-3.7980344356410782,-3.879568549097129,-3.958110111689945,-4.0216524368360025,83
-2.8207573180629386,-4.325081599235174,-4.081658422929174,-4.1227313303983175,-2.2065164885233632,-2.226721983251844,-2.931998682996033,-2.077249088694909,-4.532879420290199,-3.9686532457903465,-3.951746704502123,-3.7825680845650806,-3.6920145465786467,-4.005009043244022,-3.867289926862255,-3.8106425378943065,-3.8861689463903883,-3.9741678342788274,-4.029935517122569,84
-2.7898956610598145,-4.310671071243403,-4.092238606665468,-3.789609688980213,-2.217873762347877,-2.2335210070121394,-2.9144905719599574,-2.1123597547019557,-4.53401442654396,-3.711086361464252,-3.9650124495417662,-3.8020619117848935,-3.70774805992173,-4.028502747864388,-3.8809578668678997,-3.8243631197581127,-3.893351731680111,-3.9916424147431986,-4.03894945743442,85
-2.75903400405669,-4.296260543251631,-4.102818790401764,-3.4564880475621025,-2.229231036172391,-2.2403200307724354,-2.8969824609238812,-2.147470420709003,-4.535149432797721,-3.453519477138154,-3.9782781945814096,-3.8215557390047064,-3.7234815732648134,-4.0519964524847545,-3.8946258068735453,-3.8380837016219194,-3.900534516969834,-4.009116995207571,-4.04796339774627,86
