C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-4.873984232846175,-5.116003323696964,-5.415550997002164,-4.831649739802082,-3.7503375910172543,-4.99019195919089,-3.201678534294533,-6.061864455592892,-4.861685838486205,-3.4679148352950353,-4.689709359828427,-3.4335148876138146,-3.6866673942753145,10
-4.866196518746777,-5.103198076384953,-5.376545008109044,-4.877435380652002,-3.7472058126095487,-4.955594063079285,-3.1996856946773535,-5.974012146969572,-4.817174651627159,-3.465073754510889,-4.693950731866577,-3.4309892328090617,-3.704222912698399,11
-4.858942723132843,-5.091383189422089,-5.339681512977025,-4.919675861567908,-3.744262412535137,-4.923844294156505,-3.198037187792332,-5.893835146618976,-4.778150249693954,-3.462555412040054,-4.697918934173864,-3.4285877072109505,-3.7201623858409,12
-4.8522228460043735,-5.08055866280837,-5.304960511606107,-4.958371182549801,-3.7415073907940184,-4.894942652422548,-3.196733013639467,-5.821333454541107,-4.7446126326865885,-3.4603598078825297,-4.701613966750286,-3.4263103108194812,-3.734485813702816,13
-4.84603688736137,-5.070724496543798,-5.2723820039962925,-4.993521343597681,-3.7389407473861933,-4.8688891378774155,-3.1957731722187597,-5.756507070735964,-4.716561800605064,-3.458486942038318,-4.705035829595844,-3.4241570436346547,-3.7471931962841487,14
-4.840384847203831,-5.061880690628375,-5.241945990147579,-5.0251263447115475,-3.7365624823116614,-4.845683750521107,-3.1951576635302104,-5.699355995203549,-4.693997753449381,-3.4569368145074173,-4.708184522710538,-3.42212790565647,-3.7582845335848973,15
-4.835266725531755,-5.0540272450621,-5.213652470059968,-5.053186185891402,-3.734372595570423,-4.82532649035362,-3.1948864875738177,-5.649880227943858,-4.676920491219536,-3.4557094252898284,-4.711060046094367,-3.420222896884927,-3.767759825605062,16
-4.830682522345146,-5.047164159844976,-5.187501443733458,-5.077700867137243,-3.732371087162476,-4.807817357374959,-3.1949596443495833,-5.608079768956893,-4.665330013915533,-3.4548047743855523,-4.713662399747332,-3.418442017320027,-3.775619072344642,17
-4.826632237644002,-5.041291434977001,-5.163492911168049,-5.098670388449071,-3.7305579570878216,-4.793156351585122,-3.1953771338575065,-5.573954618242656,-4.659226321537369,-3.454222861794587,-4.715991583669435,-3.4167852669617687,-3.7818622738036383,18
-4.823115871428324,-5.036409070458179,-5.141626872363743,-5.116094749826887,-3.728933205346459,-4.7813434729841076,-3.1961389560975872,-5.547504775801143,-4.658609414085042,-3.4539636875169344,-4.718047597860672,-3.4152526458101526,-3.786489429982051,19
-4.82013342369811,-5.032517066288509,-5.121903327320538,-5.129973951270689,-3.727496831938388,-4.772378721571916,-3.197245111069826,-5.528730241632356,-4.663479291558556,-3.454027251552594,-4.719830442321046,-3.4138441538651785,-3.789500540879879,20
-4.819501260859175,-5.0336333537554925,-5.102806732834109,-5.13258124764569,-3.7264680763535805,-4.7679282235608795,-3.1993282495772206,-5.520307145739666,-4.679829237626296,-3.454549641565226,-4.7224590205030506,-3.4126382058836273,-3.7892407851265486,21
-4.822228475359191,-5.041990116907737,-5.083495120457608,-5.119624002765894,-3.7259687383086875,-4.768917604624514,-3.2027398442881023,-5.523722227013829,-4.710988854326257,-3.4556064618124185,-4.726554945435846,-3.4116783656192653,-3.7847908175161846,22
-4.827104156260952,-5.0549087348869115,-5.064978852327256,-5.096253380054497,-3.725852658143729,-4.7742361139546,-3.2070581280004737,-5.5371913987859385,-4.752962619212848,-3.4571069871850666,-4.7313722814844406,-3.4109123565675725,-3.777253852295837,23
-4.8329173926272455,-5.069710586834678,-5.048268290579263,-5.067620542934688,-3.7259736761987234,-4.782773000742916,-3.211861333512335,-5.558930574387076,-4.801755009840476,-3.4589604925740614,-4.7361650930138355,-3.410287902224029,-3.767733103712555,24
-4.8384572735208655,-5.083717051892704,-5.034373797349851,-5.038876654829662,-3.7261856328136886,-4.793417514181241,-3.216727693621689,-5.587155667148331,-4.853370503763549,-3.4610762528702956,-4.740187444389035,-3.409752726084114,-3.7573317860133892,25
-4.842512888004603,-5.094249509202653,-5.0243057347752345,-5.01517287916261,-3.7263423683286447,-4.805058903461357,-3.2212354411265354,-5.620082590400792,-4.903813578536475,-3.463363542964665,-4.742693399975044,-3.409254551643307,-3.7471531134453886,26
-4.843873325141249,-5.098629337906193,-5.0190744649916335,-5.001660379356725,-3.7262977230836105,-4.816586417775042,-3.224962808824877,-5.655927257475545,-4.949088711713664,-3.4657316377480614,-4.742937024136869,-3.4087411023970873,-3.738300300255604,27
-4.841327673993594,-5.094177917144986,-5.019690350135264,-5.0034903188351985,-3.7259055374186048,-4.826889306314077,-3.227488029514713,-5.692905581703675,-4.9852003808495216,-3.4680898121113772,-4.7401723812395105,-3.4081601018409358,-3.7318765606910844,28
-4.833665023624431,-5.0782166260607,-5.027163752342342,-5.0258138610212235,-3.725019651673646,-4.83485681827024,-3.228389335994047,-5.729233476416273,-5.008153063498458,-3.470347340945506,-4.733653535647974,-3.407459273470332,-3.728985108998881,29
-4.8196744630965505,-5.048066843794998,-5.042505033749087,-5.073782169337992,-3.7234939061887538,-4.839378202835312,-3.227244961060879,-5.763126854944424,-5.013951237214879,-3.4724134991413416,-4.722634551727266,-3.406586340780754,-3.7307291594260414,30
-4.801742924492865,-5.004306037271565,-5.0655919650347245,-5.160359799588756,-3.722576334030159,-4.8464162141811284,-3.2194808002195496,-5.809742315843501,-5.00463149504969,-3.4732926240241038,-4.708195722897122,-3.400805692594335,-3.7347902751937068,31
-4.78245224068321,-4.950032850486276,-5.095308858064973,-5.287407335521637,-3.7231118598820445,-4.860435383241307,-3.2029930725152806,-5.879350355597209,-4.985468782345117,-3.472525654961692,-4.691710775049244,-3.3875406464836115,-3.7387363618351968,32
-4.76088385191076,-4.886350428189082,-5.131175886755778,-5.443419982477143,-3.724349661511357,-4.878077624350303,-3.1810654960574034,-5.962837734429144,-4.9573251050925515,-3.470826769909019,-4.672873921256584,-3.369977319069675,-3.743500147065837,33
-4.73611919841869,-4.814361915129937,-5.172713225023094,-5.616892945795776,-3.7255389166850437,-4.895984851842572,-3.156981788955245,-6.051091212562899,-4.92106246928339,-3.4689101468209986,-4.651379374592092,-3.351301826973617,-3.7500143586009522,34
-4.707239720450169,-4.735170456058791,-5.219441046782868,-5.796321430818038,-3.7259288031700497,-4.910798980052564,-3.134025669318135,-6.134997550222065,-4.877542880909024,-3.467489963652542,-4.626921348128715,-3.334700286816526,-3.7592117241558647,35
-4.673326858248375,-4.649879195725599,-5.270879525951051,-5.970200642884436,-3.7247684987333214,-4.919161923314737,-3.1154808552554005,-6.2054435076302354,-4.8276283459608464,-3.4672803983585605,-4.599194054939405,-3.323358815219494,-3.7720249714458998,36
-4.63346205205648,-4.559591278880311,-5.3265488364435924,-6.127025787335472,-3.7213071811418064,-4.917715595963544,-3.1046310648763713,-6.253315845011004,-4.772180870430252,-3.4689956288939694,-4.567891708097112,-3.3204635288036113,-3.789386828186381,37
-4.586726742117657,-4.465409850272881,-5.385969152176443,-6.25529206951165,-3.7147940281624505,-4.903101912333438,-3.1047600162903746,-6.2695013225879626,-4.712062460308634,-3.4733498332136796,-4.5327085206747855,-3.329200544189969,-3.8122300220926326,38
-4.532202368675081,-4.36843805465326,-5.448660647065551,-6.343494694753473,-3.704478217562199,-4.871962786758871,-3.11915142760674,-6.244886700584702,-4.648135121587383,-3.481057189272603,-4.4933387057453755,-3.3527559779996556,-3.8414872808799783,39
-4.468970371971926,-4.269779036771402,-5.514143495026866,-6.380128868401448,-3.6896089271080004,-4.820940133574303,-3.1510890169347956,-6.17035873922482,-4.581260860257897,-3.4928318750256535,-4.449476476381832,-3.3943159468537636,-3.878091332263743,40
-4.391531187585598,-4.16114905127287,-5.587729899412103,-6.359595453702119,-3.6680144117524014,-4.7418096045836915,-3.205120467177876,-6.029359611204016,-4.504077609442797,-3.509942063293159,-4.396584108257917,-3.4595140169934644,-3.9265555207730545,41
-4.2977820824365525,-4.036802015442287,-5.672868681726044,-6.290714717291194,-3.639266776932948,-4.633484576664618,-3.280366931539271,-5.82214129075099,-4.411601399848765,-3.5323516655405776,-4.332457755783401,-3.5481758265012413,-3.9884199868489443,42
-4.19189974378253,-3.9016475679881912,-5.76628494311424,-6.183610969592919,-3.6052309761440813,-4.503313551761968,-3.3719723335782414,-5.564805240388831,-4.308261383843276,-3.558818467690517,-4.260292450135248,-3.6547755997601516,-4.060157652074592,43
-4.078060858881278,-3.7605953476191227,-5.864703784722242,-6.048408521031539,-3.5677719628802453,-4.358645031820628,-3.475080596854048,-5.273452922640641,-4.198486713793806,-3.588100255665585,-4.1832832224904255,-3.7737875611532514,-4.138241438033175,44
-3.960442114990534,-3.6185549930436176,-5.964850307695606,-5.8952316820312936,-3.52875469063588,-4.20682751878548,-3.5848356449259513,-4.964185800029502,-4.086706542067833,-3.618954815388388,-4.104625104025895,-3.899685935063599,-4.219144266307872,45
-3.843220199368044,-3.4804361429702153,-6.063449613179881,-5.7342047630164314,-3.490044112905429,-4.055209514601409,-3.696381401353215,-4.653105335078509,-3.9773500210328314,-3.6501399327815345,-4.027513125918622,-4.026944945874252,-4.2993390584818645,46
-3.7305717992715492,-3.3511484361074526,-6.157226802320623,-5.575452074411191,-3.4535051831833345,-3.911139521213298,-3.804861789695099,-4.35631299031075,-3.8748463030562768,-3.680413393767631,-3.9551423193455717,-4.150038817968269,-4.37529873613833,47
-3.6266736019587924,-3.235601511163869,-6.242906976263382,-5.4290979266398205,-3.421002854964038,-3.7819660405660334,-3.9054207335108644,-4.089910228249319,-3.7836245405056466,-3.708532984269286,-3.890707715483708,-4.263441775728705,-4.443496220860445,48
-3.5357022946875185,-3.1387050068480042,-6.31721523615371,-5.305266630126565,-3.394402081741982,-3.6750375746045,-3.993202156359772,-3.86999851141731,-3.7081138857484173,-3.733256490209106,-3.837404345509997,-4.3616280435386185,-4.500404434231392,49
-3.4618345647154687,-3.065368561868395,-6.37687668313716,-5.214082495295667,-3.375567817011609,-3.5977026252735813,-4.063349981801084,-3.7126793023378126,-3.652743491152065,-3.7533416975096987,-3.798427240601402,-4.439071845781067,-4.542496297834348,50
-3.4032272020714776,-3.0171154090462307,-6.432425425105163,-5.153831934698374,-3.3646033960235378,-3.5499645742220576,-4.118179008682661,-3.61625234157609,-3.6185408627545637,-3.769058555819876,-3.7742841033461176,-4.497138451705463,-4.5703480701596275,51
-3.3545248218376074,-2.9897003116585026,-6.493109935624234,-5.113063670423203,-3.359632201404247,-3.524204631460112,-4.164011167488157,-3.5630752275703794,-3.6014836421959244,-3.7818452591729397,-3.761943625072585,-4.542316778201271,-4.587937605763737,52
-3.314635848851448,-2.9793802040974535,-6.5537268643525595,-5.087295477200296,-3.3595492577119668,-3.5163380414747336,-4.202001079230518,-3.545336209653233,-3.598426185246678,-3.792211960068235,-3.759292320068138,-4.57676652111163,-4.596840220329146,53
-3.2824687079505828,-2.982412020755323,-6.609072860948324,-5.072045129759795,-3.3632495895049273,-3.5222800487529096,-4.233303364922691,-3.5552235371572,-3.6062228476773535,-3.800668811005104,-3.7642167026201117,-4.602647376279678,-4.598631229538324,54
-3.2569318239725997,-2.995052696024351,-6.653944575069709,-5.062830402831843,-3.3696282213413586,-3.537945897781629,-4.259072645577624,-3.5849254594148316,-3.6217279852584805,-3.807725964482891,-3.77460328701584,-4.622119039548551,-4.59488594907374,55
-3.236933621755086,-3.013559164296781,-6.683138656374905,-5.055169071146586,-3.377580177779491,-3.5592508330478796,-4.280463542208262,-3.62663022575868,-3.64179595376059,-3.81389357300094,-3.7883385875426594,-4.637341206761389,-4.587179694617864,56
-3.2213825261356277,-3.034188359964851,-6.691451754522092,-5.044578909434165,-3.386000483377556,-3.5821100990386503,-4.298630675827553,-3.6725260855212944,-3.663281108954211,-3.8196817890585937,-3.803309118487902,-4.650473573761329,-4.577087781853164,57
-3.2091869619518114,-3.0531972174208044,-6.673680519169455,-5.026577692424722,-3.3937841626937817,-3.6024389402409285,-4.314728667448445,-3.714801288035227,-3.6830378066098737,-3.8256007651551966,-3.817401394138905,-4.663675836391508,-4.566185526462111,58
-3.1992553540412243,-3.066842671056881,-6.624621599975182,-4.996683194848403,-3.3998262402863997,-3.616152601141703,-4.329912138083882,-3.745644082633028,-3.6979204024981085,-3.8321606537900927,-3.8285019287830013,-4.679107690495065,-4.556048244127174,59
-3.1904961272414525,-3.0713816552653217,-6.539071646597455,-4.950413191435349,-3.4030217407136405,-3.6191663262279623,-4.3453357087468145,-3.757242718647248,-3.7047832523894444,-3.8398716074626247,-3.834497236707526,-4.698928831915136,-4.548251250530823,60
-3.185913817341525,-3.0696585384097257,-6.403371045734837,-4.886882549787503,-3.4041802764673843,-3.6137611147829745,-4.359388073080264,-3.7552636880804227,-3.705847260645102,-3.8486487989860225,-3.8372451087014654,-4.72221703184081,-4.54087676647609,61
-3.1883096147630337,-3.0671352228038407,-6.215327190352118,-4.810247763296907,-3.404897532723473,-3.605440231385011,-4.36997667613174,-3.750956116811315,-3.705608412592615,-3.857916055109055,-3.839969413719983,-4.746220256354617,-4.531225698368023,62
