C1,C2,C3,C4,time
-6.9363664048287275,-6.671047848017945,-6.942702226455091,-6.808043818763446,10
-6.785414113507178,-6.486752783552796,-6.81027365655346,-6.617017141572461,11
-6.577854712940048,-6.233347069913218,-6.628184372938716,-6.3543554604348715,12
-6.327839980438729,-5.928108369392814,-6.408849554039137,-6.037967526337325,13
-6.049521693314623,-5.588314344285197,-6.1646843782830025,-5.685762090266477,14
-5.75705162887912,-5.231242656883971,-5.90810402409859,-5.315647903208978,15
-5.464581564443616,-4.874170969482745,-5.651523669914175,-4.94553371615148,16
-5.186263277319509,-4.534376944375127,-5.40735849415804,-4.593328280080635,17
-4.936248544818193,-4.229138243854726,-5.188023675258461,-4.276940345983096,18
-4.728689144251063,-3.975732530215146,-5.005934391643717,-4.014278664845513,19
-4.577736852929513,-3.7914374657499965,-4.873505821742084,-3.823251987654537,20
-4.4674920210331965,-3.6569014998174563,-4.777733561283244,-3.6837282840180277,21
-4.372100859837846,-3.5406138018992173,-4.696726153326722,-3.562975118793549,22
-4.290783938298974,-3.4416131144741566,-4.629568197295563,-3.4600006358423143,23
-4.222761825372095,-3.358938180021153,-4.57534429261281,-3.373812979025537,24
-4.167255090012725,-3.2916277410190844,-4.533139038701509,-3.303420292204432,25
-4.123484301176376,-3.2387205399468275,-4.5020370349847045,-3.2478307192402114,26
-4.090670027818564,-3.1992553192832625,-4.481122880885442,-3.20605240399409,27
-4.068032838894802,-3.172270821507266,-4.469481175826766,-3.177093490327281,28
-4.054793303360604,-3.156805789097716,-4.466196519231718,-3.159962122100998,29
-4.050171990171487,-3.1518989645334905,-4.470353510523347,-3.153666443176455,30
-4.053389468282961,-3.1565890902934677,-4.481036749124698,-3.1572145974148653,31
-4.063666306650544,-3.1699149088565255,-4.497330834458812,-3.1696147286774425,32
-4.080223074229749,-3.190915162701543,-4.518320365948737,-3.1898749808254023,33
-4.102280339976089,-3.2186285943073965,-4.543089943017516,-3.2170034977199555,34
-4.12905867284508,-3.252093946152964,-4.570724165088194,-3.250008423222317,35
-4.1597786417922364,-3.2903499607171245,-4.600307631583816,-3.2878979011937006,36
-4.193660815773071,-3.332435380478756,-4.630924941927428,-3.329680075495321,37
-4.229925763743099,-3.3773889479167356,-4.661660695542072,-3.374363089988389,38
-4.267794054657834,-3.424249405509942,-4.691599491850796,-3.4209550885341207,39
-4.30648625747279,-3.472055495737253,-4.719825930276642,-3.468464214993729,40
-4.345222941143485,-3.519845961077546,-4.745424610242655,-3.515898613228427,41
-4.383224674625428,-3.5666595440097018,-4.767480131171883,-3.5622664270994315,42
-4.4197120268741354,-3.611534987012594,-4.7850770924873665,-3.606575800467952,43
-4.453905566845123,-3.653511032565103,-4.797300093612153,-3.647834877195204,44
-4.485025863493902,-3.6916264231461073,-4.803233733969287,-3.6850518011424014,45
-4.512293485775989,-3.724919901234484,-4.80196261298181,-3.7172347161707577,46
-4.534929002646899,-3.7524302093091104,-4.792571330072771,-3.743391766141486,47
-4.552152983062143,-3.773196089848866,-4.7741444846652135,-3.762531094915801,48
-4.563185995977237,-3.7862562853326276,-4.745766676182181,-3.773660846354916,49
-4.567248610347698,-3.790649538239274,-4.7065225040467205,-3.7757891643200443,50
-4.56768372885517,-3.790292464788077,-4.644896496189082,-3.7720860303658794,51
-4.568315762307629,-3.789773796052396,-4.5553813460893,-3.7667070255711455,52
-4.56908754185008,-3.7891404467922434,-4.446073901495096,-3.760138693083105,53
-4.569941898627525,-3.7884393317676297,-4.325071010154185,-3.7528675760490207,54
-4.570821663784968,-3.7877173657385663,-4.200469519814289,-3.7453802176161526,55
-4.571669668467413,-3.787021463465065,-4.080366278223127,-3.738163160931765,56
-4.572428743819865,-3.7863985397071374,-3.9728581331284154,-3.731702949143118,57
-4.573041720987325,-3.7858955092247935,-3.8860419322778736,-3.726486125397474,58
-4.5734514311147985,-3.7855592867780463,-3.8280145234192218,-3.7229992328420964,59
-4.573600705347289,-3.7854367871269052,-3.8068727543001786,-3.721728814624245,60
-4.574112100649866,-3.7879453250425716,-3.8023041366293717,-3.724142364528422,61
-4.575500173614002,-3.794754213670809,-3.7899036029514668,-3.730693428554045,62
-4.5775457548243095,-3.804788365333474,-3.771629132268239,-3.7403476281707526,63
-4.580029674865397,-3.8169726923524254,-3.749438703581463,-3.752070584848184,64
-4.582732764321873,-3.8302321070495187,-3.7252902958929117,-3.7648279200559758,65
-4.585435853778351,-3.8434915217466123,-3.701141888204361,-3.7775852552637685,66
