C1,C2,C3,C4,time
-4.974219237927443,-4.89364743609101,-4.087401751938952,-3.6192264441870274,10
-4.9738550256916545,-4.876040441105473,-4.072206660856388,-3.6199421744072664,11
-4.973121219710372,-4.860026366808732,-4.058324847419755,-3.620619841540646,12
-4.972017819983597,-4.845605213200787,-4.045756311629053,-3.621259445587166,13
-4.97054482651133,-4.8327769802816345,-4.034501053484282,-3.6218609865468276,14
-4.968702239293568,-4.821541668051273,-4.024559072985442,-3.62242446441963,15
-4.966490058330312,-4.811899276509701,-4.015930370132532,-3.6229498792055743,16
-4.9639082836215636,-4.803849805656917,-4.0086149449255535,-3.6234372309046594,17
-4.96095691516732,-4.797393255492916,-4.002612797364506,-3.6238865195168866,18
-4.957635952967582,-4.792529626017701,-3.997923927449389,-3.624297745042254,19
-4.953945397022348,-4.789258917231265,-3.994548335180203,-3.6246709074807635,20
-4.948074439300077,-4.791043932246352,-3.9930101939494924,-3.6250671125056932,21
-4.9390170753388,-4.799808450570041,-3.9936007111975584,-3.625520307713308,22
-4.9279805104928815,-4.81324393679384,-3.99597043799604,-3.625989755988089,23
-4.916171950116681,-4.8290418555092565,-3.9997699254165724,-3.626434720214519,24
-4.904798599564561,-4.8448936713077995,-4.004649724530795,-3.6268144632770754,25
-4.895067664190885,-4.858490848780977,-4.010260386410343,-3.627088248060242,26
-4.888186349350012,-4.867524852520296,-4.016252462126855,-3.6272153374485,27
-4.885361860396307,-4.869687147117265,-4.022276502751968,-3.627154994326329,28
-4.887801402684131,-4.862669197163393,-4.027983059357321,-3.6268664815782095,29
-4.896712181567846,-4.844162467250188,-4.033022683014547,-3.6263090620886245,30
-4.916204781229307,-4.815518701360531,-4.031196760590419,-3.623030939265139,31
-4.947310942883539,-4.7798829050937215,-4.019424009603292,-3.61571224978731,32
-4.986619607434662,-4.7376364354658875,-4.0020309771021925,-3.606010156447604,33
-5.030719715786791,-4.68916064949316,-3.9833442101361416,-3.5955818220384876,34
-5.076200208844044,-4.634836904191667,-3.96769025575416,-3.586084409352426,35
-5.11965002751054,-4.575046556577539,-3.95939566100527,-3.5791750811818854,36
-5.157658112690396,-4.510170963666906,-3.9627869729384955,-3.5765110003193317,37
-5.18681340528773,-4.440591482475897,-3.9821907386028585,-3.5797493295572322,38
