C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,time
-4.591176442539845,-4.9364678823715025,-5.0328746547867205,-3.9248201800198133,-4.631426164032247,-3.6509944940228105,-4.342576327761534,-4.907985344874105,-3.1743823163641745,-5.260260607494539,-5.165906247757923,-4.15913597329612,-5.232827916232644,-4.4981449035721575,-4.486728778852001,-3.514523712058484,-4.272665105227772,20
-4.58749543588793,-4.631929916364691,-5.209243938862033,-3.99330309228951,-4.725697436814786,-3.7290423323937727,-4.438659444091849,-5.132024768851944,-3.0632088614333535,-5.44091199736577,-4.888647520682653,-4.063485298094822,-4.956153852300169,-4.620870173044738,-4.457509947551253,-3.5856202249241838,-4.227532215876635,21
-4.584173424687706,-4.359716378912304,-5.3650774425006,-4.054335971567386,-4.811666808759621,-3.7987213232740853,-4.5265140030554205,-5.331808859529727,-2.963163500250075,-5.605055511419759,-4.640757781690236,-3.9780872399731906,-4.70969590512585,-4.729950146960921,-4.4316961524431635,-3.6490938391605914,-4.187909866448437,22
-4.581210408939174,-4.119827270014343,-5.500375165702424,-4.107918817853442,-4.889334279866748,-3.8600314666637496,-4.606140004652248,-5.507337616907453,-2.8742462328143397,-5.752691149656505,-4.4222370307806695,-3.9029417989312267,-4.493454074709689,-4.82538482532071,-4.40928739352773,-3.704944554767707,-4.153798056943178,23
-4.578606388642331,-3.912262589670803,-5.615137108467504,-4.154051631147677,-4.95869985013617,-3.9129727625627644,-4.6775374488823305,-5.6586110409851225,-2.796457059126147,-5.883818912076008,-4.233085267953956,-3.8380489749689284,-4.307428361051683,-4.907174208124102,-4.390283670804955,-3.753172371745531,-4.12519678736086,24
-4.57636136379718,-3.7370223378816854,-5.709363270795841,-4.192734411450092,-5.019763519567885,-3.957545210971132,-4.740706335745669,-5.785629131762735,-2.729795979185496,-5.998438798678267,-4.073302493210093,-3.783408768086296,-4.151618764151834,-4.975318295371099,-4.374684984274839,-3.7937772900940625,-4.10210605770148,25
-4.5744753344037195,-3.594106514646991,-5.783053652687433,-4.223967158760689,-5.072525288161895,-3.99374881188885,-4.795646665242263,-5.888391889240291,-2.674262992992389,-6.096550809463284,-3.942888706549083,-3.7390211782833296,-4.026025284010142,-5.0298170870617,-4.3624913339373785,-3.8267593098133026,-4.08452586796504,26
-4.572948300461951,-3.4835151199667176,-5.836208254142282,-4.247749873079465,-5.1169851559182,-4.021583565315919,-4.842358437372113,-5.96689931341779,-2.6298581005468242,-6.178154944431058,-3.8418439079709237,-3.704886205560029,-3.9306479206266065,-5.070670583195906,-4.353702719792578,-3.852118430903251,-4.07245621815154,27
-4.571780261971873,-3.405248153840866,-5.868827075160387,-4.264082554406421,-5.153143122836798,-4.041049471252341,-4.880841652135218,-6.0211514042952325,-2.596581301848802,-6.243251203581587,-3.770168097475617,-3.681003849916394,-3.865486674001228,-5.097878783773713,-4.348319141840434,-3.8698546533639067,-4.065897108260979,28
-4.570971218933487,-3.359305616269436,-5.88091011574175,-4.272965202741557,-5.18099918891769,-4.0521465296981125,-4.91109630953158,-6.051148161872618,-2.574432596898323,-6.291839586914874,-3.7278612750631623,-3.6673741113524243,-3.830541544134006,-5.111441688795128,-4.346340600080948,-3.8799679771952715,-4.064848538293359,29
-4.570521171346792,-3.3456875072524253,-5.87245737588637,-4.274397818084873,-5.200553354160878,-4.054874740653236,-4.9331224095611965,-6.056889586149946,-2.5634119856953865,-6.3239200944309175,-3.7149234407335583,-3.66399698986812,-3.8258125310249413,-5.111359298260146,-4.34776709451412,-3.8824584023973445,-4.069310508248678,30
-4.575657677123046,-3.3961419272843583,-5.831217154592648,-4.259629809596914,-5.208579870418847,-4.039307554241669,-4.944766827879659,-6.0221627192425355,-2.5675591062009855,-6.336287195046318,-3.759577120744687,-3.6820221366187966,-3.881004202891102,-5.088084026757473,-4.358332552072355,-3.8680706855847053,-4.086553195393141,31
-4.589284935101835,-3.5283067099733025,-5.750382951304139,-4.223799737922424,-5.203286655387422,-3.99993022053228,-4.944833384295626,-5.937960362325562,-2.5891182017267815,-6.327160038159188,-3.8775014963509227,-3.727643802246298,-4.012619097630857,-5.0363116601697255,-4.381222487718097,-3.8316630248765655,-4.120615587096862,32
-4.607917906675657,-3.7210164549895772,-5.638122566688578,-4.17274133028771,-5.186824207831613,-3.943360439442428,-4.934757495038705,-5.815091153988816,-2.62539618029878,-6.298675644491794,-4.049881550047016,-3.7934288859804126,-4.200854169766162,-4.962407255437766,-4.412614283496414,-3.779405582529872,-4.166650898515704,33
-4.628071553237004,-3.9531057620035033,-5.502603801413694,-4.112288313919075,-5.161343026516427,-3.876215910889472,-4.915974576338505,-5.664363732822082,-2.673699949942987,-6.252971034766402,-4.257902264327712,-3.87194428705093,-4.4259063738189734,-4.8727358695024545,-4.448685321452367,-3.717468520801571,-4.219812344805532,34
-4.646260836178372,-4.203409230685395,-5.351994456147222,-4.048274416042822,-5.128993610206876,-3.8051143347907757,-4.889920044424631,-5.496586737415151,-2.731336418685406,-6.192183229705275,-4.482748621687757,-3.95575690468764,-4.667972664311244,-4.7736625593046575,-4.48561298363102,-3.6520220019486085,-4.2752531411222074,35
-4.6590007168922565,-4.450761460705577,-5.194462331556894,-3.9865333638852554,-5.091926457667967,-3.7366734110636983,-4.858029315526694,-5.32256880635781,-2.795612494552043,-6.118449250030685,-4.7056056046218995,-4.037433638120332,-4.907249995764929,-4.671552381785236,-4.519574652077437,-3.589236188227932,-4.328126502621596,36
-4.662806156771152,-4.673997051734365,-5.0381752283104415,-3.9328988846726802,-5.052292067664708,-3.6775108396256013,-4.821737805874297,-5.153118578239848,-2.8638350855689034,-6.033906116464893,-4.907658195624886,-4.109541386578795,-5.123935322701984,-4.572770393885051,-4.546747708836682,-3.5352812418964885,-4.37358564445956,37
-4.654192117207554,-4.851950603442076,-4.891300947075598,-3.8932047056313994,-5.01224093896211,-3.6342443203938446,-4.782480931697048,-4.9990446916510525,-2.933311099761992,-5.940690849730167,-5.070091377191462,-4.164647049292817,-5.298225599644362,-4.483681652544969,-4.5633095359538185,-3.496327325211224,-4.406783781791963,38
-4.629673559593958,-4.963456715499034,-4.762007288520093,-3.8732845539877174,-4.973923570325182,-3.61349155328579,-4.741694109224558,-4.871155785181211,-3.0013474451573137,-5.840940470548774,-5.174090131816376,-4.195317525492191,-5.410317781114021,-4.41065121470585,-4.565437515473912,-3.478544600429086,-4.422874129774669,39
-4.585765445322859,-4.987349987575556,-4.658462053311663,-3.8789721569679387,-4.939490460518932,-3.621870238218797,-4.700812754686432,-4.780260497420112,-3.0652510297808733,-5.736791999642979,-5.200839441994375,-4.194119714406704,-5.4404088216329125,-4.360044137308558,-4.549309029442023,-3.4881032298070203,-4.417009903563542,40
-4.51530860316651,-4.914239936204438,-4.5743770289099865,-3.913934029508526,-4.904913748383571,-3.6642755306498613,-4.654495900753502,-4.722224527748395,-3.131622380727492,-5.615384480420362,-5.14268648054518,-4.156551844918019,-5.380066134980989,-4.330044899661616,-4.51063715671438,-3.5297593245952927,-4.385234774987963,41
-4.417939829887646,-4.76085893017172,-4.497788452100201,-3.9741573331543116,-4.865725586407355,-3.736564161474125,-4.59828776356034,-4.683542083951078,-3.206921293615472,-5.467356767358335,-5.014891546818526,-4.087821333870242,-5.245141442642863,-4.313044079368126,-4.4510044708310375,-3.599756482036848,-4.330377079347063,42
-4.3003680388644945,-4.545225847527582,-4.428350797538224,-4.053956765044149,-4.823416493827363,-3.8317961937661686,-4.534951534532167,-4.660964567224519,-3.288243579256041,-5.300095597783923,-4.833009313104185,-3.9950588624368244,-5.052258160697478,-4.306715880810812,-4.375392595862814,-3.6914960933776486,-4.257767027001329,43
-4.169302143475279,-4.285359566322207,-4.365718539879973,-4.147647022316897,-4.779476989880669,-3.9430316906005727,-4.4672504050942035,-4.651243378765078,-3.3726850484604274,-5.120987709024149,-4.612594451691932,-3.885395111791221,-4.8180397052237875,-4.308734508372405,-4.288783155880523,-3.798379549863658,-4.172734828311252,44
-4.031451057098218,-3.99927896460577,-4.309546153781364,-4.249542802111406,-4.735397593804349,-4.063330715051916,-4.3979475666716645,-4.651129919769113,-3.457341512039858,-4.937419838406033,-4.3692016348715335,-3.7659607631068845,-4.559109492300733,-4.316774166435628,-4.196157774954978,-3.9138082427408394,-4.080610693637317,45
-3.8935236931115376,-3.705002920428453,-4.259488113898314,-4.3539588015665345,-4.692668824835481,-4.185753330194782,-4.329806210689771,-4.657375591432984,-3.539308780805562,-4.756778723256599,-4.118385534932762,-3.643886497557267,-4.292090938007263,-4.32850905938321,-4.102498077156996,-4.0311835632551585,-3.9867248333400163,46
-3.762228964893459,-3.420550311840433,-4.215198894886739,-4.4552097178211385,-4.6527812022111394,-4.303359599103751,-4.265589528573741,-4.666731794953049,-3.615682665568768,-4.586451100902867,-3.8757008241653867,-3.526302996315821,-4.0336074584223205,-4.3416133915978765,-4.012785686557389,-4.143906902652577,-3.8964074577798335,47
-3.644275785822205,-3.163940016891891,-4.176332971402556,-4.547610248014073,-4.6172252451684015,-4.409209584853403,-4.208060711748793,-4.675949931525666,-3.6835589771407022,-4.43382370867186,-3.6567021748591784,-3.4203409405559992,-3.800282469624856,-4.353761367462354,-3.932002227226973,-4.245379652179059,-3.81498877731726,48
-3.5463730692760014,-2.9531909136330112,-4.142544818101684,-4.625475089284191,-4.587491472944344,-4.496363350518317,-4.159982951640147,-4.681781402347195,-3.7400335263325934,-4.306283283890603,-3.4769442593039117,-3.333131011451257,-3.608739387693818,-4.362627191359371,-3.8651293232365638,-4.3290032030805685,-3.747799002312784,49
-3.4752297286330696,-2.806321880113969,-4.113488909640039,-4.683118938770351,-4.565070404776042,-4.557880959173078,-4.124119439673023,-4.680977608613993,-3.7822021239556696,-4.211216563886116,-3.3519817497893545,-3.271803890175046,-3.4756016287081497,-4.365885067671654,-3.817148598656974,-4.388178946603068,-3.7001683431268932,50
-3.431896962710647,-2.7180882093152383,-4.092882894002719,-4.726228841779612,-4.5546683165801785,-4.596460770613781,-4.102544893176451,-4.680108711135788,-3.8079360082581437,-4.151383554024142,-3.2769165362644,-3.234540249746954,-3.3954417409773057,-4.3675150996613326,-3.7873289519100712,-4.423685150742558,-3.6708305812555238,51
-3.410001379200152,-2.6668899312109704,-4.083150453760495,-4.763860137560788,-4.5573540824349745,-4.6207988452424,-4.093546401040408,-4.686193716529162,-3.819064285573675,-4.120657270427999,-3.232896675214967,-3.2129345724794676,-3.348005375406147,-4.3721403920030575,-3.770098086786416,-4.442797188278778,-3.6535546364151705,52
-3.405115004791081,-2.64621302934186,-4.082005115447791,-4.795379964165364,-4.5691621188198255,-4.632951797042324,-4.09420571203153,-4.696657294700768,-3.818619568841662,-4.113093966561066,-3.214546088736366,-3.204238253485389,-3.327675601966737,-4.378399651198341,-3.7631758354098666,-4.4486621076333055,-3.6462234262971607,53
-3.4128098661729305,-2.6495434872486046,-4.087160405599035,-4.820155459644823,-4.586126842214124,-4.634976239996941,-4.1016045749164505,-4.708924115557258,-3.8096344710015035,-4.122749895886726,-3.2164886989239077,-3.2057026878775177,-3.3288354906311355,-4.384931583748693,-3.764282029904286,-4.444426957227718,-3.6467198685928217,54
-3.428657990035194,-2.6703672884718967,-4.096329850748647,-4.83755376205065,-4.6042826690972625,-4.62892878808964,-4.1128247384618035,-4.720418849005281,-3.795141604992596,-4.143681311868356,-3.2333484278728983,-3.2145792707686534,-3.3458681113714026,-4.390374896155618,-3.771136502393529,-4.433238785483589,-3.6529268809934794,55
-3.448231403067369,-2.7021704165524336,-4.107226977431057,-4.846942009434328,-4.619664015948634,-4.6168660553038094,-4.124947951434223,-4.728566164951489,-3.7781735837543393,-4.16994446796934,-3.2597491976786506,-3.2281193972715982,-3.3731565341595986,-4.393368294920629,-3.7814590850014573,-4.418244640822497,-3.6627273811904613,56
-3.4671021319589497,-2.7384388550309096,-4.1175653121806866,-4.847687339847343,-4.62830529924763,-4.60084465562284,-4.135055962600345,-4.730790733302533,-3.76176302022613,-4.195595617653057,-3.2903149304364727,-3.2435744624991516,-3.405083828967786,-4.392550486545235,-3.792969609851929,-4.402591571666017,-3.674004286875094,57
-3.480842203399431,-2.77265858744802,-4.125058381531961,-4.839156891341177,-4.626240935473646,-4.582921203030119,-4.140230520726803,-4.724517223965064,-3.7489425273473658,-4.214691014382887,-3.3196695482416754,-3.258195861564113,-3.436033065768023,-4.386560177530945,-3.8033879090688045,-4.389426626435726,-3.6846405157387037,58
-3.48502364407831,-2.7983155973444602,-4.1274197120193055,-4.820717801967315,-4.609505341106073,-4.565152311509036,-4.13755337458023,-4.7071703068457325,-3.742744718057447,-4.221286911622212,-3.3424369731895665,-3.269234989579285,-3.460387314532372,-4.3740360743792674,-3.8104338147759416,-4.3818968535532,-3.692518985472619,59
-3.475218480685081,-2.808895868260926,-4.1223628301771464,-4.791737209777242,-4.574132932624304,-4.549594595042979,-4.124106272927264,-4.676174651851191,-3.74620220529577,-4.209439562834412,-3.3532411273754574,-3.2739432416574674,-3.4725296452328926,-4.353616883591714,-3.8118271590972004,-4.383149301440017,-3.6955226137681643,60
-3.4523904753196617,-2.8095589133976753,-4.113424862168856,-4.746588077349549,-4.515422074388662,-4.533753323152795,-4.099406382590858,-4.627982512731483,-3.7588819451971895,-4.181169252708634,-3.3561518862492896,-3.274167330901264,-3.4773434933742893,-4.322971128670114,-3.8092620896622034,-4.394281533918753,-3.695362633581052,61
-3.4216670236928985,-2.8099264053052417,-4.1049420357532,-4.682800574063396,-4.434873203583663,-4.5141097495895135,-4.066211797529476,-4.563293632037146,-3.7773984258994693,-4.143762246924974,-3.3590054836288563,-3.27378361410255,-3.483366843154815,-4.282215256669475,-3.8060444181367403,-4.412639702898093,-3.6951852226512263,62
-3.384865602910684,-2.810177566549734,-4.095826529857695,-4.6044776481711205,-4.337823845924984,-4.491184464681798,-4.026465657213021,-4.485903912875563,-3.8003555583463773,-4.099173770433234,-3.3620753791612485,-3.2730879519080345,-3.4904645875868576,-4.233659859421072,-3.8023114726989173,-4.435743738928777,-3.695025715846365,63
-3.343803690078908,-2.8104916196972596,-4.084990523409855,-4.5157222479250585,-4.229611527128297,-4.465498058758314,-3.9821111011113897,-4.399609258354121,-3.8263572534816754,-4.049359048183212,-3.3656350324935542,-3.272376204964425,-3.4985016196828007,-4.1796155287561785,-3.7982005815268423,-4.461113572561547,-3.6949194480341467,64
-3.3002987623034628,-2.8110477873139263,-4.071346195337195,-4.420637321577545,-4.115573772909284,-4.437571122147726,-3.9350912686944826,-4.308205571580208,-3.8540074222491305,-3.9962733051247126,-3.369957903272862,-3.2719442339184304,-3.507342832455032,-4.122392856506068,-3.7938490727986207,-4.486269134347138,-3.694901754082249,65
-3.256168296690239,-2.8120252919658433,-4.053805724567232,-4.323325817380918,-4.0010481089836185,-4.407924245178697,-3.8873492994322,-4.215488755661207,-3.8819099755925084,-3.941871766207534,-3.3753174511462625,-3.2720878994167584,-3.516853118915938,-4.064302434502016,-3.7893942746923623,-4.508730354836293,-3.69500796885835,66
-3.2132297703451282,-2.813603356219118,-4.031281290027478,-4.227890683587514,-3.8913720610669804,-4.377078018179895,-3.8408283327944415,-4.125254713704506,-3.9086688244555736,-3.88810965638148,-3.3819871357608435,-3.273103062106117,-3.526897372077905,-4.007654854575296,-3.7849735153861723,-4.5260171645797485,-3.695273427230127,67
-3.173300660374021,-2.815961202639858,-4.002685070645451,-4.138434868449668,-3.791883154875044,-4.34555303147998,-3.7974715082511055,-4.04129934881749,-3.9328878797820903,-3.83694220059635,-3.3902404167636937,-3.275285582633214,-3.5373404849533174,-3.954760708557181,-3.7807241230581585,-4.535649494128247,-3.6957334640652597,68
-3.13819844388281,-2.8192780537941715,-3.9669292453486644,-4.059061320219718,-3.707918916123488,-4.313869875407621,-3.759221965272094,-3.9674185641075455,-3.9531710525158252,-3.7903246238019457,-3.4003507538019035,-3.2789313216447584,-3.5480473505545636,-3.907930588278947,-3.7767834258864292,-4.535147274032526,-3.6964234142314245,69
-3.1097405979773853,-2.823733132248168,-3.922925993064634,-3.9938729871500005,-3.644816870527988,-4.282549140291479,-3.728022843327305,-3.9074082626820594,-3.968122253600543,-3.7502121509480686,-3.412591606522561,-3.2843361397874578,-3.558882861894028,-3.8694750855718665,-3.7732887520490896,-4.522030434843325,-3.6973786125963004,70
-3.087455117675456,-2.829418448147987,-3.866017987899898,-3.941008185408427,-3.6023043680262044,-4.250260714759469,-3.702902139886019,-3.8596449979026914,-3.977168190005171,-3.715232219357602,-3.4279629591246645,-3.291560275353815,-3.569326463415298,-3.838503281760878,-3.7691658958344965,-4.492399706448853,-3.6984136775848286,71
-3.0691949869140833,-2.8361992578025594,-3.7947459373221486,-3.8951777369006737,-3.5746947245079883,-4.21572577659737,-3.6813047459438666,-3.819290362859003,-3.9814381616596526,-3.6825946535212437,-3.4467367706032697,-3.3003303756134477,-3.579229068537151,-3.8121240527199953,-3.763675661884808,-4.446660751549197,-3.6993889758666074,72
-3.054265166178189,-2.8439146530221753,-3.712819070300628,-3.8553433484857234,-3.5592044146173003,-4.179541849870651,-3.6627991412602716,-3.7853178202502256,-3.982089968949278,-3.6521282591405138,-3.4680944627995487,-3.3104419146787394,-3.589012773734759,-3.7896476821041087,-3.7574578939088403,-4.388790899912919,-3.7004084646762982,73
