C1,C2,C3,C4,time
-4.706286423033926,-4.660032274594824,-4.078489554859888,-3.5379209152564917,20
-4.791065777471247,-4.652816162017508,-4.104756071291593,-3.506777445083796,21
-4.859501121764346,-4.651282211198262,-4.1300375042245605,-3.4827650255470664,22
-4.911592455913224,-4.655430422137085,-4.154333853658789,-3.465883656646302,23
-4.947339779917883,-4.665260794833983,-4.1776451195942785,-3.456133338381502,24
-4.966743093778324,-4.680773329288953,-4.199971302031029,-3.4535140707526675,25
-4.9698023974945444,-4.701968025501998,-4.221312400969042,-3.458025853759798,26
-4.956517691066549,-4.728844883473119,-4.241668416408316,-3.4696686874028946,27
-4.926888974494337,-4.761403903202317,-4.2610393483488505,-3.488442571681955,28
-4.8809162477779084,-4.799645084689593,-4.279425196790647,-3.514347506596982,29
-4.818599510917267,-4.843568427934949,-4.296825961733704,-3.547383492147974,30
-4.726487463168206,-4.902745673683696,-4.312627197330277,-3.5915207871426276,31
-4.597107159672834,-4.982494455683227,-4.326487544776065,-3.6489650909185505,32
-4.439426134260622,-5.076433613436667,-4.33881663463623,-3.7170695642706146,33
-4.262411920761034,-5.178181986447144,-4.350024097475934,-3.7931873679936876,34
-4.07503205300354,-5.2813584142177765,-4.3605195638603425,-3.874671662882637,35
-3.886254064817611,-5.379581736251694,-4.370712664354617,-3.9588756097323343,36
-3.7050454900327128,-5.466470792052021,-4.381013029523922,-4.043152369337649,37
-3.540373862478314,-5.535644421121879,-4.39183028993342,-4.1248551024934486,38
-3.401206715983882,-5.580721462964396,-4.403574076148276,-4.201336969994603,39
-3.296511584378888,-5.595320757082695,-4.4166540187336505,-4.269951132635981,40
-3.2239202814019823,-5.573289128972349,-4.4308878968404795,-4.331690165180939,41
-3.172817483307043,-5.5178256481276575,-4.44574967459615,-4.3898503683403645,42
-3.139800017696374,-5.436577520049835,-4.461133260030504,-4.445240491830426,43
-3.121464712172281,-5.337191950240101,-4.476932561173383,-4.4986692853672965,44
-3.1144083943370666,-5.227316144199667,-4.4930414860546275,-4.55094549866714,45
-3.1152278917930376,-5.114597307429752,-4.509353942704082,-4.602877881446128,46
-3.1205200321424966,-5.00668264543157,-4.525763839151587,-4.655275183420431,47
-3.1268816429877497,-4.911219363706336,-4.542165083426984,-4.708946154306216,48
-3.130909551931101,-4.835854667755269,-4.558451583560116,-4.764699543819654,49
-3.1292005865748544,-4.788235763079584,-4.574517247580824,-4.823344101676913,50
-3.125686258891466,-4.771799662725876,-4.594165265597695,-4.8924385092051965,51
-3.126079958018797,-4.780525383052104,-4.6196185423067755,-4.975343330399148,52
-3.1296513273072653,-4.807873134526528,-4.6484005576190945,-5.0665701389760915,53
-3.1356700101072867,-4.847303127617411,-4.678034791445684,-5.1606305086533535,54
-3.1434056497692766,-4.892275572793008,-4.706044723697571,-5.252036013148259,55
-3.1521278896436526,-4.936250680521583,-4.729953834285785,-5.335298226178134,56
-3.161106373080831,-4.972688661271394,-4.747285603121359,-5.404928721460302,57
-3.169610743431228,-4.995049725510699,-4.755563510115319,-5.455439072712091,58
-3.1769106440452592,-4.99679408370776,-4.752311035178698,-5.481340853650826,59
-3.1822757182733428,-4.971381946330838,-4.735051658222524,-5.477145637993831,60
-3.1861553364350796,-4.914966370726503,-4.699278173291006,-5.435466525837236,61
-3.189556555603891,-4.832192170490586,-4.6450548201306,-5.35789138523129,62
-3.192585549260923,-4.729257190465224,-4.576762247205705,-5.252393941824508,63
-3.1953484908873193,-4.612359275492557,-4.498781102980722,-5.1269479212653994,64
-3.1979515539642254,-4.487696270414728,-4.41549203592005,-4.989527049202477,65
