C1,C2,C3,C4,C5,C6,C7,time
-4.409965296745341,-4.901701479388339,-6.092032510888133,-4.874306844801245,-5.305908897338427,-4.535803627236609,-4.2813511974563925,20
-4.471731292534626,-4.917428935742745,-6.00835287623478,-4.9923904380374315,-5.452419066203907,-4.558050471467141,-4.314672414012904,21
-4.519126892210343,-4.936083288028932,-5.9382604004349995,-5.087658160214481,-5.589535025503834,-4.586669356311479,-4.338906917921274,22
-4.5521520957724935,-4.957664536246901,-5.881755083488794,-5.160110011332395,-5.7172567752382095,-4.621660281769626,-4.354054709181501,23
-4.570806903221075,-4.982172680396652,-5.838836925396159,-5.209745991391173,-5.835584315407031,-4.66302324784158,-4.360115787793586,24
-4.575091314556089,-5.009607720478183,-5.809505926157098,-5.236566100390812,-5.9445176460103015,-4.710758254527342,-4.35709015375753,25
-4.565005329777537,-5.039969656491497,-5.793762085771612,-5.240570338331314,-6.044056767048017,-4.764865301826911,-4.344977807073332,26
-4.540548948885416,-5.073258488436591,-5.791605404239698,-5.221758705212677,-6.134201678520182,-4.82534438974029,-4.323778747740993,27
-4.501722171879727,-5.109474216313467,-5.8030358815613585,-5.180131201034902,-6.2149523804267925,-4.892195518267475,-4.29349297576051,28
-4.448524998760472,-5.148616840122126,-5.828053517736592,-5.115687825797987,-6.286308872767851,-4.965418687408469,-4.2541204911318875,29
-4.380957429527648,-5.190686359862566,-5.866658312765398,-5.028428579501931,-6.348271155543356,-5.0450138971632725,-4.2056612938551226,30
-4.288050863089206,-5.245700489962017,-5.934270516801102,-4.899113559592374,-6.406638480232133,-5.146875897747792,-4.14020494900695,31
-4.163711632171781,-5.319224627324496,-6.039456935484438,-4.717053931316893,-6.464632653211304,-5.279835105948647,-4.053356770518888,32
-4.015252137503411,-5.404580295665181,-6.171937402046524,-4.495076296378399,-6.518387506828323,-5.433295021621894,-3.9503903816731145,33
-3.8499847798121265,-5.4950890186992565,-6.321431749718478,-4.246007256479794,-6.564036873430637,-5.596659144623597,-3.836579405751806,34
-3.675221959825966,-5.584072320141899,-6.477659811731416,-3.9826734133239934,-6.597714585365699,-5.759330974809814,-3.7171974660371414,35
-3.4982760782729607,-5.66485172370829,-6.630341421316457,-3.7179013686139,-6.61555447498096,-5.910714012036607,-3.5975181858112966,36
-3.3264595358811473,-5.730748753113612,-6.769196411704718,-3.4645177240524245,-6.613690374623871,-6.040211756160035,-3.4828151883564504,37
-3.167084733378558,-5.775084932073041,-6.883944616127317,-3.2353490813424743,-6.588256116641879,-6.13722770703616,-3.37836209695478,38
-3.027464071493228,-5.791181784301761,-6.964305867815373,-3.043222042186957,-6.53538553338244,-6.191165364521041,-3.289432534888461,39
-2.9149099509531933,-5.772360833514952,-7,-2.9009632082887826,-6.451212457193003,-6.191428228470739,-3.221300125439674,40
-2.8268014667670296,-5.711831250545248,-6.9901996120088965,-2.8060092504392835,-6.317553778217851,-6.125224288638718,-3.1723718226650743,41
-2.7540993302215404,-5.61274617978022,-6.94510595048814,-2.743634435830629,-6.128317127806451,-5.996435835778023,-3.136293658377585,42
-2.6944883664621004,-5.483343105267458,-6.870981819646424,-2.7084217607669827,-5.897772450114029,-5.819477821244089,-3.11119787249378,43
-2.6456534006340844,-5.33185951105455,-6.774090023692445,-2.6949542215525053,-5.640189689295819,-5.608765196392355,-3.095216704930234,44
-2.605279257882863,-5.1665328811890845,-6.660693366834891,-2.697814814491359,-5.369838789507042,-5.378712912578252,-3.0864823956035194,45
-2.5710507633538118,-4.995600699718648,-6.53705465328246,-2.7115865358877063,-5.100989694902927,-5.143735921157219,-3.0831271844302113,46
-2.540652742192303,-4.827300450690827,-6.40943668724384,-2.730852382045708,-4.847912349638698,-4.918249173484689,-3.0832833113268836,47
-2.5117700195437114,-4.669869618153211,-6.2841022729277265,-2.750195349269526,-4.6248766978695866,-4.716667620916098,-3.0850830162101097,48
-2.4820874205534103,-4.531545686153389,-6.167314214542816,-2.7641984338633234,-4.446152683750819,-4.553406214806885,-3.0866585389964643,49
-2.4492897703667724,-4.420566138738948,-6.065335316297798,-2.7674446321312614,-4.326010251437622,-4.442879906512481,-3.0861421196025205,50
-2.41458766482538,-4.331799808486202,-5.974344029676683,-2.7653248487292994,-4.271001842961092,-4.386692986383087,-3.0862465642220265,51
-2.3810545792460194,-4.253853470777084,-5.885722512250458,-2.766451664150876,-4.269969243288641,-4.370787888392808,-3.090415923789875,52
-2.3491696579868737,-4.185571523867616,-5.798539127358291,-2.770240588456374,-4.310616410979968,-4.386086779332934,-3.0978793053343607,53
-2.3194120454061276,-4.12579836601382,-5.7118622383393465,-2.776107131706174,-4.38064730459477,-4.423511825994759,-3.1078658158837795,54
-2.2922608858619613,-4.0733783954717095,-5.624760208532787,-2.7834668039606574,-4.46776588269274,-4.473985195169571,-3.1196045624664226,55
-2.2681953237125585,-4.02715601049731,-5.536301401277778,-2.7917351152802072,-4.559676103833583,-4.528429053648664,-3.132324652110586,56
-2.2476945033161013,-3.985975609346638,-5.445554179913483,-2.8003275757252037,-4.644081926576993,-4.57776556822333,-3.1452551918445635,57
-2.2312375690307733,-3.9486815902757133,-5.351586907779067,-2.8086596953560288,-4.7086873094826664,-4.612916905684857,-3.157625288696648,58
-2.219303665214757,-3.9141183515405573,-5.253467948213695,-2.8161469842330646,-4.741196211110302,-4.62480523282454,-3.1686640496951344,59
-2.2123719362262357,-3.881130291397189,-5.150265664556532,-2.822204952416692,-4.729312590019598,-4.60435271643367,-3.177600581868318,60
-2.2114934625401195,-3.8517707594754786,-5.036202195234668,-2.827324725463581,-4.6718184971912855,-4.550592209539284,-3.184956434014506,61
-2.216755287308059,-3.8283789073783723,-4.909033758874392,-2.8323852886203738,-4.580788744663862,-4.4724004575209895,-3.1918208000293418,62
-2.2271904989033455,-3.8102278363215,-4.773129839113662,-2.8373839414824134,-4.463866432583678,-4.375465465698933,-3.1982742545871248,63
-2.2418321856992693,-3.796590647520492,-4.632859919590436,-2.84231798364504,-4.328694661097074,-4.26547523939326,-3.2043973723621515,64
-2.259713436069122,-3.7867404421909794,-4.492593483942675,-2.8471847147035967,-4.182916530350401,-4.148117783924119,-3.2102707280287195,65
