C1,C2,C3,C4,C5,C6,C7,C8,time
-5.686343089489892,-4.12293879905682,-4.375068089129601,-4.215278917231752,-4.86511394247296,-6.466598126680433,-4.068910171483517,-3.851152536009809,10
-5.625218505862147,-4.129178629362486,-4.386602293274445,-4.235886659236025,-4.919235564080337,-6.33479489312128,-4.073894910832568,-3.8519803170728735,11
-5.541172203373998,-4.137758396032778,-4.402461823973605,-4.264222304491899,-4.993652793790478,-6.153565446977445,-4.0807489274375115,-3.8531185160345833,12
-5.439934611740544,-4.148093114976538,-4.421565349588502,-4.298353877186475,-5.083291729577694,-5.9352663413950975,-4.089004901984374,-3.8544895284202756,13
-5.327236160676889,-4.159597802102611,-4.442831538480557,-4.336349401506853,-5.183078469416294,-5.69225412952041,-4.098195515159186,-3.8560157497552905,14
-5.208807279898132,-4.171687473319839,-4.465179059011193,-4.37627690164013,-5.2879391112805845,-5.436885364499551,-4.10785344764797,-3.8576195755649647,15
-5.090378399119376,-4.183777144537068,-4.487526579541827,-4.416204401773409,-5.392799753144875,-5.181516599478693,-4.1175113801367536,-3.859223401374638,16
-4.977679948055721,-4.1952818316631415,-4.508792768433883,-4.454199926093786,-5.492586492983475,-4.938504387604005,-4.126701993311565,-3.860749622709648,17
-4.876442356422268,-4.205616550606901,-4.527896294048781,-4.488331498788362,-5.582225428770692,-4.7202052820216585,-4.134957967858429,-3.8621206350953328,18
-4.792396053934119,-4.214196317277192,-4.543755824747941,-4.516667144044237,-5.656642658480833,-4.538975835877824,-4.141811984463373,-3.86325883405703,19
-4.731271470306373,-4.220436147582858,-4.5552900288927844,-4.537274886048508,-5.710764280088209,-4.40717260231867,-4.146796723812423,-3.8640866151200806,20
-4.688030252420754,-4.226305523573144,-4.564130815786135,-4.552552231839146,-5.743345545846934,-4.308328823820894,-4.149881998359356,-3.8641411753134167,21
-4.653445814650343,-4.234050814825877,-4.572626664388617,-4.566224706378858,-5.757321372531197,-4.217524789517221,-4.151421068687045,-3.8630676344448545,22
-4.626966237947281,-4.243502368542769,-4.5807710975483475,-4.578352360741855,-5.753887354895419,-4.134437622537874,-4.151521787675161,-3.8609502722080515,23
-4.608039603263708,-4.254490531925536,-4.588557638113448,-4.588995246002349,-5.734239087694021,-4.058744446013073,-4.150292008203376,-3.857873368296667,24
-4.596113991551767,-4.266845652175893,-4.59597980893204,-4.598213413234551,-5.699572165681422,-3.9901223830730377,-4.147839583151358,-3.8539212024043596,25
-4.590637483763595,-4.280398076495553,-4.603031132852241,-4.60606691351267,-5.651082183612044,-3.9282485568479886,-4.144272365398777,-3.849178054224787,26
-4.591058160851338,-4.294978152086232,-4.609705132722173,-4.612615797910921,-5.58996473624031,-3.872800090468148,-4.1396982078253055,-3.8437282034516094,27
-4.596824103767133,-4.310416226149645,-4.615995331389955,-4.617920117503513,-5.517415418320638,-3.8234541070637333,-4.134224963310613,-3.8376559297784847,28
-4.607383393463123,-4.326542645887503,-4.621895251703707,-4.622039923364657,-5.434629824607447,-3.779887729764968,-4.12796048473437,-3.831045512899071,29
-4.622184110891447,-4.343187758501524,-4.62739841651155,-4.625035266568563,-5.342803549855162,-3.7417780817020714,-4.121012624976247,-3.823981232507027,30
-4.640674337004249,-4.360181911193423,-4.632498348661604,-4.626966198189445,-5.243132188818199,-3.7088022860052634,-4.113489236915916,-3.8165473682960123,31
-4.662302152753666,-4.37735545116491,-4.637188571001986,-4.6278927693015115,-5.136811336250982,-3.680637465804765,-4.105498173433045,-3.8088281999596836,32
-4.686515639091844,-4.394538725617707,-4.641462606380822,-4.627875030978977,-5.025036586907934,-3.656960744230798,-4.0971472874073065,-3.8009080071917025,33
-4.7127628769709204,-4.411562081753521,-4.645313977646228,-4.626973034296048,-4.909003535543469,-3.637449244413581,-4.088544431718369,-3.792871069685725,34
-4.740491947343036,-4.42825586677407,-4.648736207646323,-4.6252468303269385,-4.789907776912014,-3.621780089483335,-4.079797459245904,-3.7848016671354103,35
-4.769150931160333,-4.444450427881068,-4.65172281922923,-4.62275647014586,-4.668944905767986,-3.6096304025702817,-4.071014222869583,-3.776784079234418,36
