C1,C2,C3,C4,C5,C6,C7,time
-4.716405097264769,-4.801266631207845,-4.649411308004773,-3.9486033987374616,-4.07848955485989,-4.07655672674878,-3.2909922065528066,20
-4.687364659929045,-4.89488108564991,-4.6463070247297695,-3.962902750864192,-4.104756071291595,-4.029917001993385,-3.264036671294223,21
-4.66638682763641,-4.9705957322523355,-4.64843641389827,-3.9732691153714974,-4.130037504224561,-3.9946893554052276,-3.242752302416903,22
-4.653471600386863,-5.028410571015123,-4.655799475510279,-3.979702492259379,-4.154333853658791,-3.9708737869843063,-3.2271390999208487,23
-4.6486189781804015,-5.068325601938274,-4.6683962095657945,-3.982202881527835,-4.177645119594279,-3.9584702967306202,-3.217197063806058,24
-4.651828961017027,-5.090340825021791,-4.686226616064817,-3.9807702831768665,-4.19997130203103,-3.9574788846441726,-3.212926194072532,25
-4.66310154889674,-5.094456240265674,-4.709290695007348,-3.975404697206473,-4.221312400969042,-3.96789955072496,-3.2143264907202704,26
-4.682436741819541,-5.080671847669924,-4.737588446393385,-3.9661061236166546,-4.241668416408316,-3.989732294972985,-3.2213979537492734,27
-4.709834539785429,-5.048987647234544,-4.771119870222928,-3.9528745624074104,-4.26103934834885,-4.022977117388247,-3.23414058315954,28
-4.745294942794403,-4.999403638959536,-4.809884966495981,-3.9357100135787415,-4.279425196790646,-4.067634017970746,-3.2525543789510714,29
-4.7888179508464646,-4.931919822844899,-4.8538837352125395,-3.914612477130647,-4.2968259617337035,-4.123702996720481,-3.2766393411238672,30
-4.85070281235174,-4.83189449022369,-4.912550850456432,-3.885626860975316,-4.3126271973302766,-4.20413566801896,-3.306782153159186,31
-4.9366713319825175,-4.69119335850316,-4.9911277978297806,-3.8465558917306306,-4.326487544776065,-4.316127373189243,-3.3431976392132827,32
-5.0398573441320496,-4.519577566794605,-5.083324794610036,-3.8000362974551343,-4.338816634636229,-4.451043702643657,-3.385628010298652,33
-5.1533946831935875,-4.3268082542093165,-5.18285205807465,-3.748704806207364,-4.350024097475935,-4.600250246794532,-3.433815477427787,34
-5.270417183560377,-4.122646559858592,-5.28341980550107,-3.695198146045864,-4.3605195638603425,-4.755112596054195,-3.487502251613183,35
-5.384058679625671,-3.916853622853723,-5.3787382541667474,-3.6421530450291746,-4.370712664354618,-4.906996340834977,-3.5464305438673334,36
-5.487453005782717,-3.7191905823060054,-5.462517621349131,-3.5922062312158354,-4.381013029523923,-5.047267071549206,-3.610342565202734,37
-5.573733996424765,-3.539418577326733,-5.52846812432567,-3.5479944326643884,-4.391830289933422,-5.167290378609208,-3.6789805266318774,38
-5.636035485945068,-3.3872987470271996,-5.570299980373816,-3.5121543774333754,-4.403574076148278,-5.258431852427317,-3.75208663916726,39
-5.667491308736871,-3.2725922305187014,-5.581723406771019,-3.487322793581336,-4.416654018733652,-5.312057083415857,-3.829403113821373,40
-5.666077043409464,-3.192602338603273,-5.555807347991426,-3.473752052364019,-4.430887896840481,-5.320191825929291,-3.9157743832484413,41
-5.637788479449079,-3.1357082478332936,-5.495223955269988,-3.468847975381315,-4.445749674596152,-5.287360146033238,-4.014159135650816,42
-5.587789767564388,-3.0982848959455778,-5.408088256025356,-3.4709774662079815,-4.461133260030506,-5.223675101706762,-4.121470965363185,43
-5.521245058464061,-3.0767072206769384,-5.302515277676182,-3.4785074284187747,-4.476932561173385,-5.139249750928932,-4.234623466720238,44
-5.443318502856765,-3.0673501597641857,-5.186620047641115,-3.4898047655884508,-4.493041486054629,-5.0441971516788096,-4.35053023405666,45
-5.359174251451172,-3.066588650944133,-5.0685175933388065,-3.503236381291765,-4.5093539427040845,-4.948630361935464,-4.4661048617071435,46
-5.273976454955951,-3.070797631953593,-4.956322942187906,-3.5171691791034756,-4.5257638391515895,-4.862662439677957,-4.578260944006375,47
-5.192889264079772,-3.0763520405293767,-4.858151121607064,-3.5299700625983377,-4.542165083426987,-4.796406442885358,-4.683912075289042,48
-5.121076829531305,-3.0796268144082974,-4.782117159014937,-3.540005935351108,-4.558451583560118,-4.75997542953673,-4.779971849889833,49
-5.063703302019221,-3.076996891327168,-4.736336081830169,-3.5456437009365427,-4.574517247580826,-4.76348245761114,-4.863353862143436,50
