C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-4.591176442539842,-4.973645486958133,-5.068923647289186,-5.385735027790487,-3.9248201800198137,-4.82931124211537,-3.5886367511545583,-3.85478344676091,-4.632187761145077,-4.342576327761534,-4.9677849036993615,-3.3949649450935824,-4.197884772723718,-4.498144903572161,-3.7096463627800493,20
-4.587495435887927,-4.673212734601033,-5.245971801795556,-5.464626467206456,-3.99330309228951,-4.966578482579068,-3.6628489445042978,-3.951857060568521,-4.752093788984054,-4.438659444091849,-5.1681776567859306,-3.273807820446265,-4.11141519435002,-4.620870173044741,-3.80649026417405,21
-4.5841734246877035,-4.40469855981651,-5.4031227461097355,-5.531504707857794,-4.054335971567386,-5.090095824112103,-3.729129243697455,-4.0387065209689865,-4.857893267421735,-4.526514003055421,-5.3470708338596635,-3.164958831846933,-4.034274261231046,-4.729950146960926,-3.8929551030657525,22
-4.58121040893917,-4.168102962604569,-5.540376480231724,-5.5863697497445015,-4.107918817853441,-5.199863266714476,-3.7874776487340296,-4.115331827962308,-4.94958619645812,-4.606140004652248,-5.504464434920562,-3.068417979295588,-3.9664619733667967,-4.825384825320714,-3.969040879455158,23
-4.578606388642329,-3.963425942965203,-5.657733004161522,-5.629221592866579,-4.154051631147676,-5.295880810386186,-3.8378941596140206,-4.181732981548484,-5.027172576093206,-4.677537448882331,-5.640358459968624,-2.984185262792228,-3.907978330757272,-4.907174208124104,-4.034747593342265,24
-4.576361363797178,-3.790667500898413,-5.755192317899132,-5.660060237224026,-4.192734411450092,-5.378148455127232,-3.8803787763374293,-4.2379099817275145,-5.0906524063269964,-4.740706335745669,-5.754752909003851,-2.9122606823368544,-3.8588233334024733,-4.9753182953711015,-4.0900752447270765,25
-4.574475334403719,-3.6498276364042,-5.832754421444553,-5.678885682816842,-4.223967158760687,-5.446666200937617,-3.914931498904255,-4.283862828499402,-5.140025687159491,-4.7956466652422645,-5.847647782026241,-2.852644237929468,-3.8189969813024014,-5.029817087061701,-4.135023833609589,26
-4.572948300461951,-3.540906349482563,-5.890419314797787,-5.685697929645029,-4.247749873079464,-5.501434047817339,-3.941552327314499,-4.319591521864143,-5.175292418590688,-4.842358437372114,-5.919043079035798,-2.805335929570066,-3.7884992744570565,-5.070670583195906,-4.169593359989804,27
-4.571780261971873,-3.463903640133501,-5.928186997958831,-5.680496977708583,-4.26408255440642,-5.542451995766396,-3.9602412615681595,-4.34509606182174,-5.196452600620589,-4.88084165213522,-5.968938800032517,-2.7703357572586507,-3.76733021286644,-5.097878783773715,-4.193783823867721,28
-4.5709712189334875,-3.4188195083570134,-5.946057470927692,-5.66328282700751,-4.272965202741555,-5.569720044784793,-3.9709983016652375,-4.360376448372192,-5.203506233249192,-4.911096309531581,-5.997334945016403,-2.7476437209952214,-3.755489796530552,-5.111441688795128,-4.207595225243342,29
-4.570521171346793,-3.4056539541531,-5.9440307337043645,-5.634055477541805,-4.274397818084871,-5.583238194872526,-3.973823447605733,-4.3654326815155,-5.1964533164765,-4.933122409561198,-6.004231513987453,-2.7372598207797783,-3.7529780254493934,-5.111359298260146,-4.211027564116665,30
-4.575657677123047,-3.455691083662906,-5.911289234176723,-5.58546273451307,-4.2596298095969125,-5.57607436207008,-3.9587903106580056,-4.351646743866479,-5.1625837607704845,-4.94476682787966,-5.975755063241605,-2.7456009774609478,-3.7702075773812878,-5.088084026757473,-4.193587188029456,31
