C1,C2,C3,C4,C5,C6,C7,C8,time
-6.635811117690003,-6.884533300267967,-7,-1.0807297740569684,-6.688424683413112,-6.802696390882659,-2.12459725229568,-6.887691698609891,10
-6.515853272408677,-6.739041822471896,-6.756186680317007,-1.2585210995599234,-6.540022898879334,-6.606358186614882,-2.221881885866141,-6.680992414742963,11
-6.350911235146853,-6.538991040502299,-6.420943365752892,-1.5029841721264858,-6.3359704451453895,-6.336393155746691,-2.3556482570255253,-6.396780899425944,12
-6.152231053899656,-6.298020780402556,-6.017127555027934,-1.797451054990755,-6.090179989511319,-6.011208004928188,-2.5167759313766016,-6.054435210521354,13
-5.931058776662209,-6.02977086821605,-5.567596746862417,-2.125253811386828,-5.816564199277166,-5.649209440809479,-2.6961444745221392,-5.67333340589172,14
-5.69864045142964,-5.747881129986164,-5.095208439976617,-2.469724504548803,-5.529035741742971,-5.268804170040666,-2.8846334520649086,-5.272853543399561,15
-5.466222126197069,-5.465991391756275,-4.622820133090818,-2.8141951977107778,-5.241507284208776,-4.888398899271853,-3.0731224296076776,-4.872373680907404,16
-5.245049848959623,-5.1977414795697685,-4.1732893249253,-3.1419979541068512,-4.967891493974623,-4.526400335153145,-3.2524909727532156,-4.4912718762777715,17
-5.046369667712427,-4.956771219470027,-3.7694735142003433,-3.43646483697112,-4.722101038340554,-4.201215184334643,-3.413618647104292,-4.148926187373187,18
-4.8814276304506015,-4.7567204375004275,-3.434230199636228,-3.680927909537682,-4.518048584606609,-3.931250153466451,-3.547385018263676,-3.8647146720561723,19
-4.761469785169275,-4.611228959704356,-3.1904168799532346,-3.8587192350406374,-4.369646800072831,-3.7349119491986738,-3.6446696518341373,-3.658015388189251,20
-4.675720477289814,-4.505024933052547,-3.0125608745285373,-3.9888837415145777,-4.261120353641052,-3.5916113150044175,-3.7157528537593816,-3.5071232106685644,21
-4.6052626622739945,-4.413236588907224,-2.859090140989493,-4.102156436603371,-4.16689935689823,-3.4678020154176075,-3.7773263743739594,-3.37669586263396,22
-4.549130303177547,-4.335103879898995,-2.7287131354316605,-4.199404502955031,-4.086204641172091,-3.3624552886795724,-3.8298869458669023,-3.2656556743135225,23
-4.506357363056207,-4.269866758658468,-2.6201383139505956,-4.281495123217569,-4.018257037790362,-3.2745423730316428,-3.8739313004272447,-3.1729249759353366,24
-4.475977804965706,-4.216765177816252,-2.5320741326418577,-4.349295480038996,-3.962277378080772,-3.203034506715149,-3.90995617024402,-3.09742609772749,25
-4.457025591961776,-4.175039090002953,-2.4632290476010024,-4.403672756067324,-3.9174864933710465,-3.1469029279714196,-3.9384582875062595,-3.038081369918064,26
-4.448534687100155,-4.143928447849182,-2.412311514923589,-4.445494133950565,-3.883105214988914,-3.1051188750417853,-3.9599343844029997,-2.9938131227351485,27
-4.449539053436571,-4.1226732039855465,-2.378029990705175,-4.475626796336732,-3.8583543742621007,-3.0766535861675757,-3.9748811931232715,-2.9635436864068256,28
-4.45907265402676,-4.110513311042653,-2.359092931041316,-4.494937925873835,-3.842454802518335,-3.06047829959012,-3.983795445856109,-2.946195391161181,29
-4.476169451926453,-4.106688721651113,-2.354208792027571,-4.504294705209886,-3.8346273310853425,-3.0555642535507497,-3.987173874790545,-2.940690567226301,30
-4.499863410191385,-4.110439388441533,-2.362086029759498,-4.504564316992896,-3.8340927912908525,-3.0608826862907925,-3.985513212115614,-2.94595154483027,31
-4.529188491877287,-4.12100526404452,-2.3814331003326537,-4.496613943870878,-3.840072014462591,-3.0754048360515793,-3.9793101900203474,-2.9609006542011733,32
-4.563178660039896,-4.137626301090686,-2.4109584598425964,-4.481310768491847,-3.8517858319282867,-3.0981019410744404,-3.9690615406937817,-2.984460225567098,33
-4.600867877734941,-4.159542452210635,-2.4493705643848824,-4.45952197350381,-3.868455075015665,-3.1279452396007046,-3.9552639963249465,-3.0155525891561266,34
-4.641290108018157,-4.185993670034978,-2.4953778700550697,-4.43211474155478,-3.8893005750524545,-3.1639059698717023,-3.938414289102877,-3.0531000751963457,35
-4.683479313945277,-4.216219907194323,-2.5476888329487166,-4.399956255292769,-3.913543163366382,-3.2049553701287627,-3.9190091512166063,-3.0960250139158405,36
-4.7264694585720335,-4.249461116319278,-2.605011909161381,-4.363913697365789,-3.940403671285175,-3.2500646786132172,-3.8975453148551678,-3.1432497355426965,37
-4.76929450495416,-4.284957250040451,-2.666055554788619,-4.3248542504218515,-3.9691029301365597,-3.2982051335663938,-3.8745195122075944,-3.1936965703049984,38
-4.81098841614739,-4.32194826098845,-2.729528225925989,-4.283645097108969,-3.998861771248265,-3.3483479732296226,-3.85042847546292,-3.2462878484308324,39
-4.850585155207456,-4.359674101793884,-2.794138378669048,-4.241153420075153,-4.028901025948017,-3.3994644358442336,-3.825768936810177,-3.2999459001482827,40
-4.887118685190091,-4.39737472508736,-2.8585944691133536,-4.198246401968415,-4.058441525563545,-3.4505257596515575,-3.8010376284384,-3.3535930556854345,41
-4.919622969151031,-4.43429008349949,-2.921604953354466,-4.155791225436768,-4.0867041014225745,-3.500503182892925,-3.7767312825366215,-3.4061516452703753,42
-4.947131970146003,-4.469660129660878,-2.981878287487938,-4.114655073128221,-4.112909584852831,-3.548367943809663,-3.7533466312938737,-3.4565439991311875,43
-4.9686796512307465,-4.502724816202133,-3.0381229276093302,-4.075705127690788,-4.136278807182046,-3.593091280643102,-3.731380406899192,-3.5036924474959577,44
-4.983299975460991,-4.532724095753866,-3.0890473298142,-4.039808571772481,-4.156032599737945,-3.6336444316345733,-3.711329341541609,-3.546519320592772,45
-4.99002690589247,-4.558897920946683,-3.1333599501981038,-4.00783258802131,-4.171391793848254,-3.668998635025406,-3.6936901674101565,-3.5839469486497135,46
-4.987894405580915,-4.580486244411193,-3.169769244856601,-3.9806443590852885,-4.181577220840701,-3.698125129056929,-3.67895961669387,-3.614897661894869,47
-4.975936437582064,-4.596729018778004,-3.1969836698852467,-3.9591110676124277,-4.185809712043013,-3.7199951519704744,-3.667634421581781,-3.638293790556324,48
-4.953186964951646,-4.606866196677724,-3.2137116813796007,-3.9440998962507394,-4.183310098782918,-3.7335799420073696,-3.6602113142629245,-3.6530576648621635,49
-4.918679950745397,-4.610137730740963,-3.2186617354352194,-3.936478027648236,-4.173299212388145,-3.737850737408946,-3.6571870269263327,-3.658111615040472,50
-4.862910268432174,-4.609569678080919,-3.216785603596188,-3.9314937534621053,-4.154083255569711,-3.736851839580785,-3.6562837859960453,-3.6578920928948886,51
-4.781901751787419,-4.608744550494431,-3.2140604193920477,-3.9242538223450247,-4.126171026322496,-3.735400885801193,-3.6549717790973064,-3.657573224960792,52
-4.68298180432674,-4.607736982637563,-3.21073268189654,-3.9154131024382393,-4.092087248900019,-3.7336291181205863,-3.6533696802209574,-3.6571838535638794,53
-4.57347782956574,-4.606621609166379,-3.207048890183405,-3.90562646188299,-4.054356647555794,-3.7316677785893786,-3.6515961633578384,-3.6567528210298486,54
