C1,C2,C3,C4,C5,C6,C7,time
-6.866231069264182,-6.783926666162441,-6.9999999999999964,-6.9775670276457005,-7.000000000000003,-6.8826913689955385,-1.5028140714668885,10
-6.719629033411656,-6.639844892351697,-6.813844164878335,-6.809380486343521,-6.889034160211887,-6.682434183839368,-1.6789660612394,11
-6.518051234114433,-6.441732453361925,-6.557879891586052,-6.578123992053025,-6.736456130503227,-6.407080554249628,-1.9211750471766027,12
-6.275241612233686,-6.203097015487879,-6.2495592896657985,-6.299565033021289,-6.5526689583541575,-6.075404591334707,-2.2129267802373245,13
-6.004944108630592,-5.93744624502432,-5.906334468660237,-5.989471097495395,-6.348075691244818,-5.706180406203003,-2.5377070113803915,14
-5.720902664166322,-5.658287808266003,-5.545657538112018,-5.663609673722422,-6.133079376655342,-5.318182109962904,-2.879001491564632,15
-5.4368612197020525,-5.379129371507687,-5.1849806075638,-5.337748249949449,-5.918083062065866,-4.930183813722805,-3.2202959717488726,16
-5.166563716098959,-5.113478601044129,-4.841755786558237,-5.027654314423556,-5.713489794956527,-4.560959628591099,-3.54507620289194,17
-4.923754094218213,-4.874843163170084,-4.533435184637986,-4.7490953553918205,-5.529702622807458,-4.229283665676175,-3.836827935952662,18
-4.722176294920992,-4.67673072418031,-4.277470911345701,-4.517838861101324,-5.377124593098799,-3.953930036086431,-4.079036921889864,19
-4.575574259068468,-4.532648950369566,-4.09131507622404,-4.349652319799145,-5.266158753310682,-3.7536728509302555,-4.255188911662375,20
-4.469159060276643,-4.427112089891165,-3.9546669288765717,-4.226564268813277,-5.188976675798169,-3.607459545838184,-4.383773719123676,21
-4.3784078331911775,-4.335154300705311,-3.835027761986367,-4.11952445379321,-5.129938699223245,-3.481028149199961,-4.494907712775755,22
-4.302463610217736,-4.256063113817097,-3.7315527497153362,-4.027682175468268,-5.087731020526432,-3.373338661262795,-4.589516475550203,23
-4.2404694237619855,-4.189126060231617,-3.6433970662253867,-3.950186734567777,-5.061039836648259,-3.283351082273894,-4.668525590378612,24
-4.191568306229591,-4.1336306709539645,-3.5697158856784283,-3.886187431821062,-5.048551344529252,-3.2100254124804666,-4.732860640192572,25
-4.154903290026216,-4.08886447698923,-3.5096643822363687,-3.834833567957445,-5.04895174110993,-3.15232165212972,-4.783447207923672,26
-4.129617407557529,-4.054115009342511,-3.4623977300611175,-3.7952744437062544,-5.0609272233308245,-3.1091998014688644,-4.821210876503508,27
-4.114853691229193,-4.028669799018899,-3.4270711033145824,-3.7666593597968125,-5.083163988132457,-3.0796198607451064,-4.847077228863664,28
-4.109755173446874,-4.011816377023485,-3.4028396761586732,-3.748137616958445,-5.114348232455353,-3.0625418302056544,-4.861971847935735,29
-4.113464886616235,-4.002842274361363,-3.388858622755298,-3.738858515920476,-5.15316615324004,-3.0569257100977176,-4.866820316651309,30
-4.125125863142946,-4.0010350220376285,-3.3842831172663654,-3.737971357412232,-5.19830394742704,-3.061731500668503,-4.862548217941979,31
-4.143881135432668,-4.005682151057373,-3.3882683338537842,-3.744625442163035,-5.248447811956878,-3.07591920216522,-4.850081134739334,32
-4.1688737358910695,-4.016071192425691,-3.3999694466794645,-3.7579700709022124,-5.3022839437700835,-3.098448814835077,-4.8303446499749665,33
-4.199246696923813,-4.031489677147673,-3.418541629905312,-3.7771545443590875,-5.358498539807177,-3.1282803389252813,-4.804264346580466,34
-4.2341430509365665,-4.051225136228414,-3.4431400576932383,-3.8013281632629847,-5.415777797008683,-3.1643737746830416,-4.772765807487423,35
-4.272705830334995,-4.074565100673007,-3.472919904205151,-3.8296402283432305,-5.472807912315131,-3.2056891223555666,-4.7367746156274295,36
-4.314078067524761,-4.100797101486546,-3.50703634360296,-3.8612400403291476,-5.528275082667045,-3.2511863821900637,-4.697216353932076,37
-4.357402794911533,-4.129208669674122,-3.544644550048571,-3.895276899950063,-5.580865505004947,-3.2998255544337414,-4.655016605332951,38
-4.401823044900975,-4.15908733624083,-3.5848996977038956,-3.930900107935299,-5.629265376269364,-3.3505666393338087,-4.611100952761646,39
-4.446481849898752,-4.189720632191763,-3.6269569607308414,-3.967258965014182,-5.672160893400822,-3.402369637137473,-4.566394979149755,40
-4.490522242310528,-4.220396088532014,-3.669971513291317,-4.003502771916037,-5.708238253339845,-3.4541945480919427,-4.5218242674288645,41
-4.533087254541973,-4.250401236266677,-3.7130985295472323,-4.038780829370188,-5.736183653026959,-3.505001372444428,-4.478314400530567,42
-4.573319918998749,-4.279023606400844,-3.755493183660495,-4.072242438105959,-5.754683289402687,-3.553750110442134,-4.4367909613864525,43
-4.610363268086521,-4.305550729939608,-3.7963106497930124,-4.103036898852675,-5.762423359407556,-3.599400762332271,-4.398179532928113,44
-4.643360334210955,-4.329270137888063,-3.8347061021066966,-4.130313512339663,-5.7580900599820914,-3.6409133283620463,-4.363405698087139,45
-4.671454149777716,-4.349469361251301,-3.869834714763453,-4.153221579296246,-5.740369588066816,-3.6772478087786684,-4.33339503979512,46
-4.69378774719247,-4.365435931034416,-3.9008516619251923,-4.170910400451747,-5.707948140602256,-3.7073642038293464,-4.309073140983648,47
-4.709504158860883,-4.3764573782425025,-3.9269121177538233,-4.182529276535495,-5.659511914528937,-3.7302225137612877,-4.2913655845843115,48
-4.717746417188618,-4.381821233880653,-3.9471712564112535,-4.187227508276812,-5.593747106787386,-3.744782738821701,-4.281197953528703,49
-4.7176575545813435,-4.380815028953959,-3.9607842520593928,-4.184154396405023,-5.509339914318125,-3.7500048792577942,-4.279495830748415,50
-4.711437646434147,-4.374747675876464,-3.9744956443365838,-4.174232376765419,-5.380332057032929,-3.75028769046714,-4.283385478580104,51
-4.702402889344423,-4.365934513377036,-3.9944121922428675,-4.159820100062637,-5.1929410818522435,-3.750698489231077,-4.289035404992559,52
-4.6913704975212935,-4.355172711933013,-4.018732398982702,-4.142221189315019,-4.9641169262295985,-3.7512001178724668,-4.2959345613655575,53
-4.6791576851738785,-4.3432594420217265,-4.045654767760544,-4.122739267540908,-4.71080952761852,-3.7517554187141697,-4.303571899078875,54
-4.6665816665112985,-4.330991874120514,-4.073377801780849,-4.102677957758644,-4.449968823472543,-3.752327234079045,-4.311436369512292,55
-4.6544596557426745,-4.31916717870671,-4.100100004248074,-4.083340882986569,-4.19854475124519,-3.7528784062899536,-4.319016924045586,56
-4.643608867077127,-4.308582526257649,-4.124019878366676,-4.066031666243028,-3.973487248389995,-3.753371777669755,-4.325802514058535,57
-4.634846514723776,-4.300035087250667,-4.143335927341112,-4.05205393054636,-3.7917462523604852,-3.7537701905413097,-4.331282090930916,58
-4.628989812891745,-4.294322032163098,-4.156246654375839,-4.042711298914908,-3.6702717006101926,-3.754036487227479,-4.334944606042507,59
-4.626855975790152,-4.292240531472279,-4.160950562675313,-4.039307394367015,-3.626013530592644,-3.7541335100511217,-4.336279010773087,60
-4.623146155177484,-4.274692441755456,-4.159682202039392,-4.035693634169182,-3.615933862340451,-3.7546428242489918,-4.332629777731374,61
-4.613076642085957,-4.227061912524078,-4.156239508884751,-4.02588485648935,-3.5885747627987836,-3.756025248500353,-4.322724716618153,62
-4.598237359635286,-4.156869553656784,-4.151166066341068,-4.011429815698019,-3.548256089790011,-3.7580625052918326,-4.308127784451303,63
-4.580218230945186,-4.071635975032215,-4.1450054575380255,-3.99387726616569,-3.499297701136502,-3.7605363171100583,-4.290402938248699,64
-4.560609179135371,-3.978881786529006,-4.1383012656053015,-3.97477596226286,-3.4460194546606244,-3.763228406441656,-4.271114135028217,65
-4.541000127325556,-3.886127598025797,-4.1315970736725784,-3.95567465836003,-3.3927412081847463,-3.765920495773255,-4.251825331807736,66
-4.522980998635456,-3.8008940194012264,-4.125436464869535,-3.9381221088277,-3.3437828195312367,-3.76839430759148,-4.234100485605132,67
-4.5081417161847845,-3.7307016605339327,-4.120363022325853,-3.923667068036369,-3.3034641465224643,-3.77043156438296,-4.2195035534382805,68
-4.498072203093257,-3.683071131302556,-4.1169203291712115,-3.9138582903565378,-3.2761050469807973,-3.771813988634321,-4.2095984923250604,69
-4.49436238248059,-3.6655230415857325,-4.115651968535291,-3.910244530158705,-3.2660253787286044,-3.772323302832191,-4.205949259283348,70
-4.491153072901459,-3.6565724173143357,-4.117379739749126,-3.9061864152950965,-3.2671274356292885,-3.772864952256282,-4.20202467391792,71
