C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-4.751740609895866,-5.323802123992677,-4.877296555953808,-4.923693367243043,-5.32008509477189,-3.364487350466351,-5.385034941746133,-4.350519317757508,-4.659213104493708,-5.072584633991925,-4.511523614295102,-5.322738563156269,-4.475790141488984,-3.7539642894287493,-4.994537639775103,-4.505867172157763,-4.142195024307062,-4.44965718132834,-4.2817347064617,20
-4.665056631752718,-5.228898719112986,-4.517728998407386,-5.086545198295513,-5.538008800425117,-3.336762133376632,-5.032496739873419,-4.1992571820281155,-4.393377211994017,-4.82772911614656,-4.382116456957282,-5.002302404483664,-4.368737280131072,-3.6601593065637186,-4.674865037447404,-4.322054803113025,-4.121590581692003,-4.225022948904993,-4.242809005364862,21
-4.587171712375051,-5.144701036682466,-4.195235429215866,-5.229488242749825,-5.728743028963118,-3.311975999608261,-4.718936474233126,-4.063771860412606,-4.156951096402825,-4.608498936922661,-4.266936651245673,-4.717943112800287,-4.272322048191965,-3.5765515368462353,-4.3904815689596,-4.1566203375180475,-4.1036523579082145,-3.8987294288156025,-4.208622714728233,22
-4.518085851762869,-5.07120907670112,-3.909815848379247,-5.352522500605976,-5.892287780385894,-3.290128949161239,-4.444354144825256,-3.944063352910983,-3.9499347577201354,-4.414894096320233,-4.165984197160277,-4.4696606881061465,-4.186544445671665,-3.5031409802763007,-4.141387234311693,-4.009563775372832,-4.088380352955697,-3.500290607801929,-4.179175834551815,23
-4.457799049916171,-5.008422839168944,-3.6614702558975267,-5.455647971863966,-6.028643054693443,-3.2712209820355653,-4.2087497516498065,-3.8401316595232418,-3.7723281959459447,-4.24691459433927,-4.079259094701092,-4.257455130401236,-4.111404472570168,-3.439927636853913,-3.92758203350368,-3.8808851166773755,-4.075774566834448,-3.05922047260572,-4.154468364835605,24
-4.406311306834957,-4.95634232408594,-3.4501986517707066,-5.5388646565237964,-6.13780885188577,-3.2552520982312396,-4.012123294706779,-3.751976780249385,-3.6241314110802545,-4.104560430979776,-4.006761343868121,-4.081326439685558,-4.046902128887477,-3.3869115065790734,-3.7490659665355617,-3.770584361431679,-4.06583499954447,-2.6050330099687313,-4.134500305579606,25
-4.363622622519228,-4.914967531452106,-3.276001035998786,-5.602172554585468,-6.21978517196287,-3.2422222977482633,-3.8544747739961722,-3.6795987150894125,-3.5053444031230647,-3.9878316062417505,-3.9484909446613607,-3.9412746159591117,-3.99303741462359,-3.344092589451781,-3.605839033407341,-3.6786615096357456,-4.058561651085762,-2.1672422066327175,-4.119271656783815,26
-4.329732996968981,-4.884298461267446,-3.1388774085817652,-5.645571666048979,-6.274572014924745,-3.2321315805866355,-3.7358041895179888,-3.6229974640433245,-3.4159671720743763,-3.8967281201251933,-3.9044478970808143,-3.837299659221898,-3.9498103297785097,-3.3114708854720374,-3.4979012341190163,-3.6051165612895724,-4.0539545214583255,-1.7753620493394315,-4.108782418448237,27
-4.304642430184219,-4.864335113531955,-3.038827769519643,-5.66906199091433,-6.302169380771395,-3.224979946746356,-3.6561115412722263,-3.5821730271111196,-3.3559997179341874,-3.8312499726301033,-3.874632201126479,-3.769401569473916,-3.9172208743522337,-3.289046394639841,-3.4252525686705884,-3.549949516393159,-4.052013610662158,-1.4589065248306283,-4.103032590572866,28
-4.288350922164942,-4.855077488245637,-2.975852118812419,-5.672643529181523,-6.30257726950282,-3.2207673962274255,-3.615396829258886,-3.5571254042927993,-3.3254420407024994,-3.7913971637564825,-3.8590438567983565,-3.7375803467151667,-3.895269048344763,-3.276819116955192,-3.387893037062057,-3.513160374946508,-4.052738918697262,-1.2473896198480596,-4.102022173157706,29
-4.280858472911149,-4.856525585408491,-2.949950456460094,-5.656316280850556,-6.27579568111902,-3.219493929029844,-3.6136600534779686,-3.5478545955883636,-3.324294140379312,-3.7771696935043293,-3.857682864096446,-3.741835990945649,-3.8839548517560987,-3.2747890524180914,-3.3858226392934236,-3.4947491369496166,-4.056130445563635,-1.1703253211334803,-4.105751166202754,30
-4.295515516717702,-4.8857543082529835,-2.9961770822569043,-5.608395506958309,-6.202922385756476,-3.2253786141460945,-3.690028170959263,-3.57059221192339,-3.3824715772398686,-3.8132615809762362,-3.8859816397310105,-3.818440329075257,-3.8943849744896712,-3.2939304067374264,-3.454248004744796,-3.512189789279646,-4.066450822457389,-1.2504522514103684,-4.120631965363673,31
-4.339738961526191,-4.9522497141304855,-3.134006607199649,-5.522389685858604,-6.073456144602119,-3.240765378794224,-3.866238380052653,-3.6343558149232016,-3.516594106992637,-3.9133917256736415,-3.952513748541083,-3.9875443760539317,-3.9327297998251654,-3.34033996086258,-3.612728371960679,-3.575190102423905,-4.086068177820805,-1.4679396335904933,-4.150227012671383,32
-4.4046285178067075,-5.044628534219352,-3.3400694980921704,-5.406088643526856,-5.899998444231632,-3.262841510312576,-4.116206042738277,-3.7283243306374105,-3.7067180227874563,-4.061097448194819,-4.046990912719823,-4.224966913941743,-3.9915848678269605,-3.406701577654292,-3.8377926546876657,-3.672100751797623,-4.112140757523144,-1.7884473546980444,-4.190261377688778,33
-4.4812838960293435,-5.151507499697939,-3.5909962217383113,-5.267282205938477,-5.695150771220692,-3.288794296039496,-4.413846520996279,-3.8416766851156323,-3.932899617774164,-4.239916069138041,-4.159124854460391,-4.506526724798762,-4.063545718559435,-3.485699119973306,-4.105969766672353,-3.791272412816026,-4.141826807433665,-2.1776353017572165,-4.236460129978751,34
-4.560804806664192,-5.261503341744601,-3.8634172449419095,-5.11376019906888,-5.47151461214498,-3.3158110233133264,-4.733075176806793,-3.9635918044074807,-4.175195185102596,-4.433384909101577,-4.278627295955941,-4.808042590685061,-4.141207892086966,-3.5700164506803604,-4.393788621661329,-3.9210557608943404,-4.172284573421631,-2.601163361792195,-4.284548339104197,35
