C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-6.635811117690003,-6.635035132513669,-6.925734832557656,-7,-1.0807297740569684,-6.688424683413112,-6.802696390882659,-2.12459725229568,-6.8876916986099035,10
-6.515853272408677,-6.534380026457061,-6.772839183281674,-6.756186680317007,-1.2585210995599234,-6.540022898879334,-6.606358186614882,-2.221881885866141,-6.680992414742982,11
-6.350911235146853,-6.395979255629226,-6.5626076655272,-6.420943365752892,-1.5029841721264858,-6.3359704451453895,-6.336393155746691,-2.3556482570255253,-6.396780899425965,12
-6.152231053899656,-6.22926923622297,-6.309374246413857,-6.017127555027934,-1.797451054990755,-6.090179989511319,-6.011208004928188,-2.5167759313766016,-6.054435210521374,13
-5.931058776662209,-6.043686384431099,-6.027472893061271,-5.567596746862417,-2.125253811386828,-5.816564199277166,-5.649209440809479,-2.6961444745221392,-5.673333405891737,14
-5.69864045142964,-5.848667116446422,-5.731237572589059,-5.095208439976617,-2.469724504548803,-5.529035741742971,-5.268804170040666,-2.8846334520649086,-5.272853543399572,15
-5.466222126197069,-5.653647848461745,-5.435002252116848,-4.622820133090818,-2.8141951977107778,-5.241507284208776,-4.888398899271853,-3.0731224296076776,-4.872373680907407,16
-5.245049848959623,-5.468064996669875,-5.15310089876426,-4.1732893249253,-3.1419979541068512,-4.967891493974623,-4.526400335153145,-3.2524909727532156,-4.491271876277768,17
-5.046369667712427,-5.301354977263619,-4.899867479650918,-3.7694735142003433,-3.43646483697112,-4.722101038340554,-4.201215184334643,-3.413618647104292,-4.148926187373176,18
-4.8814276304506015,-5.162954206435783,-4.689635961896444,-3.434230199636228,-3.680927909537682,-4.518048584606609,-3.931250153466451,-3.547385018263676,-3.8647146720561554,19
-4.761469785169275,-5.0622991003791755,-4.536740312620462,-3.1904168799532346,-3.8587192350406374,-4.369646800072831,-3.7349119491986738,-3.6446696518341373,-3.65801538818923,20
-4.675720477289814,-4.990674055701481,-4.424825995367423,-3.0125608745285373,-3.9888837415145777,-4.261120353641052,-3.5916113150044175,-3.7157528537593816,-3.5071232106685404,21
-4.6052626622739945,-4.932521022908546,-4.327483196136386,-2.859090140989493,-4.102156436603371,-4.16689935689823,-3.4678020154176075,-3.7773263743739594,-3.376695862633933,22
-4.549130303177547,-4.887012749040406,-4.243962965728877,-2.7287131354316605,-4.199404502955031,-4.086204641172091,-3.3624552886795724,-3.8298869458669023,-3.2656556743134937,23
