C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-4.948047686406574,-4.690252403399438,-5.100349676696412,-5.049298340175872,-4.534020269535407,-3.7555039709021996,-3.1062405622236926,-4.534710150201289,-5.201916399241123,-5.799937397394631,-4.922056862176217,-3.846443110660425,-3.366625443913853,-3.631698906513983,-4.821118312715984,-3.314534964124051,-4.6670932268511605,-4.9109195479896,-3.4667412767826047,10
-4.9527015925239715,-4.6498025343867475,-5.079408938130718,-5.073681764281707,-4.592008334649447,-3.752277591496461,-3.098286336642524,-4.511555698353922,-5.228238741076122,-5.744995600368827,-4.883089254555262,-3.8365329868050697,-3.36811027423726,-3.6328038235745868,-4.820584009556307,-3.309655490722163,-4.645557235101898,-4.84370012540657,-3.462796915427033,11
-4.956324389759924,-4.61452379135076,-5.060010614717535,-5.094800344245084,-4.644448598974228,-3.7493030775849996,-3.0912062146512267,-4.490659061684387,-5.252827846416555,-5.693951374106943,-4.848747533726323,-3.8274312240791852,-3.3695088604581853,-3.6335492180206193,-4.820514562624049,-3.3053753076460475,-4.627220944394247,-4.784640074517301,-3.459077542890196,12
-4.958916078114431,-4.584416174291474,-5.04215470645686,-5.112654080066001,-4.691341062509747,-3.7465804291678153,-3.0850001962497995,-4.472020240192684,-5.275683715262419,-5.646804718608975,-4.819031699689396,-3.819137822482771,-3.3708212025766287,-3.6339350898520792,-4.820909971919207,-3.3016944148957035,-4.6120843547282036,-4.733739395321791,-3.4555831591720927,13
-4.960476657587495,-4.559479683208891,-5.025841213348693,-5.127242971744462,-4.7326857252560055,-3.744109646244909,-3.079668281438244,-4.455639233878815,-5.296806347613717,-5.603555633874928,-4.793941752444486,-3.8116527820158277,-3.3720473005925893,-3.63396143906897,-4.821770237441783,-3.298612812471132,-4.6001474661037705,-4.690998087820044,-3.4523137642727244,14
-4.961006128179113,-4.539714318103011,-5.011070135393031,-5.138567019280462,-4.768482587213004,-3.741890728816281,-3.0752104702165592,-4.441516042742777,-5.3161957434704465,-5.564204119904798,-4.773477691991587,-3.804976102678355,-3.3731871545060685,-3.6336282656712884,-4.823095359191776,-3.2961305003723322,-4.591410278520947,-4.656416152012058,-3.449269358192091,15
-4.960504489889287,-4.525120078973834,-4.997841472589871,-5.146626222674004,-4.798731648380743,-3.73992367688193,-3.0716267625847453,-4.429650666784572,-5.333851902832611,-5.528750176698587,-4.757639518330705,-3.799107784470354,-3.3742407643170655,-3.632935569659036,-4.824885337169186,-3.2942474785993046,-4.585872791979734,-4.6299935878978316,-3.4464499409301914,16
-4.958971742718017,-4.515696965821359,-4.986155224939211,-5.1514205819250884,-4.82343290875922,-3.7382084904418575,-3.068917158542803,-4.420043106004202,-5.349774825700206,-5.4971938042562964,-4.746427231461837,-3.794047827391823,-3.375208130025581,-3.6318833510322124,-4.827140171374014,-3.2929637471520494,-4.5835350064801315,-4.611730395477368,-3.4438555124870267,17
-4.956407886665302,-4.511444978645587,-4.976011392441048,-5.152950097033714,-4.842586368348438,-3.736745169496063,-3.0670816580907307,-4.412693360401663,-5.363964512073237,-5.469535002577923,-4.739840831384984,-3.7897962314427636,-3.376089251631615,-3.6304716097908183,-4.829859861806258,-3.292279306030567,-4.584396922022138,-4.601626574750664,-3.4414860728625976,18
-4.952812921731142,-4.512364117446518,-4.9674099750953795,-5.15121476799988,-4.856192027148395,-3.7355337140445455,-3.06612026122853,-4.407601429976957,-5.376420961951701,-5.445773771663469,-4.737880318100145,-3.786352996623174,-3.376884129135166,-3.6287003459348517,-4.833044408465919,-3.2921941552348555,-4.588458538605755,-4.599682125717721,-3.4393416220569017,19
