C1,C2,time
-4.457833761180809,-5.13169221993012,155
-4.469893898301212,-5.230737140467504,156
-4.484114453753689,-5.325390718673872,157
-4.501148116182249,-5.409644000279463,158
-4.521647574230908,-5.477488031014518,159
-4.546265516543674,-5.522913856609277,160
-4.576756465582349,-5.54769395573803,161
-4.613418293750439,-5.5590445469069865,162
-4.654718714604514,-5.559122285594262,163
-4.699125441701147,-5.5500838272779784,164
-4.7451061885969095,-5.5340858274362486,165
-4.791128668848371,-5.513284941547193,166
-4.835660596012103,-5.4898378250889275,167
-4.877169683644674,-5.465901133539571,168
-4.914123645302656,-5.443631522377239,169
-4.944990194542623,-5.425185647080051,170
-4.971046236734095,-5.408766294749575,171
-4.9945902015422154,-5.391138482168635,172
-5.0156220889669845,-5.3723022093372315,173
-5.0341418990084055,-5.352257476255364,174
-5.050149631666477,-5.331004282923032,175
-5.063645286941201,-5.308542629340234,176
-5.074628864832579,-5.284872515506971,177
-5.083100365340608,-5.259993941423244,178
-5.089059788465294,-5.233906907089051,179
-5.0925071342066355,-5.206611412504391,180
