C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-5.5260105493914855,-5.556066977496674,-4.524965212095087,-6.249015521135595,-6.136530527993276,-5.443885420376972,-6.4460859502470695,-3.324457584030383,-4.736373201954368,10
-5.447887987974253,-5.404350736561226,-4.467672152339118,-6.067568888473867,-5.921739527414358,-5.339257663474138,-6.1468291761098275,-3.319161566259275,-4.673246592424158,11
-5.37456720839275,-5.2634847172493755,-4.413683119001371,-5.899288464885924,-5.721239183504187,-5.2393467824824675,-5.869965480708459,-3.3142618678555973,-4.613970440420572,12
-5.306048210646973,-5.133468919561119,-4.36299811208185,-5.744174250371762,-5.535029496262758,-5.14415277740196,-5.615494864042964,-3.30975848881935,-4.558544745943609,13
-5.242330994736924,-5.014303343496461,-4.315617131580552,-5.602226244931384,-5.363110465690076,-5.05367564823262,-5.383417326113346,-3.305651429150533,-4.506969508993268,14
-5.183415560662604,-4.905987989055398,-4.27154017749748,-5.4734444485647895,-5.205482091786137,-4.967915394974442,-5.1737328669196,-3.301940688849147,-4.459244729569551,15
-5.129301908424009,-4.808522856237931,-4.230767249832629,-5.357828861271978,-5.062144374550944,-4.88687201762743,-4.986441486461731,-3.298626267915192,-4.415370407672458,16
-5.079990038021144,-4.7219079450440615,-4.193298348586005,-5.255379483052949,-4.933097313984496,-4.81054551619158,-4.821543184739736,-3.2957081663486676,-4.375346543301988,17
-5.035479949454007,-4.646143255473788,-4.1591334737576044,-5.166096313907705,-4.818340910086794,-4.738935890666896,-4.679037961753615,-3.293186384149574,-4.339173136458141,18
-4.995771642722597,-4.581228787527111,-4.128272625347427,-5.089979353836243,-4.717875162857838,-4.672043141053376,-4.558925817503369,-3.291060921317911,-4.306850187140919,19
-4.960865117826916,-4.527164541204032,-4.100715803355476,-5.0270286028385645,-4.631700072297624,-4.609867267351021,-4.461206751988998,-3.28933177785368,-4.27837769535032,20
-4.934716290580497,-4.485213597065678,-4.075115666985078,-4.984504845506817,-4.565671632429758,-4.552469501516036,-4.3993082142031525,-3.2881570728572234,-4.2547316082755655,21
-4.919522891990857,-4.456077666534898,-4.050723693571419,-4.966441851058858,-4.523043173267348,-4.49988386130187,-4.380689898030638,-3.287624650273176,-4.236454118799554,22
-4.912647644848977,-4.438914695904273,-4.028438110312278,-4.967999096433257,-4.499910698794664,-4.452069525404387,-4.396400170809689,-3.287629097367976,-4.222894595462808,23
-4.911453271945829,-4.432882631466384,-4.009157144405434,-4.984336058568583,-4.492370212995968,-4.408985672519447,-4.437487399878536,-3.2880650014080612,-4.213402406805845,24
-4.913302496072396,-4.437139419513813,-3.9937790230486674,-5.010612214403404,-4.496517719855527,-4.370591481342912,-4.494999952575412,-3.2888269496598683,-4.2073269213691855,25
-4.915558040019653,-4.45084300633914,-3.983201973439759,-5.0419870408762915,-4.508449223357609,-4.336846130570646,-4.559986196238552,-3.289809529389836,-4.204017507693349,26
-4.91558262657858,-4.4731513382349455,-3.9783242227764863,-5.073620014925812,-4.52426072748648,-4.30770879889851,-4.623494498206188,-3.2909073278644017,-4.2028235343188545,27
-4.910738978540151,-4.503222361493808,-3.9800439982566305,-5.100670613490534,-4.5400482362264025,-4.283138665022366,-4.6765732258165515,-3.292014932350002,-4.203094369786221,28
-4.89838981869535,-4.540214022408315,-3.989259527077971,-5.118298313509028,-4.551907753561649,-4.263094907638078,-4.710270746407879,-3.2930269301130757,-4.204179382635972,29
-4.875897869835149,-4.58328426727104,-4.006869036438288,-5.121662591919861,-4.5559352834764795,-4.247536705441506,-4.7156354273184,-3.29383790842006,-4.205427941408623,30
-4.847065780191493,-4.639724990139544,-4.0418387830145015,-5.115457139865333,-4.5603017189835215,-4.243159328908169,-4.695135336522127,-3.292411726246906,-4.211018309375473,31
-4.816741086258148,-4.714460484149796,-4.0982185256442385,-5.107309365228945,-4.573595033550549,-4.253724705950975,-4.6594247975057135,-3.2877265110446894,-4.223946472830408,32
-4.783853843218835,-4.803097294211987,-4.169531744766343,-5.096779320061071,-4.592536851844552,-4.274792001421882,-4.6118315608763565,-3.281198252792531,-4.24178838484783,33
-4.74733410625727,-4.901241965236314,-4.249301920819657,-5.083427056412085,-4.613848798532525,-4.301920380172842,-4.555683377241253,-3.2742429414695557,-4.262119998502142,34
-4.706111930557169,-5.004501042132967,-4.331052534243022,-5.066812626332362,-4.634252498281457,-4.330669007055809,-4.494307997207596,-3.268276567054884,-4.282517266867742,35
-4.659117371302252,-5.108481069812144,-4.408307065475281,-5.046496081872274,-4.650469575758341,-4.356597046922739,-4.431033171382585,-3.2647151195276396,-4.300556143019033,36
-4.6052804836762355,-5.208788593184039,-4.474588994955276,-5.022037475082198,-4.659221655630168,-4.375263664625587,-4.3691866503734165,-3.2649745888669464,-4.31381258003042,37
-4.543531322862838,-5.301030157158844,-4.523421803121849,-4.992996858012504,-4.657230362563931,-4.382228025016306,-4.312096184787286,-3.2704709650519246,-4.319862530976303,38
-4.472799944045773,-5.380812306646754,-4.548328970413842,-4.958934282713568,-4.641217321226618,-4.37304929294685,-4.263089525231389,-3.282620238061698,-4.316281948931083,39
-4.392016402408762,-5.443741586557964,-4.5428339772700985,-4.919409801235766,-4.607904156285226,-4.343286633269175,-4.225494422312924,-3.3028383978753886,-4.300646786969162,40
-4.29343179626941,-5.490833330394109,-4.501137992364644,-4.870590465852659,-4.551387444459826,-4.286990761645101,-4.199323457446275,-3.3306058688231617,-4.269167775193193,41
-4.173850752650678,-5.527207787971453,-4.426735833394615,-4.810803103478799,-4.4717873027921,-4.2054618306328715,-4.181132619676417,-3.364165563702685,-4.222253590101562,42
-4.039033619794318,-5.554628878672131,-4.327091454333532,-4.74284742812605,-4.374860666431446,-4.105133160429076,-4.169064771056427,-3.4030772051943368,-4.163777104362279,43
-3.8947407459420873,-5.574860521878277,-4.209668809154909,-4.669523153806276,-4.266364470527264,-3.9924380712303056,-4.161262773639384,-3.4469005159784936,-4.097611190643357,44
-3.746732479335737,-5.589666636972025,-4.081931851832259,-4.593629994531335,-4.152055650228951,-3.8738098832331467,-4.155869489478366,-3.4951952187355335,-4.027628721612802,45
-3.6007691682170204,-5.600811143335511,-3.951344536339099,-4.5179676643130895,-4.03769114068591,-3.755681916634191,-4.151027780626451,-3.5475210361458354,-3.957702569938627,46
-3.46261116082769,-5.610057960350871,-3.825370816648943,-4.445335877163401,-3.9290278770475355,-3.6444874916300245,-4.144880509136716,-3.603437690889776,-3.8917056082888375,47
-3.338018805409501,-5.619171007400237,-3.7114746467353066,-4.3785343470941305,-3.8318227944632284,-3.546659928417239,-4.1355705370622395,-3.6625049056477335,-3.833510709331446,48
-3.2327524502042064,-5.629914203865747,-3.6171199805717063,-4.320362788117142,-3.7518328280823896,-3.468632547192425,-4.121240726456101,-3.7242824031000854,-3.7869907457344625,49
-3.1525724434535594,-5.644051469129534,-3.549770772131656,-4.273620914244296,-3.694814913054416,-3.4168386681521685,-4.100033939371377,-3.7883299059272098,-3.756018590165896,50
-3.097594925695801,-5.669295993270665,-3.507341149312065,-4.238654938195808,-3.6601212743922167,-3.3911518082106262,-4.07053287821181,-3.8606181585613557,-3.7403811687328874,51
