C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.948047686406577,-4.66105180385999,-5.116003323697002,-5.415550997002174,-4.534020269535411,-3.755503970902202,-4.534710150201286,-3.2130825934474583,-5.799937397394631,-3.8464431106604224,-6.061864455592896,-4.917283727524812,-3.4861606264552756,-3.6617906154015962,-3.4547373194570774,-4.667093226851158,-4.694808450247301,-3.41687734487896,10
-4.952701592523973,-4.617494431637304,-5.103198076384988,-5.376545008109053,-4.59200833464945,-3.7522775914964632,-4.511555698353918,-3.2084415941898894,-5.744995600368828,-3.8365329868050675,-5.974012146969574,-4.866208199205826,-3.4798120161213792,-3.664044136760856,-3.4544294544588614,-4.645557235101896,-4.699043778045984,-3.4131078967185355,11
-4.956324389759926,-4.578970431579949,-5.091383189422118,-5.339681512977033,-4.644448598974232,-3.749303077585002,-4.490659061684384,-3.20439816136087,-5.693951374106943,-3.827431224079182,-5.89383514661898,-4.8212729083510295,-3.474178273001125,-3.665818684030635,-3.4541611235681633,-4.627220944394245,-4.703040936022434,-3.409559816885596,12
-4.958916078114433,-4.545479803687922,-5.080558662808394,-5.304960511606114,-4.69134106250975,-3.7465804291678175,-4.472020240192681,-3.2009522949603983,-5.646804718608976,-3.8191378224827686,-5.82133345454111,-4.782477854960424,-3.4692593970945116,-3.6671142572109328,-3.4539323267849835,-4.612084354728202,-4.706799924176651,-3.4062331053801405,13
-4.960476657587495,-4.5170225479612265,-5.070724496543815,-5.272382003996298,-4.732685725256007,-3.744109646244912,-4.455639233878811,-3.198103994988476,-5.603555633874929,-3.8116527820158255,-5.7565070707359665,-4.749823039034012,-3.465055388401538,-3.66793085630175,-3.453743064109321,-4.60014746610377,-4.710320742508638,-3.4031277622021707,14
-4.961006128179112,-4.493598664399859,-5.061880690628384,-5.241945990147582,-4.768482587213006,-3.741890728816284,-4.441516042742775,-3.195853261445104,-5.5642041199048,-3.8049761026783533,-5.69935599520355,-4.72330846057179,-3.4615662469222066,-3.6682684813030875,-3.453593335541178,-4.591410278520947,-4.713603391018391,-3.4002437873516844,15
-4.960504489889285,-4.475208153003824,-5.054027245062104,-5.213652470059969,-4.798731648380744,-3.7399236768819337,-4.42965066678457,-3.19420009433028,-5.52875017669859,-3.799107784470352,-5.649880227943859,-4.702934119573759,-3.4587919726565164,-3.6681271322149436,-3.4534831410805533,-4.585872791979734,-4.716647869705912,-3.397581180828684,16
-4.958971742718014,-4.461851013773117,-5.047164159844974,-5.187501443733458,-4.82343290875922,-3.738208490441861,-4.420043106004199,-3.193144493644006,-5.497193804256298,-3.794047827391822,-5.608079768956894,-4.688700016039921,-3.456732565604467,-3.6675068090373197,-3.453412480727447,-4.5835350064801315,-4.719454178571199,-3.3951399426331683,17
-4.956407886665299,-4.453527246707741,-5.041291434976996,-5.163492911168048,-4.842586368348439,-3.7367451694960665,-4.41269336040166,-3.192686459386281,-5.469535002577927,-3.7897962314427622,-5.573954618242657,-4.6806061499702745,-3.4553880257660587,-3.6664075117702155,-3.453381354481859,-4.5843969220221386,-4.722022317614256,-3.3929200727651367,18
-4.952812921731139,-4.450236851807694,-5.036409070458169,-5.141626872363743,-4.856192027148394,-3.7355337140445495,-4.407601429976954,-3.192825991557105,-5.445773771663473,-3.7863529966231733,-5.547504775801143,-4.6786525213648185,-3.4547583531412918,-3.664829240413631,-3.453389762343789,-4.588458538605756,-4.724352286835077,-3.39092157122459,19
-4.948186847915536,-4.451979829072977,-5.032517066288499,-5.1219033273205365,-4.86424988515909,-3.7345741240873105,-4.404767314730082,-3.1935630901564784,-5.425910111512938,-3.7837181229330548,-5.528730241632356,-4.682839130223556,-3.4548435477301656,-3.6627719949675654,-3.4534377043132385,-4.595719856230982,-4.726444086233667,-3.3891444380115283,20
-4.943415935091786,-4.463246572440386,-5.03363335375548,-5.102806732834108,-4.8566115256035864,-3.7341129842692027,-4.4062636418737755,-3.1956587425598193,-5.410887479893493,-3.782489570894988,-5.520307145739666,-4.701339283428854,-3.4559677562055873,-3.660083811466351,-3.4535254476583,-4.604544077317272,-4.729394116348859,-3.3876582842525718,21
-4.938992555411721,-4.486531745208137,-5.041990116907724,-5.083495120457608,-4.827638939161359,-3.734287286059589,-4.413241870970665,-3.1995357195312493,-5.401230020009116,-3.7829995407992945,-5.523722227013829,-4.738693707026473,-3.458311060052504,-3.6566802654846144,-3.453653140861248,-4.614021869875433,-4.733811488591114,-3.3865017827958406,22
-4.934325862293144,-4.51884175141837,-5.054908734886893,-5.064978852327255,-4.784097737017038,-3.7349326396952334,-4.424320250545596,-3.204686696153823,-5.396308760015036,-3.784849392297588,-5.5371913987859385,-4.789453529761502,-3.46165736148898,-3.652662666332803,-3.453820605743353,-4.625244432292496,-4.7389652692678785,-3.38562852622359,23
-4.928825009153854,-4.557182995113221,-5.069710586834654,-5.048268290579263,-4.732753530355245,-3.735884655412901,-4.43811702912341,-3.210604347510594,-5.395494728066465,-3.7876404850414813,-5.558930574387077,-4.848169880379027,-3.465790562733075,-3.648132323321362,-3.4540276641258867,-4.639302962955493,-4.744124524686597,-3.3849921071180735,24
-4.921899149411655,-4.598561880334826,-5.083717051892675,-5.0343737973498515,-4.680371930360611,-3.736978943449356,-4.453250455228954,-3.2167813486846164,-5.398158952318626,-3.790974178682587,-5.587155667148331,-4.909393887624133,-3.4704945660028526,-3.643190545760738,-3.454274137830119,-4.657288660251452,-4.74855832115471,-3.3845461180615435,25
-4.912957436484347,-4.639984811125322,-5.094249509202619,-5.024305734775236,-4.63371854821776,-3.7380511140413626,-4.46833877738707,-3.2227103747589463,-5.403672460926741,-3.794451832872519,-5.620082590400793,-4.967676680241911,-3.4755532735163754,-3.6379386429613767,-3.4545598486773215,-4.680292722567407,-4.751535724979665,-3.384244151636255,26
-4.901409023789732,-4.678458191526845,-5.098629337906154,-5.019074464991637,-4.5995589951113205,-3.738936777425685,-4.482000244122606,-3.227884100816637,-5.411406282046027,-3.7976748072628896,-5.655927257475546,-5.017569386977446,-3.480750587491707,-3.6324779242337253,-3.454884618488765,-4.709406348290388,-4.752325802468905,-3.38403980042446,27
-4.886663064745611,-4.710988425581533,-5.094177917144942,-5.019690350135266,-4.584658882225918,-3.739471543839088,-4.492853103960402,-3.2317952019407423,-5.420731443831706,-3.8002444615053115,-5.692905581703676,-5.0536231365758235,-3.485870410146907,-3.626909698888229,-3.4552482690857196,-4.745720735807426,-4.750197619929872,-3.3838866570084125,28
-4.868128712769787,-4.734581917331523,-5.078216626060653,-5.027163752342346,-4.595783820746179,-3.739491023518336,-4.499515605425307,-3.233936353214318,-5.431018974438997,-3.801762155251399,-5.729233476416274,-5.070389057782134,-3.4906966437000406,-3.6213352762353344,-3.455650622289457,-4.790327083505551,-4.744420243670012,-3.383738313970367,29
-4.845215121280059,-4.746245070818951,-5.048066843794951,-5.042505033749091,-4.639699421856733,-3.7388308267001933,-4.500605997042161,-3.2338002297204183,-5.441639902023121,-3.801829248152764,-5.763126854944425,-5.062418279341465,-3.4950131903691686,-3.615855965585487,-3.456091499921248,-4.844316589771797,-4.734262739996768,-3.383548363892576,30
-4.821631973434866,-4.744561908784602,-5.004306037271519,-5.065591965034728,-4.73002710916456,-3.7394105944677793,-4.499225135575566,-3.2269735658989274,-5.463644798368778,-3.8007909645312745,-5.8097423158435015,-5.027799039873231,-3.4972245387906145,-3.610256156009358,-3.4560084633594053,-4.923545088167262,-4.7210717915412,-3.378921750194866,31
-4.800052934111173,-4.731850247077807,-4.950032850486234,-5.095308858064975,-4.867318150852448,-3.74246727236248,-4.498528646683796,-3.2115306622784656,-5.50382513712131,-3.799252500482592,-5.87935035559721,-4.971119931022948,-3.496668395165825,-3.604311002150189,-3.455089231480933,-5.035689761972674,-4.706353560631358,-3.367464900988136,32
-4.7783331293045785,-4.710717179403521,-4.886350428189044,-5.1311758867557815,-5.038732924968726,-3.746812427308456,-4.4972169322322015,-3.19069554307519,-5.555163299226909,-3.7972051733190195,-5.9628377344291446,-4.896682611074842,-3.4945284880605523,-3.598107961677287,-3.4537088623551395,-5.1695738341545034,-4.689616333120183,-3.3521336358912515,33
-4.754327685010679,-4.683769799466704,-4.814361915129906,-5.172713225023097,-5.231431809561721,-3.7512576262298714,-4.493990394086137,-3.16769223250526,-5.610641665631766,-3.794640300352861,-6.0510912125629,-4.808788738313143,-3.4919885460405453,-3.5917344922599566,-3.452242414051331,-5.314020527679223,-4.670368394860608,-3.335883774523076,34
-4.725891727225071,-4.653615200972309,-4.735170456058768,-5.21944104678287,-5.4325751826797655,-3.754614436050886,-4.4875494341109565,-3.145744754784832,-5.663242617282066,-3.791549198896418,-6.134997550222065,-4.7117399710220775,-3.490232297671554,-3.5852780515675025,-3.4510649446388157,-5.457853065513302,-4.648118031705572,-3.3216711365024723,35
-4.690880381943352,-4.622860477625294,-4.649879195725582,-5.270879525951052,-5.629323422371186,-3.7556944236956635,-4.476594454172011,-3.128077134130064,-5.705948535124001,-3.7879231862619935,-6.205443507630236,-4.609837967485874,-3.490443471519329,-3.5788260972692307,-3.4505515121869013,-5.589894670623216,-4.62237352950801,-3.312451541448305,36
-4.647148775161121,-4.594112723130616,-4.559591278880301,-5.326548836443593,-5.8088369066843155,-3.753309156088366,-4.459825856134654,-3.1179133947571143,-5.731741800103761,-3.7837535797618917,-6.253315845011004,-4.507384385988763,-3.4938057961496205,-3.572466087034446,-3.4510771747648947,-5.6989685659754334,-4.59264317412086,-3.311180808979439,37
-4.592552032873972,-4.569979031193229,-4.465409850272876,-5.385969152176443,-5.958276013667479,-3.7462702001531554,-4.435944041864239,-3.1184775608821407,-5.733604793167536,-3.7790316967084148,-6.2695013225879626,-4.408680884814969,-3.5015030001281784,-3.5662854785324543,-3.453016990442104,-5.773897974536425,-4.558435251397057,-3.3208147587147367,38
-4.524945281077504,-4.553066495518091,-4.368438054653259,-5.448660647065551,-6.064801121369009,-3.733389122814193,-4.403649413226118,-3.1329936567213,-5.704519895261511,-3.773748854413866,-6.244886700584702,-4.318029122248723,-3.514718812020752,-3.560371729432559,-3.4567460172878355,-5.803506119272663,-4.519258047189537,-3.3443092102730625,39
