C1,C2,C3,C4,C5,C6,C7,time
-6.635811117690003,-6.8945016484462585,-7,-6.752888542017285,-1.0807297740569684,-2.124597252295681,-6.858187580295528,10
-6.515853272408677,-6.746258349875345,-6.756186680317007,-6.603070627052814,-1.2585210995599234,-2.221881885866142,-6.655084901071067,11
-6.350911235146853,-6.542423814340338,-6.420943365752892,-6.3970709939766675,-1.5029841721264858,-2.3556482570255266,-6.375818717137427,12
-6.152231053899656,-6.296895851082259,-6.017127555027934,-6.148935072316762,-1.797451054990755,-2.516775931376603,-6.039429904671903,13
-5.931058776662209,-6.023572269342136,-5.567596746862417,-5.872708291601021,-2.125253811386828,-2.6961444745221406,-5.664959339851791,14
-5.69864045142964,-5.736350878360988,-5.095208439976617,-5.582436081357359,-2.469724504548803,-2.8846334520649095,-5.271447898854381,15
-5.466222126197069,-5.4491294873798415,-4.622820133090818,-5.292163871113697,-2.8141951977107778,-3.0731224296076785,-4.877936457856974,16
-5.245049848959623,-5.1758059056397165,-4.1732893249253,-5.015937090397954,-3.1419979541068512,-3.252490972753217,-4.503465893036858,17
-5.046369667712427,-4.93027794238164,-3.7694735142003433,-4.7678011687380515,-3.43646483697112,-3.4136186471042933,-4.167077080571334,18
-4.8814276304506015,-4.7264434068466326,-3.434230199636228,-4.561801535661903,-3.680927909537682,-3.547385018263677,-3.8878108966376925,19
-4.761469785169275,-4.578200108275718,-3.1904168799532346,-4.411983620697432,-3.8587192350406374,-3.644669651834138,-3.6847082174132293,20
-4.675720477289814,-4.470074811311871,-3.0125608745285373,-4.302725073716774,-3.9888837415145777,-3.7157528537593825,-3.5364512652771203,21
-4.6052626622739945,-4.376803464269244,-2.859090140989493,-4.208481315878069,-4.102156436603371,-3.7773263743739602,-3.4083212168186474,22
-4.549130303177547,-4.297597651895623,-2.7287131354316605,-4.128414433638241,-4.199404502955031,-3.829886945866903,-3.299257379530264,23
-4.506357363056207,-4.231668958938794,-2.6201383139505956,-4.061686513454215,-4.281495123217569,-3.8739313004272455,-3.2081990609044215,24
-4.475977804965706,-4.178228970146545,-2.5320741326418577,-4.0074596417829165,-4.349295480038996,-3.9099561702440204,-3.134085568433574,25
-4.457025591961776,-4.136489270266662,-2.4632290476010024,-3.964895905081268,-4.403672756067324,-3.93845828750626,-3.075856209610174,26
-4.448534687100155,-4.105661444046932,-2.412311514923589,-3.9331573898061976,-4.445494133950565,-3.9599343844030006,-3.032450291926675,27
-4.449539053436571,-4.084957076235144,-2.378029990705175,-3.9114061824146256,-4.475626796336732,-3.9748811931232724,-3.002807122875529,28
-4.45907265402676,-4.073587751579081,-2.359092931041316,-3.898804369363479,-4.494937925873835,-3.9837954458561096,-2.985866009949189,29
-4.476169451926453,-4.0707650548265315,-2.354208792027571,-3.8945140371096816,-4.504294705209886,-3.987173874790546,-2.980566260640108,30
-4.499863410191385,-4.075700570725283,-2.362086029759498,-3.897697272110158,-4.504564316992896,-3.9855132121156145,-2.9858471824407395,31
-4.529188491877287,-4.087605884023123,-2.3814331003326537,-3.9075161608218316,-4.496613943870878,-3.979310190020348,-3.000648082843535,32
-4.563178660039896,-4.105692579467838,-2.4109584598425964,-3.9231327897016306,-4.481310768491847,-3.969061540693782,-3.0239082693409505,33
-4.600867877734941,-4.129172241807212,-2.4493705643848824,-3.9437092452064757,-4.45952197350381,-3.955263996324947,-3.0545670494254353,34
-4.641290108018157,-4.157256455789036,-2.4953778700550697,-3.9684076137932935,-4.43211474155478,-3.9384142891028775,-3.0915637305894434,35
-4.683479313945277,-4.189156806161094,-2.5476888329487166,-3.9963899819190076,-4.399956255292769,-3.9190091512166068,-3.1338376203254286,36
-4.7264694585720335,-4.224084877671174,-2.605011909161381,-4.026818436040543,-4.363913697365789,-3.897545314855168,-3.1803280261258435,37
-4.76929450495416,-4.261252255067063,-2.666055554788619,-4.058855062614823,-4.3248542504218515,-3.874519512207595,-3.2299742554831394,38
-4.81098841614739,-4.299870523096548,-2.729528225925989,-4.091661948098774,-4.283645097108969,-3.85042847546292,-3.281715615889772,39
-4.850585155207456,-4.339151266507415,-2.794138378669048,-4.12440117894932,-4.241153420075153,-3.8257689368101775,-3.3344914148381917,40
-4.887118685190091,-4.37830607004745,-2.8585944691133536,-4.156234841623385,-4.198246401968415,-3.8010376284384004,-3.387240959820853,41
-4.919622969151031,-4.416546518464444,-2.921604953354466,-4.186325022577894,-4.155791225436768,-3.7767312825366215,-3.4389035583302086,42
-4.947131970146003,-4.453084196506179,-2.981878287487938,-4.213833808269772,-4.114655073128221,-3.7533466312938737,-3.4884185178587104,43
-4.9686796512307465,-4.487130688920444,-3.0381229276093302,-4.237923285155941,-4.075705127690788,-3.731380406899192,-3.5347251458988116,44
-4.983299975460991,-4.517897580455026,-3.0890473298142,-4.2577555396933295,-4.039808571772481,-3.711329341541609,-3.576762749942967,45
-4.99002690589247,-4.544596455857711,-3.1333599501981038,-4.272492658338858,-4.00783258802131,-3.6936901674101565,-3.613470637483626,46
-4.987894405580915,-4.566438899876288,-3.169769244856601,-4.281296727549455,-3.9806443590852885,-3.67895961669387,-3.6437881160132437,47
-4.975936437582064,-4.582636497258541,-3.1969836698852467,-4.283329833782041,-3.9591110676124277,-3.667634421581781,-3.6666544930242737,48
-4.953186964951646,-4.592400832752258,-3.2137116813796007,-4.277754063493543,-3.9440998962507394,-3.6602113142629245,-3.681009076009167,49
-4.918679950745397,-4.594943491105227,-3.2186617354352194,-4.263731503140886,-3.936478027648236,-3.6571870269263327,-3.685791172460378,50
-4.862910268432174,-4.593120041242203,-3.216785603596188,-4.238351897079125,-3.9314937534621053,-3.6562837859960453,-3.685301108411183,51
-4.781901751787419,-4.5904713804922626,-3.2140604193920477,-4.201486629879924,-3.9242538223450247,-3.6549717790973064,-3.6845892635514024,52
-4.68298180432674,-4.5872370862096705,-3.21073268189654,-4.156470248325123,-3.9154131024382393,-3.6533696802209574,-3.6837200258583023,53
-4.57347782956574,-4.583656735748694,-3.207048890183405,-4.106637299196556,-3.90562646188299,-3.651596163357838,-3.68275778330915,54
-4.460717231020026,-4.579969906463599,-3.2032555433263856,-4.055322329276061,-3.8955487688205217,-3.649769902498789,-3.6817669238812116,55
-4.352027412205205,-4.576416175708652,-3.199599140399223,-4.005859885345476,-3.885834891392078,-3.6480095716346526,-3.680811835551755,56
-4.254735776636881,-4.573235120838119,-3.196326180475657,-3.961584514186637,-3.877139697738901,-3.646433844756268,-3.6799569062980466,57
-4.176169727830661,-4.570666319206265,-3.1936831626294304,-3.925830762581383,-3.870118056002235,-3.6451613958544757,-3.6792665240973523,58
-4.123656669302153,-4.568949348167357,-3.191916585934284,-3.9019331773115495,-3.865424834323324,-3.6443108989201174,-3.6788050769269414,59
-4.10452400456696,-4.568323785075663,-3.1912729494639596,-3.893226305158975,-3.8637149008434104,-3.6440010279440336,-3.678636952764078,60
-4.067633861814513,-4.569188236482355,-3.1941131370985345,-3.8882245506233675,-3.8662655944763737,-3.6454059132614733,-3.679779713977183,61
-3.9675034743435864,-4.571534604586233,-3.201822217820952,-3.8746483597410046,-3.873188905765845,-3.6492191734088095,-3.6828814944127535,62
-3.8199429033337995,-4.574992410213001,-3.213182968359251,-3.8546413415985756,-3.8833916802976973,-3.654838714678568,-3.6874525392651734,63
-3.6407622099647745,-4.579191174188364,-3.226978165441472,-3.8303471052827693,-3.8957807636578043,-3.6616624433632756,-3.693003093728827,64
-3.4457714554161294,-4.583760417338022,-3.2419905857956532,-3.8039092598802737,-3.9092630014320378,-3.669088265755456,-3.699043402998096,65
-3.2507807008674825,-4.588329660487681,-3.257003006149835,-3.7774714144777786,-3.922745239206272,-3.676514088147638,-3.705083712267365,66
-3.0716000074984575,-4.592528424463043,-3.2707982032320553,-3.7531771781619714,-3.9351343225663786,-3.6833378168323447,-3.7106342667310184,67
-2.9240394364886706,-4.595986230089811,-3.282158953770355,-3.7331701600195424,-3.9453370970982307,-3.6889573581021033,-3.7152053115834383,68
-2.8239090490177445,-4.59833259819369,-3.2898680344927724,-3.71959396913718,-3.9522604083877018,-3.6927706182494395,-3.7183070920190087,69
-2.7870189062652986,-4.599197049600382,-3.292708222127347,-3.7145922146015726,-3.954811102020665,-3.6941755035668793,-3.719449853232114,70
-2.7720842108184978,-4.597483868904132,-3.29380807205041,-3.70961641378718,-3.9521246896119946,-3.6959017354459567,-3.72048279726375,71
-2.7315471803200384,-4.59283380701431,-3.296793378984437,-3.6961106687195433,-3.9448329987884594,-3.70058722197488,-3.7232865024924773,72
-2.671808398532835,-4.585981084229311,-3.3011927786766875,-3.676207465461973,-3.9340873491537764,-3.707492149491188,-3.727418278619022,73
-2.599268449219804,-4.577659920847526,-3.3065349068744205,-3.6520392900777816,-3.9210390603116623,-3.7158767043324206,-3.7324354353441134,74
-2.520327916143857,-4.568604537167348,-3.312348399324895,-3.6257386286302786,-3.906839451865831,-3.725001072836114,-3.737895282368476,75
-2.4413873830679105,-4.559549153487169,-3.318161891775369,-3.5994379671827756,-3.8926398434200005,-3.734125441339807,-3.7433551293928398,76
-2.3688474337548784,-4.551227990105384,-3.323504019973102,-3.5752697917985836,-3.879591554577886,-3.742509996181039,-3.7483722861179305,77
-2.309108651967675,-4.544375267320384,-3.3279034196653527,-3.5553665885410135,-3.8688459049432025,-3.7494149236973473,-3.7525040622444754,78
-2.2685716214692166,-4.539725205430563,-3.3308887265993796,-3.5418608434733767,-3.861554214119668,-3.754100410226271,-3.7553077674732025,79
