C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-5.686343089489887,-4.122938799056821,-4.66601479289096,-4.122914279203077,-4.215278917231752,-4.865113942472962,-6.463226870668987,-4.111121448376135,-4.008608347351203,-3.8514748894214414,10
-5.625218505862143,-4.129178629362487,-4.6654950866673195,-4.144895205667274,-4.235886659236025,-4.919235564080338,-6.332183231132696,-4.1124854027685815,-4.018765636638258,-3.852299730539155,11
-5.5411722033739945,-4.137758396032778,-4.664780490609816,-4.175118979555545,-4.264222304491899,-4.9936527937904795,-6.151998226770296,-4.114360840058196,-4.032731909407958,-3.853433887076012,12
-5.439934611740541,-4.148093114976537,-4.663919727176912,-4.211524889011869,-4.298353877186474,-5.083291729577696,-5.934957198788313,-4.116619889520685,-4.049554919789641,-3.854800030177227,13
-5.327236160676887,-4.15959780210261,-4.662961518827077,-4.252052222180233,-4.336349401506851,-5.183078469416295,-5.693345488393277,-4.119134680431758,-4.06828242191265,-3.856320830988015,14
-5.2088072798981315,-4.171687473319838,-4.661954588018776,-4.294640267204613,-4.376276901640129,-5.287939111280586,-5.439448436791713,-4.121777342067123,-4.0879621699063176,-3.8579189606535893,15
-5.090378399119376,-4.183777144537066,-4.660947657210474,-4.337228312228995,-4.416204401773405,-5.392799753144876,-5.1855513851901485,-4.124420003702487,-4.1076419178999855,-3.859517090319164,16
-4.977679948055721,-4.195281831663139,-4.659989448860639,-4.377755645397358,-4.454199926093783,-5.492586492983477,-4.943939674795112,-4.12693479461356,-4.126369420022993,-3.8610378911299534,17
-4.876442356422269,-4.205616550606898,-4.659128685427736,-4.414161554853684,-4.488331498788359,-5.582225428770693,-4.72689864681313,-4.12919384407605,-4.143192430404677,-3.8624040342311714,18
-4.79239605393412,-4.214196317277189,-4.658414089370232,-4.444385328741954,-4.516667144044233,-5.656642658480834,-4.5467136424507295,-4.131069281365663,-4.157158703174377,-3.863538190768032,19
-4.731271470306376,-4.220436147582855,-4.6578943831465915,-4.46636625520615,-4.537274886048505,-5.71076428008821,-4.415670002914438,-4.132433235758109,-4.1673159924614325,-3.8643630318857496,20
-4.688030252420757,-4.22630552357314,-4.658371364225176,-4.482455673805632,-4.552552231839142,-5.7433455458469345,-4.317334611683298,-4.13274927216254,-4.174357321497654,-3.864412356669059,21
-4.653445814650347,-4.234050814825873,-4.660523948289185,-4.496449018341456,-4.566224706378854,-5.757321372531197,-4.226874537875542,-4.131638644982412,-4.179681673979369,-3.8633279833020113,22
-4.626966237947284,-4.2435023685427655,-4.664216535119347,-4.5084517183201465,-4.578352360741851,-5.753887354895419,-4.14397540115648,-4.129210017734889,-4.183395744732683,-3.861194611578797,23
-4.608039603263711,-4.2544905319255335,-4.66931352449639,-4.51856920324823,-4.588995246002346,-5.734239087694021,-4.068322821191423,-4.125572053937136,-4.185606228583707,-3.8580969412936077,24
-4.5961139915517695,-4.26684565217589,-4.675679316201044,-4.526906902632235,-4.598213413234548,-5.699572165681423,-3.999602417645684,-4.120833417106317,-4.186419820358546,-3.8541196722406332,25
-4.590637483763598,-4.280398076495549,-4.683178310014035,-4.533570245978685,-4.6060669135126675,-5.651082183612044,-3.9374998101845717,-4.115102770759594,-4.18594321488331,-3.8493475042140615,26
-4.5910581608513406,-4.294978152086229,-4.691674905716094,-4.538664662794107,-4.6126157979109195,-5.58996473624031,-3.881700618473399,-4.108488778414135,-4.1842831069841075,-3.8438651370080863,27
-4.596824103767136,-4.310416226149641,-4.701033503087947,-4.5422955825850275,-4.61792011750351,-5.517415418320638,-3.8318904621774776,-4.101100103587102,-4.181546191487044,-3.8377572704168963,28
-4.607383393463126,-4.326542645887501,-4.711118501910324,-4.544568434857973,-4.622039923364654,-5.434629824607447,-3.7877549609621166,-4.09304540979566,-4.177839163218231,-3.8311086042346814,29
-4.6221841108914505,-4.3431877585015215,-4.721794301963952,-4.545588649119469,-4.6250352665685615,-5.342803549855162,-3.7489797344926274,-4.084433360556971,-4.173268717003772,-3.8240038382556323,30
-4.640674337004252,-4.36018191119342,-4.73292530302956,-4.545461654876041,-4.626966198189443,-5.2431321888182,-3.7152504024343234,-4.075372619388201,-4.1679415476697805,-3.8165276722739394,31
-4.662302152753669,-4.377355451164908,-4.7443759048878755,-4.544292881634216,-4.62789276930151,-5.136811336250982,-3.686252584452512,-4.065971849806514,-4.161964350042359,-3.808764806083792,32
-4.686515639091847,-4.394538725617704,-4.756010507319631,-4.542187758900522,-4.627875030978975,-5.025036586907934,-3.6616719002125087,-4.056339715329076,-4.155443818947622,-3.8007999394793837,33
-4.712762876970921,-4.411562081753518,-4.767693510105548,-4.539251716181483,-4.626973034296047,-4.909003535543471,-3.641193969379622,-4.046584879473048,-4.14848664921167,-3.792717772254901,34
-4.740491947343037,-4.428255866774068,-4.779289313026361,-4.535590182983625,-4.6252468303269385,-4.789907776912014,-3.6245044116191636,-4.036816005755596,-4.141199535660617,-3.784603004204536,35
-4.769150931160334,-4.444450427881066,-4.790662315862795,-4.531308588813475,-4.62275647014586,-4.668944905767987,-3.6112888465964446,-4.027141757693884,-4.133689173120567,-3.7765403351224784,36
-4.798187909374953,-4.459976112276229,-4.80167691839558,-4.52651236317756,-4.6195620048270225,-4.547310516865807,-3.6012328939767757,-4.017670798805075,-4.126062256417631,-3.768614464802919,37
-4.827050962939034,-4.47466326716127,-4.812197520405443,-4.5213069355824045,-4.615723485444637,-4.426200204959897,-3.594022173425469,-4.008511792606336,-4.118425480377916,-3.760910093040048,38
-4.85518817280472,-4.488342239737903,-4.822088521673112,-4.515797735534536,-4.6113009630729165,-4.306809564804677,-3.5893423046078348,-3.9997734026148266,-4.11088553982753,-3.7535119196280555,39
-4.88204761992415,-4.500843377207844,-4.831214321979318,-4.5100901925404795,-4.606354488786069,-4.190334191154568,-3.5868789071891847,-3.9915642923477166,-4.10354912959258,-3.746504644361132,40
-4.907077385249465,-4.511997026772807,-4.839439321104788,-4.504289736106762,-4.600944113658309,-4.077969678763991,-3.5863176008348296,-3.9839931253221654,-4.096522944499177,-3.7399729670334674,41
-4.929725549732808,-4.521633535634507,-4.846627918830249,-4.4985017957399105,-4.595129888763845,-3.9709116223873657,-3.5873440052100816,-3.977168565055341,-4.089913679373426,-3.7340015874392534,42
-4.949440194326318,-4.529583250994657,-4.85264451493643,-4.4928318009464485,-4.588971865176889,-3.870355616779112,-3.58964373998025,-3.9711992750644036,-4.0838280290414355,-3.7286752053726775,43
-4.965669399982137,-4.535676520054972,-4.857353509204061,-4.487385181232904,-4.582530093971654,-3.777497256693654,-3.5929024248106476,-3.966193918866521,-4.078372688329313,-3.7240785206279328,44
-4.977861247652405,-4.539743690017168,-4.86061930141387,-4.4822673661058055,-4.575864626222348,-3.693532136885411,-3.5968056793665855,-3.962261159978856,-4.07365435206317,-3.7202962329992086,45
-4.985463818289264,-4.541615108082957,-4.862306291346584,-4.477583785071674,-4.569035513003183,-3.6196558521088016,-3.601039123313373,-3.959509661918572,-4.06977971506911,-3.717413042280695,46
-4.9879251928448545,-4.541121121454057,-4.862278878782932,-4.47343986763704,-4.5621028053883705,-3.5570639971182474,-3.605288376316323,-3.958048088202834,-4.066855472173244,-3.7155136482665823,47
-4.984693452271316,-4.538092077332179,-4.860401463503642,-4.469941043308428,-4.555126554452123,-3.5069521666681696,-3.609239058040746,-3.9579851023488066,-4.064988318201679,-3.7146827507510602,48
-4.975216677520792,-4.532358322919039,-4.856538445289443,-4.467192741592363,-4.54816681126865,-3.47051595551299,-3.6125767881519533,-3.959429367873654,-4.064284947980524,-3.715005049528321,49
-4.958942949545423,-4.523750205416354,-4.850554223921064,-4.465300391995375,-4.541283626912162,-3.4489509584071283,-3.6149871863152567,-3.962489548294539,-4.064852056335886,-3.7165652443925534,50
