C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-4.5911764425398465,-4.9364678823714625,-5.0328746547867205,-5.385735027790488,-3.924820180019812,-4.829311242115375,-3.650994494022811,-3.8547834467609103,-4.342576327761534,-4.907985344874106,-3.1743823163641745,-5.2602606074945415,-5.165906247757913,-4.159135973296129,-5.232827916232644,-4.498144903572163,-4.4867287788519965,-3.709646362780052,-4.272665105227769,20
-4.587495435887932,-4.6319299163646575,-5.209243938862033,-5.4646264672064575,-3.993303092289508,-4.966578482579073,-3.7290423323937727,-3.951857060568521,-4.438659444091849,-5.132024768851945,-3.0632088614333535,-5.440911997365773,-4.888647520682644,-4.063485298094828,-4.956153852300169,-4.620870173044742,-4.45750994755125,-3.806490264174052,-4.227532215876631,21
-4.584173424687707,-4.35971637891228,-5.365077442500599,-5.531504707857795,-4.054335971567384,-5.090095824112107,-3.798721323274085,-4.0387065209689865,-4.526514003055421,-5.331808859529727,-2.963163500250075,-5.605055511419763,-4.640757781690228,-3.978087239973195,-4.70969590512585,-4.729950146960927,-4.431696152443158,-3.8929551030657548,-4.187909866448434,22
-4.5812104089391745,-4.119827270014328,-5.500375165702422,-5.586369749744502,-4.107918817853441,-5.199863266714479,-3.8600314666637487,-4.115331827962308,-4.606140004652248,-5.507337616907454,-2.8742462328143397,-5.752691149656507,-4.422237030780664,-3.9029417989312303,-4.493454074709689,-4.8253848253207146,-4.409287393527727,-3.9690408794551595,-4.153798056943176,23
-4.578606388642332,-3.912262589670798,-5.615137108467499,-5.62922159286658,-4.154051631147676,-5.295880810386188,-3.9129727625627635,-4.181732981548483,-4.677537448882331,-5.6586110409851225,-2.796457059126147,-5.883818912076009,-4.2330852679539515,-3.83804897496893,-4.3074283610516835,-4.907174208124105,-4.390283670804952,-4.034747593342266,-4.125196787360856,24
-4.576361363797181,-3.737022337881692,-5.709363270795833,-5.660060237224026,-4.192734411450091,-5.378148455127234,-3.95754521097113,-4.2379099817275145,-4.74070633574567,-5.785629131762735,-2.729795979185496,-5.998438798678269,-4.07330249321009,-3.7834087680862973,-4.151618764151834,-4.9753182953711015,-4.374684984274835,-4.090075244727076,-4.1021060577014765,25
-4.574475334403721,-3.5941065146470077,-5.783053652687424,-5.678885682816843,-4.223967158760687,-5.446666200937618,-3.993748811888848,-4.283862828499401,-4.7956466652422645,-5.88839188924029,-2.674262992992389,-6.096550809463284,-3.94288870654908,-3.739021178283331,-4.0260252840101405,-5.029817087061701,-4.362491333937376,-4.135023833609588,-4.084525867965038,26
-4.5729483004619524,-3.4835151199667442,-5.836208254142271,-5.685697929645029,-4.247749873079464,-5.501434047817339,-4.021583565315917,-4.319591521864142,-4.842358437372114,-5.96689931341779,-2.6298581005468242,-6.178154944431057,-3.8418439079709232,-3.704886205560031,-3.9306479206266056,-5.0706705831959065,-4.353702719792575,-4.169593359989803,-4.072456218151538,27
-4.571780261971875,-3.4052481538409003,-5.868827075160374,-5.680496977708584,-4.264082554406419,-5.542451995766396,-4.041049471252338,-4.34509606182174,-4.88084165213522,-6.021151404295231,-2.596581301848802,-6.243251203581585,-3.7701680974756164,-3.681003849916395,-3.865486674001226,-5.097878783773714,-4.348319141840432,-4.19378382386772,-4.065897108260977,28
-4.570971218933488,-3.3593056162694745,-5.880910115741735,-5.66328282700751,-4.272965202741555,-5.569720044784792,-4.05214652969811,-4.360376448372192,-4.911096309531581,-6.051148161872616,-2.574432596898323,-6.291839586914873,-3.7278612750631623,-3.6673741113524265,-3.8305415441340043,-5.111441688795128,-4.346340600080946,-4.20759522524334,-4.064848538293356,29
