C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-5.686343089489889,-4.089391963722116,-4.66601479289096,-4.122914279203082,-4.198484594611672,-4.5524044112044955,-6.450323097659669,-4.111121448376133,-4.008608347351201,-3.8514748894214748,10
-5.6252185058621444,-4.096794014728759,-4.6654950866673195,-4.144895205667279,-4.220471312476626,-4.620345141678825,-6.321335575432994,-4.112485402768581,-4.018765636638256,-3.852299730539183,11
-5.541172203373995,-4.106971834862891,-4.664780490609816,-4.175118979555548,-4.250703049540936,-4.713763646081028,-6.143977732371317,-4.114360840058194,-4.032731909407956,-3.8534338870760374,12
-5.439934611740543,-4.1192314818426405,-4.663919727176912,-4.211524889011873,-4.287118551004766,-4.826290480929136,-5.930342148683387,-4.116619889520684,-4.04955491978964,-3.854800030177251,13
-5.327236160676888,-4.132879013386137,-4.662961518827077,-4.252052222180234,-4.327656562068273,-4.95155620274118,-5.692521404577956,-4.119134680431756,-4.068282421912648,-3.856320830988038,14
-5.2088072798981315,-4.147220487211505,-4.661954588018775,-4.294640267204615,-4.37025582793162,-5.083191368035193,-5.442608080263774,-4.121777342067121,-4.087962169906316,-3.8579189606536124,15
-5.090378399119375,-4.161561961036873,-4.660947657210474,-4.337228312228995,-4.412855093794969,-5.214826533329207,-5.192694755949592,-4.124420003702487,-4.107641917899985,-3.859517090319186,16
-4.977679948055721,-4.175209492580369,-4.659989448860639,-4.377755645397357,-4.453393104858476,-5.3400922551412515,-4.9548740118441605,-4.126934794613559,-4.126369420022992,-3.861037891129974,17
-4.8764423564222685,-4.187469139560119,-4.659128685427735,-4.414161554853683,-4.489808606322305,-5.452619089989359,-4.741238428156231,-4.12919384407605,-4.143192430404677,-3.8624040342311883,18
-4.7923960539341195,-4.197646959694251,-4.658414089370231,-4.444385328741952,-4.520040343386616,-5.546037594391562,-4.563880585094553,-4.131069281365662,-4.157158703174376,-3.863538190768043,19
-4.731271470306374,-4.205049010700893,-4.657894383146591,-4.4663662552061485,-4.54202706125157,-5.613978324865891,-4.434893062867879,-4.13243323575811,-4.167315992461432,-3.864363031885751,20
-4.688030252420755,-4.212141478509704,-4.658371364225175,-4.48245567380563,-4.558228009433201,-5.6569049469514106,-4.337520977628061,-4.132749272162541,-4.174357321497653,-3.8644123566690496,21
-4.653445814650345,-4.2217075777915705,-4.660523948289184,-4.496449018341454,-4.5725148412139545,-5.680336856708251,-4.246793684080509,-4.131638644982414,-4.179681673979368,-3.863327983301993,22
-4.626966237947282,-4.23352890937647,-4.664216535119346,-4.508451718320145,-4.584944907443607,-5.6854882064360455,-4.162480120264305,-4.1292100177348905,-4.183395744732682,-3.8611946115787714,23
-4.608039603263709,-4.247387074094375,-4.669313524496389,-4.518569203248228,-4.595575558971936,-5.673573148434428,-4.08434922421853,-4.125572053937137,-4.185606228583706,-3.8580969412935757,24
-4.596113991551768,-4.263063672775259,-4.675679316201043,-4.526906902632233,-4.6044641466487155,-5.645805835003028,-4.012169933982268,-4.120833417106319,-4.186419820358545,-3.8541196722405955,25
-4.5906374837635955,-4.280340306249097,-4.683178310014034,-4.533570245978683,-4.611668021323723,-5.6034004184414785,-3.945711187594598,-4.115102770759596,-4.185943214883309,-3.8493475042140197,26
-4.591058160851338,-4.2989985753458635,-4.691674905716093,-4.538664662794106,-4.617244533846737,-5.547571051049416,-3.8847419230946056,-4.108488778414138,-4.184283106984107,-3.8438651370080414,27
-4.596824103767134,-4.318820080895531,-4.701033503087946,-4.542295582585027,-4.62125103506753,-5.479531885126469,-3.8290310785213704,-4.101100103587105,-4.181546191487044,-3.837757270416849,28
