C1,C2,C3,C4,C5,C6,time
-6.8652099323883675,-6.783926666162437,-6.975841414387668,-7.000000000000002,-6.881837179934981,-1.502814071466889,10
-6.718502321025489,-6.639844892351693,-6.808652097916325,-6.889034160211885,-6.681493142333355,-1.6789660612394004,11
-6.516779355401531,-6.441732453361921,-6.57876678776823,-6.7364561305032264,-6.406020090631105,-1.921175047176603,12
-6.2737948740817595,-6.203097015487876,-6.301859482362569,-6.5526689583541575,-6.074200278353386,-2.2129267802373245,13
-6.003302715631451,-5.937446245024318,-5.993604180118532,-6.348075691244818,-5.704815959025356,-2.5377070113803915,14
-5.719056718615869,-5.658287808266001,-5.669674879455306,-6.133079376655344,-5.316649386172168,-2.8790014915646323,15
-5.434810721600289,-5.379129371507686,-5.34574557879208,-5.918083062065868,-4.928482813318978,-3.2202959717488726,16
-5.16431856314998,-5.113478601044127,-5.037490276548041,-5.713489794956528,-4.559098493990942,-3.5450762028919405,17
-4.921334081830211,-4.874843163170084,-4.760582971142382,-5.529702622807461,-4.227278681713216,-3.836827935952662,18
-4.719611116206253,-4.67673072418031,-4.530697660994286,-5.377124593098802,-3.951805630010953,-4.079036921889864,19
-4.572903504843375,-4.532648950369566,-4.363508344522943,-5.266158753310685,-3.7514615924093095,-4.255188911662375,20
-4.466432146545063,-4.427112089891165,-4.240985537697409,-5.1889766757981715,-3.6051892769615073,-4.383773719123676,21
-4.375675057323474,-4.335154300705311,-4.134103993889977,-5.129938699223247,-3.4787157329038827,-4.494907712775755,22
-4.299771751556882,-4.256063113817097,-4.0420440676246905,-5.0877310205264346,-3.37099972553626,-4.589516475550203,23
-4.237861743623566,-4.189126060231618,-3.9639861134255945,-5.061039836648262,-3.2810000201584653,-4.668525590378612,24
-4.1890845479018015,-4.133630670953965,-3.8991104858167365,-5.048551344529253,-3.207675382070325,-4.732860640192572,25
-4.152579678769864,-4.088864476989231,-3.846597539322157,-5.048951741109932,-3.149984576571665,-4.783447207923673,26
-4.127486650606032,-4.054115009342512,-3.805627628465906,-5.060927223330826,-3.1068863689623116,-4.821210876503508,27
-4.112944977788581,-4.0286697990189,-3.775381107772025,-5.083163988132459,-3.07733952454209,-4.847077228863664,28
-4.108094174695788,-4.011816377023485,-3.7550383317645597,-5.114348232455356,-3.0603028086108264,-4.861971847935735,29
-4.112073755705929,-4.002842274361364,-3.743779654967556,-5.153166153240041,-3.054734986468347,-4.866820316651309,30
-4.12402323519728,-4.001035022037629,-3.740785431905058,-5.198303947427042,-3.0595948234144776,-4.862548217941979,31
-4.1430821275481184,-4.005682151057373,-3.74523601710111,-5.24844781195688,-3.0738410847490445,-4.850081134739334,32
-4.168389947136722,-4.01607119242569,-3.756311765079759,-5.302283943770084,-3.096432535771874,-4.830344649974967,33
-4.199086208341365,-4.031489677147673,-3.7731930303650483,-5.3584985398071785,-3.1263279417827907,-4.804264346580466,34
-4.2343104255403246,-4.051225136228413,-3.7950601674810223,-5.415777797008685,-3.162486068081621,-4.772765807487423,35
-4.2732021131118785,-4.074565100673007,-3.8210935309517273,-5.472807912315133,-3.2038656799681915,-4.73677461562743,36
-4.314900785434303,-4.100797101486545,-3.8504734753012086,-5.528275082667046,-3.249425542742328,-4.697216353932076,37
-4.358545956885874,-4.129208669674122,-3.882380355053511,-5.580865505004947,-3.2981244217038563,-4.655016605332951,38
-4.4032771418448675,-4.159087336240829,-3.9159945247326777,-5.629265376269365,-3.3489210821526023,-4.611100952761647,39
-4.448233854689561,-4.189720632191763,-3.950496338862754,-5.6721608934008225,-3.400774289388392,-4.566394979149755,40
-4.492555609798231,-4.220396088532014,-3.9850661519677875,-5.708238253339845,-3.452642808711051,-4.5218242674288645,41
-4.535381921549155,-4.2504012362666765,-4.018884318571821,-5.736183653026959,-3.5034854054204074,-4.478314400530568,42
-4.575852304320606,-4.279023606400842,-4.051131193198899,-5.754683289402687,-3.5522608448162836,-4.436790961386453,43
-4.613106272490866,-4.305550729939606,-4.080987130373067,-5.762423359407556,-3.597927892198508,-4.398179532928113,44
-4.646283340438206,-4.329270137888061,-4.107632484618372,-5.7580900599820914,-3.6394453128669055,-4.363405698087139,45
-4.674523022540906,-4.3494693612513,-4.130247610458856,-5.740369588066816,-3.675771872121303,-4.33339503979512,46
-4.696964833177242,-4.365435931034415,-4.148012862418565,-5.707948140602256,-3.7058663352615255,-4.309073140983648,47
-4.71274828672549,-4.376457378242501,-4.160108595021544,-5.659511914528937,-3.7286874675873998,-4.2913655845843115,48
-4.721012897563926,-4.381821233880651,-4.165715162791837,-5.593747106787386,-3.7431940343987513,-4.281197953528703,49
-4.7208981800708285,-4.380815028953958,-4.164012920253493,-5.509339914318125,-3.748344800995407,-4.279495830748415,50
-4.714608222097596,-4.3747476758764625,-4.156300008147188,-5.380332057032929,-3.7485171309060035,-4.283385478580104,51
-4.7054717138007085,-4.365934513377034,-4.145096581073066,-5.1929410818522435,-3.7487674495352534,-4.289035404992559,52
-4.694315073016067,-4.355172711933011,-4.131416014344364,-4.9641169262295985,-3.7490731149970973,-4.295934561365557,53
-4.681964717579571,-4.343259442021726,-4.11627168327432,-4.71080952761852,-3.749411485405472,-4.303571899078875,54
-4.669247065327119,-4.330991874120512,-4.10067696317617,-4.449968823472542,-3.7497599188743163,-4.3114363695122915,55
-4.656988534094612,-4.319167178706709,-4.085645229363152,-4.198544751245189,-3.7500957735175704,-4.319016924045586,56
-4.646015541717947,-4.3085825262576485,-4.072189857148503,-3.973487248389994,-3.7503964074491702,-4.325802514058534,57
-4.637154506033025,-4.3000350872506665,-4.06132422184546,-3.791746252360485,-3.750639178783056,-4.331282090930915,58
-4.631231844875746,-4.294322032163097,-4.054061698767261,-3.6702717006101917,-3.7508014456331655,-4.334944606042506,59
-4.629073976082009,-4.292240531472278,-4.051415663227141,-3.626013530592643,-3.750860566113438,-4.336279010773086,60
-4.625245984429264,-4.274692441755455,-4.0471724832060625,-3.6159338623404502,-3.7513989601337707,-4.332629777731373,61
-4.6148557213718115,-4.227061912524078,-4.035655280291704,-3.5885747627987827,-3.7528603153318154,-4.322724716618152,62
-4.59954375476083,-4.156869553656783,-4.018682560207386,-3.54825608979001,-3.7550138914131446,-4.308127784451302,63
-4.5809506524474966,-4.071635975032214,-3.9980728286764307,-3.4992977011365016,-3.757628948083331,-4.290402938248699,64
-4.560716982282985,-3.9788817865290054,-3.9756445914221548,-3.4460194546606235,-3.7604747450479445,-4.271114135028217,65
-4.540483312118473,-3.8861275980257965,-3.9532163541678784,-3.392741208184746,-3.7633205420125586,-4.251825331807736,66
-4.5218902098051394,-3.8008940194012264,-3.9326066226369223,-3.3437828195312367,-3.765935598682744,-4.234100485605132,67
-4.506578243194158,-3.7307016605339327,-3.915633902552605,-3.303464146522464,-3.7680891747640737,-4.2195035534382805,68
-4.496187980136707,-3.6830711313025555,-3.9041166996382475,-3.2761050469807973,-3.769550529962119,-4.2095984923250604,69
-4.492359988483961,-3.6655230415857325,-3.899873519617168,-3.2660253787286044,-3.770088923982451,-4.205949259283348,70
-4.489148198513619,-3.6565724173143357,-3.895664942429104,-3.2671274356292885,-3.7706434393703225,-4.20202467391792,71
-4.480430482879834,-3.632277865720544,-3.884241661490073,-3.2701187329311447,-3.772148552565974,-4.191372227926046,72
-4.4675833229984665,-3.596475368634956,-3.8674073527378177,-3.2745269605338803,-3.77436661411746,-4.1756738864643355,73
-4.451983200285379,-3.553000907888172,-3.846965692110079,-3.2798798083372027,-3.777059974572837,-4.156611614689403,74
-4.43500659615643,-3.5056904653107885,-3.8247203555445983,-3.285704966240817,-3.7799909844801585,-4.135867377757858,75
-4.41802999202748,-3.4583800227334054,-3.802475018979118,-3.2915301241444324,-3.7829219943874803,-4.115123140826313,76
-4.402429869314392,-3.414905561986621,-3.7820333583513794,-3.2968829719477544,-3.7856153548428564,-4.09606086905138,77
-4.389582709433024,-3.379103064901033,-3.7651990495991234,-3.30129119955049,-3.787833416394343,-4.08036252758967,78
-4.380864993799239,-3.354808513307242,-3.7537757686600934,-3.3042824968523465,-3.7893385295899944,-4.069710081597795,79
-4.377653203828898,-3.345857889035845,-3.749567191472029,-3.30538455375303,-3.789893044977866,-4.065785496232368,80
