C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.669690119267342,-4.948047686406576,-5.100349676696556,-5.049298340175872,-3.6273730299262934,-3.106240562223694,-4.534710150201288,-5.2019163992411235,-4.760197189361457,-4.978628252337282,-3.7940783083783995,-3.3666254439138537,-3.6316989065139795,-3.3145349641240527,-4.667093226851162,-4.130040567601018,-4.910919547989607,-3.466741276782604,10
-4.630679887923635,-4.952701592523973,-5.0794089381308565,-5.073681764281707,-3.6292319175098333,-3.0982863366425253,-4.511555698353921,-5.228238741076122,-4.742559214836684,-4.959598256096024,-3.7875025100678976,-3.3681102742372606,-3.632803823574583,-3.309655490722165,-4.645557235101901,-4.111949561611232,-4.843700125406577,-3.462796915427032,11
-4.597489969870946,-4.956324389759926,-5.060010614717658,-5.094800344245084,-3.6309724406429393,-3.091206214651228,-4.4906590616843864,-5.252827846416556,-4.727578268941265,-4.942959477736048,-3.7815718664049167,-3.3695088604581858,-3.6335492180206157,-3.3053753076460493,-4.627220944394249,-4.095192631723339,-4.784640074517307,-3.4590775428901948,12
-4.570120365109274,-4.958916078114433,-5.042154706456958,-5.112654080066003,-3.6325945993256124,-3.0850001962498013,-4.472020240192683,-5.275683715262423,-4.715254351675196,-4.928711917257355,-3.776286377389457,-3.3708212025766287,-3.6339350898520766,-3.301694414895705,-4.612084354728205,-4.079769777937338,-4.7337393953217966,-3.455583159172092,13
-4.54857107363862,-4.960476657587496,-5.0258412133487615,-5.1272429717444625,-3.6340983935578532,-3.079668281438245,-4.455639233878813,-5.296806347613725,-4.705587463038479,-4.916855574659945,-3.771646043021518,-3.3720473005925897,-3.633961439068967,-3.2986128124711334,-4.600147466103773,-4.065681000253231,-4.690998087820049,-3.4523137642727235,14
-4.532842095458982,-4.961006128179116,-5.011070135393065,-5.1385670192804636,-3.6354838233396602,-3.07521047021656,-4.441516042742776,-5.316195743470459,-4.698577603031116,-4.907390449943817,-3.767650863301101,-3.373187154506069,-3.633628265671286,-3.2961305003723336,-4.591410278520949,-4.052926298671015,-4.656416152012061,-3.4492693581920895,15
-4.522933430570363,-4.960504489889289,-4.997841472589871,-5.146626222674005,-3.636750888671035,-3.0716267625847467,-4.42965066678457,-5.333851902832627,-4.6942247716531025,-4.900316543108971,-3.7643008382282055,-3.374240764317066,-3.632935569659034,-3.2942474785993063,-4.585872791979735,-4.041505673190692,-4.629993587897834,-3.44644994093019,16
-4.51884507897276,-4.958971742718019,-4.986155224939179,-5.15142058192509,-3.6378995895519775,-3.068917158542804,-4.420043106004199,-5.349774825700227,-4.692528968904443,-4.895633854155409,-3.7615959678028315,-3.3752081300255816,-3.6318833510322106,-3.2929637471520503,-4.583535006480132,-4.031419123812262,-4.611730395477369,-3.4438555124870254,17
-4.520577040666176,-4.956407886665304,-4.9760113924409914,-5.152950097033715,-3.638929925982488,-3.067081658090732,-4.4126933604016605,-5.36396451207326,-4.693490194785135,-4.893342383083128,-3.75953625202498,-3.3760892516316154,-3.6304716097908165,-3.2922793060305677,-4.5843969220221386,-4.022666650535726,-4.601626574750664,-3.4414860728625953,18
-4.528129315650608,-4.952812921731145,-4.967409975095306,-5.151214767999882,-3.639841897962566,-3.066120261228531,-4.407601429976954,-5.376420961951727,-4.697108449295179,-4.893442129892132,-3.75812169089465,-3.3768841291351666,-3.6287003459348504,-3.292194155234856,-4.588458538605756,-4.015248253361081,-4.599682125717722,-3.4393416220569,19
-4.541501903926058,-4.948186847915542,-4.960350972902123,-5.14621459482359,-3.6406355054922126,-3.0660329679562013,-4.404767314730082,-5.387144175335625,-4.703383732434576,-4.895933094582418,-3.7573522844118417,-3.3775927625362363,-3.626569559464313,-3.2927082947649176,-4.595719856230982,-4.009163932288329,-4.605897048378539,-3.4374221600699393,20
-4.566129516193137,-4.943415935091792,-4.960013338362518,-5.132994728958831,-3.641228582605277,-3.067721522856532,-4.406263641873776,-5.394043621774128,-4.71794914146048,-4.905716152097305,-3.7576721129086406,-3.3782514476633487,-3.6239638967046086,-3.294011382508452,-4.604544077317272,-4.005621235286795,-4.629566118501329,-3.435710777653265,21
-4.605031436174409,-4.938992555411726,-4.969274267310414,-5.108802476768933,-3.6415754815427865,-3.071686895142183,-4.413241870970665,-5.395957895461221,-4.743934174849087,-4.925514010738636,-3.759327887680648,-3.3788803488656836,-3.620819272280959,-3.296208783958627,-4.614021869875433,-4.005291022339438,-4.675853100401762,-3.4341980807799604,22
-4.654584523402798,-4.934325862293149,-4.984681124745102,-5.076941070617903,-3.6417309796155077,-3.0773279217579628,-4.424320250545596,-5.394280683364121,-4.777583434428961,-4.9520594205442015,-3.7620235551731422,-3.3794552689242248,-3.6172125886430977,-3.299174060523642,-4.6252444322924955,-4.007368261466706,-4.738561476901031,-3.432895342282325,23
-4.711165637411229,-4.92882500915386,-5.002781275665863,-5.0407137428697455,-3.6417498541342077,-3.0840434396486773,-4.43811702912341,-5.390405672450049,-4.815141522028666,-4.982085131551786,-3.7654630618313987,-3.3799520106199568,-3.6132207482407552,-3.302780773611696,-4.639302962955491,-4.01104792068905,-4.811494730820331,-3.4318138349926577,24
-4.771151637732627,-4.92189914941166,-5.020122085071986,-5.0034237258884655,-3.641686882409653,-3.0912322857591343,-4.453250455228954,-5.38572654968622,-4.852853039476766,-5.012323893799178,-3.7693503541006943,-3.3803463767338617,-3.6089206535236613,-3.3069024846309873,-4.65728866025145,-4.015524968026919,-4.888456344980855,-3.4309648317432586,25
-4.830919383899919,-4.912957436484351,-5.033250917962753,-4.968374252038072,-3.6415968417526097,-3.0982932970341412,-4.46833877738707,-5.381637002039856,-4.886962588601825,-5.039508457324166,-3.7733893784263066,-3.3806141700469245,-3.6043892069415486,-3.311412754989717,-4.680292722567404,-4.019994371500767,-4.963249802203793,-3.430359605366425,26
-4.8868457354460295,-4.901409023789736,-5.038715139337452,-4.938868553682567,-3.6415345094738445,-3.104625310418505,-4.482000244122606,-5.379530716478175,-4.913714771232406,-5.060371572164538,-3.7772840812535122,-3.380731193340129,-3.5997033109441476,-3.3161851460960836,-4.7094063482903845,-4.023651099131038,-5.029678585310343,-3.4300094286944574,27
-4.935307551903881,-4.886663064745615,-5.033062114195365,-4.918209863185958,-3.6415546628841247,-3.1096271628570324,-4.492853103960402,-5.380801379968395,-4.929354189197072,-5.071645988358079,-3.780738409027588,-3.3806732493944587,-3.5949398679811897,-3.321093219358286,-4.745720735807422,-4.0256901189381855,-5.081546177121693,-3.4299255745596544,28
-4.972681692806403,-4.86812871276979,-5.012839207535781,-4.909701412912252,-3.6417120792942175,-3.1126976912945312,-4.499515605425307,-5.386842679477738,-4.930125444324389,-5.070064455942581,-3.78345630819381,-3.380416140990897,-3.5901757805024057,-3.3260105361845245,-4.790327083505547,-4.02530639894266,-5.112656060459039,-3.430119315794315,29
-4.9953450176865175,-4.845215121280063,-4.9745937843579835,-4.916646435225453,-3.6420615360148876,-3.1132357326758084,-4.500605997042161,-5.399048301973418,-4.912273138442918,-5.052359724955828,-3.7851417251974566,-3.3799356709104287,-3.5854879509575275,-3.3308106579829975,-4.844316589771792,-4.0216949071649095,-5.116811718143574,-3.430601925230739,30
-5.003469775914743,-4.82163197343487,-4.916779963853537,-4.938203777230333,-3.644630341638906,-3.1069427019272595,-4.499225135575566,-5.429239049770552,-4.8736628560827056,-5.017236103605375,-3.7863358840900587,-3.377341932371088,-3.5807417469947525,-3.3336361108340378,-4.923545088167257,-4.016460564275233,-5.092762831589892,-3.427954220163954,31
-5.0009089924405545,-4.800052934111177,-4.842119433722202,-4.970480557459462,-3.650487972617755,-3.0920539245837477,-4.498528646683796,-5.482536730263381,-4.817003297864154,-4.967362022337717,-3.7876464834014403,-3.371610070572985,-3.575782622174468,-3.333586086284881,-5.0356897619726695,-4.0113298408470355,-5.046240797176714,-3.420264964302146,32
-4.989560690165316,-4.778333129304581,-4.753560911725555,-5.012202415418547,-3.6582524580502747,-3.071769103502784,-4.4972169322322015,-5.550286538037823,-4.745803739751364,-4.905416414549042,-3.7888771812943145,-3.364013466270217,-3.5706576078146934,-3.3319691439440864,-5.1695738341545,-4.005680029755422,-4.9815216701714276,-3.4098073500973536,33
-4.971322891990392,-4.754327685010682,-4.654053115625171,-5.062094990613292,-3.6665418270353043,-3.0492879415418788,-4.493990394086138,-5.623833667679787,-4.66357345770844,-4.8340782136355465,-3.7898316359313964,-3.355825500216881,-3.5654137352334465,-3.3300938434202094,-5.314020527679221,-3.998888423875499,-4.902881505841418,-3.3988545700016144,34
-4.948093620817144,-4.725891727225074,-4.546544763182626,-5.118883922549398,-3.673974108671683,-3.027810141558542,-4.4875494341109565,-5.69452331377519,-4.57382172769948,-4.75602635299342,-3.790313505475398,-3.3483195531670735,-3.560098035748743,-3.329268744321806,-5.457853065513301,-3.9903323160823723,-4.81459635945407,-3.389679816466965,35
-4.921770899546938,-4.690880381943355,-4.433984572159499,-5.1812948507325745,-3.67916733205825,-3.010535406410284,-4.476594454172011,-5.753700670909944,-4.480057825688588,-4.673939766018856,-3.790126448089033,-3.3427690058748913,-3.554757540678602,-3.3308024062574333,-5.589894670623214,-3.979388999251148,-4.720942286276769,-3.3845562819454424,36
-4.894252751081137,-4.647148775161123,-4.319321260317366,-5.248053414668524,-3.680739526293844,-3.0006634389546147,-4.459825856134654,-5.792710933669965,-4.385791027639866,-4.590497386108049,-3.789074121935016,-3.340447239094431,-3.5494392813410394,-3.336003388835649,-5.6989685659754334,-3.9654357662569346,-4.626195341576901,-3.3857571588890845,37
-4.867437198321103,-4.592552032873974,-4.205503545417801,-5.317885253862952,-3.677308720477305,-3.0013939420490456,-4.43594404186424,-5.802899296641166,-4.294530609517415,-4.508378146657189,-3.7869601851760604,-3.3426276335797906,-3.5441902890540744,-3.3461802516650088,-5.773897974536425,-3.9478499099748365,-4.534631580621851,-3.395555639749929,38
-4.843222264168201,-4.524945281077506,-4.095480145222382,-5.389516007821562,-3.6674929437074706,-3.0159266185510867,-4.40364941322612,-5.7756109544094585,-4.209785847285335,-4.430260981062469,-3.7835882959748792,-3.3505835700850652,-3.539057595135723,-3.3626415543540684,-5.803506119272664,-3.9260087232799594,-4.450527058679006,-3.4162249169800125,39
-4.823505971523796,-4.442183645767317,-3.9921997774926856,-5.461671316050058,-3.649910225083182,-3.047461171318247,-4.361642372085647,-5.702191101560761,-4.135066016907733,-4.358824822720084,-3.778762112494187,-3.3655884293643528,-3.534088230904004,-3.3866958565113867,-5.77661622315062,-3.899289499047412,-4.378157831015749,-3.450038183031372,40
-4.807862445131978,-4.336348726437586,-3.888644677286288,-5.5398474103509265,-3.6216025853008014,-3.0992753711054344,-4.30446535070346,-5.5677946371877844,-4.065573835361292,-4.28893860243231,-3.7713472185615986,-3.3902173721210467,-3.529046281553004,-3.421051198360898,-5.6790212858042866,-3.8643369442771323,-4.311895574711847,-3.4998651551536897,41
-4.7940867675824945,-4.205265725478531,-3.7778581567713174,-5.628419311867782,-3.582359857533585,-3.169871991294623,-4.230434098401023,-5.373149636771458,-3.9950048962628832,-4.214973573048805,-3.760916996727419,-3.424580500186118,-3.523751910082976,-3.4658550219144346,-5.514419260991018,-3.8199327776541616,-4.244179016015801,-3.5649427359428234,42
-4.781408398545195,-4.055405173229815,-3.6628805493751813,-5.724430844118021,-3.534921789595715,-3.2552882386839253,-4.143908992634941,-5.1329610594800235,-3.9246077905368786,-4.138862151036833,-3.748336803238398,-3.4662536060050275,-3.5183362645211846,-3.518574989462397,-5.298490802862337,-3.7686598095812593,-4.176384783948114,-3.642094895870076,43
