C1,C2,C3,C4,C5,C6,C7,time
-6.33126319880182,-6.976373228367704,-6.5979473697997095,-6.942702226455095,-6.881915181149562,-1.5570352018623261,-6.882660031200625,10
-6.232215066491815,-6.8219892571115075,-6.411513873418017,-6.810273656553463,-6.690880149599003,-1.7263312476639445,-6.686446598956866,11
-6.096023884565558,-6.609711296634237,-6.155167815893192,-6.628184372938718,-6.428206981216986,-1.9591133106411691,-6.416653129621698,12
-5.93197541542711,-6.354012844241159,-5.846387337511013,-6.408849554039137,-6.111805210211372,-2.2395098865000986,-6.091674632467969,13
-5.749355421480538,-6.069367397237545,-5.502650578557269,-6.164684378283001,-5.759584370790031,-2.5516494709468316,-5.729906116768535,14
-5.557449665129902,-5.770248452928662,-5.14143567931774,-5.908104024098586,-5.389453997160824,-2.8796605596874665,-5.349742591796246,15
-5.365543908779267,-5.4711295086197795,-4.780220780078211,-5.65152366991417,-5.019323623531616,-3.207671648428102,-4.969579066823957,16
-5.182923914832694,-5.186484061616165,-4.436484021124467,-5.407358494158034,-4.6671027841102735,-3.519811232874835,-4.607810551124519,17
-5.018875445694247,-4.930785609223088,-4.127703542742289,-5.188023675258454,-4.350701013104661,-3.8002078087337647,-4.282832053970786,18
-4.88268426376799,-4.718507648745816,-3.871357485217463,-5.005934391643709,-4.088027844722643,-4.032989871710988,-4.013038584635609,19
-4.7836361314579845,-4.564123677489619,-3.6849239888357705,-4.873505821742076,-3.896992813172085,-4.202285917512607,-3.816825152391841,20
-4.709865838059006,-4.451467305857941,-3.5489837520785845,-4.777733561283236,-3.757406566651476,-4.326028975493806,-3.673512349067489,21
-4.643087143823809,-4.354184411309853,-3.4318012894809704,-4.696726153326715,-3.636494272599433,-4.433301576489286,-3.54947831220387,22
-4.582954267593425,-4.271466891734056,-3.3323804654092513,-4.629568197295555,-3.533287244084009,-4.524956468424411,-3.4437043696438017,23
-4.529121428208883,-4.202506645019254,-3.249725144229751,-4.575344292612803,-3.446816794173256,-4.601846399224554,-3.3551718492301026,24
-4.481242844511216,-4.146495569054151,-3.1828391903087954,-4.533139038701503,-3.37611423593523,-4.664824116815077,-3.282862078805592,25
-4.4389727353414505,-4.102625561727449,-3.130726468012706,-4.502037034984697,-3.32021088243798,-4.714742369121347,-3.225756386213087,26
-4.401965319540622,-4.070088520927855,-3.0923908417078083,-4.481122880885435,-3.278138046749563,-4.752453904068735,-3.182836099295408,27
-4.36987481594976,-4.048076344544067,-3.066836175760426,-4.4694811758267585,-3.2489270419380305,-4.778811469582604,-3.153082545895372,28
-4.342355443409892,-4.0357809304647905,-3.0530663345368825,-4.466196519231712,-3.231609181071435,-4.794667813588323,-3.135477053855797,29
-4.319061420762052,-4.0323941765787295,-3.0500851824035013,-4.470353510523341,-3.225215777217831,-4.800875684011259,-3.129000951019503,30
-4.29964696684727,-4.037107980774587,-3.0568965837266084,-4.481036749124691,-3.2287781434452714,-4.798287828776777,-3.132635565229308,31
-4.283766300506577,-4.049114240941064,-3.0725044028725255,-4.497330834458806,-3.2413275928218086,-4.787756995810245,-3.1453622243280295,32
-4.271073640581005,-4.067604854966867,-3.0959125042075795,-4.518320365948731,-3.2618954384154977,-4.770135933037032,-3.1661622561584872,33
-4.261223205911581,-4.091771720740698,-3.1261247520980913,-4.54308994301751,-3.289512993294389,-4.746277388382502,-3.194016988563499,34
-4.253869215339338,-4.120806736151259,-3.1621450109103852,-4.570724165088188,-3.3232115705265377,-4.717034109772024,-3.227907749385883,35
-4.248665887705307,-4.153901799087255,-3.202977145010787,-4.60030763158381,-3.362022483179996,-4.683258845130965,-3.2668158664684586,36
-4.24526744185052,-4.1902488074373885,-3.2476250187656204,-4.6309249419274225,-3.404977044322819,-4.6458043423846895,-3.309722667654044,37
-4.243328096616005,-4.229039659090362,-3.295092496541207,-4.661660695542068,-3.451106567023057,-4.605523349458568,-3.355609480785457,38
-4.242502070842794,-4.2694662519348805,-3.3443834427038732,-4.691599491850791,-3.4994423643487655,-4.563268614277964,-3.403457633705516,39
-4.242443583371918,-4.310720483859646,-3.3945017216199425,-4.719825930276637,-3.5490157493679964,-4.5198928847682485,-3.452248454257041,40
-4.2428068530444065,-4.351994252753362,-3.444451197655738,-4.745424610242652,-3.598858035148803,-4.476248908854784,-3.500963270282848,41
-4.243246098701293,-4.3924794565047325,-3.4932357351775853,-4.767480131171879,-3.6480005347592397,-4.433189434462941,-3.548583409625759,42
-4.243415539183605,-4.431367993002459,-3.539859198551806,-4.785077092487363,-3.695474561267358,-4.391567209518084,-3.594090200128589,43
-4.242969393332375,-4.467851760135246,-3.5833254521447255,-4.79730009361215,-3.7403114277412115,-4.352234981945582,-3.636464969634158,44
-4.241561879988634,-4.501122655791797,-3.6226383603226684,-4.803233733969282,-3.781542447248855,-4.316045499670802,-3.674689045985285,45
-4.238847217993412,-4.530372577860815,-3.656801787451957,-4.801962612981807,-3.8181989328583392,-4.283851510619109,-3.7077437570247866,46
-4.234479626187738,-4.554793424231002,-3.6848195978989162,-4.792571330072768,-3.8493121976377185,-4.256505762715871,-3.734610430595483,47
-4.2281133234126465,-4.573577092791063,-3.7056956560298704,-4.774144484665211,-3.873913554655046,-4.234861003886454,-3.7542703945401916,48
-4.219402528509167,-4.5859154814297,-3.7184338262111427,-4.745766676182178,-3.891034316978376,-4.219769982056228,-3.7657049767017323,49
-4.2080014603183296,-4.5910004880356174,-3.722037972809058,-4.706522504046718,-3.8997057976757596,-4.212085445150557,-3.7678955049229224,50
-4.1903812529657785,-4.5926293470958175,-3.720263945554223,-4.644896496189079,-3.905355601285147,-4.207020493315694,-3.7640991580183627,51
-4.1647869371763075,-4.594995354051874,-3.7176870738482943,-4.555381346089297,-3.9135622503236003,-4.199663373497169,-3.7585847563102743,52
-4.133533576689667,-4.597884498224346,-3.714540441564171,-4.446073901495094,-3.9235834348278424,-4.190679553819273,-3.7518510899029085,53
-4.098936235245607,-4.601082768933789,-3.7110571325747506,-4.325071010154184,-3.9346768448345957,-4.180734502406293,-3.7443969489005133,54
-4.063309976583881,-4.604376155500761,-3.707470230752931,-4.2004695198142885,-3.946100170380584,-4.170493687382518,-3.736721123407339,55
-4.028969864444238,-4.607550647245821,-3.70401281997161,-4.080366278223125,-3.9571111015025284,-4.160622576872236,-3.7293224035276378,56
-3.9982309625664314,-4.610392233489527,-3.700917984103686,-3.9728581331284145,-3.9669673282371534,-4.151786638999737,-3.722699579365656,57
-3.9734083346902094,-4.612686903552436,-3.6984188070220565,-3.886041932277873,-3.9749265406211807,-4.1446513418893085,-3.7173514410256456,58
-3.956817044555326,-4.614220646755105,-3.696748372599621,-3.8280145234192213,-3.9802464286913333,-4.13988215366524,-3.713776778611856,59
-3.9507721559015314,-4.614779452418093,-3.696139764709276,-3.806872754300178,-3.982184682484335,-4.13814454245182,-3.7124743822285375,60
-3.9368808143764285,-4.616243094783656,-3.6989917199597104,-3.8023041366293713,-3.983552846666187,-4.139654304188404,-3.7149109428597247,61
