C1,C2,C3,C4,C5,time
-6.331263198801817,-6.976373228367681,-6.597947369799716,-6.9427022264550615,-6.8080438187636325,10
-6.232215066491811,-6.821989257111485,-6.4115138734180235,-6.810273656553431,-6.617017141572654,11
-6.096023884565555,-6.609711296634217,-6.155167815893197,-6.628184372938688,-6.354355460435047,12
-5.931975415427107,-6.35401284424114,-5.846387337511017,-6.4088495540391115,-6.037967526337468,13
-5.749355421480535,-6.069367397237529,-5.502650578557272,-6.164684378282979,-5.685762090266574,14
-5.5574496651299,-5.770248452928649,-5.141435679317743,-5.90810402409857,-5.315647903209023,15
-5.365543908779263,-5.471129508619768,-4.7802207800782135,-5.65152366991416,-4.945533716151472,16
-5.182923914832691,-5.186484061616156,-4.436484021124467,-5.407358494158029,-4.593328280080577,17
-5.018875445694245,-4.930785609223082,-4.12770354274229,-5.188023675258453,-4.276940345982997,18
-4.882684263767987,-4.7185076487458115,-3.8713574852174624,-5.00593439164371,-4.014278664845386,19
-4.783636131457982,-4.564123677489615,-3.684923988835769,-4.873505821742079,-3.8232519876544044,20
-4.709865838059003,-4.451467305857938,-3.5489837520785827,-4.777733561283239,-3.6837282840178998,21
-4.643087143823807,-4.35418441130985,-3.4318012894809686,-4.6967261533267175,-3.5629751187934264,22
-4.582954267593422,-4.271466891734054,-3.3323804654092495,-4.629568197295558,-3.460000635842197,23
-4.52912142820888,-4.202506645019253,-3.2497251442297497,-4.575344292612805,-3.373812979025425,24
-4.481242844511213,-4.146495569054151,-3.1828391903087936,-4.533139038701505,-3.303420292204326,25
-4.438972735341448,-4.102625561727449,-3.130726468012704,-4.5020370349847,-3.247830719240111,26
-4.401965319540619,-4.070088520927855,-3.092390841707806,-4.481122880885438,-3.206052403993996,27
-4.369874815949756,-4.048076344544067,-3.0668361757604234,-4.469481175826762,-3.177093490327194,28
-4.342355443409889,-4.035780930464791,-3.05306633453688,-4.4661965192317155,-3.1599621221009175,29
-4.31906142076205,-4.03239417657873,-3.0500851824034996,-4.470353510523344,-3.1536664431763812,30
-4.299646966847268,-4.037107980774587,-3.0568965837266067,-4.481036749124694,-3.1572145974147987,31
-4.283766300506575,-4.049114240941064,-3.0725044028725237,-4.4973308344588085,-3.1696147286773826,32
-4.271073640581002,-4.067604854966867,-3.0959125042075777,-4.518320365948734,-3.189874980825348,33
-4.261223205911579,-4.091771720740697,-3.1261247520980895,-4.543089943017513,-3.217003497719908,34
-4.253869215339336,-4.120806736151258,-3.162145010910384,-4.5707241650881905,-3.2500084232222752,35
-4.248665887705306,-4.1539017990872535,-3.202977145010786,-4.600307631583814,-3.287897901193665,36
-4.245267441850519,-4.1902488074373885,-3.247625018765619,-4.630924941927424,-3.3296800754952907,37
-4.243328096616004,-4.229039659090361,-3.295092496541206,-4.66166069554207,-3.3743630899883645,38
-4.242502070842792,-4.26946625193488,-3.3443834427038723,-4.691599491850793,-3.4209550885341016,39
-4.242443583371916,-4.310720483859645,-3.3945017216199416,-4.719825930276639,-3.4684642149937144,40
-4.242806853044406,-4.351994252753359,-3.4444511976557375,-4.745424610242653,-3.5158986132284173,41
-4.2432460987012925,-4.39247945650473,-3.493235735177585,-4.767480131171881,-3.562266427099425,42
-4.243415539183604,-4.431367993002455,-3.5398591985518055,-4.785077092487364,-3.606575800467949,43
-4.242969393332374,-4.467851760135243,-3.583325452144725,-4.797300093612151,-3.647834877195204,44
-4.241561879988634,-4.501122655791794,-3.622638360322668,-4.803233733969283,-3.6850518011424036,45
-4.238847217993412,-4.530372577860811,-3.656801787451957,-4.801962612981809,-3.7172347161707613,46
-4.234479626187738,-4.554793424230998,-3.6848195978989162,-4.792571330072769,-3.743391766141491,47
-4.2281133234126465,-4.573577092791059,-3.7056956560298704,-4.774144484665212,-3.762531094915807,48
-4.219402528509167,-4.585915481429695,-3.7184338262111427,-4.745766676182179,-3.7736608463549213,49
-4.2080014603183296,-4.591000488035613,-3.722037972809058,-4.706522504046719,-3.7757891643200483,50
-4.1903812529657785,-4.592629347095813,-3.720263945554223,-4.64489649618908,-3.772086030365882,51
-4.1647869371763075,-4.5949953540518695,-3.7176870738482943,-4.555381346089298,-3.766707025571147,52
-4.133533576689667,-4.597884498224341,-3.714540441564171,-4.446073901495094,-3.760138693083106,53
-4.098936235245607,-4.601082768933785,-3.7110571325747506,-4.325071010154184,-3.752867576049021,54
-4.063309976583881,-4.604376155500757,-3.707470230752931,-4.2004695198142885,-3.7453802176161526,55
-4.028969864444238,-4.607550647245818,-3.70401281997161,-4.080366278223125,-3.7381631609317645,56
-3.9982309625664305,-4.610392233489524,-3.700917984103686,-3.9728581331284136,-3.731702949143118,57
-3.973408334690209,-4.612686903552431,-3.6984188070220565,-3.8860419322778723,-3.726486125397474,58
-3.9568170445553257,-4.6142206467551015,-3.696748372599621,-3.8280145234192204,-3.7229992328420964,59
-3.950772155901531,-4.614779452418089,-3.696139764709276,-3.8068727543001772,-3.721728814624245,60
-3.936880814376428,-4.616243094783654,-3.6989917199597104,-3.8023041366293704,-3.724142364528422,61
-3.899175744522577,-4.620215838347327,-3.7067327413537465,-3.789903602951466,-3.730693428554045,62
-3.8436103784221647,-4.626070407809582,-3.718140562355484,-3.771629132268238,-3.7403476281707535,63
-3.77613814815738,-4.633179527870894,-3.7319929164290233,-3.7494387035814625,-3.7520705848481852,64
-3.7027124858104075,-4.640915923231732,-3.747067537038462,-3.7252902958929113,-3.764827920055978,65
-3.629286823463435,-4.64865231859257,-3.7621421576479013,-3.701141888204361,-3.777585255263771,66
-3.5618145931986493,-4.65576143865388,-3.77599451172144,-3.678951459517585,-3.7893082119412025,67
-3.5062492270982375,-4.661616008116137,-3.7874023327231776,-3.6606769888343567,-3.7989624115579104,68
-3.4685441572443865,-4.6655887516798105,-3.7951433541172137,-3.6482764551564526,-3.805513475583534,69
-3.454652815719284,-4.667052394045374,-3.797995309367648,-3.6437078374856458,-3.807927025487711,70
-3.4517137040779775,-4.6659245179413125,-3.7983400891641526,-3.6415038048288264,-3.8084069249404386,71
-3.443736115337288,-4.662863139944573,-3.7992759200403783,-3.6355214304746015,-3.8097095091692696,72
-3.4319796687720614,-4.658351635528326,-3.800655039226396,-3.626705299847323,-3.8116291069801793,73
-3.4177039836571446,-4.65287338016574,-3.8023296839522747,-3.615999998371342,-3.8139600471791413,74
-3.402168679267381,-4.646911749329984,-3.804152091448083,-3.60435011147101,-3.816496658572129,75
-3.3866333748776176,-4.64095011849423,-3.805974498943892,-3.592700224570678,-3.819033269965117,76
-3.3723576897627003,-4.635471863131643,-3.8076491436697704,-3.581994923094697,-3.8213642101640786,77
-3.3606012431974737,-4.630960358715396,-3.8090282628557874,-3.5731787924674183,-3.8232838079749882,78
-3.352623654456785,-4.627898980718657,-3.8099640937320136,-3.567196418113194,-3.8245863922038197,79
-3.3496845428154782,-4.626771104614595,-3.810308873528518,-3.564992385456374,-3.825066291656547,80
-3.3366108288953304,-4.621460072350578,-3.8111760608611465,-3.563739732639251,-3.82626518508766,81
-3.301125033969218,-4.607044413348246,-3.813529855049709,-3.5603396749927754,-3.8295193244006818,82
-3.248830178288628,-4.585800284292178,-3.8169986043802226,-3.555329063724284,-3.8343148981251343,83
-3.185329282105057,-4.560003841866954,-3.8212106571387037,-3.549244750041117,-3.8401380947905417,84
-3.116225365669994,-4.5319312427571505,-3.825794361611168,-3.5426235851506105,-3.8464751029264255,85
-3.047121449234929,-4.503858643647346,-3.830378066083633,-3.536002420260105,-3.8528121110623093,86
-2.983620553051358,-4.478062201222122,-3.834590118842113,-3.529918106576937,-3.858635307727716,87
-2.9313256973707698,-4.456818072166055,-3.838058868172627,-3.5249074953084465,-3.8634308814521687,88
-2.8958399024446564,-4.442402413163723,-3.8404126623611896,-3.52150743766197,-3.8666850207651904,89
-2.882766188524509,-4.437091380899706,-3.841279849693818,-3.5202547848448473,-3.8678839141963035,90
-2.8694856002314655,-4.434500043982234,-3.8444184249654603,-3.52244158418666,-3.872420206294354,91
-2.833438289150346,-4.427466415206237,-3.852937414988489,-3.5283771824001517,-3.884732999131921,92
-2.780315935978171,-4.417101067536347,-3.865491716075057,-3.5371243797674015,-3.9028781675241233,93
-2.715810221411959,-4.404514573937196,-3.8807362245373196,-3.547745976570492,-3.9249115862860844,94
-2.645612826148727,-4.390817507373413,-3.8973258366874273,-3.559304773091501,-3.948889130232924,95
-2.575415430885496,-4.37712044080963,-3.913915448837536,-3.570863569612511,-3.9728666741797634,96
-2.510909716319283,-4.364533947210479,-3.929159957299798,-3.5814851664156007,-3.994900092941725,97
-2.4577873631471077,-4.354168599540588,-3.9417142583863662,-3.590232363782851,-4.013045261333928,98
-2.421740052065989,-4.347134970764592,-3.950233248409395,-3.5961679619963425,-4.025358054171494,99
