C1,C2,C3,time
-5.550401157590306,-4.7825720003839916,-3.60489421005726,10
-5.459080170161356,-4.692645834558734,-3.581272099857773,11
-5.373586771415741,-4.608957988325514,-3.5592737117586015,12
-5.293920961353458,-4.531508461684329,-3.5388990457597456,13
-5.2200827399745116,-4.46029725463518,-3.520148101861207,14
-5.152072107278898,-4.395324367178068,-3.5030208800629827,15
-5.089889063266621,-4.336589799312993,-3.4875173803650754,16
-5.033533607937679,-4.284093551039954,-3.473637602767483,17
-4.9830057412920725,-4.23783562235895,-3.4613815472702067,18
-4.938305463329802,-4.197816013269983,-3.450749213873246,19
-4.899432774050867,-4.164034723773051,-3.441740602576601,20
-4.870413198078729,-4.138986275821919,-3.435083552029312,21
-4.853483137981974,-4.124056514946454,-3.431182417036403,22
-4.8459589106782985,-4.117582426510813,-3.4295519718318466,23
-4.845156833085392,-4.117900995879157,-3.4297069906496147,24
-4.848393222120947,-4.1233492084156405,-3.4311622477236803,25
-4.85298439470266,-4.132264049484426,-3.4334325172880162,26
-4.856246667748221,-4.1429825044496695,-3.436032573576595,27
-4.855496358175323,-4.153841558675529,-3.4384771908233893,28
-4.8480497829016596,-4.163178197526165,-3.4402811432623728,29
-4.831223258844924,-4.169329406365733,-3.4409592051275175,30
-4.809277081277325,-4.176401214862462,-3.439355456357262,31
-4.787361159657668,-4.1883993583803125,-3.435330916230323,32
-4.76412623218354,-4.203510380827045,-3.4299257679910897,33
-4.738223037052528,-4.219920826110422,-3.4241801948839528,34
-4.708302312462216,-4.235817238138203,-3.419134380153299,35
-4.6730147966101905,-4.24938616081815,-3.41582850704352,36
-4.631011227694039,-4.258814138058024,-3.415302758799003,37
-4.580942343911345,-4.262287713765585,-3.418597318664138,38
-4.5214588834596965,-4.257993431848594,-3.426752369883314,39
-4.451211584536679,-4.244117836214814,-3.4408080957009206,40
-4.363132779024122,-4.217707524450105,-3.4602823078926064,41
-4.254695219095913,-4.179002338568196,-3.483828415561773,42
-4.13136027338773,-4.1309786891186455,-3.511189997944438,43
-3.9985893105352543,-4.07661298665101,-3.54211063427662,44
-3.8618436991741594,-4.018881641714845,-3.576333903794335,45
-3.7265848079401254,-3.9607610648597116,-3.613603385733603,46
-3.5982740054688285,-3.905227666635164,-3.6536626593304407,47
-3.482372660395947,-3.8552578575907606,-3.696255303820867,48
-3.38434214135716,-3.81382804827606,-3.7411248984408987,49
-3.309643816988144,-3.7839146492406197,-3.7880150224265545,50
-3.2583281344064643,-3.7650942392346516,-3.84142060143981,51
-3.2247594782404363,-3.754044936253179,-3.904104734233296,52
-3.205870123391861,-3.749395459712971,-3.9732132596790226,53
-3.1985923447625417,-3.7497745290307987,-4.045892016648996,54
-3.199858417254279,-3.7538108636234315,-4.119286844015222,55
-3.2066006157688762,-3.760133182907641,-4.1905435806497104,56
-3.2157512152081353,-3.7673702063001966,-4.2568080654244635,57
-3.2242424904738574,-3.774150653217868,-4.315226137211494,58
-3.229006716467846,-3.7791032430774267,-4.362943634882804,59
-3.2269761680919027,-3.7808566952956424,-4.397106397310402,60
-3.2207574527570895,-3.7805173320833547,-4.416681059212492,61
-3.2149800302380527,-3.780121845644008,-4.424053399565251,62
-3.209610453981973,-3.779694510383282,-4.421497973627653,63
-3.2046152774360297,-3.7792596007068564,-4.411289336658672,64
-3.199961054047402,-3.7788413910204093,-4.395702043917274,65
-3.1956143372632697,-3.7784641557296217,-4.377010650662438,66
-3.191541680530812,-3.778152169240171,-4.357489712153132,67
-3.1877096372972082,-3.7779297059577384,-4.339413783648331,68
-3.1840847610096397,-3.7778210402880017,-4.325057420407005,69
-3.1806336051152835,-3.7778504466366414,-4.316695177688128,70
-3.1773651636328784,-3.7780048657817944,-4.312669507590069,71
-3.174319118553537,-3.778251869142461,-4.3097007521211355,72
-3.171508055283,-3.7785866770856185,-4.307630301405209,73
-3.1689445592270116,-3.779004509978241,-4.306299545566168,74
-3.1666412157913113,-3.779500588187305,-4.305549874727894,75
-3.1646106103816427,-3.780070132079786,-4.305222679014267,76
-3.1628653284037473,-3.7807083620226587,-4.305159348549166,77
-3.1614179552633668,-3.781410498382899,-4.305201273456472,78
-3.1602810763662434,-3.782171761527483,-4.305189843860067,79
-3.15946727711812,-3.7829873718233857,-4.304966449883828,80
-3.159067737632424,-3.7840592073549835,-4.304552357877128,81
-3.159120061995846,-3.7855043792700673,-4.304123866794484,82
-3.159556471574022,-3.7871909575307328,-4.303754915667491,83
-3.160309187732588,-3.7889870120990756,-4.303519443527746,84
-3.1613104318371783,-3.7907606129371914,-4.303491389406845,85
-3.1624924252534297,-3.7923798300071763,-4.303744692336386,86
-3.1637873893469766,-3.7937127332711262,-4.304353291347966,87
-3.165127545483456,-3.794627392691138,-4.305391125473181,88
-3.1664451150285022,-3.794991878229306,-4.3069321337436275,89
-3.1676723193477514,-3.794674259847727,-4.309050255190904,90
-3.1685103867862936,-3.7923854402559285,-4.309730428110383,91
-3.168863622045558,-3.787546070628142,-4.307776496263027,92
-3.1689688610256854,-3.7810888436235164,-4.304490756878806,93
-3.1690629396268197,-3.773946451901204,-4.301175507187699,94
-3.1693826937491014,-3.7670515881203537,-4.299133044419676,95
-3.170164959292674,-3.761336944940117,-4.299665665804715,96
-3.1716465721576785,-3.757735215019643,-4.3040756685727874,97
-3.1740643682442573,-3.7571790910180827,-4.313665349953869,98
-3.1776551834525533,-3.7606012655945875,-4.3297370071779335,99
-3.1826558536827076,-3.7689344314083066,-4.353592937474954,100
-3.1894085603659104,-3.7834768425563903,-4.388589498830093,101
-3.197857796697119,-3.8039825144833217,-4.435240804107729,102
-3.2076438662221274,-3.8290677818692496,-4.490585782856654,103
-3.2184070724867317,-3.857348979394326,-4.551663364625665,104
-3.229787719036726,-3.8874424417386977,-4.615512478963557,105
-3.2414261094179047,-3.917964503582517,-4.679172055419126,106
-3.252962547176063,-3.947531499605932,-4.7396810235411655,107
-3.264037335856994,-3.974759764489093,-4.794078312878471,108
-3.2742907790064937,-3.9982656329121498,-4.83940285297984,109
-3.283363180170357,-4.016665439555252,-4.872693573394066,110
-3.291157173896201,-4.031482599657582,-4.89223170687787,111
-3.2979916868111383,-4.04499836720223,-4.900133122467714,112
-3.304131460580203,-4.056965834985216,-4.899188704132011,113
-3.3098412368684325,-4.06713809580256,-4.892189335839172,114
-3.3153857573408603,-4.075268242450277,-4.88192590155761,115
-3.321029763662523,-4.081109367724389,-4.871189285255736,116
-3.3270379974984547,-4.084414564420914,-4.862770370901961,117
-3.333675200513693,-4.084936925335869,-4.8594600424647005,118
-3.341206114373271,-4.082429543265273,-4.864049183912361,119
-3.3498954807422257,-4.076645511005146,-4.8793286792133586,120
-3.3603203828377577,-4.063167275475751,-4.907653778931255,121
-3.3725268755353133,-4.03979669243692,-4.9474387055600495,122
-3.385983157987293,-4.009615967944023,-4.995562800963802,123
-3.4001574293460997,-3.975707308052429,-5.0489054070065755,124
-3.414517888764134,-3.941152918817504,-5.104345865552432,125
-3.4285327353937975,-3.9090350062946184,-5.158763518465433,126
-3.441670168387493,-3.8824357765391406,-5.209037707609639,127
-3.4533983868976206,-3.864437435606438,-5.252047774849115,128
-3.4631855900765824,-3.8581221895518816,-5.28467306204792,129
-3.4704999770767806,-3.866572244430838,-5.303792911070118,130
-3.4753648586982915,-3.893299411044036,-5.30900611358959,131
-3.4783446825608917,-3.937058333556683,-5.303326014158727,132
-3.479719353046527,-3.9937954680708656,-5.288753783959349,133
-3.479768774537146,-4.059457270688673,-5.267290594173277,134
-3.4787728514146963,-4.129990197512191,-5.240937615982335,135
-3.4770114880611263,-4.201340704643509,-5.211696020568343,136
-3.474764588858383,-4.269455248184713,-5.181566979113123,137
-3.472312058188414,-4.33028028423789,-5.152551662798497,138
-3.469933800433169,-4.37976226890513,-5.126651242806285,139
-3.4679097199745934,-4.4138476582885176,-5.105866890318311,140
-3.4660415330921563,-4.430763818223292,-5.087928774916081,141
-3.463928810952431,-4.433729627104641,-5.069500591067434,142
-3.4615482402680238,-4.426178809874579,-5.050983797283682,143
-3.4588765077515404,-4.4115450914751255,-5.032779852076147,144
-3.4558903001155854,-4.3932621968482914,-5.015290213956141,145
-3.452566304072766,-4.374763850936097,-4.998916341434981,146
-3.4488812063356886,-4.3594837786805565,-4.984059693023987,147
-3.444811693616957,-4.350855705023685,-4.97112172723447,148
-3.4403344526291786,-4.352313354907499,-4.960503902577748,149
-3.4354261700849587,-4.3672904532740136,-4.952607677565139,150
-3.4294395452893913,-4.401161102408798,-4.947923984916333,151
-3.4220391434877913,-4.453350014752856,-4.9463092376860915,152
-3.413669450303089,-4.5183668304813525,-4.947213114888331,153
-3.4047749513582213,-4.590721189769459,-4.950085295536973,154
-3.3958001322761193,-4.664922732792341,-4.954375458645933,155
-3.387189478679718,-4.735481099725168,-4.959533283229132,156
-3.3793874761919502,-4.796905930743106,-4.965008448300488,157
-3.3728386104357506,-4.843706866021325,-4.970250632873919,158
-3.367987367034052,-4.870393545734992,-4.974709515963344,159
-3.365278231609788,-4.871475610059276,-4.9778347765826805,160
-3.365062846574465,-4.841542413625262,-4.979201660958876,161
-3.367075620769952,-4.78328174882412,-4.979144898018392,162
-3.370835189464726,-4.703350912471146,-4.978253390824421,163
-3.3758601879272647,-4.608407201381635,-4.977116042440157,164
-3.3816692514260436,-4.505107912370871,-4.9763217559287884,165
-3.387781015229541,-4.400110342254155,-4.976459434353509,166
-3.393714114606233,-4.300071787846779,-4.978117980777511,167
-3.3989871848245965,-4.21164954596404,-4.981886298263985,168
-3.4031188611531085,-4.141500913421226,-4.988353289876126,169
-3.4056277788602465,-4.09628318703363,-4.998107858677123,170
-3.406915075222279,-4.070448619455177,-5.010659252114318,171
-3.4077027973364924,-4.054011265462926,-5.025124115592921,172
-3.4079909452028847,-4.046971125056877,-5.041502449112932,173
-3.4077795188214575,-4.049328198237029,-5.0597942526743545,174
-3.4070685181922102,-4.061082485003385,-5.079999526277185,175
-3.4058579433151417,-4.082233985355942,-5.102118269921426,176
-3.404147794190252,-4.1127826992947005,-5.126150483607073,177
-3.401938070817543,-4.152728626819663,-5.152096167334132,178
-3.3992287731970117,-4.202071767930826,-5.179955321102599,179
-3.39601990132866,-4.260812122628192,-5.209727944912476,180
