C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-4.87398423284618,-5.116003323696947,-5.4155509970021685,-4.831649739802085,-4.330535162382377,-4.990191959190896,-4.153649455018063,-3.201678534294533,-6.061864455592895,-3.9260901608613965,-3.4679148352950353,-4.689709359828421,-3.433514887613815,-3.6866673942753163,10
-4.866196518746781,-5.103198076384932,-5.376545008109049,-4.877435380652004,-4.299389791279728,-4.955594063079291,-4.135500955801404,-3.1996856946773535,-5.974012146969574,-3.9258382790437616,-3.4650737545108887,-4.693950731866571,-3.430989232809062,-3.704222912698401,11
-4.858942723132847,-5.091383189422058,-5.339681512977029,-4.91967586156791,-4.270882928415585,-4.923844294156511,-4.119463643762108,-3.198037187792332,-5.8938351466189784,-3.925686852958585,-3.462555412040054,-4.697918934173859,-3.428587707210951,-3.7201623858409016,12
-4.852222846004376,-5.080558662808327,-5.304960511606111,-4.9583711825498025,-4.245014573789948,-4.894942652422553,-4.105537518900174,-3.196733013639467,-5.821333454541109,-3.9256358826058664,-3.4603598078825297,-4.701613966750281,-3.426310310819482,-3.7344858137028174,13
-4.846036887361371,-5.0707244965437415,-5.272382003996295,-4.993521343597682,-4.221784727402818,-4.868889137877417,-4.093722581215606,-3.19577317221876,-5.756507070735966,-3.9256853679856074,-3.458486942038318,-4.70503582959584,-3.424157043634655,-3.747193196284149,14
-4.840384847203832,-5.061880690628302,-5.241945990147581,-5.025126344711548,-4.201193389254197,-4.845683750521108,-4.084018830708399,-3.1951576635302104,-5.699355995203548,-3.925835309097807,-3.456936814507418,-4.708184522710535,-3.4221279056564704,-3.7582845335848973,15
-4.835266725531757,-5.054027245062011,-5.2136524700599685,-5.053186185891402,-4.183240559344081,-4.825326490353621,-4.076426267378555,-3.1948864875738177,-5.649880227943858,-3.926085705942466,-3.4557094252898297,-4.711060046094366,-3.420222896884928,-3.767759825605062,16
-4.830682522345147,-5.047164159844873,-5.187501443733458,-5.077700867137243,-4.167926237672473,-4.807817357374958,-4.070944891226074,-3.194959644349584,-5.608079768956893,-3.926436558519584,-3.4548047743855537,-4.713662399747332,-3.418442017320027,-3.775619072344642,17
-4.826632237644003,-5.041291434976887,-5.163492911168049,-5.0986703884490705,-4.155250424239373,-4.79315635158512,-4.067574702250954,-3.1953771338575065,-5.573954618242655,-3.9268878668291616,-3.4542228617945896,-4.715991583669435,-3.4167852669617687,-3.7818622738036383,18
-4.823115871428323,-5.036409070458056,-5.141626872363743,-5.116094749826885,-4.1452131190447785,-4.781343472984105,-4.066315700453193,-3.1961389560975872,-5.547504775801142,-3.927439630871197,-3.4539636875169366,-4.718047597860673,-3.4152526458101526,-3.78648942998205,19
-4.82013342369811,-5.032517066288383,-5.121903327320537,-5.129973951270687,-4.137814322088692,-4.772378721571913,-4.067167885832794,-3.197245111069826,-5.528730241632355,-3.9280918506456937,-3.4540272515525965,-4.719830442321047,-3.4138441538651785,-3.789500540879878,20
-4.819501260859175,-5.03363335375537,-5.102806732834109,-5.132581247645688,-4.134526104621427,-4.767928223560877,-4.072445917138025,-3.19932824957722,-5.5203071457396655,-3.9294188263842154,-3.4545496415652286,-4.722459020503051,-3.4126382058836273,-3.7892407851265477,21
-4.822228475359191,-5.041990116907624,-5.0834951204576075,-5.1196240027658915,-4.136166284004269,-4.768917604624511,-4.0834357158957015,-3.202739844288102,-5.523722227013829,-3.9317396137709655,-3.4556064618124207,-4.726554945435847,-3.4116783656192653,-3.7847908175161837,22
-4.827104156260952,-5.054908734886811,-5.064978852327255,-5.096253380054495,-4.141753479403676,-4.774236113954597,-4.098594176273647,-3.207058128000473,-5.537191398785937,-3.934671345984901,-3.4571069871850684,-4.7313722814844414,-3.410912356567573,-3.7772538522958365,23
-4.832917392627246,-5.069710586834595,-5.048268290579262,-5.0676205429346854,-4.150306309986106,-4.782773000742914,-4.11637819243968,-3.211861333512334,-5.558930574387076,-3.937831156204976,-3.458960492574063,-4.7361650930138355,-3.4102879022240296,-3.7677331037125548,24
-4.8384572735208655,-5.083717051892639,-5.034373797349851,-5.038876654829659,-4.160843394918012,-4.79341751418124,-4.135244658561623,-3.216727693621687,-5.587155667148331,-3.9408361776101475,-3.4610762528702974,-4.740187444389035,-3.4097527260841143,-3.7573317860133892,25
-4.842512888004604,-5.094249509202606,-5.0243057347752345,-5.015172879162607,-4.172383353365854,-4.805058903461356,-4.153650468807297,-3.2212354411265327,-5.620082590400792,-3.943303543379372,-3.463363542964666,-4.742693399975044,-3.4092545516433077,-3.747153113445389,26
-4.84387332514125,-5.098629337906162,-5.019074464991634,-5.001660379356721,-4.183944804496089,-4.816586417775042,-4.170052517344524,-3.2249628088248734,-5.655927257475545,-3.9448503866916043,-3.465731637748062,-4.742937024136868,-3.4087411023970886,-3.7383003002556046,27
-4.841327673993595,-5.094177917144969,-5.019690350135264,-5.003490318835194,-4.194546367475172,-4.826889306314077,-4.182907698341125,-3.2274880295147095,-5.692905581703675,-3.9450938407258005,-3.4680898121113777,-4.74017238123951,-3.408160101840937,-3.731876560691085,28
-4.833665023624432,-5.078216626060692,-5.027163752342342,-5.02581386102122,-4.2032066614695625,-4.83485681827024,-4.190672905964919,-3.228389335994043,-5.729233476416273,-3.943651038660917,-3.470347340945506,-4.733653535647973,-3.4074592734703333,-3.7289851089988812,29
-4.819674463096551,-5.048066843794993,-5.042505033749087,-5.0737821693379885,-4.208944305645716,-4.839378202835312,-4.19180503438373,-3.227244961060875,-5.763126854944424,-3.9401391136759094,-3.4724134991413416,-4.722634551727265,-3.4065863407807555,-3.730729159426042,30
-4.801742924492866,-5.004306037271561,-5.0655919650347245,-5.160359799588752,-4.205114811997318,-4.8464162141811284,-4.1878382876259685,-3.2194808002195456,-5.809742315843501,-3.933972467306062,-3.4732926240241038,-4.708195722897121,-3.400805692594336,-3.734790275193707,31
-4.782452240683211,-4.950032850486272,-5.095308858064973,-5.2874073355216336,-4.1890445265704646,-4.860435383241307,-4.18122525916301,-3.202993072515277,-5.879350355597209,-3.925222814144654,-3.472525654961692,-4.691710775049243,-3.387540646483613,-3.738736361835197,32
-4.76088385191076,-4.886350428189079,-5.131175886755779,-5.44341998247714,-4.165708319610219,-4.878077624350302,-4.171800427327124,-3.1810654960574003,-5.962837734429144,-3.9144932569576296,-3.4708267699090194,-4.672873921256583,-3.369977319069676,-3.743500147065838,33
-4.736119198418689,-4.814361915129934,-5.172713225023095,-5.616892945795774,-4.140081061361649,-4.895984851842571,-4.159398270450582,-3.1569817889552425,-6.051091212562899,-3.9023868985109367,-3.468910146820999,-4.65137937459209,-3.3513018269736174,-3.7500143586009527,34
-4.707239720450168,-4.73517045605879,-5.219441046782869,-5.796321430818037,-4.117137622069819,-4.910798980052563,-4.143853266865654,-3.1340256693181323,-6.134997550222065,-3.889506841570519,-3.467489963652542,-4.626921348128714,-3.334700286816526,-3.759211724155865,35
-4.673326858248374,-4.649879195725599,-5.270879525951052,-5.970200642884435,-4.101852871979798,-4.919161923314736,-4.124999894904609,-3.1154808552553983,-6.2054435076302354,-3.876456188902323,-3.4672803983585614,-4.599194054939403,-3.3233588152194935,-3.7720249714459,36
-4.633462052056479,-4.559591278880312,-5.326548836443593,-6.127025787335471,-4.099201681336649,-4.917715595963542,-4.1026726328997185,-3.1046310648763695,-6.253315845011004,-3.863838043272295,-3.4689956288939703,-4.56789170809711,-3.320463528803611,-3.7893868281863816,37
-4.586726742117657,-4.4654098502728825,-5.385969152176445,-6.2552920695116505,-4.1141589203854405,-4.903101912333436,-4.076705959183251,-3.1047600162903737,-6.2695013225879626,-3.8522555074463805,-3.4733498332136805,-4.532708520674784,-3.3292005441899675,-3.812230022092633,38
-4.53220236867508,-4.368438054653262,-5.4486606470655525,-6.343494694753474,-4.151699459371237,-4.8719627867588695,-4.046934352087476,-3.119151427606739,-6.244886700584702,-3.842311684190525,-3.481057189272604,-4.493338705745374,-3.3527559779996543,-3.841487280879979,39
-4.468970371971924,-4.2697790367714035,-5.514143495026868,-6.3801288684014485,-4.216798168539104,-4.820940133574301,-4.013192289944664,-3.1510890169347947,-6.17035873922482,-3.8346096762706754,-3.4928318750256544,-4.449476476381831,-3.3943159468537623,-3.8780913322637436,40
-4.3915311875855965,-4.161149051272873,-5.587729899412106,-6.35959545370212,-4.318183951177065,-4.74180960458369,-3.971424443172311,-3.205120467177875,-6.029359611204016,-3.8285461513599057,-3.5099420632931597,-4.396584108257915,-3.459514016993463,-3.926555520773055,41
-4.297782082436551,-4.036802015442289,-5.6728686817260465,-6.290714717291196,-4.4555470733021,-4.633484576664616,-3.919549502991113,-3.28036693153927,-5.822141290750989,-3.8231604849267224,-3.5323516655405784,-4.332457755783399,-3.54817582650124,-3.9884199868489443,42
-4.191899743782528,-3.9016475679881935,-5.766284943114242,-6.1836109695929204,-4.620304449252713,-4.503313551761966,-3.8603629789381486,-3.3719723335782406,-5.564805240388831,-3.818519841430215,-3.5588184676905184,-4.260292450135246,-3.6547755997601503,-4.060157652074592,43
-4.078060858881276,-3.7605953476191263,-5.864703784722245,-6.048408521031539,-4.803872993367409,-4.358645031820626,-3.796660380550493,-3.4750805968540472,-5.273452922640639,-3.814691385329477,-3.588100255665587,-4.183283222490424,-3.773787561153251,-4.138241438033175,44
-3.960442114990533,-3.618554993043622,-5.964850307695608,-5.8952316820312936,-4.9976696199846895,-4.206827518785478,-3.7312372173652206,-3.5848356449259517,-4.964185800029501,-3.8117422810835975,-3.6189548153883906,-4.104625104025893,-3.8996859350635984,-4.219144266307872,45
-3.843220199368043,-3.4804361429702206,-6.063449613179883,-5.734204763016431,-5.193111243443064,-4.055209514601406,-3.666888998919407,-3.6963814013532157,-4.653105335078507,-3.809739693151667,-3.650139932781537,-4.02751312591862,-4.026944945874252,-4.2993390584818645,46
-3.730571799271549,-3.351148436107459,-6.157226802320625,-5.57545207441119,-5.381614778081034,-3.9111395212132956,-3.6064112347501283,-3.8048617896951002,-4.356312990310748,-3.8087507859927796,-3.680413393767634,-3.9551423193455695,-4.150038817968269,-4.375298736138329,47
-3.626673601958792,-3.2356015111638756,-6.2429069762633835,-5.42909792663982,-5.554597138237108,-3.7819660405660303,-3.552599434394459,-3.905420733510866,-4.089910228249317,-3.8088427240660225,-3.7085329842692896,-3.8907077154837055,-4.263441775728705,-4.443496220860444,48
-3.5357022946875185,-3.1387050068480113,-6.317215236153712,-5.305266630126564,-5.703475238249785,-3.6750375746044974,-3.5082491073894766,-3.9932021563597737,-3.869998511417309,-3.8100826718304908,-3.7332564902091097,-3.837404345509994,-4.361628043538619,-4.500404434231391,49
-3.4618345647154687,-3.065368561868402,-6.376876683137162,-5.214082495295666,-5.819665992457573,-3.5977026252735786,-3.476155763272256,-4.063349981801085,-3.7126793023378113,-3.8125377937452725,-3.7533416975097023,-3.7984272406013995,-4.439071845781067,-4.542496297834347,50
-3.4032272020714776,-3.0171154090462378,-6.432425425105165,-5.153831934698373,-5.912419815785964,-3.549964574222055,-3.4567581218533436,-4.118179008682663,-3.6162523415760885,-3.8169088209184387,-3.7690585558198797,-3.774284103346115,-4.497138451705463,-4.570348070159627,51
-3.354524821837608,-2.98970031165851,-6.493109935624236,-5.113063670423203,-5.99577680536104,-3.524204631460109,-3.4474008694334826,-4.164011167488159,-3.563075227570378,-3.8235153963783763,-3.7818452591729432,-3.7619436250725826,-4.54231677820127,-4.587937605763736,52
-3.314635848851448,-2.97938020409746,-6.553726864352561,-5.087295477200295,-6.068338398822195,-3.5163380414747314,-3.4462384652850466,-4.202001079230519,-3.5453362096532315,-3.8318530524646572,-3.7922119600682374,-3.7592923200681363,-4.57676652111163,-4.596840220329145,53
-3.2824687079505828,-2.982412020755328,-6.609072860948325,-5.072045129759795,-6.128706033808819,-3.522280048752908,-3.451425368680404,-4.233303364922692,-3.555223537157199,-3.84141732151685,-3.8006688110051057,-3.7642167026201103,-4.602647376279678,-4.598631229538323,54
-3.2569318239726,-2.9950526960243558,-6.653944575069711,-5.062830402831843,-6.175481147960302,-3.5379458977816274,-3.461116038891927,-4.259072645577624,-3.5849254594148308,-3.851703735874524,-3.807725964482892,-3.774603287015839,-4.622119039548551,-4.59488594907374,55
-3.236933621755086,-3.013559164296785,-6.683138656374906,-5.055169071146586,-6.20726517891604,-3.5592508330478787,-3.473464935191988,-4.280463542208262,-3.6266302257586793,-3.8622078278772505,-3.81389357300094,-3.788338587542659,-4.637341206761389,-4.587179694617864,56
-3.221382526135628,-3.0341883599648547,-6.691451754522094,-5.044578909434165,-6.222659564315421,-3.5821100990386494,-3.486626516852957,-4.298630675827552,-3.672526085521294,-3.8724251298645984,-3.8196817890585932,-3.8033091184879027,-4.650473573761329,-4.577087781853164,57
-3.209186961951812,-3.053197217420807,-6.673680519169457,-5.026577692424722,-6.220265741797838,-3.602438940240928,-3.4987552431472047,-4.314728667448443,-3.714801288035227,-3.8818511741761372,-3.8256007651551958,-3.8174013941389053,-4.663675836391508,-4.566185526462112,58
-3.1992553540412247,-3.0668426710568832,-6.624621599975184,-4.996683194848403,-6.198685149002682,-3.616152601141703,-3.5080055733471034,-4.3299121380838805,-3.7456440826330275,-3.8899814931514376,-3.832160653790091,-3.828501928783002,-4.679107690495065,-4.556048244127175,59
-3.190496127241453,-3.0713816552653244,-6.539071646597457,-4.950413191435349,-6.156519223569347,-3.6191663262279623,-3.5125319667250237,-4.345335708746813,-3.757242718647248,-3.8963116191300684,-3.839871607462623,-3.8344972367075267,-4.698928831915136,-4.548251250530824,60
-3.1859138173415253,-3.0696585384097275,-6.40337104573484,-4.886882549787503,-6.084463662107784,-3.6137611147829745,-3.5136561981447834,-4.359388073080262,-3.7552636880804227,-3.90119255545878,-3.8486487989860207,-3.8372451087014663,-4.72221703184081,-4.5408767664760905,61
-3.1883096147630337,-3.0671352228038424,-6.215327190352121,-4.810247763296908,-5.978799768145634,-3.605440231385011,-3.514026481063081,-4.3699766761317385,-3.7509561168113152,-3.90534245564473,-3.8579160551090537,-3.8399694137199845,-4.746220256354617,-4.531225698368024,62
-3.1962869262924123,-3.063994943765135,-5.986937239506821,-4.723589045378855,-5.846507389698823,-3.594952318463567,-3.51378693264161,-4.377534266020927,-3.7448822049868173,-3.9088075772681017,-3.867446509234379,-3.842605783299683,-4.7703534936398695,-4.519701390292121,63
-3.208449158716094,-3.0604209366110746,-5.730198352256465,-4.629986609448639,-5.694566374783278,-3.5830460184481376,-3.513081670042063,-4.382493590867505,-3.7376041527538226,-3.9116341779090824,-3.8770132947646543,-3.845089848977162,-4.7940317318798815,-4.506707186333877,64
-3.22339971882051,-3.0565964366591274,-5.457107687658571,-4.5325206689215465,-5.52995657141492,-3.5704699737682164,-3.5120548104261333,-4.385287398791156,-3.729684160259225,-3.913868515147852,-3.886389545102534,-3.8473572422890223,-4.8166699592579585,-4.492646430578785,65
-3.2397420133920938,-3.052704679226761,-5.179662404770661,-4.434271437212874,-5.359657827609675,-3.5579728268532973,-3.5108504709555146,-4.3863484379115585,-3.7216844276499152,-3.9155568465645967,-3.8953483936506763,-3.8493435947718657,-4.837683163957416,-4.477922467112344,66
-3.2560794492172787,-3.0489288996314423,-4.909859662650262,-4.33831912773791,-5.19064999138347,-3.546303220132875,-3.509612768791899,-4.386109456348394,-3.7141671550727877,-3.9167454297395,-3.903662973811738,-3.8509845379622916,-4.856486334161562,-4.462938640020045,67
-3.271015433082497,-3.045452333190639,-4.65969662035489,-4.247743953911947,-5.029912910752229,-3.5362097960364434,-3.5084858210969805,-4.385003202221343,-3.707694542674734,-3.917480522252746,-3.9111064189883735,-3.852215703396902,-4.872494458053708,-4.448098293387387,68
-3.2831533717741817,-3.042458215221819,-4.441170436942073,-4.1656261291502785,-4.884426433731877,-3.5284411969934983,-3.507613745032452,-4.383462423650087,-3.702828790602649,-3.9178083816845173,-3.9174518625832415,-3.852972722612298,-4.885122523817166,-4.433804771299863,69
-3.2910966720787664,-3.0401297810424492,-4.2662782714693295,-4.095045866868195,-4.761170408338339,-3.5237460654335324,-3.507140657760007,-4.3819198687543075,-3.7001320990034237,-3.917775265615,-3.922472437998998,-3.8531912271450794,-4.893785519635246,-4.42046141784297,70
-3.2961610043700587,-3.0383146159767516,-4.128967089520977,-4.033608739846148,-4.653782742557591,-3.5221883956975475,-3.506877688598564,-4.3793926541676385,-3.6995715336592663,-3.916861867600517,-3.925784986040147,-3.852517943253488,-4.896955621439793,-4.407160411206082,71
-3.3005256155216496,-3.0367380233941423,-4.013432595917543,-3.976790215346309,-4.551490579920883,-3.5230273702703276,-3.506570454557618,-4.3748859577476145,-3.700545775407956,-3.9147317132373542,-3.92741190955088,-3.85082336022822,-4.89439071700284,-4.392979123183522,72
-3.3040892770696515,-3.0353998156798805,-3.9170450585708556,-3.924475348506547,-4.454657621762049,-3.525804413797041,-3.5062648043347275,-4.368814619449769,-3.70276444697975,-3.9117053081656388,-3.927734684993386,-3.8483787541545573,-4.887434362267986,-4.378298688268209,73
-3.3067507605501736,-3.034299805219226,-3.83717474539275,-3.876549194464735,-4.363647569414928,-3.530060950922859,-3.506006586627451,-4.361593479229634,-3.7059371711049036,-3.908103158025496,-3.9271347888298536,-3.8454554011177855,-4.877430113178831,-4.3635002409530665,74
-3.3084088374993232,-3.0334378043974373,-3.771191924295052,-3.832896808358739,-4.278824124213353,-3.5353384062929485,-3.5058416501333443,-4.35363737704274,-3.70977357051367,-3.904245768457051,-3.9259936975224674,-3.8423245772031858,-4.865721525678969,-4.34896491573101,75
-3.308962279453213,-3.0328136255997733,-3.7164668631895954,-3.7934032453264304,-4.200550987491155,-3.5411782045524802,-3.505815843549968,-4.345361152844619,-3.7139832679363054,-3.9004536451004306,-3.9246928875334186,-3.8392575584960422,-4.853652155712003,-4.335073847094961,76
-3.308309857947951,-3.0324270812114933,-3.670369829988211,-3.7579535605056797,-4.129191860582177,-3.5471217703466236,-3.5059750155748777,-4.337179646590805,-3.7182758861030654,-3.8970472935957607,-3.9236138353248933,-3.8365256210816376,-4.842565559221528,-4.32220816953784,77
-3.3063503445196467,-3.0322779836178566,-3.630271092602728,-3.7264328090343555,-4.065110444820247,-3.5527105283205467,-3.506365014905632,-4.329507698236828,-3.722361047744204,-3.894347219583167,-3.9231380173590797,-3.834400041045256,-4.833805292151144,-4.310749017552565,78
-3.302982510704411,-3.032366145204122,-3.59354091894498,-3.698726046050329,-4.008670441539204,-3.55748590311942,-3.50703169023979,-4.32276014773822,-3.725948375589977,-3.892673928702776,-3.923646910098166,-3.833152094472181,-4.8287149104444484,-4.301077525632058,79
-3.2981051280383524,-3.0326913783555485,-3.557549576926797,-3.67471832669147,-3.960235552072882,-3.560989319388413,-3.508020890274908,-4.317351835050513,-3.7287474923706405,-3.892347926594713,-3.9255219900043397,-3.8330530574476946,-4.8286379700450395,-4.293574828269238,80
