C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-5.655418135194986,-5.99867186380489,-6.999999999999999,-6.977961332904109,-6.921732428582665,-6.999999999999994,-1.3948181428280875,-7.000000000000003,-6.963268888173544,-6.668380571149987,-7,-6.8765927641514315,-6.794234017038326,-6.887810075076779,-6.999999999999998,-1.5717822072290746,10
-5.57131207165827,-5.96063617993548,-6.814621246844769,-6.835781157165592,-6.727798096975489,-6.835617532391474,-1.5577207856025965,-6.862517285468183,-6.8156448571562365,-6.482732005676711,-6.87194429971569,-6.756873462272221,-6.6431699580738055,-6.686523623671035,-6.830145138730318,-1.741659471487703,11
-5.455666234295287,-5.908337114615042,-6.559725461256329,-6.640283415525133,-6.4611383910156235,-6.60959163942976,-1.7817119194175457,-6.673478552986929,-6.61266181450744,-6.227465228150958,-6.695867711824763,-6.592259422188309,-6.435456876997591,-6.409754752988139,-6.596594704484506,-1.9752407098433165,12
-5.316365566562601,-5.845340513206333,-6.2526919013429785,-6.4047974994582155,-6.139934654291237,-6.337333177453148,-2.051519421512826,-6.445772807043601,-6.3681595131350255,-5.919984791585844,-6.483775458228872,-6.393974328450866,-6.185257029337604,-6.076374067847374,-6.315272590506596,-2.256599928771669,13
-5.161295011916781,-5.77521222107211,-5.910899825213025,-6.142652800440329,-5.7823682303905075,-6.03425300279994,-2.3518711691283256,-6.192289052125557,-6.095977705946867,-5.577695248994494,-6.247672760829675,-6.173241865611073,-5.90673267062177,-5.705252173068034,-6.002102690040623,-2.569811134748514,14
-4.998339513814395,-5.701518083575129,-5.5517284909747655,-5.867178709946955,-5.406620462901604,-5.715761971808433,-2.6674950395039367,-5.925916292720155,-5.809956145850833,-5.218001153390022,-5.999564841528824,-5.941285718220103,-5.614046056378012,-5.315259673469402,-5.673008896330616,-2.8989483342496065,15
-4.835384015712008,-5.6278239460781485,-5.192557156736508,-5.591704619453582,-5.030872695412701,-5.397270940816926,-2.983118909879548,-5.659543533314752,-5.523934585754802,-4.8583070577855505,-5.751456922227972,-5.709329570829134,-5.321359442134254,-4.925267173870768,-5.343915102620609,-3.2280855337506984,16
-4.680313461066189,-5.557695653943925,-4.850765080606553,-5.3295599204356945,-4.673306271511971,-5.094190766163717,-3.2834706574950485,-5.406059778396708,-5.251752778566641,-4.516017515194198,-5.515354224828775,-5.48859710798934,-5.042835083418421,-4.554145279091421,-5.030745202154635,-3.541296739727544,17
-4.541012793333503,-5.494699052535216,-4.543731520693204,-5.094074004368779,-4.352102534787587,-4.821932304187107,-3.5532781595903287,-5.17835403245338,-5.007250477194227,-4.208537078629086,-5.303261971232885,-5.290312014251899,-4.792635235758434,-4.22076459395065,-4.7494230881767265,-3.8226559586558975,18
-4.425366955970519,-5.4423999872147775,-4.288835735104763,-4.89857626272832,-4.085442828827721,-4.595906411225392,-3.777269293405278,-4.989315299972127,-4.80426743454543,-3.9532703011033328,-5.127185383341958,-5.125697974167985,-4.58492215468222,-3.943995723267741,-4.5158726539309155,-4.05623719701151,19
-4.341260892433803,-5.404364303345368,-4.103456981949533,-4.7563960869898025,-3.8915084972205443,-4.431523943616872,-3.9401719361797864,-4.851832585440306,-4.656643403528123,-3.7676217356300565,-4.999129683057648,-5.005978672288775,-4.4338580957176985,-3.742709271861982,-4.346017792661234,-4.2261144612701385,20
-4.280422330218485,-5.373983254042276,-3.967523786028153,-4.652618852190492,-3.7500762671528753,-4.31099532224912,-4.058952074129454,-4.751954418135225,-4.548000835587612,-3.63203571009722,-4.90153441208359,-4.922226203721294,-4.3249897473970895,-3.5957497152917908,-4.221668008573793,-4.350308693799659,21
-4.2288964135464475,-5.342366632828301,-3.8487780685769413,-4.562950034320571,-3.628115934637323,-4.205740264402282,-4.1613206559799565,-4.666594113860045,-4.452287323930346,-3.514714839262436,-4.808748513629601,-4.85714271529281,-4.233697541930182,-3.4686830411684486,-4.11342285116131,-4.458027114717408,22
-4.18604421096439,-5.309658095677465,-3.746319182357716,-4.486649176284901,-3.524598446500749,-4.114983571003515,-4.248123002736295,-4.594937856890907,-4.368830334105912,-3.4147011064432995,-4.7206413118566015,-4.80939696913486,-4.158894350361258,-3.3604621223905395,-4.020391281597731,-4.550123147123334,23
-4.1512267910190115,-5.276001298563789,-3.6592464801322975,-4.422975820988348,-3.4384947495700153,-4.03795004297998,-4.320204435403476,-4.536171831503951,-4.296957331663899,-3.3310364949574063,-4.6370821309255135,-4.77765772737898,-4.099493043734602,-3.2700398318566486,-3.9416822610570006,-4.627450214117381,24
-4.123805222257012,-5.241539897461298,-3.5866593146625063,-4.371189511335776,-3.368775790671985,-3.9738644812588357,-4.3784102749865,-4.489482221975318,-4.235995782153896,-3.2627629881223537,-4.557940294997261,-4.7605937521567085,-4.054406493094498,-3.1963690424653604,-3.876404750713066,-4.690861738799496,25
-4.1031405732250885,-5.206417548344009,-3.5276570387101582,-4.330549790232046,-3.314412516633519,-3.9219516867672386,-4.42358584249037,-4.454055212581144,-4.1852731511254895,-3.2089225692557357,-4.483085128232761,-4.756873805599582,-4.022547569485226,-3.138402627115258,-3.8236677117398727,-4.741211144269621,26
-4.088593912469943,-5.17077790718595,-3.481339005037077,-4.300316200582022,-3.2743758742814815,-3.881436460432351,-4.456576458920092,-4.4290769875975755,-4.144116904128269,-3.16855722167515,-4.412385954792939,-4.76516664983914,-4.002829143951074,-3.0950934587049277,-3.7825801053113666,-4.7793518536277055,27
-4.079526308538273,-5.13476462996114,-3.4468045664050795,-4.2797482852905695,-3.247636810442734,-3.8515436031813284,-4.478227445280666,-4.4137337313007485,-4.111854506711823,-3.140708928698192,-4.3457120988387175,-4.7841410470069174,-3.9941640875363236,-3.0653944101329538,-3.7522508926014932,-4.806137289973693,28
-4.075298829976777,-5.098521372643599,-3.423153075575986,-4.268105587262551,-3.233166271944138,-3.8314979159413305,-4.489384122577096,-4.407211627966804,-4.087813424425738,-3.1244196736424583,-4.2829328845310135,-4.812465759234453,-3.9954652712852567,-3.0482583542979196,-3.7317890347841973,-4.822420876407529,29
-4.075272545332155,-5.062191791207353,-3.409483885311616,-4.26464764940283,-3.229935205612556,-3.820524199639517,-4.490891811814387,-4.408696861871883,-4.071321122819602,-3.1187314398255435,-4.223917636030754,-4.848809548653282,-4.005645566242158,-3.0426381640984097,-3.720303493033427,-4.829056036029159,30
-4.078808523151108,-5.025919541626423,-3.4048963483737875,-4.268634014616271,-3.236914558274851,-3.817847255203046,-4.48359583399754,-4.417375617292125,-4.061705067443005,-3.122686210565044,-4.168535677498859,-4.891841177394945,-4.02361784345131,-3.0474867124330105,-3.716903228523125,-4.826896191938529,31
-4.085267831980332,-4.989848279874829,-3.4084898175243223,-4.279324225807736,-3.2530752767578845,-3.8226918835590746,-4.468341510131557,-4.43243407850367,-4.0582927238455335,-3.1353259691785564,-4.116656333096249,-4.940229407590978,-4.048294973956997,-3.061756872200304,-3.7206972024272407,-4.816794767235582,32
-4.0940115403665285,-4.954121661926597,-3.4193636455250394,-4.295977825882091,-3.2773883078885198,-3.8342828856347664,-4.445974161221446,-4.453058429782661,-4.060411557576778,-3.1556926989836773,-4.068148926983849,-4.99264300137292,-4.078589828803505,-3.0844015162988776,-3.730794375919718,-4.79960518502027,33
-4.104400716856396,-4.918883343755746,-3.4366171851377567,-4.3178543577441975,-3.308824598493618,-3.8518450623572744,-4.4173391082722056,-4.478434855405234,-4.0673890341863235,-3.1828283832980007,-4.022882783322577,-5.047750720872304,-4.113415279035112,-3.114373517627313,-3.746303710174502,-4.776180868392533,34
-4.115796429996631,-4.884276981336298,-3.4593497891242952,-4.344213364298919,-3.3463550954000416,-3.874603214653761,-4.383281672288841,-4.5077495396475324,-4.078552619223759,-3.2157750054391236,-3.9807272262733555,-5.10422132822067,-4.151684195696104,-3.1506257490841953,-3.7663341663655387,-4.747375240452317,35
-4.127559748333937,-4.8504462306422775,-3.486660810246474,-4.374314388451121,-3.388950745434654,-3.901782143451383,-4.344647174276354,-4.540188666785695,-4.093229778238674,-3.2535745487246417,-3.9415515799971086,-5.160723585549557,-4.192309449830765,-3.1921110835681104,-3.7899947056667758,-4.714041724299569,36
-4.1390517404150104,-4.817534747647704,-3.517649601266113,-4.407416973105665,-3.4355824954243164,-3.932606649677302,-4.302280935239749,-4.574938421095862,-4.110747976780657,-3.295268996472153,-3.905225168654756,-5.2159262549905,-4.234203912483379,-3.2377823939776427,-3.8163942892521576,-4.677033743034234,37
-4.149633474786552,-4.7856861883266015,-3.55141551494503,-4.442780661167416,-3.4852212921958907,-3.9663015342586734,-4.2570282761840295,-4.611184986854174,-4.130434680399293,-3.33990033199925,-3.8716173164072214,-5.268498098675037,-4.276280454698227,-3.2865925532113747,-3.84464187829563,-4.637204719756256,38
-4.15866601999526,-4.755044208652991,-3.587057904045046,-4.4796649955412375,-3.53683808257624,-4.002091598122657,-4.209734518114198,-4.648114548336771,-4.1516173546441735,-3.386510538623531,-3.8405973474154242,-5.317107878734706,-4.317451947519594,-3.3374944341678923,-3.8738464339711385,-4.595408077565582,39
-4.1655104445878335,-4.725752464600894,-3.6236761213279802,-4.517329519131993,-3.589403813392226,-4.039201642196414,-4.1612449820352575,-4.684913289819794,-4.1736234650648845,-3.434141599662591,-3.812034585840288,-5.360424357301045,-4.3566312619917635,-3.38944090974578,-3.9031169174526283,-4.552497239562159,40
-4.169527817110971,-4.6979546121443345,-3.660369519555652,-4.555033774844546,-3.6418894314707115,-4.076856467407098,-4.1124049889522105,-4.720767395579382,-4.195780477211016,-3.4818354984340267,-3.7857983558427337,-5.3971162965055886,-4.392731269159017,-3.441384852843622,-3.931562289914048,-4.5093256288459305,41
-4.170079206111374,-4.6717943072573345,-3.696237451489882,-4.5920373055837604,-3.6932658836385595,-4.1142808746818735,-4.064059859870063,-4.754863049891678,-4.2174158566321545,-3.5286342182554344,-3.7617579815836844,-5.425852458479877,-4.424664840065641,-3.492279136360005,-3.9582915125293407,-4.466746668516842,42
-4.166525680135739,-4.647415205913913,-3.7303792698924867,-4.627599654254499,-3.742504116722631,-4.150699664947895,-4.017054915793813,-4.786386437032817,-4.237857068877888,-3.573579742444409,-3.7397827872240597,-5.445301605355446,-4.451344845755917,-3.5410766331935095,-3.9824135464724537,-4.425613781674839,43
-4.158228307730767,-4.624960964088096,-3.761894327525288,-4.660980363761625,-3.788575077549788,-4.1853376391323245,-3.9722354777284683,-4.814523741278944,-4.256431579497805,-3.6157140543185466,-3.7197420969247825,-5.454132499263834,-4.471684157274128,-3.5867302162427226,-4.003037352917331,-4.386780391419869,44
-4.1445481574431575,-4.604575237753904,-3.7898819771501056,-4.691438977010005,-3.830449712946894,-4.2174195981623175,-3.9304468666790315,-4.838461146906199,-4.272466854041496,-3.6540791371954437,-3.701505234846776,-5.4510139023365785,-4.484595645664559,-3.6281927584062283,-4.019271893037921,-4.351099920851874,45
-4.124846297819607,-4.5864016828853575,-3.8134415715287564,-4.718235036904498,-3.8670989697408102,-4.246170342965035,-3.8925344036505036,-4.857384838190718,-4.285290358058546,-3.6877169743926963,-3.6849415251509594,-5.434614576705215,-4.48899218197149,-3.664417132582611,-4.030226128008166,-4.319425793070803,46
-4.098483797406817,-4.570583955456481,-3.831672463423063,-4.740628086349971,-3.8974937947583994,-4.270814674467636,-3.8593434096478885,-4.870480999408644,-4.294229557098544,-3.7156695492278993,-3.669920291998256,-5.403603284501282,-4.483786637239208,-3.694356211670455,-4.035009019002015,-4.292611431176599,47
-4.064821724751485,-4.557265711441296,-3.843674005594843,-4.757877668251287,-3.9206051348265243,-4.290577393597276,-3.8317192056761904,-4.87693581483612,-4.298611916711078,-3.7369788450186503,-3.656310859549588,-5.356648787856317,-4.467891882511997,-3.7169628685683453,-4.032729527193412,-4.271510258269209,48
