C1,C2,C3,C4,C5,C6,C7,C8,time
-6.635811117690003,-6.884533300267973,-7,-7,-1.0807297740569684,-6.68842468341311,-2.124597252295681,-6.858187580295535,10
-6.515853272408677,-6.739041822471902,-6.756186680317007,-6.822357130082539,-1.2585210995599234,-6.540022898879331,-2.221881885866142,-6.655084901071077,11
-6.350911235146853,-6.538991040502304,-6.420943365752892,-6.5780981839460315,-1.5029841721264858,-6.335970445145387,-2.3556482570255266,-6.375818717137437,12
-6.152231053899656,-6.29802078040256,-6.017127555027934,-6.283877180645236,-1.797451054990755,-6.0901799895113164,-2.5167759313766025,-6.03942990467191,13
-5.931058776662209,-6.029770868216054,-5.567596746862417,-5.956348139234918,-2.125253811386828,-5.816564199277163,-2.6961444745221406,-5.664959339851793,14
-5.69864045142964,-5.7478811299861645,-5.095208439976617,-5.612165078769836,-2.469724504548803,-5.529035741742969,-2.884633452064909,-5.271447898854379,15
-5.466222126197069,-5.465991391756275,-4.622820133090818,-5.267982018304756,-2.8141951977107778,-5.241507284208774,-3.073122429607678,-4.877936457856964,16
-5.245049848959623,-5.1977414795697685,-4.1732893249253,-4.940452976894436,-3.1419979541068512,-4.967891493974621,-3.252490972753216,-4.503465893036845,17
-5.046369667712427,-4.956771219470025,-3.7694735142003433,-4.646231973593642,-3.43646483697112,-4.7221010383405515,-3.4136186471042924,-4.167077080571315,18
-4.8814276304506015,-4.756720437500426,-3.434230199636228,-4.401973027457135,-3.680927909537682,-4.518048584606606,-3.547385018263676,-3.8878108966376703,19
-4.761469785169275,-4.611228959704353,-3.1904168799532346,-4.224330157539673,-3.8587192350406374,-4.369646800072828,-3.6446696518341373,-3.684708217413205,20
-4.675720477289814,-4.505024933052544,-3.0125608745285373,-4.096182940723731,-3.9888837415145777,-4.261120353641049,-3.7157528537593816,-3.536451265277095,21
-4.6052626622739945,-4.413236588907221,-2.859090140989493,-3.9885250875732288,-4.102156436603371,-4.166899356898227,-3.7773263743739594,-3.4083212168186225,22
-4.549130303177547,-4.335103879898992,-2.7287131354316605,-3.9001818176651026,-4.199404502955031,-4.086204641172087,-3.8298869458669023,-3.2992573795302382,23
-4.506357363056207,-4.269866758658465,-2.6201383139505956,-3.829978350576291,-4.281495123217569,-4.018257037790359,-3.8739313004272447,-3.2081990609043958,24
-4.475977804965706,-4.216765177816249,-2.5320741326418577,-3.77673990588373,-4.349295480038996,-3.962277378080769,-3.90995617024402,-3.1340855684335494,25
-4.457025591961776,-4.17503909000295,-2.4632290476010024,-3.7392917031643553,-4.403672756067324,-3.9174864933710425,-3.9384582875062595,-3.075856209610149,26
-4.448534687100155,-4.14392844784918,-2.412311514923589,-3.7164589619951047,-4.445494133950565,-3.8831052149889103,-3.9599343844029997,-3.0324502919266503,27
-4.449539053436571,-4.122673203985544,-2.378029990705175,-3.707066901952915,-4.475626796336732,-3.8583543742620976,-3.9748811931232715,-3.002807122875505,28
-4.45907265402676,-4.110513311042651,-2.359092931041316,-3.709940742614724,-4.494937925873835,-3.842454802518331,-3.983795445856109,-2.985866009949166,29
-4.476169451926453,-4.1066887216511105,-2.354208792027571,-3.7239057035574676,-4.504294705209886,-3.8346273310853394,-3.987173874790545,-2.980566260640086,30
-4.499863410191385,-4.11043938844153,-2.362086029759498,-3.747787004358082,-4.504564316992896,-3.8340927912908493,-3.985513212115614,-2.9858471824407187,31
-4.529188491877287,-4.121005264044517,-2.3814331003326537,-3.7804098645935045,-4.496613943870878,-3.8400720144625877,-3.9793101900203474,-3.000648082843515,32
-4.563178660039896,-4.137626301090683,-2.4109584598425964,-3.8205995038406737,-4.481310768491847,-3.8517858319282836,-3.9690615406937817,-3.0239082693409314,33
-4.600867877734941,-4.1595424522106335,-2.4493705643848824,-3.867181141676524,-4.45952197350381,-3.868455075015662,-3.9552639963249465,-3.054567049425417,34
-4.641290108018157,-4.185993670034976,-2.4953778700550697,-3.9189799976779933,-4.43211474155478,-3.8893005750524514,-3.938414289102877,-3.0915637305894266,35
-4.683479313945277,-4.21621990719432,-2.5476888329487166,-3.9748212914220185,-4.399956255292769,-3.9135431633663793,-3.9190091512166063,-3.133837620325413,36
-4.7264694585720335,-4.249461116319274,-2.605011909161381,-4.033530242485537,-4.363913697365789,-3.940403671285173,-3.8975453148551678,-3.1803280261258293,37
-4.76929450495416,-4.284957250040447,-2.666055554788619,-4.093932070445485,-4.3248542504218515,-3.969102930136558,-3.8745195122075944,-3.229974255483127,38
-4.81098841614739,-4.321948260988447,-2.729528225925989,-4.1548519948788,-4.283645097108969,-3.9988617712482633,-3.85042847546292,-3.2817156158897602,39
-4.850585155207456,-4.359674101793881,-2.794138378669048,-4.215115235362417,-4.241153420075153,-4.0289010259480165,-3.825768936810177,-3.3344914148381815,40
-4.887118685190091,-4.397374725087358,-2.8585944691133536,-4.273547011473274,-4.198246401968415,-4.058441525563543,-3.8010376284384,-3.387240959820844,41
-4.919622969151031,-4.434290083499488,-2.921604953354466,-4.328972542788311,-4.155791225436768,-4.086704101422573,-3.7767312825366215,-3.4389035583302,42
-4.947131970146003,-4.469660129660875,-2.981878287487938,-4.380217048884458,-4.114655073128221,-4.112909584852831,-3.7533466312938737,-3.4884185178587033,43
-4.9686796512307465,-4.502724816202131,-3.0381229276093302,-4.4261057493386575,-4.075705127690788,-4.136278807182046,-3.731380406899192,-3.534725145898806,44
-4.983299975460991,-4.532724095753864,-3.0890473298142,-4.465463863727846,-4.039808571772481,-4.156032599737944,-3.711329341541609,-3.576762749942961,45
-4.99002690589247,-4.558897920946681,-3.1333599501981038,-4.497116611628957,-4.00783258802131,-4.171391793848253,-3.6936901674101565,-3.613470637483621,46
-4.987894405580915,-4.5804862444111905,-3.169769244856601,-4.51988921261893,-3.9806443590852885,-4.181577220840701,-3.67895961669387,-3.6437881160132397,47
