C1,C2,C3,time
-4.945629061604824,-4.622384688422005,-3.983949277266004,20
-5.068465296844045,-4.46696209598446,-4.072699372751127,21
-5.177280759299613,-4.328150911230957,-4.151608818310873,22
-5.272075448971532,-4.2059511341614995,-4.220677613945243,23
-5.352849365859798,-4.100362764776084,-4.2799057596542385,24
-5.419602509964414,-4.011385803074714,-4.3292932554378565,25
-5.47233488128538,-3.9390202490573882,-4.3688401012961,26
-5.511046479822696,-3.8832661027241078,-4.398546297228968,27
-5.535737305576361,-3.844123364074872,-4.418411843236459,28
-5.546407358546376,-3.821592033109683,-4.428436739318575,29
-5.543056638732743,-3.8156721098285393,-4.428620985475316,30
-5.519072879058185,-3.8438733968347045,-4.409198523218965,31
-5.470782597813104,-3.9159235622411006,-4.3647437645007905,32
-5.402593973049017,-4.02014940431222,-4.301767414979271,33
-5.318915182817441,-4.144877721312555,-4.226780180312883,34
-5.224154405169891,-4.278435311506594,-4.146292766160105,35
-5.122719818157885,-4.40914897315883,-4.066815878179413,36
-5.019019599832937,-4.525345504533755,-3.994860222029287,37
-4.917461928246567,-4.615351703895858,-3.9369365033682024,38
-4.822454981450288,-4.667494369509633,-3.899555427854638,39
-4.738406937495618,-4.670100299639569,-3.889227701147071,40
-4.658643976719207,-4.616665975608047,-3.9087477914722113,41
-4.5748869776250265,-4.515683874023581,-3.9529163382731434,42
-4.48913616551558,-4.37797478607987,-4.016253304032906,43
-4.403391765693372,-4.214359502970611,-4.093278651234539,44
-4.319654003460901,-4.035658815889499,-4.17851234236108,45
-4.239923104120672,-3.852693516030232,-4.266474339895571,46
-4.166199292975184,-3.6762843945865042,-4.351684606321048,47
-4.1004827953269425,-3.517252242752015,-4.4286631041205515,48
-4.0447738364784485,-3.386417851720461,-4.491929795777121,49
-4.001072641732205,-3.294602012685539,-4.536004643773795,50
-3.9722505724883908,-3.2393097252571508,-4.56373265843478,51
-3.9578285218037697,-3.207933316869558,-4.582377402920743,52
-3.954781012465721,-3.1961245704529935,-4.593086668969412,53
-3.960082567261625,-3.1995352689376926,-4.597008248318519,54
-3.970707708978859,-3.2138171952538865,-4.595289932705792,55
-3.983630960404803,-3.2346221323318094,-4.589079513868961,56
-3.995826844326836,-3.2576018631016956,-4.579524783545756,57
-4.004269883532336,-3.278408170493777,-4.567773533473905,58
-4.005934600808683,-3.292692837438288,-4.554973555391141,59
-3.9977955189432555,-3.2961076468654618,-4.542272641035189,60
-3.982334010183596,-3.2914330329674386,-4.528730041611319,61
-3.964066146591426,-3.284722943552944,-4.512632816357403,62
-3.9430185006753975,-3.276539431977088,-4.49397046906008,63
-3.919217644944159,-3.267444551594979,-4.472732503505988,64
-3.892690151906363,-3.258000355761728,-4.448908423481769,65
-3.863462594070659,-3.248768897832445,-4.42248773277406,66
-3.831561543945697,-3.24031223116224,-4.393459935169503,67
-3.7970135740401285,-3.233192409106222,-4.361814534454734,68
-3.7598452568626026,-3.2279714850195025,-4.327541034416394,69
-3.720083164921771,-3.2252115122571903,-4.290628938841124,70
-3.674593169392481,-3.224664853400099,-4.248108041788922,71
-3.6216065309184553,-3.2256110619581944,-4.198339113810683,72
-3.5631979062116557,-3.227902977680319,-4.143308123429384,73
-3.501441951984046,-3.2313934403153155,-4.085001039168005,74
-3.438413324947587,-3.2359352896120233,-4.025403829549518,75
-3.376186681814241,-3.2413813653192842,-3.966502463096904,76
-3.316836679295971,-3.24758450718594,-3.9102829083331403,77
-3.262437974104739,-3.254397554960833,-3.8587311337812027,78
-3.215065222952508,-3.261673348392803,-3.81383310796407,79
-3.1767930825512396,-3.2692647272306923,-3.777574799404719,80
-3.146529709511052,-3.2778131199532696,-3.745867541546205,81
-3.121517028321459,-3.2878274863462367,-3.7143803300552882,82
-3.1013303475135117,-3.298961963118837,-3.684735626790497,83
-3.0855449756182654,-3.310870686980313,-3.658555893610365,84
-3.0737362211667705,-3.323207794639906,-3.6374635923734204,85
-3.065479392690081,-3.3356274228068594,-3.623081184938195,86
-3.0603497987192507,-3.347783708190414,-3.6170311331632194,87
-3.0579227477853324,-3.359330787499814,-3.620935898907026,88
-3.057773548419378,-3.369922797444301,-3.6364179440281434,89
-3.0594775091524413,-3.379213874733117,-3.665099730385103,90
-3.0643052795503642,-3.3861413849645787,-3.712018272008415,91
-3.0734031968212254,-3.390473648735572,-3.7782893569876603,92
-3.0861601009594346,-3.3931112352531967,-3.8596536082699866,93
-3.1019648319594015,-3.3949547137245517,-3.9518516488025353,94
-3.1202062298155346,-3.396904653356736,-4.050624101532448,95
-3.1402731345222437,-3.3998616233568484,-4.151711589406874,96
-3.161554386073937,-3.4047261929319887,-4.2508547353729496,97
-3.1834388244650262,-3.412398931289256,-4.343794162377828,98
-3.205315289689919,-3.423780407635748,-4.426270493368643,99
-3.226572621743024,-3.439771191178565,-4.494024351292543,100
-3.2487451197657884,-3.460397063236446,-4.550576804933354,101
-3.2733189677314787,-3.48473842314207,-4.60230113537394,102
-3.299610832882237,-3.5122777671234435,-4.649216284010004,103
-3.3269373824602066,-3.542497591408575,-4.6913411922372505,104
-3.3546152837075285,-3.5748803922254706,-4.728694801451382,105
-3.381961203866346,-3.6089086658021388,-4.761296053048101,106
-3.4082918101788016,-3.644064908366586,-4.789163888423111,107
-3.432923769887036,-3.6798316161468203,-4.812317248972115,108
-3.455173750233193,-3.7156912853708493,-4.830775076090818,109
-3.474358418459415,-3.7511264122666796,-4.844556311174921,110
-3.4901682072985913,-3.7879273636013595,-4.849615864983849,111
-3.5031397763141805,-3.8276254581571676,-4.8436868227884045,112
-3.5138591329941757,-3.869314620184954,-4.8294553877513575,113
-3.522912284826573,-3.9120887739355754,-4.809607763035482,114
-3.530885239299365,-3.9550418436598815,-4.786830151803546,115
-3.5383640039005457,-3.9972677536087278,-4.763808757218322,116
-3.545934586118111,-4.037860428032966,-4.743229782442582,117
-3.5541829934400537,-4.0759137911834475,-4.727779430639098,118
-3.5636952333543688,-4.1105217673110275,-4.720143904970639,119
-3.57505731334905,-4.140778280666558,-4.723009408599978,120
-3.5877493810087375,-4.166723903498378,-4.736602182040804,121
-3.6008749179669786,-4.18932081005468,-4.75826222229859,122
-3.6144549327851254,-4.2090453275860975,-4.78634636727378,123
-3.628510434024535,-4.226373783343265,-4.819211454866822,124
-3.64306243024656,-4.241782504576815,-4.855214322978156,125
-3.658131930012556,-4.255747818537382,-4.8927118095082305,126
-3.673739941883877,-4.268746052475599,-4.930060752357488,127
-3.6899074744218767,-4.281253533642101,-4.965617989426376,128
-3.7066555361879105,-4.29374658928752,-4.997740358615336,129
-3.724005135743332,-4.306701546662492,-5.024784697824817,130
-3.745177902945479,-4.318803715331942,-5.050254338721242,131
-3.771941845503319,-4.328828742720173,-5.077799596629942,132
-3.8021375387556513,-4.337388462866882,-5.105997784939718,133
-3.833605558041279,-4.345094709811765,-5.133426217039377,134
-3.864186478699001,-4.35255931759452,-5.158662206317715,135
-3.8917208760676187,-4.360394120254842,-5.1802830661635415,136
-3.9140493254859337,-4.369210951832427,-5.196866109965653,137
-3.9290124022927446,-4.379621646366973,-5.206988651112855,138
-3.934450681826854,-4.392238037898177,-5.2092280029939495,139
-3.9282047394270627,-4.407671960465733,-5.202161478997739,140
-3.906097190114014,-4.4265664711963995,-5.179046187022435,141
-3.8680466678070875,-4.4486443294898,-5.13761145460829,142
-3.818037776193187,-4.473136922794928,-5.0831429246071576,143
-3.7600551189592175,-4.499275638560786,-5.020926239870896,144
-3.698083299792079,-4.52629186423637,-4.956247043251361,145
-3.6361069223786764,-4.55341698727068,-4.894390977600409,146
-3.578110590405914,-4.579882395112713,-4.840643685769899,147
-3.528078907560695,-4.604919475211465,-4.800290810611687,148
-3.489996477529922,-4.627759615015936,-4.778617994977628,149
-3.4678479040004984,-4.647634201975125,-4.7809108817195805,150
-3.4628093118090666,-4.6628024101873455,-4.811778199865637,151
-3.471401922041418,-4.673094193834182,-4.868298947029481,152
-3.490627982758176,-4.680097110489537,-4.944464168941349,153
-3.5174897420199684,-4.685398717727312,-5.034264911331481,154
-3.5489894478874198,-4.69058657312141,-5.13169221993012,155
-3.582129348421157,-4.697248234245731,-5.230737140467504,156
-3.6139116916818037,-4.70697125867418,-5.325390718673872,157
-3.6413387257299865,-4.721343203980655,-5.409644000279463,158
-3.661412698626331,-4.74195162773906,-5.477488031014518,159
-3.6711358584314633,-4.770384087523296,-5.522913856609277,160
-3.6702026511481964,-4.8089226863517345,-5.54769395573803,161
-3.661552104344852,-4.857188903232016,-5.5590445469069865,162
-3.647053338430317,-4.912779359721944,-5.559122285594262,163
-3.6285754738134823,-4.973290677379331,-5.5500838272779784,164
-3.6079876309032324,-5.036319477761985,-5.5340858274362486,165
-3.5871589301084565,-5.099462382427713,-5.513284941547193,166
-3.5679584918380427,-5.160316012934324,-5.4898378250889275,167
-3.5522554365008796,-5.216476990839621,-5.465901133539571,168
