C1,C2,C3,C4,C5,C6,C7,C8,time
-5.507971367312275,-5.642899657519004,-4.524965212095086,-5.846450470756286,-6.3525262681053825,-6.136530527993273,-3.437120129317649,-4.736373201954367,10
-5.430624004646108,-5.46739242577472,-4.467672152339117,-5.703413275974006,-6.074222555544608,-5.921739527414356,-3.4191268863738298,-4.6732465924241575,11
-5.358053323584788,-5.30428734963289,-4.413683119001372,-5.569317623684198,-5.816662686279745,-5.721239183504183,-3.4024321381704903,-4.61397044042057,12
-5.290259324128313,-5.153584429093513,-4.36299811208185,-5.444163513886864,-5.579846660310793,-5.535029496262755,-3.3870358847076303,-4.558544745943608,13
-5.227242006276681,-5.015283664156591,-4.315617131580552,-5.327950946582005,-5.363774477637752,-5.363110465690072,-3.372938125985251,-4.506969508993268,14
-5.169001370029893,-4.889385054822123,-4.271540177497479,-5.2206799217696185,-5.168446138260624,-5.205482091786134,-3.360138862003351,-4.459244729569551,15
-5.115537415387944,-4.775888601090108,-4.230767249832631,-5.122350439449707,-4.9938616421794055,-5.062144374550942,-3.348638092761932,-4.415370407672459,16
-5.066850142350836,-4.6747943029605485,-4.193298348586006,-5.032962499622268,-4.8400209893941,-4.9330973139844945,-3.3384358182609932,-4.37534654330199,17
-5.022939550918565,-4.586102160433443,-4.159133473757606,-4.952516102287304,-4.706924179904705,-4.818340910086792,-3.329532038500535,-4.339173136458143,18
-4.983805641091131,-4.5098121735087915,-4.128272625347429,-4.881011247444812,-4.594571213711223,-4.717875162857836,-3.3219267534805565,-4.30685018714092,19
-4.949448412868532,-4.445924342186594,-4.100715803355477,-4.818447935094795,-4.502962090813652,-4.6317000722976225,-3.3156199632010592,-4.278377695350322,20
-4.923741817321223,-4.396795812308487,-4.07511566698508,-4.768487173511428,-4.4435294080409635,-4.565671632429757,-3.311247959884229,-4.254731608275567,21
-4.908838049488349,-4.363736109342045,-4.05072369357142,-4.733162856180367,-4.422624608075916,-4.5230431732673475,-3.3091642392090583,-4.236454118799556,22
-4.9021544753229405,-4.345173802726177,-4.028438110312279,-4.710034310918825,-4.432625959699201,-4.499910698794662,-3.308944606360756,-4.22289459546281,23
-4.901108460778028,-4.339537461899793,-4.009157144405435,-4.696660865544019,-4.4659117316915,-4.492370212995966,-3.3101648665245316,-4.213402406805846,24
-4.903117371806644,-4.345255656301803,-3.9937790230486683,-4.690601847873162,-4.514860192833502,-4.496517719855526,-3.312400824885594,-4.2073269213691855,25
-4.90559857436182,-4.360756955371117,-3.983201973439759,-4.689416585723473,-4.5718496119058925,-4.508449223357609,-3.315228286629152,-4.204017507693349,26
-4.905969434396587,-4.384469928546644,-3.9783242227764863,-4.690664406912166,-4.629258257689359,-4.524260727486479,-3.3182230569404148,-4.2028235343188545,27
-4.901647317863974,-4.414823145267295,-3.9800439982566305,-4.691904639256455,-4.679464398964587,-4.5400482362264025,-3.320960941004591,-4.203094369786221,28
-4.890049590717017,-4.45024517497198,-3.9892595270779703,-4.690696610573558,-4.714846304512265,-4.551907753561648,-3.3230177440068918,-4.204179382635972,29
-4.8685936189087435,-4.489164587099606,-4.006869036438287,-4.684599648680689,-4.727782243113076,-4.5559352834764795,-3.3239692711325235,-4.205427941408623,30
-4.841185521281688,-4.5378387540492495,-4.041838783014501,-4.679308234386756,-4.723780125511682,-4.5603017189835215,-3.3220821873790336,-4.211018309375473,31
-4.8126736510193,-4.601373625513376,-4.098218525644238,-4.680517035589966,-4.713803919682547,-4.573595033550549,-3.3168334345900266,-4.223946472830408,32
-4.7818887255859845,-4.676470636870987,-4.169531744766343,-4.685785660741481,-4.698415980251078,-4.592536851844552,-3.3096142332197998,-4.24178838484783,33
-4.747661462446146,-4.759831223501085,-4.249301920819658,-4.69267371829247,-4.678178661842675,-4.613848798532525,-3.3018158037226533,-4.262119998502142,34
-4.708822579064188,-4.84815682078267,-4.331052534243023,-4.698740816694092,-4.653654319082739,-4.634252498281457,-3.2948293665528823,-4.282517266867742,35
-4.664202792904517,-4.938148864094745,-4.408307065475282,-4.701546564397513,-4.625405306596674,-4.650469575758341,-3.2900461421647864,-4.300556143019033,36
-4.612632821431535,-5.026508788816311,-4.474588994955278,-4.698650569853899,-4.59399397900988,-4.659221655630168,-3.288857351012663,-4.31381258003042,37
-4.552943382109648,-5.109938030326368,-4.523421803121852,-4.687612441514413,-4.55998269094776,-4.657230362563931,-3.29265421355081,-4.319862530976303,38
-4.48396519240326,-5.185138024003916,-4.548328970413844,-4.665991787830217,-4.523933797035715,-4.641217321226618,-3.3028279502335245,-4.316281948931083,39
-4.404528969776777,-5.2488102052279615,-4.542833977270101,-4.631348217252478,-4.48640965189915,-4.607904156285226,-3.320769781515105,-4.300646786969162,40
-4.3069066378048415,-5.303033624922459,-4.5011379923646455,-4.578790613748887,-4.444403396977285,-4.551387444459826,-3.3461292727310123,-4.269167775193193,41
-4.18801740999176,-5.352384045059533,-4.426735833394618,-4.508132467055844,-4.395661372717423,-4.4717873027921,-3.377268990818711,-4.222253590101562,42
-4.053662938696435,-5.397307967590432,-4.327091454333533,-4.423990294277571,-4.341875732257078,-4.374860666431446,-3.413649658635507,-4.163777104362279,43
-3.909644876277773,-5.438251894466408,-4.209668809154911,-4.330980612518299,-4.28473862873377,-4.266364470527264,-3.4547319990387058,-4.097611190643357,44
-3.761764875094672,-5.475662327638705,-4.081931851832261,-4.233719938882247,-4.22594221528501,-4.152055650228952,-3.499976734885612,-4.027628721612802,45
-3.6158245875060357,-5.509985769058577,-3.9513445363391004,-4.136824790473646,-4.167178645048318,-4.03769114068591,-3.548844589033532,-3.9577025699386272,46
-3.477625665870766,-5.541668720677272,-3.8253708166489435,-4.044911684396719,-4.11014007116121,-3.929027877047536,-3.6007962843397707,-3.8917056082888384,47
-3.352969762547764,-5.571157684446038,-3.711474646735307,-3.9625971377556906,-4.0565186467612,-3.8318227944632293,-3.6552925436616337,-3.833510709331447,48
-3.2476585298959355,-5.598899162316125,-3.6171199805717063,-3.8944976676547887,-4.008006524985807,-3.7518328280823905,-3.7117940898564257,-3.7869907457344634,49
-3.167493620274181,-5.625339656238783,-3.549770772131656,-3.8452297911982374,-3.9662958589725466,-3.694814913054417,-3.7697616457814522,-3.7560185901658967,50
-3.112535079589877,-5.658789869740101,-3.507341149312065,-3.8149033732032223,-3.930153990452524,-3.6601212743922176,-3.8345743890173307,-3.7403811687328883,51
-3.076799738308264,-5.703403821274021,-3.480931897564609,-3.798791950460095,-3.8971412838004102,-3.641421882133217,-3.9097800019234925,-3.735943794654063,52
-3.057024425625031,-5.753392985183566,-3.46778695719495,-3.794257548032829,-3.8671394261190724,-3.6359502889635884,-3.992091964525469,-3.740696921264654,53
-3.0499459707358696,-5.8029688358117575,-3.4651502685087503,-3.7986621909853966,-3.840030104511372,-3.640940047569503,-4.078223756848792,-3.752631001899895,54
-3.0523012028364698,-5.84634284750162,-3.4702657718116754,-3.80936790438177,-3.815695006080177,-3.653624710637134,-4.1648888589189905,-3.7697364898950187,55
-3.0608269511225257,-5.877726494596177,-3.480377407409387,-3.8237367132859235,-3.7940158179283507,-3.671237830852654,-4.248800750761597,-3.7900038385852604,56
-3.0722600447897257,-5.8913312514384515,-3.4927291156075477,-3.839130642761829,-3.774874227158759,-3.691012960902235,-4.32667291240214,-3.811423501305851,57
-3.0833373130337622,-5.881368592371465,-3.504564836711821,-3.852911717873459,-3.758151920874266,-3.7101836534720496,-4.395218823866153,-3.8319859313920257,58
-3.0907955850503264,-5.842049991738244,-3.5131285110278707,-3.862441963684789,-3.743730586177737,-3.725983461248271,-4.4511519651791644,-3.849681582179018,59
-3.091371690035109,-5.76758692388181,-3.5156640788613585,-3.8650834052597896,-3.7314919101720374,-3.735645936917071,-4.4911858163667056,-3.862500907002061,60
-3.088193733031129,-5.645457704787126,-3.514645661260472,-3.8622326163012004,-3.722473386529609,-3.741800877197453,-4.513936631783992,-3.8726365820168653,61
-3.086383579155641,-5.474708758830854,-3.5143059058979595,-3.8574011487997564,-3.717374095480319,-3.7487781885920914,-4.522043906787077,-3.8833907349622865,62
-3.0856686977156946,-5.266903722943556,-3.514526543016329,-3.8511234952514246,-3.7155681039631703,-3.7563615884626667,-4.518255982902742,-3.8944179965482784,63
-3.0857765580183387,-5.0336062340558065,-3.5151893028580883,-3.843934148152172,-3.7164294789171652,-3.764334794170859,-4.505321201657771,-3.905372997484792,64
-3.0864346293706197,-4.786379929098167,-3.5161759156657433,-3.836367599997964,-3.719332287281305,-3.772481523078347,-4.485987904578946,-3.915910368481779,65
-3.087370381079588,-4.536788445001203,-3.5173681116818027,-3.8289583432847687,-3.7236505959945942,-3.7805854925468116,-4.463004433193052,-3.925684740249193,66
-3.088311282452291,-4.296395418695484,-3.518647621148773,-3.8222408705085535,-3.728758471996033,-3.7884304199379315,-4.4391191290268734,-3.934350743496984,67
-3.0889848027957765,-4.076764487111574,-3.519896174309163,-3.8167496741652833,-3.734029982224624,-3.795800022613388,-4.417080333607191,-3.9415630089351064,68
-3.0891184114170938,-3.8894592871800433,-3.5209955014054777,-3.8130192467509265,-3.738839193619371,-3.80247801793486,-4.399636388460791,-3.9469761672735104,69
-3.088439577623291,-3.746043455831457,-3.521827332680226,-3.811584080761449,-3.742560173119275,-3.808248123264028,-4.389535635114456,-3.950244849222149,70
-3.087010390012689,-3.6420010385972583,-3.5223866099804866,-3.8124086913991366,-3.745929996855126,-3.813135528178899,-4.3848951610557405,-3.9505964363819737,71
-3.085147966673341,-3.56283125210396,-3.5227931733401823,-3.814919076373145,-3.7500072673332108,-3.81737851999588,-4.38181877182403,-3.9479598570543026,72
-3.082962321146896,-3.5051204899247286,-3.523116100282092,-3.8188419519397465,-3.7546483410557805,-3.8210804626842587,-4.380034886023852,-3.9430420619996394,73
-3.080563466975003,-3.4654551456327303,-3.523424468328993,-3.8239040343552153,-3.7597095745250857,-3.8243447202133187,-4.379271922259735,-3.93655000197849,74
-3.078061417699308,-3.4404216128011313,-3.5237873550036607,-3.829832039875822,-3.765047324243376,-3.827274656552344,-4.3792582991362075,-3.9291906277513533,75
