C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-4.591176442539847,-4.9736454869580875,-5.068923647289147,-4.16246648075549,-5.38573502779049,-3.924820180019813,-4.829311242115374,-3.588636751154558,-3.854783446760909,-4.632187761145075,-4.342576327761532,-4.96778490369936,-3.3949649450935824,-4.197884772723589,-4.498144903572161,-3.7096463627800502,20
-4.587495435887932,-4.673212734600989,-5.2459718017955215,-4.300318719099195,-5.464626467206458,-3.993303092289509,-4.966578482579072,-3.6628489445042978,-3.9518570605685195,-4.7520937889840535,-4.438659444091847,-5.168177656785929,-3.273807820446265,-4.111415194349894,-4.620870173044741,-3.806490264174051,21
-4.584173424687707,-4.404698559816472,-5.403122746109707,-4.423461698353954,-5.531504707857796,-4.054335971567385,-5.0900958241121055,-3.729129243697454,-4.038706520968986,-4.857893267421735,-4.52651400305542,-5.347070833859662,-3.164958831846933,-4.034274261230929,-4.729950146960926,-3.892955103065753,22
-4.5812104089391745,-4.168102962604534,-5.5403764802317035,-4.531895418519767,-5.586369749744505,-4.107918817853442,-5.199863266714479,-3.7874776487340287,-4.115331827962307,-4.949586196458118,-4.6061400046522465,-5.50446443492056,-3.068417979295588,-3.966461973366694,-4.825384825320714,-3.969040879455158,23
-4.578606388642331,-3.9634259429651744,-5.657733004161512,-4.625619879596635,-5.629221592866581,-4.154051631147676,-5.295880810386187,-3.83789415961402,-4.181732981548483,-5.027172576093206,-4.67753744888233,-5.6403584599686205,-2.984185262792228,-3.907978330757187,-4.907174208124104,-4.0347475933422645,24
-4.576361363797179,-3.7906675008983926,-5.755192317899132,-4.704635081584558,-5.660060237224028,-4.1927344114500915,-5.378148455127234,-3.880378776337429,-4.2379099817275145,-5.0906524063269964,-4.740706335745668,-5.754752909003848,-2.9122606823368544,-3.8588233334024062,-4.9753182953711015,-4.090075244727075,25
-4.5744753344037195,-3.6498276364041855,-5.832754421444563,-4.768941024483535,-5.678885682816843,-4.223967158760687,-5.446666200937617,-3.9149314989042554,-4.283862828499401,-5.140025687159492,-4.795646665242262,-5.847647782026239,-2.852644237929468,-3.8189969813023534,-5.029817087061701,-4.135023833609586,26
-4.57294830046195,-3.5409063494825546,-5.890419314797806,-4.818537708293567,-5.68569792964503,-4.247749873079464,-5.501434047817338,-3.9415523273144997,-4.319591521864144,-5.175292418590689,-4.842358437372112,-5.919043079035795,-2.805335929570066,-3.7884992744570263,-5.070670583195906,-4.1695933599898005,27
-4.571780261971871,-3.4639036401334975,-5.928186997958859,-4.853425133014651,-5.680496977708583,-4.264082554406419,-5.542451995766395,-3.9602412615681595,-4.345096061821741,-5.19645260062059,-4.880841652135218,-5.9689388000325145,-2.7703357572586507,-3.767330212866424,-5.097878783773715,-4.193783823867717,28
-4.570971218933485,-3.418819508357014,-5.946057470927724,-4.873603298646793,-5.66328282700751,-4.272965202741555,-5.569720044784792,-3.970998301665239,-4.360376448372193,-5.203506233249194,-4.91109630953158,-5.997334945016401,-2.7476437209952214,-3.755489796530546,-5.111441688795128,-4.207595225243337,29
-4.57052117134679,-3.4056539541531015,-5.944030733704399,-4.879072205189988,-5.634055477541805,-4.274397818084871,-5.583238194872524,-3.973823447605734,-4.365432681515502,-5.196453316476502,-4.9331224095611965,-6.004231513987451,-2.7372598207797783,-3.7529780254493903,-5.111359298260146,-4.211027564116661,30
