C1,C2,C3,C4,time
-4.4411781603166895,-3.8065094112491717,-5.923237421324306,-3.862589857749348,10
-4.445401015485165,-3.804575632865303,-5.854515835053797,-3.863635975447393,11
-4.451207441341819,-3.8019166875874832,-5.760023653931849,-3.8650743872822035,12
-4.458201545214607,-3.7987138671392007,-5.64620352667132,-3.8668070197195883,13
-4.465987434431485,-3.7951484632439425,-5.5194981019850715,-3.868735799225356,14
-4.474169216320408,-3.7914017676251976,-5.386350028585964,-3.870762652265316,15
-4.48235099820933,-3.787655072006452,-5.253201955186857,-3.872789505305276,16
-4.490136887426208,-3.784089668111194,-5.126496530500609,-3.8747182848110455,17
-4.497130991298998,-3.7808868476629116,-5.012676403240082,-3.876450917248433,18
-4.5029374171556515,-3.778227902385092,-4.918184222118134,-3.877889329083247,19
-4.507160272324127,-3.776294124001223,-4.849462635847626,-3.878935446781297,20
-4.510775945860606,-3.774442659540092,-4.795209497365448,-3.879149189705878,21
-4.514981350896565,-3.7719498212167455,-4.739955773039826,-3.878212871464522,22
-4.519711380872905,-3.768875648534062,-4.683893781730618,-3.8762120098893886,23
-4.524900929230525,-3.7652801809949215,-4.627215842297686,-3.8732321228126407,24
-4.530484889410326,-3.7612234581022017,-4.57011427360089,-3.86935872806644,25
-4.536398154853206,-3.756765519358781,-4.512781394500085,-3.864677343482947,26
-4.542575619000065,-3.7519664042675394,-4.455409523855138,-3.8592734868943244,27
-4.548952175291803,-3.746886152331355,-4.3981909805259045,-3.8532326761327336,28
-4.555462717169319,-3.7415848030531063,-4.341318083372244,-3.8466404290303355,29
-4.5620421380735134,-3.7361223959356726,-4.284983151254019,-3.839582263419292,30
-4.568625331445285,-3.7305589704819315,-4.229378503031087,-3.8321436971317655,31
-4.575147190725533,-3.7249545661947625,-4.174696457563309,-3.8244102479999156,32
-4.58154260935516,-3.719369222577046,-4.121129333710546,-3.8164674338559066,33
-4.5877464807750625,-3.7138629791316573,-4.068869450332656,-3.8084007725318982,34
-4.593693698426142,-3.708495875361478,-4.018109126289499,-3.8002957818600525,35
-4.599319155749296,-3.7033279507693853,-3.9690406804409357,-3.7922379796725307,36
-4.604557746185425,-3.6984192448582585,-3.921856431646826,-3.7843128838014954,37
-4.60934436317543,-3.693829797130977,-3.87674869876703,-3.7766060120791063,38
-4.61361390016021,-3.6896196470904172,-3.8339098006614063,-3.7692028823375274,39
-4.617301250580664,-3.685848834239461,-3.7935320561898163,-3.762189012408919,40
-4.620341307877691,-3.682577398080985,-3.7558077842121182,-3.7556499201254425,41
-4.622668965492194,-3.6798653781178694,-3.7209293035881736,-3.7496711233192603,42
-4.624219116865067,-3.6777728138529904,-3.6890889331778407,-3.7443381398225326,43
-4.624926655437215,-3.6763597447892296,-3.660478991840981,-3.739736487467422,44
-4.624726474649535,-3.6756862104294648,-3.6352917984374535,-3.7359516840860905,45
-4.6235534679429255,-3.6758122502765733,-3.613719671827118,-3.733069247510698,46
-4.621342528758289,-3.676797903833436,-3.5959549308698344,-3.731174695573408,47
-4.618028550536523,-3.6787032106029303,-3.582189894425463,-3.7303535461063815,48
-4.613546426718528,-3.681588210087935,-3.572616881353864,-3.7306913169417792,49
-4.607831050745205,-3.6855129417913304,-3.5674282105148962,-3.732273525911764,50
