C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-4.409965296745343,-4.901701479388339,-6.092032510888136,-4.876586838385006,-3.3721146067286787,-5.305908897338434,-4.535803627236609,-4.28135119745639,-3.901637043895687,20
-4.471731292534628,-4.917428935742745,-6.008352876234783,-4.99594565855639,-3.4144175859948276,-5.452419066203914,-4.55805047146714,-4.314672414012901,-3.904951040842373,21
-4.519126892210344,-4.936083288028932,-5.938260400435001,-5.092225669751035,-3.4489131414743284,-5.58953502550384,-4.586669356311479,-4.338906917921271,-3.909764802830625,22
-4.552152095772494,-4.957664536246901,-5.881755083488794,-5.165426871968943,-3.4756012731671806,-5.717256775238212,-4.621660281769625,-4.3540547091815,-3.9156429142032145,23
-4.570806903221077,-4.982172680396652,-5.8388369253961585,-5.2155492652101145,-3.4944819810733847,-5.835584315407033,-4.663023247841579,-4.360115787793585,-3.922149959302912,24
-4.57509131455609,-5.009607720478183,-5.809505926157097,-5.24259284947455,-3.5055552651929407,-5.944517646010301,-4.710758254527342,-4.357090153757529,-3.928850522472489,25
-4.565005329777538,-5.039969656491497,-5.793762085771609,-5.246557624762251,-3.5088211255258477,-6.044056767048016,-4.764865301826912,-4.344977807073331,-3.9353091880547173,26
-4.540548948885416,-5.073258488436591,-5.791605404239696,-5.227443591073216,-3.5042795620721066,-6.13420167852018,-4.82534438974029,-4.323778747740992,-3.9410905403923664,27
-4.501722171879727,-5.109474216313467,-5.803035881561354,-5.185250748407445,-3.4919305748317164,-6.214952380426788,-4.892195518267477,-4.293492975760511,-3.945759163828209,28
-4.448524998760472,-5.148616840122126,-5.828053517736587,-5.11997909676494,-3.471774163804679,-6.286308872767846,-4.965418687408471,-4.2541204911318875,-3.948879642705016,29
-4.380957429527648,-5.190686359862566,-5.866658312765393,-5.031628636145702,-3.4438103289909927,-6.348271155543351,-5.045013897163274,-4.2056612938551226,-3.950016561365558,30
-4.288050863089206,-5.245700489962017,-5.934270516801098,-4.900712656029027,-3.401574281153019,-6.406638480232128,-5.146875897747794,-4.14020494900695,-3.9052514346714773,31
-4.163711632171781,-5.319224627324494,-6.039456935484433,-4.7164052061256365,-3.3414744707142914,-6.4646326532113,-5.279835105948648,-4.053356770518888,-3.7837460907875444,32
-4.015252137503411,-5.4045802956651805,-6.17193740204652,-4.491697426782666,-3.2678207571665716,-6.518387506828319,-5.433295021621896,-3.9503903816731145,-3.6046855840112237,33
-3.8499847798121265,-5.495089018699255,-6.321431749718475,-4.239580458347247,-3.184923000001615,-6.564036873430634,-5.5966591446236,-3.836579405751806,-3.3872549686399758,34
-3.6752219598259654,-5.584072320141898,-6.477659811731414,-3.973045441166519,-3.0970910587111833,-6.597714585365697,-5.759330974809815,-3.7171974660371405,-3.1506392989712655,35
-3.4982760782729603,-5.6648517237082885,-6.630341421316456,-3.705083515587611,-3.008634792787036,-6.61555447498096,-5.910714012036609,-3.5975181858112957,-2.9140236293025543,36
-3.3264595358811464,-5.730748753113609,-6.769196411704717,-3.448685821957661,-2.923864061720931,-6.613690374623871,-6.040211756160038,-3.4828151883564495,-2.696593013931307,37
-3.167084733378558,-5.775084932073038,-6.883944616127317,-3.216843500623802,-2.8470887250046286,-6.588256116641882,-6.137227707036161,-3.3783620969547785,-2.517532507154986,38
-3.027464071493227,-5.791181784301759,-6.964305867815372,-3.0225476919331675,-2.782618642129888,-6.535385533382443,-6.1911653645210425,-3.28943253488846,-2.396027163271053,39
