C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-4.4099652967453435,-5.17639325588829,-4.87500916996999,-5.119790220618387,-4.021968010805286,-3.3532263974447902,-4.677490733270821,-4.392491398515041,-5.056146235054936,-4.880797398953072,-3.7903815696522507,-4.298275175259296,-3.275361541156779,-3.172464346912085,20
-4.471731292534629,-5.1691806143178285,-4.993270228110212,-5.17910325933407,-4.075521300326318,-3.3594841255094465,-4.680501443669768,-4.434379234476832,-5.090847264812823,-5.012110391733764,-3.7534607225548218,-4.330217571495171,-3.251055520772898,-3.138816837687603,21
-4.519126892210346,-5.167354929353408,-5.088977801792541,-5.23590005357622,-4.118185930224709,-3.3641591558144426,-4.687362440400723,-4.4663631301712785,-5.1161296326034575,-5.122230274052475,-3.7240928666862807,-4.355005183787052,-3.232050773401035,-3.1115396610936665,22
-4.552152095772494,-5.17091620099503,-5.162131891016977,-5.2901806033448375,-4.149961900500463,-3.3672514883597784,-4.698073723463688,-4.488443085598384,-5.13199333842684,-5.211157045909208,-3.7022780020466293,-4.372638012134938,-3.2183472990411905,-3.090632817130277,23
-4.570806903221076,-5.179864429242692,-5.212732495783519,-5.341944908639922,-4.170849211153576,-3.368761123145453,-4.712635292858662,-4.500619100758147,-5.13843838228297,-5.27889070730396,-3.688016128635866,-4.383116056538831,-3.209945097693363,-3.0760963057974338,24
-4.575091314556091,-5.194199614096396,-5.240779616092167,-5.391192969461475,-4.18084786218405,-3.368688060171468,-4.7310471485856445,-4.50289117565057,-5.135464764171847,-5.325431258236731,-3.681307246453992,-4.38643931699873,-3.206844169357554,-3.0679301270951367,25
-4.565005329777537,-5.21392175555614,-5.246273251942924,-5.437924785809496,-4.179957853591885,-3.3670322994378226,-4.753309290644636,-4.4952593102756495,-5.1230724840934725,-5.350778698707523,-3.682151355501007,-4.382607793514635,-3.2090445140337627,-3.0661342810233854,26
-4.540548948885417,-5.2390308536219266,-5.2292134033357875,-5.482140357683987,-4.168179185377082,-3.3637938409445183,-4.779421719035637,-4.477723504633388,-5.101261542047847,-5.354933028716336,-3.6905484557769106,-4.3716214860865446,-3.2165461317219903,-3.070708767582181,27
-4.501722171879727,-5.269526908293753,-5.189600070270757,-5.523839685084945,-4.145511857539639,-3.3589726846915524,-4.809384433758648,-4.450283758723784,-5.070031938034966,-5.337894248263169,-3.706498547281703,-4.3534803947144605,-3.2293490224222348,-3.0816535867715227,28
-4.448524998760472,-5.305409919571622,-5.127433252747834,-5.563022768012372,-4.111955870079557,-3.352568830678927,-4.843197434813667,-4.412940072546838,-5.029383672054834,-5.299662357348022,-3.7300016300153853,-4.328184519398383,-3.247453186134498,-3.0989687385914118,29
-4.380957429527648,-5.346679887455531,-5.042712950767019,-5.599689606466269,-4.067511222996836,-3.344582278906642,-4.880860722200696,-4.365692446102551,-4.97931674410745,-5.240237355970894,-3.761057703977956,-4.295733860138311,-3.2708586228587793,-3.122654223041846,30
-4.288050863089206,-5.404601265386425,-4.916514999091621,-5.639998854577874,-4.002533508742696,-3.3334773319428583,-4.929848862041112,-4.299931228655683,-4.911849261700616,-5.142283425710746,-3.8055553012687513,-4.249811863726894,-3.30052112525612,-3.152133239643939,31
-4.163711632171781,-5.485432083053716,-4.738325972590148,-5.687371986864539,-3.9116647231233688,-3.3184008245476635,-4.9943143910690155,-4.210873280908884,-4.822546840116446,-4.9961695563336646,-3.8667658286096223,-4.186909333937824,-3.3369716892493195,-3.1870853436871953,32
-4.015252137503411,-5.581662704830111,-4.520761981420392,-5.737703233905441,-3.801334471171377,-3.3003765550089526,-5.069274265203487,-4.104258370018977,-4.716730741016405,-4.813452960120345,-3.940763597934347,-4.111237306242672,-3.379573119731019,-3.227895068824208,33
-3.8499847798121265,-5.685783495088312,-4.276439135740145,-5.786886826279753,-3.677972357919238,-3.280428321614616,-5.149745440363607,-3.9858262631427848,-4.599722226061954,-4.605690849351479,-4.0236229211767025,-4.027006816113001,-3.427688221593856,-3.27494694870757,34
-3.675221959825966,-5.790284818201022,-4.017973545707201,-5.830816994566648,-3.548007988399474,-3.259579922652548,-5.230744872468456,-3.8613167274371345,-4.476842556914562,-4.384440436307764,-4.1114181102704634,-3.938428899020382,-3.4806797997304706,-3.3286255169898724,35
