C1,C2,C3,C4,C5,C6,C7,time
-4.835518564479154,-5.141963496781733,-5.10196985820879,-4.238146301137178,-4.274177585753491,-4.027595593268981,-3.490293815902682,10
-4.832055452395992,-5.123882982980015,-5.104459895832421,-4.217523244485075,-4.259299990400327,-4.0262273402453275,-3.4918384701353555,11
-4.8286498669222135,-5.107287009549543,-5.106186939383696,-4.198680448906941,-4.246146850092457,-4.02500322239775,-3.4932503063753786,12
-4.825301808057818,-5.092175576490317,-5.107150988862616,-4.181617914402777,-4.234718164829883,-4.023923239726246,-3.4945293246227513,13
-4.822011275802805,-5.078548683802338,-5.107352044269181,-4.166335640972581,-4.225013934612606,-4.022987392230819,-3.4956755248774747,14
-4.818778270157176,-5.066406331485606,-5.106790105603391,-4.1528336286163565,-4.2170341594406215,-4.0221956799114675,-3.4966889071395477,15
-4.81560279112093,-5.055748519540119,-5.105465172865246,-4.141111877334099,-4.210778839313931,-4.021548102768191,-3.497569471408972,16
-4.812484838694068,-5.04657524796588,-5.103377246054748,-4.131170387125813,-4.206247974232535,-4.021044660800991,-3.498317217685745,17
-4.809424412876589,-5.038886516762886,-5.100526325171896,-4.123009157991495,-4.203441564196432,-4.020685354009866,-3.498932145969869,18
-4.806421513668494,-5.032682325931138,-5.0969124102166905,-4.116628189931147,-4.202359609205619,-4.020470182394817,-3.499414256261343,19
-4.803476141069783,-5.027962675470636,-5.092535501189131,-4.112027482944767,-4.203002109260101,-4.020399145955844,-3.4997635485601677,20
-4.8017034730862775,-5.028728055022481,-5.082889802917997,-4.109940493005421,-4.207476389486548,-4.020677774681056,-3.499847284788423,21
-4.801723053054544,-5.037200958831725,-5.065472095863722,-4.110774695653701,-4.216953186066447,-4.021420251897181,-3.499591721569486,22
-4.802791428970702,-5.050714393804304,-5.043286243473787,-4.114041120240897,-4.2300276155820145,-4.022489557612147,-3.499085350955304,23
-4.80416514883087,-5.066601366846152,-5.0193361091956685,-4.119250796118298,-4.24529479461547,-4.0237486718338795,-3.4984166649978223,24
