C1,C2,C3,time
-4.4411781603166895,-3.8065094112491717,-3.974952334439057,10
-4.445401015485165,-3.804575632865303,-3.9721941761660795,11
-4.451207441341819,-3.8019166875874832,-3.9684017085407395,12
-4.458201545214607,-3.7987138671392007,-3.9638335089011267,13
-4.465987434431485,-3.7951484632439425,-3.9587481545853334,14
-4.474169216320408,-3.7914017676251976,-3.9534042229314497,15
-4.48235099820933,-3.787655072006452,-3.948060291277567,16
-4.490136887426208,-3.784089668111194,-3.9429749369617753,17
-4.497130991298998,-3.7808868476629116,-3.938406737322166,18
-4.5029374171556515,-3.778227902385092,-3.934614269696829,19
-4.507160272324127,-3.776294124001223,-3.931856111423857,20
-4.510775945860606,-3.774442659540092,-3.9290998978160316,21
-4.514981350896565,-3.7719498212167455,-3.925201773595394,22
-4.519711380872905,-3.768875648534062,-3.920253080213921,23
-4.524900929230525,-3.7652801809949215,-3.9143451591235916,24
-4.530484889410326,-3.7612234581022017,-3.9075693517763823,25
-4.536398154853206,-3.756765519358781,-3.900016999624271,26
-4.542575619000065,-3.7519664042675394,-3.891779444119236,27
-4.548952175291803,-3.746886152331355,-3.882948026713254,28
-4.555462717169319,-3.7415848030531063,-3.8736140888583033,29
-4.5620421380735134,-3.7361223959356726,-3.863868972006361,30
-4.568625331445285,-3.7305589704819315,-3.8538040176094053,31
-4.575147190725533,-3.7249545661947625,-3.843510567119413,32
-4.58154260935516,-3.719369222577046,-3.8330799619883638,33
-4.5877464807750625,-3.7138629791316573,-3.8226035436682326,34
-4.593693698426142,-3.708495875361478,-3.8121726536109986,35
-4.599319155749296,-3.7033279507693853,-3.801878633268639,36
-4.604557746185425,-3.6984192448582585,-3.791812824093132,37
-4.60934436317543,-3.693829797130977,-3.7820665675364546,38
-4.61361390016021,-3.6896196470904172,-3.772731205050585,39
-4.617301250580664,-3.685848834239461,-3.7638980780875,40
-4.620341307877691,-3.682577398080985,-3.7556585280991786,41
-4.622668965492194,-3.6798653781178694,-3.7481038965375975,42
-4.624219116865067,-3.6777728138529904,-3.7413255248547337,43
-4.624926655437215,-3.6763597447892296,-3.735414754502566,44
-4.624726474649535,-3.6756862104294648,-3.7304629269330722,45
-4.6235534679429255,-3.6758122502765733,-3.72656138359823,46
-4.621342528758289,-3.676797903833436,-3.7238014659500145,47
-4.618028550536523,-3.6787032106029303,-3.722274515440406,48
-4.613546426718528,-3.681588210087935,-3.7220718735213825,49
-4.607831050745205,-3.6855129417913304,-3.7232848816449198,50
-4.599126475940028,-3.691629458834226,-3.72595813564972,51
-4.586482604507691,-3.7005140346848546,-3.7298411834377085,52
-4.571043103210917,-3.711363039366779,-3.7345827945557026,53
-4.55395163881243,-3.723372842903559,-3.7398317385505173,54
-4.536351878074955,-3.7357398153187558,-3.7452367849689683,55
