C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-4.591176442539849,-5.21677448865715,-5.1850449874669255,-4.199681687067334,-4.56430751932345,-4.947931732139383,-5.164322604504441,-3.835086733406989,-4.877224117142874,-5.266840787158714,-4.56972945874672,-3.39398039642768,-3.956593662533007,-4.177754749770768,-5.5333198685407,-5.232827916232647,-5.10602817926814,-4.467055023344933,-4.44965718132834,-3.5145237120584834,-4.272665105227769,20
-4.587495435887934,-5.061368096592091,-5.3404779635883814,-4.441653139904346,-4.448209747881771,-4.612378364432759,-5.375035093194422,-3.9311834128200642,-4.673605596377759,-5.437669887111317,-4.394915313903342,-3.3904521003579218,-3.8722432796958635,-4.08831709796783,-5.162337242525235,-4.956153852300172,-5.3335178347657415,-4.423306739428148,-4.225022948904993,-3.5856202249241833,-4.227532215876631,21
-4.58417342468771,-4.922808195951632,-5.477222764971294,-4.656923918207595,-4.34304825307358,-4.312520243850133,-5.560465923180681,-4.016889015717142,-4.49152943371052,-5.592775616299818,-4.239006400310657,-3.387172603956031,-3.796653030958359,-4.008771720863912,-4.830684770028044,-4.709695905125853,-5.536798091192514,-4.38403779495628,-3.8987294288156025,-3.6490938391605914,-4.187909866448434,22
-4.581210408939177,-4.801094786735776,-5.595279391615664,-4.845494021977078,-4.24882303489888,-4.048357370391505,-5.720615094463215,-4.092203542098222,-4.330995629141162,-5.732157974724217,-4.10200271796867,-3.384141907222008,-3.7298229163204946,-3.9391186184590152,-4.5383624510491245,-4.493454074709691,-5.715868948548461,-4.349248189929328,-3.500290607801929,-3.704944554767707,-4.153798056943176,23
-4.578606388642334,-4.696227868944521,-5.694647843521492,-5.007363451212798,-4.165534093357665,-3.8198897440568755,-5.855482607042025,-4.157126991963305,-4.192004182669681,-5.855816962384512,-3.9839042668773774,-3.381360010155852,-3.6717529357822674,-3.879357790753138,-4.285370285588476,-4.307428361051685,-5.87073040683358,-4.318937924347292,-3.05922047260572,-3.753172371745531,-4.125196787360857,24
-4.576361363797183,-4.608207442577868,-5.775328120688775,-5.142532205914753,-4.09318142844994,-3.627117364846245,-5.96506846091711,-4.211659365312391,-4.074555094296079,-5.9637525792807065,-3.88471104703678,-3.3788269127575643,-3.6224430893436788,-3.82948923774628,-4.0717082736461006,-4.151618764151835,-6.001382466047872,-4.293106998210174,-2.6050330099687313,-3.793777290094063,-4.102106057701478,25
-4.574475334403723,-4.537033507635816,-5.837320223117516,-5.251000286082943,-4.031765040175705,-3.4700402327596125,-6.049372656088473,-4.2558006621454805,-3.9786483640203545,-6.055964825412799,-3.804423058446878,-3.3765426150271436,-3.5818933770047283,-3.7895129594384427,-3.8973764152219963,-4.026025284010142,-6.1078251261913366,-4.271755411517973,-2.1672422066327175,-3.826759309813303,-4.084525867965039,26
-4.572948300461954,-4.482706064118366,-5.880624150807713,-5.332767691717369,-3.981284928534958,-3.348658347796981,-6.108395192556112,-4.2895508824625725,-3.9042839918425103,-6.132453700780791,-3.743040301107671,-3.3745071169645904,-3.5501037987654165,-3.7594289558296268,-3.762374710316165,-3.9306479206266065,-6.190058387263975,-4.254883164270688,-1.7753620493394315,-3.8521184309032517,-4.0724562181515385,27
-4.571780261971877,-4.4452251120255175,-5.905239903759366,-5.387834422818028,-3.9417410935276997,-3.2629717099583475,-6.142136070320026,-4.312910026263666,-3.8514619777625434,-6.19321920538468,-3.70056277501916,-3.3727204185699047,-3.5270743546257415,-3.7392372269198306,-3.666703158928605,-3.8654866740012275,-6.248082249265785,-4.2424902564683205,-1.4589065248306283,-3.8698546533639075,-4.0658971082609785,28
-4.57097121893349,-4.424590651357271,-5.911167481972476,-5.416200479384926,-3.913133535153931,-3.212980319243714,-6.150595289380218,-4.325878093548765,-3.8201823217804565,-6.238261339224468,-3.676990480181343,-3.371182519843087,-3.512805044585705,-3.7289377727090556,-3.610361761059318,-3.830541544134005,-6.28189671219677,-4.23457668811087,-1.2473896198480596,-3.8799679771952724,-4.064848538293358,29
-4.570521171346796,-4.420802682113625,-5.8984068854470415,-5.4178658614180595,-3.895462253413651,-3.19868417565308,-6.133772849736685,-4.328455084317865,-3.810445023896248,-6.267580102300155,-3.672323416594222,-3.369893420784136,-3.5072958686453055,-3.7285305931973003,-3.593350516708302,-3.8258125310249405,-6.291501776056927,-4.231142459198336,-1.1703253211334803,-3.8824584023973454,-4.069310508248677,30
-4.57565767712305,-4.454294665481248,-5.857046281556357,-5.373846617811363,-3.8999753700614552,-3.2547479458666606,-6.074546395418324,-4.30995895100762,-3.843559032536302,-6.27839717998997,-3.706054152015405,-3.3689344877828837,-3.519963548471101,-3.7488849652148595,-3.6526910511917063,-3.881004202891101,-6.26284900050739,-4.238086340010896,-1.2504522514103684,-3.8680706855847062,-4.08655319539314,31
-4.58928493510184,-4.53641852434162,-5.781579096618918,-5.273596109061467,-3.932921841627673,-3.4004297780401305,-5.963403506441187,-4.264455222749504,-3.931362652381942,-6.269169064170705,-3.7890118907546766,-3.3683509243892362,-3.556039596100068,-3.796039375889673,-3.8089509341296117,-4.012619097630856,-6.188133696471006,-4.258685425148648,-1.4679396335904933,-3.8316630248765664,-4.120615587096862,32
-4.60791790667566,-4.653551951236964,-5.67861321905253,-5.129770302572418,-3.986802920275909,-3.612619894386678,-5.811759086786013,-4.19906526458575,-4.0596499178155785,-6.24174796459021,-3.9082015876402956,-3.3680884863433067,-3.609246197087836,-3.8627476406682124,-4.03744908197792,-4.200854169766162,-6.076721490840359,-4.289007201091473,-1.7884473546980444,-3.7794055825298734,-4.166650898515703,33
-4.628071553237007,-4.792072638709502,-5.554756537274996,-4.955025165748255,-4.0541198581697655,-3.868208517119496,-5.631028040433535,-4.120910441558587,-4.214214863219625,-6.197986090996331,-4.050628197500525,-3.3680929293852064,-3.673305536990032,-3.941763574996949,-4.313504411192535,-4.4259063738189734,-5.937978010508022,-4.325119154319256,-2.1776353017572165,-3.7174685208015714,-4.219812344805532,34
-4.646260836178374,-4.938358279301457,-5.416616939704124,-4.762016665993023,-4.1273739074728475,-4.1440858684517705,-5.432625271364492,-4.037112118710249,-4.380851522976489,-6.139735653136913,-4.203296675163621,-3.368310009255049,-3.7419398013622844,-4.025840994322352,-4.612435838229354,-4.667972664311244,-5.7812688823665805,-4.363088771311875,-2.601163361792195,-3.6520220019486094,-4.275253141122208,35
-4.659000716892258,-5.07878656555505,-5.270802314757714,-4.563400770710767,-4.199066320348756,-4.417142170596695,-5.227965683559618,-3.9547916610829654,-4.545353931468584,-6.0688488607598075,-4.353211975457848,-3.3686854816929466,-3.808871175760223,-4.1077337140908945,-4.909562279544283,-4.90724999576493,-5.61595973330861,-4.398983538549215,-3.0246914218271743,-3.5892361882279333,-4.328126502621596,36
-4.662806156771154,-5.199735190012504,-5.123920550853573,-4.371833447305527,-4.2616983489610964,-4.664267645767459,-5.028464180999651,-3.88107043371897,-4.69351612307832,-5.987177923612859,-4.4873790532114635,-3.369165102439012,-3.867821845739476,-4.1801955497490475,-5.180202651593222,-5.123935322701985,-5.4514161902266896,-4.428870942511159,-3.413879368886345,-3.53528124189649,-4.373585644459561,37
-4.654192117207556,-5.2875818452160415,-4.982579536409505,-4.1999706631813485,-4.3077712454734725,-4.86235251617725,-4.845535667665328,-3.823069801660493,-4.811132132188108,-5.896575051443917,-4.592802863252729,-3.369694627233358,-3.91251399685567,-4.23598031674328,-5.399675870832072,-5.298225599644363,-5.297003880013399,-4.448818469677586,-3.734387089993896,-3.4963273252112255,-4.406783781791964,38
-4.629673559593959,-5.328704223707885,-4.853387159843313,-4.060468385742275,-4.329786262049486,-4.988287004039262,-4.690595047537384,-3.7879111299497668,-4.883995993180362,-5.798892454000827,-4.656488360409905,-3.3702198118160966,-3.936669814664437,-4.267841830520066,-5.543300853716737,-5.410317781114022,-5.162088429561318,-4.454893606528381,-3.9518744721740218,-3.4785446004290868,-4.422874129774671,39
-4.58576544532286,-5.309480018030256,-4.742951309572804,-3.9659825823923485,-4.320244650852742,-5.018961331566682,-4.575057224596556,-3.7827157836290235,-4.897901740437488,-5.695982341031435,-4.665440499511252,-3.3706864119273403,-3.9340114847214025,-4.2685339065258745,-5.586396516703116,-5.440408821632914,-5.056035465763024,-4.443163839543423,-4.032001402450909,-3.488103229807021,-4.417009903563544,40
-4.515308603166511,-5.219556218458185,-4.643539642342926,-3.9132844295011138,-4.274605297394516,-4.944613543710056,-4.493894632156121,-3.8110846690860933,-4.846338573939246,-5.5751681575041125,-4.612965698355179,-3.3712067702251005,-3.9007314199149095,-4.233682949367565,-5.519856543498163,-5.380066134980992,-4.9715896614356945,-4.410115695708829,-4.025802243571016,-3.5297593245952936,-4.385234774987965,41
-4.417939829887648,-5.067307990285863,-4.544003786874997,-3.887455429225235,-4.19812183952993,-4.783786027591191,-4.4324764994101,-3.8676331705667173,-4.740421495055587,-5.427486562736847,-4.5088216433040875,-3.371899552603711,-3.8412246201622726,-4.16837374558594,-5.364217067244062,-5.245141442642865,-4.895007777292856,-4.357875407741448,-4.008975955182732,-3.599756482036849,-4.330377079347064,42
-4.300368038864496,-4.867205288584257,-4.445827589551386,-3.8836170376494374,-4.097987657938349,-4.555825518680175,-4.387812924160343,-3.9460043698999896,-4.592383240254227,-5.260359588001927,-4.364690192032227,-3.372719999657768,-3.7615171515625825,-4.0795476835283875,-5.139260678549565,-5.05225816069748,-4.825923572071634,-4.290970020717271,-3.9841793196631583,-3.6914960933776495,-4.25776702700133,43
-4.16930214347528,-4.633718068424341,-4.3504948967544586,-3.896890710858445,-3.9813961332991483,-4.280078752447098,-4.356914004208701,-4.039841348915005,-4.414456546002881,-5.081209264571637,-4.192253202213848,-3.3736233519818697,-3.66763508021493,-3.9741461515422984,-4.864769968023433,-4.818039705223789,-4.763970804509143,-4.2139265797122905,-3.95406911938939,-3.7983795498636588,-4.1727348283112535,44
-4.031451057098218,-4.381316284877079,-4.25948955486658,-3.922397904936982,-3.8555406462916935,-3.975892464362045,-4.336789837357022,-4.142787189440859,-4.218874148769256,-4.897457623718258,-4.003192531523198,-3.3745648501706116,-3.565604472218403,-3.859110537975057,-4.560527526274413,-4.559109492300735,-4.708783233342501,-4.131272129802492,-3.9213021367385243,-3.9138082427408403,-4.080610693637317,45
