C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-4.859474634402553,-5.107660395016196,-5.4155509970021685,-4.831649739802084,-4.330535162382376,-4.2465665051852834,-6.061864455592896,-3.9684971894973766,-3.409586277492416,-3.4335148876138133,-3.6866673942753154,10
-4.850089668012351,-5.093410011842142,-5.376545008109049,-4.877435380652003,-4.299389791279727,-4.232298916986121,-5.9740121469695735,-3.9674078277866323,-3.406971501107623,-3.4309892328090603,-3.7042229126984,11
-4.841351359694246,-5.08027318310475,-5.339681512977029,-4.919675861567909,-4.270882928415584,-4.2197292274335565,-5.893835146618979,-3.9663778803568097,-3.404662851559445,-3.428587707210949,-3.7201623858409008,12
-4.833259709448241,-5.068249908804019,-5.30496051160611,-4.958371182549802,-4.2450145737899465,-4.208857436527592,-5.821333454541109,-3.965407347207909,-3.4026603288478823,-3.42631031081948,-3.734485813702817,13
-4.8258147172743335,-5.057340188939948,-5.272382003996294,-4.99352134359768,-4.221784727402818,-4.199683544268231,-5.756507070735965,-3.96449622833993,-3.400963932972935,-3.424157043634654,-3.7471931962841496,14
-4.819016383172527,-5.047544023512539,-5.24194599014758,-5.025126344711547,-4.201193389254195,-4.19220755065547,-5.699355995203547,-3.9636445237528735,-3.399573663934603,-3.4221279056564695,-3.7582845335848982,15
-4.812864707142818,-5.038861412521792,-5.213652470059968,-5.0531861858913985,-4.18324055934408,-4.186429455689315,-5.649880227943855,-3.962852233446738,-3.3984895217328868,-3.420222896884927,-3.7677598256050624,16
-4.80735968918521,-5.031292355967705,-5.187501443733456,-5.0777008671372394,-4.167926237672472,-4.182349259369762,-5.608079768956889,-3.962119357421525,-3.3977115063677856,-3.418442017320028,-3.775619072344643,17
-4.802501329299701,-5.024836853850278,-5.163492911168048,-5.098670388449066,-4.155250424239371,-4.179966961696816,-5.573954618242651,-3.961445895677234,-3.3972396178393,-3.4167852669617695,-3.781862273803639,18
-4.798289627486291,-5.019494906169512,-5.141626872363741,-5.11609474982688,-4.145213119044777,-4.1792825626704735,-5.547504775801138,-3.960831848213865,-3.397073856147429,-3.415252645810153,-3.7864894299820517,19
-4.794724583744981,-5.015266512925406,-5.121903327320536,-5.1299739512706815,-4.1378143220886905,-4.180296062290739,-5.528730241632351,-3.960277215031418,-3.397214221292174,-3.4138441538651794,-3.78950054087988,20
-4.79365807446932,-5.01601365016175,-5.102806732834107,-5.132581247645683,-4.1345261046214254,-4.185114855054611,-5.52030714573966,-3.960146228504975,-3.3979654907705865,-3.4126382058836278,-3.7892407851265495,21
-4.796118919877945,-5.023881860125094,-5.0834951204576075,-5.119624002765887,-4.1361662840042674,-4.194909715682641,-5.523722227013825,-3.9606412399540245,-3.3994969854143644,-3.411678365619266,-3.784790817516185,22
-4.800872535708492,-5.036296492119577,-5.064978852327254,-5.096253380054491,-4.1417534794036746,-4.208275714510164,-5.537191398785933,-3.9615194277951806,-3.401605520225471,-3.4109123565675734,-3.777253852295838,23
-4.806684337698593,-5.050682895449339,-5.048268290579262,-5.067620542934682,-4.150306309986103,-4.223807921872513,-5.558930574387072,-3.9625379704450543,-3.4040879102058716,-3.41028790222403,-3.767733103712555,24
-4.812319741585884,-5.064466419418522,-5.034373797349851,-5.038876654829656,-4.160843394918009,-4.24010140810502,-5.587155667148329,-3.963454046320258,-3.4067409703575304,-3.4097527260841147,-3.7573317860133897,25
-4.816544163107995,-5.075072413331263,-5.024305734775235,-5.015172879162605,-4.172383353365851,-4.255751243543018,-5.620082590400789,-3.964024833837404,-3.409361515682413,-3.4092545516433077,-3.7471531134453895,26
-4.818123018002564,-5.079926226491704,-5.019074464991636,-5.00166037935672,-4.183944804496086,-4.269352498521841,-5.655927257475542,-3.964007511413105,-3.4117463611824825,-3.4087411023970886,-3.738300300255605,27
-4.815821722007222,-5.076453208203985,-5.019690350135265,-5.003490318835194,-4.194546367475168,-4.2795002433768214,-5.692905581703673,-3.963159257463973,-3.413692321859705,-3.4081601018409367,-3.731876560691085,28
-4.808405690859603,-5.062078707772245,-5.027163752342345,-5.025813861021219,-4.20320666146956,-4.2847895484432925,-5.729233476416272,-3.9612372504066204,-3.414996212716044,-3.407459273470333,-3.7289851089988812,29
-4.794640340297343,-5.034228074500626,-5.04250503374909,-5.073782169337988,-4.208944305645712,-4.283815484056586,-5.763126854944423,-3.9579986686576603,-3.4154548487534653,-3.406586340780755,-3.730729159426042,30
-4.77676448720081,-4.993835889851813,-5.065591965034727,-5.160359799588751,-4.205114811997315,-4.278033576406277,-5.809742315843499,-3.9527593062141784,-3.4128175842371227,-3.4008056925943357,-3.734790275193707,31
-4.757302228331181,-4.944091373878563,-5.095308858064975,-5.2874073355216336,-4.189044526570462,-4.269709415249934,-5.879350355597207,-3.945390863605477,-3.406044770793769,-3.3875406464836124,-3.7387363618351976,32
-4.735446899247301,-4.885801833770117,-5.131175886755781,-5.443419982477139,-4.165708319610216,-4.258653166274873,-5.962837734429143,-3.936484379046492,-3.3967497194677647,-3.369977319069676,-3.7435001470658387,33
-4.71039183550802,-4.8197745767157185,-5.172713225023096,-5.616892945795774,-4.140081061361647,-4.244674995168421,-6.051091212562898,-3.9266308907521585,-3.386545741303471,-3.351301826973618,-3.7500143586009536,34
-4.681330372672179,-4.746816909904608,-5.21944104678287,-5.796321430818037,-4.1171376220698175,-4.227585067617896,-6.134997550222064,-3.9164214369374117,-3.3770461473452493,-3.3347002868165276,-3.7592117241558665,35
-4.647455846298628,-4.667736140526025,-5.270879525951052,-5.970200642884435,-4.101852871979796,-4.2071935493106185,-6.2054435076302346,-3.906447055817186,-3.3698642486374593,-3.3233588152194957,-3.772024971445902,36
-4.607961591946213,-4.583339575769216,-5.326548836443594,-6.127025787335472,-4.099201681336648,-4.183310605933912,-6.253315845011003,-3.897298785606418,-3.366613356224464,-3.320463528803613,-3.7893868281863834,37
-4.562040945173781,-4.49443452282342,-5.385969152176444,-6.255292069511651,-4.11415892038544,-4.155746403175096,-6.2695013225879626,-3.8895676645200417,-3.3689067811506224,-3.3292005441899706,-3.8122300220926357,38
-4.508887241540174,-4.401828288877879,-5.448660647065552,-6.343494694753475,-4.151699459371236,-4.12431110672149,-6.244886700584702,-3.883844730772992,-3.378357834460296,-3.352755977999658,-3.841487280879982,39
-4.447693816604241,-4.306328181121836,-5.514143495026867,-6.380128868401449,-4.216798168539104,-4.088814882260419,-6.17035873922482,-3.8807210225802056,-3.396579827197846,-3.394315946853766,-3.8780913322637462,40
-4.373269521228578,-4.199654393004463,-5.587729899412104,-6.359595453702121,-4.3181839511770646,-4.0451187851204615,-6.029359611204016,-3.8799130283121954,-3.426135117196822,-3.4595140169934666,-3.9265555207730576,41
-4.283566924572116,-4.076369824542012,-5.672868681726045,-6.290714717291197,-4.4555470733021,-3.9911202668084234,-5.822141290750989,-3.880650312988943,-3.466774173281712,-3.548175826501243,-3.988419986848947,42
-4.182494939638213,-3.9415458427743446,-5.766284943114241,-6.1836109695929204,-4.620304449252713,-3.92968408727896,-5.564805240388831,-3.8827935297995873,-3.5158924729832814,-3.654775599760153,-4.060157652074595,43
-4.073962479430226,-3.800253814741325,-5.864703784722245,-6.048408521031539,-4.803872993367409,-3.8636750064867305,-5.273452922640639,-3.8862033319332663,-3.5708854938322965,-3.7737875611532528,-4.138241438033177,44
-3.9618784569515078,-3.6575651074828115,-5.964850307695606,-5.8952316820312936,-4.9976696199846895,-3.7959577843863874,-4.964185800029501,-3.8907403725791165,-3.629148713359522,-3.8996859350635993,-4.2191442663078735,45
-3.850151785205415,-3.5185510880386675,-6.063449613179881,-5.73420476301643,-5.193111243443064,-3.72939718093259,-4.653105335078507,-3.8962653049262785,-3.6880776090957252,-4.026944945874252,-4.2993390584818645,46
-3.7426913771953028,-3.3882831234487516,-6.157226802320623,-5.5754520744111895,-5.381614778081034,-3.6668579560799914,-4.356312990310748,-3.902638782163888,-3.7450676585716725,-4.150038817968268,-4.37529873613833,47
-3.6434061459245277,-3.2718325807529283,-6.242906976263382,-5.429097926639819,-5.554597138237108,-3.61120486978325,-4.089910228249318,-3.9097214574810835,-3.7975143393181288,-4.263441775728704,-4.443496220860445,48
-3.5562050043964457,-3.1742708269910582,-6.31721523615371,-5.305266630126563,-5.703475238249785,-3.5653026819970224,-3.869998511417309,-3.9173739840670048,-3.842813128865861,-4.361628043538618,-4.500404434231391,49
-3.484996865614412,-3.100669229203004,-6.37687668313716,-5.214082495295665,-5.819665992457573,-3.5320161526759635,-3.7126793023378117,-3.925457015110788,-3.8783595047456343,-4.439071845781065,-4.542496297834347,50
-3.4278751349779606,-3.052450234323189,-6.432425425105163,-5.153831934698372,-5.912419815785964,-3.5117959586454126,-3.616252341576089,-3.935053395893228,-3.9048613618536736,-4.497138451705462,-4.570348070159627,51
-3.3797269057055765,-3.0251448951997726,-6.4931099356242346,-5.113063670423202,-5.995776805361039,-3.501921613744249,-3.563075227570379,-3.946909214929732,-3.9254129613967157,-4.542316778201269,-4.587937605763736,52
-3.3396516225290385,-3.014987487743214,-6.55372686435256,-5.0872954772002945,-6.068338398822194,-3.5005011334474374,-3.545336209653232,-3.960379990261363,-3.9409893303712975,-4.576766521111629,-4.596840220329145,53
-3.3067487301801255,-3.018212287863972,-6.609072860948324,-5.072045129759793,-6.128706033808817,-3.505642533229941,-3.555223537157199,-3.974821239929181,-3.952565495773954,-4.602647376279676,-4.598631229538324,54
-3.2801176733906168,-3.0310535714725075,-6.65394457506971,-5.0628304028318425,-6.175481147960301,-3.515453828566727,-3.5849254594148308,-3.9895884819742458,-3.9611164846012223,-4.62211903954855,-4.59488594907374,55
-3.2588578968922914,-3.04974561447928,-6.683138656374904,-5.055169071146586,-6.207265178916038,-3.528043034932759,-3.6266302257586798,-4.00403723443762,-3.9676173238496393,-4.637341206761388,-4.5871796946178645,56
-3.2420688454169295,-3.070522692794749,-6.691451754522093,-5.044578909434165,-6.2226595643154194,-3.5415181678030017,-3.672526085521294,-4.017523015360364,-3.9730430405157406,-4.650473573761328,-4.577087781853165,57
-3.228849963696309,-3.0896190823293757,-6.673680519169456,-5.026577692424722,-6.220265741797836,-3.55398724265242,-3.714801288035227,-4.029401342783538,-3.978368661596062,-4.663675836391508,-4.566185526462113,58
-3.2183006964622094,-3.1032690589936176,-6.624621599975182,-4.996683194848403,-6.198685149002681,-3.5635582749559793,-3.745644082633028,-4.0390277347482035,-3.984569214087141,-4.679107690495065,-4.556048244127176,59
