C1,C2,C3,C4,C5,C6,time
-5.513756554718512,-4.312774843068628,-5.907566825152898,-6.056810716504644,-6.384539944718963,-3.1978027123094206,10
-5.45692938662907,-4.255054912879754,-5.665673692885233,-5.965495622392077,-6.0749674556393956,-3.1848171483353345,11
-5.403323538801143,-4.2008536835311885,-5.44028426983226,-5.880331905242648,-5.789220378238586,-3.172799890883876,12
-5.352939011234728,-4.150171155022927,-5.231398555993977,-5.801319565056353,-5.527298712516533,-3.1617509399550436,13
-5.305775803929825,-4.103007327354974,-5.039016551370388,-5.728458601833195,-5.2892024584732384,-3.15167029554884,14
-5.261833916886431,-4.059362200527327,-4.86313825596149,-5.6617490155731724,-5.074931616108701,-3.142557957665263,15
-5.221113350104546,-4.019235774539986,-4.703763669767286,-5.6011908062762865,-4.884486185422922,-3.1344139263043136,16
-5.183614103584167,-3.9826280493929533,-4.560892792787778,-5.546783973942537,-4.7178661664159005,-3.1272382014659916,17
-5.149336177325296,-3.949539025086227,-4.43452562502296,-5.4985285185719235,-4.575071559087637,-3.1210307831502964,18
-5.118279571327925,-3.9199687016198075,-4.324662166472839,-5.4564244401644455,-4.4561023634381325,-3.1157916713572282,19
-5.090444285592056,-3.8939170789936943,-4.231302417137411,-5.420471738720103,-4.360958579467384,-3.1115208660867877,20
-5.0697846395548085,-3.8723948110246242,-4.160190530218344,-5.39396367870838,-4.304362009611157,-3.108644898966739,21
-5.058497477347918,-3.8559633720552275,-4.114517701938785,-5.378729851501211,-4.294491433000424,-3.1074007320125068,22
-5.053946586013304,-3.8439489928743487,-4.090454496830956,-5.372574747452274,-4.3215323146780165,-3.107504010805582,23
-5.053495752592893,-3.835677904270828,-4.084171479427079,-5.373302856915246,-4.375670119686756,-3.1086703809274545,24
-5.054508764128606,-3.830476337033509,-4.091839214259377,-5.378718670243806,-4.447090313069472,-3.1106154879596137,25
-5.054349407662366,-3.827670521951235,-4.109628265860073,-5.386626677791633,-4.525978359868988,-3.1130549774835514,26
-5.050381470236096,-3.8265866898128484,-4.133709198761389,-5.394831369912405,-4.602519725128134,-3.1157044950807564,27
-5.0399687388917185,-3.826551071407191,-4.160252577495546,-5.401137236959799,-4.666899873889729,-3.1182796863327193,28
-5.0204750006711585,-3.826889897523107,-4.1854289665947695,-5.403348769287494,-4.709304271196606,-3.1204961968209313,29
-4.989264042616337,-3.8269293989494377,-4.205408930591279,-5.399270457249169,-4.719918382091588,-3.122069672126881,30
-4.949000257588863,-3.831004977818489,-4.231568011300762,-5.396495992028571,-4.7006993586580155,-3.1206733543630514,31
-4.9038977143202285,-3.8422239144968158,-4.274197220587406,-5.401520915768414,-4.6629125438607355,-3.1153094863222375,32
-4.853644713657183,-3.8580702571246355,-4.327840328056186,-5.410502495260821,-4.6107056890648455,-3.1076872146064036,33
-4.7979295564464755,-3.8760280538421656,-4.387041103312077,-5.419597997297918,-4.548226545635435,-3.09951568581751,34
-4.736440543534853,-3.8935813527896217,-4.44634331596005,-5.424964688671827,-4.479622864937598,-3.092504046557519,35
-4.668865975769061,-3.9082142021072235,-4.500290735605083,-5.422759836174672,-4.4090423983364255,-3.088361443428393,36
-4.594894153995852,-3.9174106499351864,-4.543427131852149,-5.409140706598579,-4.340632897197013,-3.088797023032093,37
-4.514213379061971,-3.9186547444137285,-4.570296274306224,-5.380264566735671,-4.278542112884451,-3.095519931970582,38
-4.426511951814167,-3.909430533683066,-4.575441932572279,-5.332288683378071,-4.226917796763834,-3.1102393168458224,39
-4.331478173099189,-3.887222065883417,-4.553407876255292,-5.261370323317905,-4.189907700200254,-3.1346643242597745,40
-4.220876527466991,-3.8483798680728603,-4.497400649861253,-5.157985262460145,-4.168198061257562,-3.1681231695177154,41
-4.090454972122771,-3.793485590545657,-4.409304424451294,-5.020827321856461,-4.157868751518541,-3.208470190572392,42
-3.9458770168961443,-3.7263699662963026,-4.296679409463103,-4.858380836019027,-4.156157972626685,-3.255203717996976,43
-3.792806171616727,-3.650863728319291,-4.167085814334368,-4.679130139460013,-4.1603039262254855,-3.307822082364638,44
-3.636905946114131,-3.5707976096091145,-4.028083848502772,-4.491559566691591,-4.167544813958434,-3.3658236142485483,45
-3.4838398502179713,-3.4900023431602674,-3.8872337214060044,-4.30415345222593,-4.175118837469024,-3.428706644221878,46
-3.3392713937578606,-3.4123086619672423,-3.752095642481749,-4.125396130575203,-4.180264198400748,-3.4959695028577986,47
-3.208864086563415,-3.3415472990245343,-3.630229821167694,-3.963771936251581,-4.180219098397096,-3.5671105207294795,48
-3.098281438464249,-3.2815489873266364,-3.529196466901528,-3.8277652037672376,-4.172221739101563,-3.6416280284100924,49
-3.0131869592899765,-3.236144459868043,-3.456555789120935,-3.7258602676343417,-4.153510322157638,-3.7190203564728073,50
-2.9539169376608583,-3.20460956775827,-3.4108030533184306,-3.6570271872005815,-4.122237017175075,-3.8061116577300504,51
-2.914784931135218,-3.1825693940638704,-3.3832620786841074,-3.611895204090939,-4.080239338899372,-3.9072133779646925,52
-2.8924203529497623,-3.1683785197148926,-3.37073590520202,-3.586437426233529,-4.0302835066776455,-4.01805478720558,53
-2.8834526163411978,-3.160391525641384,-3.370027572856219,-3.5766269615564616,-3.9751357398570075,-4.134365155481557,54
-2.88451113454623,-3.156962992773392,-3.3779401216307576,-3.5784369179878515,-3.917562257784575,-4.251873752821467,55
-2.892225320801567,-3.1564475020409657,-3.391276591509691,-3.587840403455812,-3.860329279807461,-4.366309849254157,56
