C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-6.635811117690003,-6.613566610896831,-6.919852443057306,-0.893469893647376,-7,-6.622829879921145,-7.000000000000003,-7.000000000000001,-2.1542423682246103,-6.78093496340651,-6.887300095223333,-1.2679896544665599,10
-6.515853272408677,-6.511576992973417,-6.766147607282208,-1.049382868136998,-6.756186680317007,-6.482762393916766,-6.794626486000903,-6.791660651165039,-2.2455715551049225,-6.585352645297306,-6.679880641477147,-1.4676593309828478,11
-6.350911235146853,-6.371341268328724,-6.554803458091446,-1.2637632080602281,-6.420943365752892,-6.290169600660745,-6.512237904252142,-6.505194046516966,-2.3711491870653516,-6.316426957897153,-6.394678892576138,-1.742205136192743,12
-6.152231053899656,-6.202420963643069,-6.300229823838939,-1.5219940720586647,-6.017127555027934,-6.05818282696599,-6.172088021691132,-6.1601320000090585,-2.522413152835868,-5.992493743528785,-6.051140422309013,-2.072908037922845,13
-5.931058776662209,-6.014377605596775,-6.016836532878601,-1.809458618773905,-5.567596746862417,-5.799933399645416,-5.793430605255293,-5.776006325594598,-2.6908013411464426,-5.631888844514943,-5.668710804464475,-2.44104900399975,14
-5.69864045142964,-5.816772720870162,-5.719033413564346,-2.1115400068475476,-5.095208439976617,-5.52855264551193,-5.395519421882037,-5.372348837226857,-2.867751640727047,-5.2529481031783645,-5.266835612831233,-2.8279090022500575,15
-5.466222126197069,-5.619167836143547,-5.421230294250092,-2.413621394921191,-4.622820133090818,-5.2571718913784435,-4.997608238508781,-4.968691348859118,-3.0447019403076516,-4.8740073618417865,-4.864960421197989,-3.214769000500365,16
-5.245049848959623,-5.431124478097253,-5.1378370032897545,-2.7010859416364315,-4.1732893249253,-4.998922464057869,-4.618950822072941,-4.584565674444656,-3.2130901286182274,-4.513402462827945,-4.482530803353453,-3.582909966577271,17
-5.046369667712427,-5.2622041734116,-4.883263369037248,-2.9593168056348675,-3.7694735142003433,-4.766935690363115,-4.278800939511933,-4.239503627936751,-3.364354094388743,-4.189469248459581,-4.138992333086328,-3.9136128683073723,18
-4.8814276304506015,-5.121968448766905,-4.671919219846487,-3.1736971455580973,-3.434230199636228,-4.574342897107094,-3.9964123577631705,-3.9530370232886765,-3.489931726349172,-3.9205435610594286,-3.8537905841853197,-4.188158673517267,19
-4.761469785169275,-5.019978830843492,-4.518214384071388,-3.3296101200477195,-3.1904168799532346,-4.434275411102714,-3.791038843764071,-3.744697674453714,-3.581260913229484,-3.7249612429502275,-3.646371130439133,-4.387828350033555,20
