C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.662919081085033,-5.216774488657146,-4.968099907792602,-4.199681687067332,-4.564307519323449,-4.9465538598292556,-5.19263721530953,-4.82970634091014,-3.2850477689756117,-4.657535921567645,-3.89256064626994,-4.1777547497707666,-4.373456188911749,-5.369236664456893,-4.1388414780510026,-4.538030456786249,-4.44965718132834,-4.2817347064617035,20
-4.606716914900012,-5.061368096592086,-5.124189798572365,-4.4416531399043455,-4.448209747881769,-4.607310274056253,-5.434146950964777,-4.638364503470092,-3.276719840174704,-4.4528504101719735,-3.787423474853467,-4.0883170979678285,-4.265413334008785,-5.501483938948126,-4.113653493478106,-4.4582248140987515,-4.225022948904993,-4.242809005364865,21
-4.556125480283794,-4.922808195951628,-5.261574473180647,-4.656923918207593,-4.343048253073579,-4.304148928601748,-5.646480797317289,-4.4668276714373745,-3.269252700254741,-4.270352255903454,-3.69317505672953,-4.008771720863911,-4.168939193691494,-5.6222797836698275,-4.091167265301983,-4.38678018717687,-3.8987294288156025,-4.208622714728237,22
-4.51114477723638,-4.801094786735773,-5.380253931617451,-4.8454940219770775,-4.248823034898877,-4.037069823465739,-5.829638754367067,-4.315095844811989,-3.2626463492157223,-4.110041458762087,-3.6098153918981306,-3.9391186184590152,-4.08403376795988,-5.731624198622,-4.071382793522635,-4.323696576020605,-3.500290607801929,-4.179175834551819,23
-4.47177480575777,-4.6962278689445185,-5.480228173882776,-5.007363451212796,-4.165534093357664,-3.8060729586482225,-5.983620822114109,-4.1831690235939325,-3.256900787057647,-3.97191801874787,-3.537344480359266,-3.879357790753138,-4.010697056813939,-5.829517183804641,-4.054300078140061,-4.268973980629956,-3.05922047260572,-4.154468364835609,24
-4.438015565847961,-4.608207442577866,-5.561497199976623,-5.142532205914751,-4.093181428449939,-3.6111583341492004,-6.108427000558418,-4.071047207783208,-3.2520160137805165,-3.855981935860805,-3.4757623221129377,-3.829489237746282,-3.9489290602536737,-5.915958739217752,-4.039919119154264,-4.222612401004922,-2.6050330099687313,-4.134500305579609,25
-4.409867057506958,-4.537033507635814,-5.62406100989899,-5.25100028608294,-4.031765040175703,-3.452325949968672,-6.204057289699991,-3.978730397379813,-3.24799202938433,-3.7622332101008933,-3.425068917159146,-3.789512959438446,-3.898729778279083,-5.990948864861332,-4.028239916565242,-4.184611837145505,-2.1672422066327175,-4.119271656783819,26
-4.387329280734758,-4.482706064118365,-5.667919603649879,-5.3327676917173665,-3.9812849285349565,-3.3295758061066354,-6.2705116895388295,-3.90621859238375,-3.2448288338690885,-3.6906718414681325,-3.3852642654978897,-3.75942895582963,-3.860099210890167,-6.054487560735383,-4.019262470372995,-4.154972289051704,-1.7753620493394315,-4.108782418448239,27
-4.370402235531361,-4.445225112025517,-5.693072981229288,-5.3878344228180275,-3.9417410935276984,-3.2429079025630916,-6.307790200074932,-3.853511792795017,-3.24252642723479,-3.6412978299625243,-3.3563483671291694,-3.739237226919835,-3.8330373580869264,-6.106574826839906,-4.012986780577522,-4.133693756723519,-1.4589065248306283,-4.103032590572869,28
-4.359085921896768,-4.424590651357271,-5.69952114263722,-5.4162004793849245,-3.9131335351539303,-3.1923222393380395,-6.3158928213083,-3.8206099986136155,-3.2410848094814364,-3.6141111755840685,-3.3383212220529845,-3.72893777270906,-3.8175442198693603,-6.1472106631748975,-4.009412847178826,-4.120776240160949,-1.2473896198480596,-4.1020221731577085,29
