C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-5.686343089489891,-4.12293879905682,-4.375068089129601,-4.2152789172317515,-4.865113942472959,-6.466598126680432,-4.111121448376133,-4.008608347351202,-3.851474889421474,10
-5.625218505862146,-4.129178629362486,-4.386602293274445,-4.235886659236024,-4.919235564080336,-6.334794893121279,-4.112485402768581,-4.018765636638257,-3.852299730539182,11
-5.541172203373997,-4.137758396032778,-4.4024618239736055,-4.2642223044918985,-4.993652793790477,-6.153565446977444,-4.114360840058194,-4.032731909407958,-3.8534338870760365,12
-5.439934611740544,-4.148093114976537,-4.421565349588502,-4.298353877186474,-5.083291729577693,-5.935266341395097,-4.116619889520683,-4.049554919789643,-3.85480003017725,13
-5.32723616067689,-4.15959780210261,-4.442831538480559,-4.336349401506851,-5.1830784694162935,-5.69225412952041,-4.119134680431756,-4.0682824219126505,-3.8563208309880377,14
-5.208807279898133,-4.171687473319839,-4.465179059011193,-4.376276901640129,-5.287939111280584,-5.436885364499552,-4.121777342067121,-4.087962169906319,-3.8579189606536115,15
-5.090378399119377,-4.183777144537067,-4.487526579541829,-4.416204401773407,-5.392799753144875,-5.181516599478694,-4.124420003702486,-4.107641917899989,-3.8595170903191853,16
-4.977679948055722,-4.19528183166314,-4.508792768433885,-4.454199926093785,-5.492586492983475,-4.938504387604006,-4.126934794613559,-4.126369420022997,-3.861037891129973,17
-4.87644235642227,-4.2056165506069,-4.527896294048783,-4.4883314987883605,-5.582225428770691,-4.72020528202166,-4.129193844076049,-4.143192430404682,-3.862404034231187,18
-4.792396053934121,-4.214196317277191,-4.543755824747944,-4.516667144044235,-5.656642658480832,-4.538975835877825,-4.1310692813656615,-4.157158703174383,-3.863538190768041,19
-4.731271470306376,-4.2204361475828565,-4.555290028892787,-4.537274886048507,-5.710764280088208,-4.4071726023186715,-4.132433235758109,-4.167315992461438,-3.8643630318857483,20
-4.688030252420757,-4.226305523573142,-4.564130815786138,-4.552552231839144,-5.743345545846933,-4.3083288238208945,-4.13274927216254,-4.174357321497659,-3.864412356669046,21
-4.653445814650347,-4.234050814825876,-4.572626664388619,-4.566224706378856,-5.757321372531195,-4.217524789517222,-4.131638644982413,-4.179681673979374,-3.8633279833019887,22
-4.626966237947284,-4.243502368542767,-4.58077109754835,-4.578352360741853,-5.753887354895417,-4.134437622537876,-4.12921001773489,-4.183395744732688,-3.861194611578766,23
-4.608039603263711,-4.254490531925535,-4.588557638113452,-4.588995246002347,-5.734239087694019,-4.058744446013074,-4.1255720539371366,-4.185606228583712,-3.85809694129357,24
-4.596113991551769,-4.266845652175892,-4.595979808932043,-4.598213413234549,-5.6995721656814204,-3.990122383073039,-4.120833417106318,-4.186419820358552,-3.8541196722405897,25
-4.590637483763598,-4.280398076495551,-4.603031132852243,-4.606066913512669,-5.651082183612043,-3.92824855684799,-4.115102770759596,-4.185943214883315,-3.8493475042140135,26
-4.5910581608513406,-4.294978152086231,-4.609705132722175,-4.6126157979109195,-5.589964736240308,-3.872800090468149,-4.108488778414137,-4.184283106984112,-3.8438651370080352,27
-4.596824103767135,-4.310416226149643,-4.615995331389957,-4.617920117503512,-5.517415418320636,-3.8234541070637347,-4.101100103587104,-4.181546191487049,-3.837757270416843,28
-4.607383393463126,-4.3265426458875025,-4.621895251703709,-4.622039923364655,-5.434629824607446,-3.7798877297649693,-4.0930454097956614,-4.177839163218235,-3.8311086042346263,29
-4.62218411089145,-4.343187758501523,-4.627398416511553,-4.625035266568562,-5.3428035498551605,-3.741778081702072,-4.0844333605569725,-4.173268717003777,-3.824003838255577,30
-4.640674337004251,-4.360181911193422,-4.632498348661605,-4.626966198189444,-5.2431321888181985,-3.708802286005264,-4.075372619388203,-4.167941547669784,-3.816527672273885,31
-4.662302152753669,-4.3773554511649095,-4.637188571001988,-4.627892769301511,-5.1368113362509815,-3.680637465804766,-4.065971849806516,-4.161964350042363,-3.8087648060837394,32
-4.686515639091846,-4.394538725617706,-4.6414626063808235,-4.627875030978975,-5.025036586907933,-3.6569607442307994,-4.056339715329078,-4.155443818947624,-3.800799939479332,33
-4.7127628769709204,-4.41156208175352,-4.645313977646228,-4.6269730342960464,-4.9090035355434685,-3.6374492444135824,-4.04658487947305,-4.148486649211673,-3.792717772254852,34
-4.7404919473430365,-4.4282558667740695,-4.648736207646324,-4.625246830326938,-4.7899077769120115,-3.6217800894833365,-4.036816005755598,-4.141199535660619,-3.78460300420449,35
-4.7691509311603335,-4.444450427881068,-4.651722819229231,-4.622756470145859,-4.668944905767984,-3.609630402570283,-4.027141757693885,-4.133689173120571,-3.7765403351224363,36
-4.798187909374952,-4.45997611227623,-4.654267335243069,-4.6195620048270225,-4.547310516865805,-3.6006773068046427,-4.017670798805077,-4.126062256417635,-3.7686144648028805,37
-4.827050962939033,-4.474663267161271,-4.656363278535956,-4.6157234854446365,-4.426200204959895,-3.5945979253166342,-4.008511792606337,-4.118425480377919,-3.760910093040014,38
-4.855188172804718,-4.4883422397379045,-4.658004171956016,-4.611300963072916,-4.3068095648046745,-3.59106938123648,-3.999773402614829,-4.110885539827532,-3.7535119196280253,39
-4.8820476199241485,-4.500843377207845,-4.659183538351367,-4.606354488786068,-4.190334191154567,-3.5897687976943993,-3.9915642923477175,-4.103549129592583,-3.7465046443611056,40
-4.9070773852494645,-4.511997026772808,-4.659894900570128,-4.600944113658308,-4.077969678763989,-3.590373297820614,-3.983993125322167,-4.096522944499178,-3.739972967033446,41
-4.929725549732807,-4.521633535634508,-4.660131781460422,-4.595129888763844,-3.9709116223873644,-3.5925600047453443,-3.9771685650553423,-4.089913679373427,-3.734001587439235,42
-4.949440194326316,-4.529583250994658,-4.659887703870366,-4.588971865176888,-3.870355616779111,-3.5960060415988084,-3.9711992750644054,-4.0838280290414355,-3.728675205372664,43
-4.9656693999821355,-4.535676520054974,-4.6591561906480825,-4.582530093971652,-3.777497256693653,-3.60038853151123,-3.9661939188665225,-4.078372688329314,-3.7240785206279234,44
-4.977861247652403,-4.539743690017169,-4.657930764641689,-4.575864626222346,-3.693532136885409,-3.605384597612828,-3.9622611599788575,-4.07365435206317,-3.720296232999202,45
-4.985463818289262,-4.541615108082959,-4.656204948699307,-4.569035513003181,-3.6196558521088,-3.610671363033823,-3.9595096619185735,-4.069779715069111,-3.7174130422806915,46
-4.987925192844853,-4.541121121454058,-4.653972265669057,-4.562102805388369,-3.557063997118246,-3.615925950904435,-3.958048088202835,-4.066855472173245,-3.715513648266581,47
-4.984693452271315,-4.53809207733218,-4.651226238399059,-4.555126554452121,-3.5069521666681682,-3.620825484354887,-3.9579851023488075,-4.064988318201679,-3.714682750751061,48
-4.97521667752079,-4.53235832291904,-4.647960389737432,-4.548166811268648,-3.4705159555129885,-3.6250470865153965,-3.9594293678736547,-4.064284947980524,-3.7150050495283233,49
-4.958942949545421,-4.523750205416355,-4.644168242532298,-4.54128362691216,-3.448950958407127,-3.6282678805161863,-3.9624895482945397,-4.064852056335886,-3.716565244392556,50
-4.9317399862282905,-4.509910670943451,-4.638609528459601,-4.531933530464149,-3.4301396822670642,-3.6318473676039935,-3.9678385201811106,-4.066547996578236,-3.719589349748817,51
-4.892226192796835,-4.489807989482808,-4.630535191959845,-4.518352003506816,-3.4028152738592357,-3.6370467685563552,-3.9756081946732826,-4.069011442623691,-3.7239820283320064,52
-4.843975681219733,-4.4652604940308684,-4.620675575027984,-4.501767525865453,-3.369449287712993,-3.6433957857996924,-3.985095787143624,-4.072019570206837,-3.729345952431083,53
-4.790562563465659,-4.438086517584071,-4.609761019658967,-4.48340857736534,-3.3325132783576867,-3.650424121760423,-3.9955985129647007,-4.075349555062253,-3.735283794335,54
-4.735560951503282,-4.410104393138855,-4.598521867847749,-4.464503637831768,-3.294478800322669,-3.6576614788649677,-4.006413587509081,-4.078778572924521,-3.7413982263327163,55
-4.682544957301281,-4.383132453691662,-4.587688461589282,-4.446281187090022,-3.257817408137291,-3.664637559539745,-4.016838226149332,-4.082083799528224,-3.7472919207131876,56
-4.6350886928283295,-4.358989032238931,-4.577991142878521,-4.429969704965387,-3.225000656330904,-3.670882066211175,-4.0261696442580215,-4.085042410607943,-3.7525675497653705,57
-4.5967662700531,-4.339492461777102,-4.570160253710416,-4.416797671283151,-3.1985000994328585,-3.675924701305677,-4.033705057207716,-4.08743158189826,-3.756827785778222,58
-4.571151800944267,-4.326461075302615,-4.5649261360799205,-4.407993565868599,-3.180787291972508,-3.679295167249671,-4.038741680370983,-4.0890284891337565,-3.759675301040698,59
-4.561819397470507,-4.3217132058119105,-4.563019131981989,-4.404785868547019,-3.174333788479202,-3.6805231664695754,-4.0405767291203905,-4.089610308049015,-3.760712767841755,60
