C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-5.686343089489892,-4.089391963722115,-4.666014792890962,-4.301847637803327,-4.122914279203081,-4.198484594611669,-4.643515965168561,-6.450323097659668,-4.111121448376133,-3.9829099585724026,-3.8534296771265115,10
-5.625218505862147,-4.096794014728758,-4.665495086667322,-4.34328792750815,-4.144895205667278,-4.220471312476622,-4.721093219559074,-6.321335575432993,-4.112485402768581,-3.9943903695104757,-3.8541792234913212,11
-5.541172203373998,-4.10697183486289,-4.664780490609818,-4.400268325852281,-4.175118979555547,-4.250703049540935,-4.82776194434603,-6.143977732371316,-4.114360840058194,-4.010175934550326,-3.8552098497429426,12
-5.4399346117405445,-4.11923148184264,-4.663919727176914,-4.468903805675893,-4.211524889011873,-4.287118551004762,-4.956249271930317,-5.930342148683386,-4.116619889520683,-4.02919036516651,-3.8564512859096713,13
-5.3272361606768905,-4.132879013386136,-4.662961518827079,-4.54530933981916,-4.252052222180235,-4.32765656206827,-5.099282334712826,-5.692521404577955,-4.119134680431756,-4.050357372833583,-3.8578332620198057,14
-5.208807279898135,-4.147220487211503,-4.6619545880187765,-4.6255999011222535,-4.294640267204615,-4.370255827931619,-5.249588265094445,-5.442608080263773,-4.121777342067121,-4.0726006690261,-3.8592855081016433,15
-5.090378399119379,-4.161561961036871,-4.660947657210475,-4.705890462425347,-4.337228312228995,-4.412855093794965,-5.399894195476064,-5.192694755949591,-4.124420003702486,-4.094843965218616,-3.86073775418348,16
-4.977679948055724,-4.1752094925803664,-4.65998944886064,-4.782295996568614,-4.377755645397357,-4.453393104858474,-5.542927258258573,-4.954874011844161,-4.126934794613559,-4.1160109728856895,-3.8621197302936143,17
-4.876442356422272,-4.187469139560117,-4.659128685427737,-4.850931476392227,-4.414161554853683,-4.489808606322304,-5.671414585842861,-4.741238428156231,-4.129193844076049,-4.1350254035018725,-3.8633611664603436,18
-4.792396053934123,-4.197646959694248,-4.658414089370232,-4.9079118747363575,-4.444385328741952,-4.520040343386614,-5.778083310629816,-4.563880585094553,-4.1310692813656615,-4.150810968541723,-3.8643917927119635,19
-4.731271470306377,-4.205049010700891,-4.6578943831465915,-4.94935216444118,-4.4663662552061485,-4.542027061251568,-5.855660565020329,-4.434893062867879,-4.132433235758109,-4.162291379479797,-3.865141339076773,20
-4.688030252420758,-4.212141478509701,-4.658371364225176,-4.979089999971615,-4.48245567380563,-4.558228009433199,-5.903383109489514,-4.337520977628061,-4.13274927216254,-4.170314789610608,-3.8651225175451174,21
-4.653445814650349,-4.221707577791568,-4.660523948289185,-5.0035986970736905,-4.496449018341454,-4.572514841213953,-5.926423460211725,-4.246793684080509,-4.131638644982413,-4.176520216064763,-3.86395241414602,22
-4.626966237947285,-4.233528909376467,-4.664216535119347,-5.022946720509238,-4.508451718320145,-4.584944907443605,-5.9264123831367,-4.162480120264305,-4.12921001773489,-4.181017666070945,-3.8617173199657895,23
-4.6080396032637125,-4.247387074094371,-4.66931352449639,-5.037202535040094,-4.518569203248228,-4.595575558971934,-5.904980644214182,-4.0843492242185295,-4.1255720539371366,-4.18391714685784,-3.8585035260907374,24
-4.59611399155177,-4.263063672775257,-4.675679316201044,-5.0464346054280895,-4.526906902632233,-4.604464146648715,-5.863759009393912,-4.012169933982268,-4.120833417106318,-4.185328665654134,-3.8543973236071745,25
-4.5906374837636,-4.280340306249094,-4.683178310014035,-5.050711396435056,-4.533570245978683,-4.611668021323721,-5.80437824462563,-3.945711187594598,-4.115102770759595,-4.185362229688511,-3.849485003601409,26
-4.591058160851342,-4.298998575345862,-4.691674905716094,-5.050101372822829,-4.538664662794106,-4.617244533846735,-5.72846911585908,-3.884741923094605,-4.108488778414137,-4.184127846189659,-3.8438528571597543,27
-4.596824103767137,-4.318820080895529,-4.701033503087947,-5.044672999353242,-4.542295582585027,-4.621251035067528,-5.637662389044004,-3.82903107852137,-4.101100103587104,-4.181735522386262,-3.8375871753685185,28
-4.607383393463127,-4.339586423728073,-4.711118501910324,-5.034494740788126,-4.544568434857972,-4.62374487583588,-5.533588830130139,-3.7783475919139735,-4.093045409795661,-4.178295265507006,-3.830774249314013,29
-4.622184110891451,-4.361079204673466,-4.721794301963952,-5.019635061889317,-4.545588649119468,-4.624783407001565,-5.417879205067231,-3.7324604013115,-4.0844333605569725,-4.173917082780576,-3.823500370082548,30
-4.640674337004253,-4.383080024561684,-4.7329253030295595,-5.000162427418644,-4.545461654876041,-4.62442397941436,-5.292164279805018,-3.6911384447530295,-4.075372619388203,-4.168710981435658,-3.8158518287604335,31
-4.6623021527536705,-4.405370484222697,-4.744375904887875,-4.976145302137943,-4.544292881634216,-4.622723943924042,-5.158074820293243,-3.6541506602776446,-4.065971849806516,-4.162786968700936,-3.8079149164339796,32
-4.686515639091848,-4.427732184486485,-4.75601050731963,-4.947652150809049,-4.542187758900522,-4.619740651380387,-5.017241592481649,-3.6212659859244294,-4.056339715329078,-4.1562550518051,-3.7997759241894995,33
-4.712762876970922,-4.449946726183018,-4.767693510105548,-4.914751438193791,-4.539251716181483,-4.615531452633172,-4.871295362319976,-3.592253359732462,-4.046584879473049,-4.14922523797683,-3.7915211431133002,34
-4.740491947343038,-4.4717957101422705,-4.77928931302636,-4.877511629054005,-4.535590182983625,-4.610153698532171,-4.721866895757964,-3.566881719740827,-4.036816005755598,-4.141807534444813,-3.783236864291693,35
-4.769150931160335,-4.4930607371942175,-4.790662315862794,-4.836001188151521,-4.531308588813475,-4.603664739927162,-4.570586958745357,-3.5449200039886053,-4.027141757693885,-4.134111948437738,-3.7750093788109895,36
-4.7981879093749535,-4.513523408168832,-4.801676918395579,-4.790288580248176,-4.526512363177561,-4.596121927667924,-4.419086317231895,-3.52613715051488,-4.017670798805076,-4.126248487184287,-3.7669249777574985,37
