C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-5.655418135194986,-5.99867186380489,-6.999999999999999,-6.9814411224455935,-6.921732428582667,-1.3948181428280875,-7.000000000000003,-6.966094358314036,-6.815766983972209,-6.888579567078386,-7.000000000000002,-6.882207362521686,-6.8523852730927,-1.5717822072290744,10
-5.57131207165827,-5.96063617993548,-6.814621246844769,-6.835866251835914,-6.727798096975491,-1.5577207856025965,-6.862517285468183,-6.8163154812082825,-6.621895732937793,-6.787426061788125,-6.876741111024372,-6.681470249502318,-6.696010769998463,-1.7416594714877027,11
-5.455666234295287,-5.908337114615042,-6.559725461256329,-6.635700804747604,-6.461138391015625,-1.7817119194175457,-6.673478552986929,-6.610369525187871,-6.355322762765472,-6.648339992014016,-6.707260138682882,-6.405456719100688,-6.480995828243885,-1.9752407098433162,12
-5.316365566562601,-5.845340513206333,-6.2526919013429785,-6.394592425300318,-6.139934654291238,-2.051519421512826,-6.445772807043601,-6.362298259981465,-6.034223503239722,-6.480804498877019,-6.503112603816994,-6.0729858756623605,-6.222000557494053,-2.2565999287716694,13
-5.161295011916781,-5.77521222107211,-5.910899825213025,-6.126188757613718,-5.782368230390508,-2.3518711691283256,-6.192289052125557,-6.086143455317731,-5.67677338414502,-6.294302723498099,-6.275854027268178,-5.702876823532903,-5.933685067414053,-2.5698111347485146,14
-4.998339513814395,-5.701518083575129,-5.5517284909747655,-5.844137445807459,-5.406620462901605,-2.6674950395039367,-5.925916292720155,-5.795946880925332,-5.30114783526584,-6.098317806998216,-6.037039929877895,-5.313948667057878,-5.630709467668966,-2.8989483342496074,15
-4.835384015712008,-5.6278239460781485,-5.192557156736508,-5.5620861340012,-5.0308726954127,-2.983118909879548,-5.659543533314752,-5.505750306532933,-4.92552228638666,-5.902332890498332,-5.798225832487612,-4.925020510582854,-5.327733867923881,-3.2280855337506997,16
-4.680313461066189,-5.557695653943925,-4.850765080606553,-5.2936824663146,-4.67330627151197,-3.2834706574950485,-5.406059778396708,-5.229595501869199,-4.568072167291957,-5.7158311151194114,-5.570967255938794,-4.554911458453396,-5.039418377843879,-3.5412967397275454,17
-4.541012793333503,-5.494699052535216,-4.543731520693204,-5.052574086867314,-4.352102534787586,-3.5532781595903287,-5.17835403245338,-4.9815242366627945,-4.246972907766208,-5.548295621982416,-5.3668197210729085,-4.22244061501507,-4.780423107094049,-3.8226559586558984,18
-4.425366955970519,-5.4423999872147775,-4.288835735104763,-4.852408639779003,-4.085442828827719,-3.777269293405278,-4.989315299972127,-4.775578280642382,-3.980399937593887,-5.409209552208305,-5.1973387487314175,-3.94642708461344,-4.5654081653394725,-4.056237197011511,19
-4.341260892433803,-5.404364303345368,-4.103456981949533,-4.706833769169322,-3.8915084972205434,-3.9401719361797864,-4.851832585440306,-4.625799403536628,-3.786528686559471,-5.3080560469180424,-5.074079859755788,-3.7456899715940732,-4.409033662245233,-4.22611446127014,20
-4.280422330218485,-5.373983254042276,-3.967523786028153,-4.600487178853172,-3.750076267152875,-4.058952074129454,-4.751954418135225,-4.515541980357263,-3.644914913479787,-5.23748124207601,-4.979755722009843,-3.599132137008826,-4.295790125555737,-4.3503086937996605,21
