C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-5.686343089489886,-4.089391963722116,-4.666014792890959,-4.12291427920308,-4.198484594611671,-4.552404411204496,-6.450323097659667,-4.111121448376133,-4.008608347351205,-3.8534296771265177,10
-5.625218505862141,-4.096794014728759,-4.665495086667319,-4.144895205667277,-4.220471312476625,-4.6203451416788255,-6.321335575432992,-4.112485402768581,-4.0187656366382605,-3.854179223491326,11
-5.541172203373993,-4.1069718348628905,-4.664780490609815,-4.175118979555547,-4.2507030495409355,-4.713763646081028,-6.143977732371315,-4.114360840058194,-4.032731909407961,-3.8552098497429554,12
-5.43993461174054,-4.1192314818426405,-4.663919727176912,-4.211524889011871,-4.287118551004765,-4.826290480929136,-5.930342148683384,-4.116619889520684,-4.049554919789644,-3.856451285909699,13
-5.327236160676886,-4.132879013386136,-4.662961518827078,-4.252052222180234,-4.327656562068273,-4.9515562027411795,-5.6925214045779535,-4.119134680431756,-4.068282421912652,-3.857833262019853,14
-5.208807279898131,-4.147220487211504,-4.661954588018777,-4.294640267204615,-4.3702558279316195,-5.083191368035192,-5.4426080802637715,-4.121777342067121,-4.087962169906321,-3.859285508101712,15
-5.090378399119375,-4.161561961036873,-4.660947657210476,-4.337228312228995,-4.412855093794967,-5.214826533329205,-5.1926947559495895,-4.124420003702487,-4.107641917899989,-3.860737754183572,16
-4.977679948055722,-4.175209492580368,-4.659989448860642,-4.377755645397358,-4.453393104858476,-5.340092255141249,-4.95487401184416,-4.126934794613559,-4.126369420022996,-3.8621197302937254,17
-4.876442356422269,-4.187469139560118,-4.659128685427739,-4.414161554853683,-4.489808606322305,-5.452619089989356,-4.74123842815623,-4.12919384407605,-4.143192430404682,-3.8633611664604692,18
-4.79239605393412,-4.19764695969425,-4.658414089370236,-4.444385328741953,-4.520040343386615,-5.546037594391558,-4.5638805850945525,-4.131069281365662,-4.157158703174381,-3.864391792712098,19
-4.731271470306376,-4.205049010700892,-4.657894383146596,-4.466366255206149,-4.542027061251568,-5.613978324865887,-4.434893062867878,-4.13243323575811,-4.167315992461436,-3.865141339076906,20
-4.688030252420757,-4.212141478509703,-4.6583713642251805,-4.482455673805631,-4.558228009433199,-5.656904946951407,-4.33752097762806,-4.132749272162541,-4.1743573214976575,-3.865122517545244,21
-4.653445814650346,-4.22170757779157,-4.66052394828919,-4.496449018341455,-4.572514841213952,-5.680336856708247,-4.246793684080508,-4.131638644982414,-4.179681673979372,-3.86395241414614,22
-4.626966237947284,-4.233528909376469,-4.664216535119351,-4.508451718320146,-4.584944907443605,-5.685488206436042,-4.162480120264305,-4.1292100177348905,-4.183395744732686,-3.8617173199659027,23
-4.608039603263711,-4.247387074094374,-4.6693135244963955,-4.51856920324823,-4.595575558971933,-5.673573148434424,-4.08434922421853,-4.125572053937137,-4.185606228583709,-3.8585035260908445,24
-4.596113991551769,-4.263063672775258,-4.675679316201049,-4.526906902632234,-4.604464146648713,-5.645805835003024,-4.012169933982268,-4.120833417106319,-4.18641982035855,-3.8543973236072744,25
-4.590637483763597,-4.280340306249096,-4.68317831001404,-4.533570245978684,-4.61166802132372,-5.603400418441476,-3.9457111875945983,-4.115102770759597,-4.185943214883313,-3.8494850036015027,26
-4.59105816085134,-4.298998575345863,-4.6916749057160985,-4.5386646627941065,-4.617244533846734,-5.547571051049412,-3.8847419230946056,-4.108488778414138,-4.184283106984109,-3.843852857159841,27
-4.596824103767135,-4.318820080895531,-4.701033503087951,-4.5422955825850275,-4.6212510350675275,-5.479531885126466,-3.829031078521371,-4.101100103587105,-4.1815461914870475,-3.837587175368599,28
-4.607383393463125,-4.339586423728074,-4.7111185019103266,-4.544568434857972,-4.623744875835879,-5.400497072972268,-3.7783475919139744,-4.0930454097956614,-4.177839163218233,-3.8307742493140866,29
-4.622184110891449,-4.361079204673468,-4.721794301963955,-4.545588649119468,-4.624783407001563,-5.311680766886453,-3.732460401311501,-4.084433360556973,-4.173268717003775,-3.823500370082615,30
-4.64067433700425,-4.383080024561685,-4.732925303029563,-4.545461654876041,-4.624423979414359,-5.21429711916865,-3.691138444753031,-4.075372619388204,-4.167941547669782,-3.815851828760495,31
-4.662302152753668,-4.4053704842227,-4.744375904887878,-4.544292881634217,-4.62272394392404,-5.109560282118496,-3.6541506602776455,-4.065971849806517,-4.1619643500423615,-3.8079149164340347,32
-4.686515639091845,-4.427732184486487,-4.756010507319633,-4.542187758900522,-4.619740651380385,-4.998684408035622,-3.62126598592443,-4.056339715329078,-4.155443818947623,-3.7997759241895483,33
-4.712762876970921,-4.449946726183019,-4.767693510105551,-4.539251716181483,-4.615531452633169,-4.882883649219658,-3.5922533597324624,-4.046584879473051,-4.148486649211672,-3.7915211431133433,34
-4.7404919473430365,-4.471795710142272,-4.7792893130263625,-4.535590182983625,-4.610153698532169,-4.763372157970241,-3.5668817197408274,-4.036816005755598,-4.141199535660618,-3.7832368642917302,35
-4.769150931160333,-4.493060737194218,-4.790662315862797,-4.531308588813476,-4.6036647399271615,-4.641364086587,-3.5449200039886057,-4.027141757693885,-4.133689173120569,-3.7750093788110206,36
-4.798187909374952,-4.513523408168833,-4.801676918395581,-4.52651236317756,-4.596121927667922,-4.518073587369569,-3.5261371505148804,-4.017670798805077,-4.126062256417633,-3.766924977757524,37
-4.827050962939034,-4.532965323896089,-4.8121975204054435,-4.5213069355824045,-4.587582612604227,-4.39471481261758,-3.510302097358733,-4.0085117926063365,-4.118425480377917,-3.759069952217552,38
-4.855188172804719,-4.551168085205962,-4.822088521673113,-4.5157977355345365,-4.578104145585855,-4.272501914630666,-3.4971837825592442,-3.999773402614829,-4.110885539827531,-3.7515305932774146,39
-4.8820476199241485,-4.5679132929284245,-4.831214321979318,-4.51009019254048,-4.56774387746258,-4.152649045708461,-3.4865511441554977,-3.9915642923477175,-4.103549129592581,-3.7443931920234212,40
-4.907077385249464,-4.582982547893451,-4.839439321104788,-4.504289736106762,-4.556559159084179,-4.036370358150596,-3.4781731201865753,-3.9839931253221668,-4.096522944499177,-3.7377440395418824,41
-4.929725549732808,-4.596157450931016,-4.846627918830249,-4.4985017957399105,-4.544607341300428,-3.9248800042567016,-3.471818648691559,-3.977168565055342,-4.089913679373426,-3.7316694269191104,42
-4.949440194326317,-4.607219602871092,-4.852644514936431,-4.4928318009464485,-4.5319457749611045,-3.819392136326412,-3.4672566677095293,-3.9711992750644045,-4.083828029041435,-3.726255645241413,43
-4.965669399982136,-4.615950604543655,-4.857353509204061,-4.487385181232904,-4.518631810915983,-3.7211209066593622,-3.46425611527957,-3.9661939188665216,-4.078372688329314,-3.7215889855951025,44
-4.977861247652404,-4.622132056778678,-4.86061930141387,-4.4822673661058055,-4.504722800014843,-3.6312804675551824,-3.462585929440763,-3.9622611599788566,-4.07365435206317,-3.7177557390664893,45
-4.985463818289263,-4.625545560406135,-4.8623062913465835,-4.477583785071674,-4.490276093107459,-3.551084971313505,-3.462015048232189,-3.9595096619185726,-4.069779715069111,-3.7148421967418823,46
-4.987925192844854,-4.6259727162559985,-4.862278878782932,-4.47343986763704,-4.475349041043606,-3.481748570233963,-3.462312409692931,-3.958048088202834,-4.066855472173244,-3.712934649707593,47
-4.9846934522713156,-4.623195125158246,-4.860401463503641,-4.469941043308428,-4.459998994673063,-3.424485416616188,-3.4632469518620708,-3.9579851023488066,-4.064988318201679,-3.7121193890499313,48
-4.975216677520791,-4.6169943879428494,-4.856538445289442,-4.467192741592363,-4.444283304845604,-3.3805096627598146,-3.46458761277869,-3.959429367873654,-4.064284947980524,-3.7124827058552086,49
