C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-5.655418135194986,-4.997343727609777,-6.874064759452152,-7.0000000000000036,-7.000000000000003,-6.9879240180296405,-7.000000000000003,-1.3948181428280875,-7,-6.961671883311522,-6.668380571149992,-7.000000000000001,-6.8765927641514315,-6.794234017038319,-6.615317416301117,-6.892939961593362,-1.5630525154442747,-7.000000000000006,-1.6590791250770829,10
-5.57131207165827,-4.953391833981644,-6.799375589315088,-6.777166682254691,-6.967880525889316,-6.8392721020279685,-6.820715219717281,-1.5577207856025965,-6.86251728546818,-6.81450092532175,-6.482732005676716,-6.869330140459584,-6.756873462272221,-6.643169958073798,-6.43877535348228,-6.6911135707784135,-1.7287397040704056,-6.833548256564367,-1.870857145660687,11
-5.455666234295286,-4.8929579802429615,-6.696677980376625,-6.470770870354888,-6.923716248987123,-6.634875717525672,-6.574198646828541,-1.7817119194175457,-6.673478552986927,-6.612140858085813,-6.227465228150963,-6.689659083591512,-6.592259422188308,-6.435456876997585,-6.19603001710638,-6.413602283407863,-1.9565595884313347,-6.604677109340364,-2.162051923963142,12
-5.3163655665626,-4.820162656421367,-6.572974042337114,-6.101703187839214,-6.870518369991299,-6.388670981647904,-6.277258229485282,-2.0515194215128254,-6.445772807043599,-6.3683889589152525,-5.919984791585848,-6.473237128727696,-6.393974328450866,-6.185257029337599,-5.90363222556268,-6.079327323620611,-2.230978994593363,-6.328991409275085,-2.5128092705547362,13
-5.16129501191678,-4.739126352544497,-6.435265884896903,-5.690854258246295,-6.81129808959972,-6.114594011519825,-5.946701915839016,-2.351871169128325,-6.192289052125555,-6.097042505121611,-5.5776952489944955,-6.2323145752000535,-6.173241865611073,-5.906732670621766,-5.578132797240449,-5.707209915555561,-2.5364647486227914,-6.022096007315626,-2.903274996005756,14
-4.998339513814393,-4.653969558639991,-6.2905556177563415,-5.259114705114753,-6.749066608510266,-5.826580924266588,-5.599337654041243,-2.6674950395039363,-5.925916292720153,-5.811898774016427,-5.218001153390023,-5.979141722340495,-5.941285718220103,-5.61404605637801,-5.236082550528952,-5.31617128335161,-2.857483676585919,-5.699595754409074,-3.313594910886489,15
-4.835384015712007,-4.568812764735484,-6.14584535061578,-4.827375151983211,-6.686835127420812,-5.5385678370133515,-5.25197339224347,-2.983118909879547,-5.659543533314751,-5.526755042911243,-4.85830705778555,-5.725968869480938,-5.709329570829133,-5.321359442134253,-4.894032303817454,-4.92513265114766,-3.1785026045490468,-5.377095501502523,-3.723914825767222,16
-4.680313461066187,-4.487776460858615,-6.00813719317557,-4.416526222390291,-6.627614847029235,-5.264490866885272,-4.921417078597203,-3.2834706574950476,-5.406059778396706,-5.255408589117601,-4.516017515194197,-5.485046315953295,-5.488597107989339,-5.04283508341842,-4.568532875495222,-4.553015243082615,-3.4839883585784754,-5.070200099543063,-4.114380551218242,17
-4.541012793333502,-4.414981137037019,-5.884433255136059,-4.0474585398746195,-6.57441696803341,-5.018286131007506,-4.624476661253946,-3.5532781595903273,-5.178354032453379,-5.011656689947042,-4.208537078629084,-5.26862436108948,-5.290312014251898,-4.792635235758435,-4.276135083951524,-4.218740283295371,-3.758407764740504,-4.794514399477786,-4.465137897809837,18
-4.425366955970517,-4.354547283298338,-5.781735646197596,-3.741062727974815,-6.530252691131216,-4.81388974650521,-4.377960088365206,-3.7772692934052765,-4.989315299972126,-4.809296622711105,-3.9532703011033297,-5.088953304221408,-5.125697974167983,-4.5849221546822205,-4.033389747575623,-3.9412289959248312,-3.9862276491014335,-4.565643252253783,-4.756332676112291,19
-4.341260892433802,-4.310595389670205,-5.707046476060532,-3.5182294102295026,-6.49813321702053,-4.665237830503537,-4.198675308082484,-3.940171936179785,-4.851832585440305,-4.662125664721333,-3.7676217356300534,-4.9582834446809905,-5.005978672288773,-4.4338580957177,-3.8568476847567856,-3.739402605109895,-4.151914837727563,-4.399191508818143,-4.968110696695895,20
-4.280422330218483,-4.277681243474758,-5.652084763471984,-3.3547427991140437,-6.470285264609792,-4.5567796552182624,-4.067619376070199,-4.058952074129453,-4.751954418135224,-4.553738913551158,-3.6320357100972176,-4.858919808597067,-4.9222262037212925,-4.324989747397091,-3.7280127396728933,-3.5920457339351706,-4.27295440612153,-4.277496556095829,-5.123851570580943,21
-4.228896413546446,-4.247534633427157,-5.603662941242992,-3.2117496674760737,-6.437198632229444,-4.463155645985512,-3.9539832653646263,-4.161320655979955,-4.666594113860044,-4.458093979564351,-3.514714839262433,-4.764890787064404,-4.857142715292809,-4.233697541930184,-3.616736289260644,-3.4646292757184565,-4.377750280340835,-4.171885184333954,-5.260795458483148,22
-4.186044210964388,-4.2200370516445735,-5.5614232401698,-3.0881844794126265,-6.399279139710354,-4.383588649610975,-3.856865800175058,-4.248123002736294,-4.5949378568909065,-4.374531909257954,-3.414701106443297,-4.676031726863812,-4.809396969134858,-4.15889435036126,-3.5220904510475277,-3.3561038599484405,-4.467147562284075,-4.081446349462836,-5.379878995515925,23
-4.15122679101901,-4.195069990244182,-5.52500789104865,-2.982981699020735,-6.3569326068833965,-4.317301512900343,-3.7753658047107885,-4.3202044354034745,-4.5361718315039505,-4.302393749129016,-3.3310364949574036,-4.592177974776101,-4.777657727378978,-4.099493043734604,-3.4431473425610353,-3.2654201161138108,-4.541991353849851,-4.005269007412796,-5.482038816792693,24
